LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SA
1766716434.289847,1018346,33243,1,SA,1,100,0.009523
1766716434.956847,1019013,33359,1,SA,1,100,0.001683
1766716437.023847,1021080,33709,1,SA,1,100,0.001565
1766716437.289847,1021346,33745,1,SA,1,100,0.009401
1766716438.823847,1022880,34000,1,SA,1,100,0.004927
1766716439.222847,1023279,34083,1,SA,1,100,0.005231
1766716444.422847,1028479,34913,1,SA,1,100,0.000370
1766716444.822847,1028879,34980,1,SA,1,100,0.002112
1766716445.555847,1029612,35099,1,SA,1,100,0.004306
1766716454.561847,1038618,36579,1,SA,1,100,0.001047
1766716456.760847,1040817,36929,1,SA,1,100,0.000035
1766716459.027847,1043084,37313,1,SA,1,100,0.000291
1766716459.227847,1043284,37348,1,SA,1,100,0.000470
1766716463.774847,1047831,38074,1,SA,1,100,0.000823
1766716464.707847,1048764,38244,1,SA,1,100,0.007270
1766716468.379847,1052436,38862,1,SA,1,100,0.000732
1766716468.713847,1052770,38897,1,SA,1,100,0.002728
1766716473.379847,1057436,39681,1,SA,1,100,0.012865
1766716477.645847,1061702,40359,1,SA,1,100,0.002453
1766716481.785847,1065842,41027,1,SA,1,100,0.000297
1766716483.458847,1067515,41297,1,SA,1,100,0.001788
1766716483.991847,1068048,41400,1,SA,1,100,0.000499
1766716486.797847,1070854,41847,1,SA,1,100,0.000226
1766716486.997847,1071054,41914,1,SA,1,100,0.004650
1766716491.197847,1075254,42580,1,SA,1,100,0.000435
1766716491.864847,1075921,42681,1,SA,1,100,0.000745
1766716494.664847,1078721,43165,1,SA,1,100,0.002389
1766716495.663847,1079720,43316,1,SA,1,100,0.003270
1766716509.142847,1093199,45537,1,SA,1,100,0.017291
1766716509.542847,1093599,45587,1,SA,1,100,0.012858
1766716513.541847,1097598,46253,1,SA,1,100,0.002411
1766716514.141847,1098198,46358,1,SA,1,100,0.004768
1766716518.348847,1102405,47040,1,SA,1,100,0.002775
1766716520.481847,1104538,47388,1,SA,1,100,0.001910
1766716522.014847,1106071,47639,1,SA,1,100,0.000604
1766716523.620847,1107677,47908,1,SA,1,100,0.015387
1766716524.420847,1108477,48042,1,SA,1,100,0.010529
1766716530.420847,1114477,49022,1,SA,1,100,0.017956
1766716531.354847,1115411,49188,1,SA,1,100,0.004476
1766716536.220847,1120277,49991,1,SA,1,100,0.029750
1766716543.905847,1127962,51228,1,SA,1,100,0.001798
1766716545.238847,1129295,51449,1,SA,1,100,0.001857
1766716545.771847,1129828,51554,1,SA,1,100,0.001383
1766716552.971847,1137028,52727,1,SA,1,100,0.004154
1766716553.305847,1137362,52780,1,SA,1,100,0.003176
1766716554.171847,1138228,52928,1,SA,1,100,0.000324
1766716561.117847,1145174,54053,1,SA,1,100,0.009705
1766716562.650847,1146707,54320,1,SA,1,100,0.005284
1766716565.656847,1149713,54782,1,SA,1,100,0.003716
1766716580.195847,1164252,57159,1,SA,1,100,0.009032
1766716583.062847,1167119,57636,1,SA,1,100,0.003296
1766716585.861847,1169918,58067,1,SA,1,100,0.000053
1766716588.868847,1172925,58569,1,SA,1,100,0.000084
1766716589.734847,1173791,58702,1,SA,1,100,0.001747
1766716591.334847,1175391,58985,1,SA,1,100,0.000800
1766716594.667847,1178724,59515,1,SA,1,100,0.001058
1766716596.000847,1180057,59734,1,SA,1,100,0.002467
1766716597.400847,1181457,59971,1,SA,1,100,0.001361
1766716598.400847,1182457,60137,1,SA,1,100,0.001425
1766716600.866847,1184923,60570,1,SA,1,100,0.002812
1766716607.019847,1191076,61546,1,SA,1,100,0.000113
1766716616.424847,1200481,63060,1,SA,1,100,0.000774
1766716626.757847,1210814,64750,1,SA,1,100,0.004054
1766716635.622847,1219679,671,1,SA,1,100,0.004651
1766716638.089847,1222146,1084,1,SA,1,100,0.003305
1766716641.562847,1225619,1631,1,SA,1,100,0.003580
1766716642.229847,1226286,1730,1,SA,1,100,0.001032
1766716652.168847,1236225,3372,1,SA,1,100,0.001865
1766716657.434847,1241491,4237,1,SA,1,100,0.011405
1766716657.967847,1242024,4308,1,SA,1,100,0.010543
1766716669.772847,1253829,6243,1,SA,1,100,0.000120
1766716681.512847,1265569,8152,1,SA,1,100,0.003671
1766716683.245847,1267302,8435,1,SA,1,100,0.001981
1766716684.244847,1268301,8589,1,SA,1,100,0.004149
1766716687.517847,1271574,9131,1,SA,1,100,0.000238
1766716687.984847,1272041,9218,1,SA,1,100,0.002584
1766716692.450847,1276507,9949,1,SA,1,100,0.000195
1766716720.821847,1304878,14552,1,SA,1,100,0.011316
1766716725.087847,1309144,15237,1,SA,1,100,0.007254
1766716726.153847,1310210,15423,1,SA,1,100,0.000534
1766716726.620847,1310677,15492,1,SA,1,100,0.001121
1766716728.687847,1312744,15842,1,SA,1,100,0.000270
1766716737.640847,1321697,17318,1,SA,1,100,0.019519
1766716741.172847,1325229,17880,1,SA,1,100,0.004091
1766716745.912847,1329969,18657,1,SA,1,100,0.002411
1766716749.184847,1333241,19181,1,SA,1,100,0.002063
1766716756.190847,1340247,20326,1,SA,1,100,0.000865
1766716756.390847,1340447,20379,1,SA,1,100,0.003928
1766716756.790847,1340847,20446,1,SA,1,100,0.001716
1766716770.529847,1354586,22677,1,SA,1,100,0.000153
1766716770.996847,1355053,22760,1,SA,1,100,0.020536
1766716778.342847,1362399,23973,1,SA,1,100,0.015565
1766716782.874847,1366931,24715,1,SA,1,100,0.009538
1766716783.208847,1367265,24749,1,SA,1,100,0.010262
1766716785.881847,1369938,25182,1,SA,1,100,0.054811
1766716789.754847,1373811,25811,1,SA,1,100,0.001050
1766716796.553847,1380610,26961,1,SA,1,100,0.009768
1766716800.286847,1384343,27521,1,SA,1,100,0.005019
1766716800.819847,1384876,27605,1,SA,1,100,0.007714
1766716803.152847,1387209,28016,1,SA,1,100,0.002046
1766716804.219847,1388276,28168,1,SA,1,100,0.000300
1766716808.365847,1392422,28834,1,SA,1,100,0.000446
1766716809.838847,1393895,29101,1,SA,1,100,0.014232
1766716815.045847,1399102,29939,1,SA,1,100,0.046082
1766716816.378847,1400435,30159,1,SA,1,100,0.000251
1766716822.384847,1406441,31163,1,SA,1,100,0.070344
1766716825.117847,1409174,31616,1,SA,1,100,0.001389
1766716827.184847,1411241,31929,1,SA,1,100,0.006211
1766716828.657847,1412714,32179,1,SA,1,100,0.002824
1766716828.924847,1412981,32229,1,SA,1,100,0.004403
1766716832.996847,1417053,32887,1,SA,1,100,0.021655
1766716836.130847,1420187,33403,1,SA,1,100,0.012475
1766716838.129847,1422186,33723,1,SA,1,100,0.000012
1766716838.329847,1422386,33778,1,SA,1,100,0.001871
1766716840.729847,1424786,34172,1,SA,1,100,0.011216
1766716841.129847,1425186,34223,1,SA,1,100,0.005820
1766716842.529847,1426586,34479,1,SA,1,100,0.018441
1766716848.742847,1432799,35475,1,SA,1,100,0.004815
1766716849.208847,1433265,35608,1,SA,1,100,0.001941
1766716851.275847,1435332,35906,1,SA,1,100,0.001589
1766716851.541847,1435598,35940,1,SA,1,100,0.006618
1766716851.875847,1435932,36007,1,SA,1,100,0.008521
1766716852.475847,1436532,36157,1,SA,1,100,0.027262
1766716853.474847,1437531,36278,1,SA,1,100,0.002021
1766716855.274847,1439331,36547,1,SA,1,100,0.000992
1766716855.674847,1439731,36633,1,SA,1,100,0.001033
1766716857.074847,1441131,36885,1,SA,1,100,0.001324
1766716858.407847,1442464,37088,1,SA,1,100,0.003907
1766716858.874847,1442931,37229,1,SA,1,100,0.004158
1766716862.620847,1446677,37810,1,SA,1,100,0.003667
1766716868.686847,1452743,38766,1,SA,1,100,0.000204
1766716868.953847,1453010,38802,1,SA,1,100,0.000120
1766716869.219847,1453276,38901,1,SA,1,100,0.000859
1766716870.219847,1454276,39002,1,SA,1,100,0.000172
1766716870.619847,1454676,39169,1,SA,1,100,0.006854
1766716874.885847,1458942,39792,1,SA,1,100,0.001500
1766716875.292847,1459349,39830,1,SA,1,100,0.001437
1766716875.492847,1459549,39880,1,SA,1,100,0.001146
1766716875.759847,1459816,39933,1,SA,1,100,0.012437
1766716876.092847,1460149,40001,1,SA,1,100,0.016564
1766716879.632847,1463689,40561,1,SA,1,100,0.010663
1766716880.498847,1464555,40712,1,SA,1,100,0.014332
1766716883.831847,1467888,41265,1,SA,1,100,0.014460
1766716884.631847,1468688,41399,1,SA,1,100,0.001503
1766716887.504847,1471561,41868,1,SA,1,100,0.007024
1766716888.705847,1472762,42070,1,SA,1,100,0.020577
1766716889.370847,1473427,42157,1,SA,1,100,0.000717
1766716889.704847,1473761,42256,1,SA,1,100,0.006438
1766716896.904847,1480961,43404,1,SA,1,100,0.011345
1766716897.570847,1481627,43521,1,SA,1,100,0.010651
1766716899.303847,1483360,43788,1,SA,1,100,0.003220
1766716904.569847,1488626,44644,1,SA,1,100,0.000523
1766716905.989847,1490046,44893,1,SA,1,100,0.006217
1766716907.189847,1491246,45058,1,SA,1,100,0.004473
1766716907.789847,1491846,45159,1,SA,1,100,0.000415
1766716907.989847,1492046,45209,1,SA,1,100,0.003018
1766716908.988847,1493045,45392,1,SA,1,100,0.001488
1766716909.388847,1493445,45428,1,SA,1,100,0.000398
1766716910.929847,1494986,45725,1,SA,1,100,0.054164
1766716914.062847,1498119,46258,1,SA,1,100,0.028760
1766716920.327847,1504384,47231,1,SA,1,100,0.002285
1766716921.061847,1505118,47364,1,SA,1,100,0.006273
1766716921.727847,1505784,47498,1,SA,1,100,0.039861
1766716922.460847,1506517,47565,1,SA,1,100,0.003953
1766716925.867847,1509924,48114,1,SA,1,100,0.034663
1766716926.333847,1510390,48199,1,SA,1,100,0.003125
1766716927.401847,1511458,48401,1,SA,1,100,0.028848
1766716932.200847,1516257,49180,1,SA,1,100,0.072530
1766716945.605847,1529662,51334,1,SA,1,100,0.012846
1766716946.012847,1530069,51385,1,SA,1,100,0.015684
1766716947.478847,1531535,51632,1,SA,1,100,0.000718
1766716947.678847,1531735,51717,1,SA,1,100,0.053865
1766716950.878847,1534935,52196,1,SA,1,100,0.006125
1766716951.278847,1535335,52263,1,SA,1,100,0.000482
1766716951.678847,1535735,52383,1,SA,1,100,0.105739
1766716954.011847,1538068,52717,1,SA,1,100,0.067431
1766716954.277847,1538334,52786,1,SA,1,100,0.054363
1766716959.210847,1543267,53557,1,SA,1,100,0.002754
1766716961.817847,1545874,54042,1,SA,1,100,0.104080
1766716964.890847,1548947,54520,1,SA,1,100,0.033479
1766716965.223847,1549280,54570,1,SA,1,100,0.018954
1766716966.230847,1550287,54753,1,SA,1,100,0.028522
1766716967.896847,1551953,55002,1,SA,1,100,0.013382
1766716969.502847,1553559,55271,1,SA,1,100,0.006283
1766716971.036847,1555093,55540,1,SA,1,100,0.026224
1766716973.902847,1557959,55969,1,SA,1,100,0.002012
1766716974.569847,1558626,56138,1,SA,1,100,0.123556
1766716980.575847,1564632,57064,1,SA,1,100,0.062776
1766716981.775847,1565832,57297,1,SA,1,100,0.073866
1766716983.375847,1567432,57532,1,SA,1,100,0.001997
1766716985.108847,1569165,57819,1,SA,1,100,0.018499
1766716988.187847,1572244,58335,1,SA,1,100,0.043970
1766716990.188847,1574245,58635,1,SA,1,100,0.040895
1766716992.920847,1576977,59151,1,SA,1,100,0.094881
1766716997.787847,1581844,59910,1,SA,1,100,0.003858
1766716998.727847,1582784,60078,1,SA,1,100,0.001619
1766717000.660847,1584717,60359,1,SA,1,100,0.000624
1766717001.126847,1585183,60462,1,SA,1,100,0.002798
1766717001.926847,1585983,60594,1,SA,1,100,0.090231
1766717007.592847,1591649,61503,1,SA,1,100,0.000362
1766717008.792847,1592849,61687,1,SA,1,100,0.002756
1766717009.992847,1594049,61906,1,SA,1,100,0.017260
1766717011.058847,1595115,62072,1,SA,1,100,0.040875
1766717013.325847,1597382,62436,1,SA,1,100,0.003424
1766717017.258847,1601315,63049,1,SA,1,100,0.003888
1766717018.725847,1602782,63401,1,SA,1,100,0.066048
1766717020.858847,1604915,63664,1,SA,1,100,0.002953
1766717021.324847,1605381,63747,1,SA,1,100,0.003021
1766717024.724847,1608781,64326,1,SA,1,100,0.059552
1766717027.123847,1611180,64658,1,SA,1,100,0.006753
1766717028.257847,1612314,64860,1,SA,1,100,0.008754
1766717029.996847,1614053,65174,1,SA,1,100,0.011691
1766717031.196847,1615253,65375,1,SA,1,100,0.006793
1766717032.064847,1616121,65508,1,SA,1,100,0.009733
1766717033.129847,1617186,122,1,SA,1,100,0.083867
1766717033.396847,1617453,191,1,SA,1,100,0.045264
1766717037.796847,1621853,899,1,SA,1,100,0.000301
1766717038.130847,1622187,951,1,SA,1,100,0.000647
1766717038.463847,1622520,986,1,SA,1,100,0.001362
1766717038.796847,1622853,1071,1,SA,1,100,0.002240
1766717039.395847,1623452,1139,1,SA,1,100,0.000012
1766717040.129847,1624186,1294,1,SA,1,100,0.000116
1766717040.595847,1624652,1409,1,SA,1,100,0.001109
1766717041.269847,1625326,1528,1,SA,1,100,0.120580
1766717044.268847,1628325,2061,1,SA,1,100,0.019175
1766717045.935847,1629992,2259,1,SA,1,100,0.018561
1766717046.875847,1630932,2428,1,SA,1,100,0.020142
1766717048.541847,1632598,2793,1,SA,1,100,0.104602
1766717049.874847,1633931,2912,1,SA,1,100,0.087278
1766717051.542847,1635599,3162,1,SA,1,100,0.014581
1766717051.808847,1635865,3248,1,SA,1,100,0.026931
1766717058.407847,1642464,4314,1,SA,1,100,0.007447
1766717064.353847,1648410,5277,1,SA,1,100,0.002002
1766717065.086847,1649143,5411,1,SA,1,100,0.000513
1766717065.686847,1649743,5493,1,SA,1,100,0.198163
1766717066.019847,1650076,5529,1,SA,1,100,0.057551
1766717067.287847,1651344,5764,1,SA,1,100,0.034270
1766717073.632847,1657689,6855,1,SA,1,100,0.192556
1766717078.898847,1662955,7671,1,SA,1,100,0.002006
1766717079.765847,1663822,7786,1,SA,1,100,0.062309
1766717084.098847,1668155,8495,1,SA,1,100,0.000696
1766717084.432847,1668489,8531,1,SA,1,100,0.000317
1766717100.110847,1684167,11088,1,SA,1,100,0.207060
1766717104.576847,1688633,11808,1,SA,1,100,0.002876
1766717105.776847,1689833,12006,1,SA,1,100,0.025199
1766717105.976847,1690033,12059,1,SA,1,100,0.042677
1766717106.242847,1690299,12111,1,SA,1,100,0.023070
1766717107.249847,1691306,12265,1,SA,1,100,0.001033
1766717107.582847,1691639,12316,1,SA,1,100,0.004921
1766717108.715847,1692772,12502,1,SA,1,100,0.002356
1766717109.922847,1693979,12701,1,SA,1,100,0.005281
1766717110.122847,1694179,12720,1,SA,1,100,0.005271
1766717110.722847,1694779,12838,1,SA,1,100,0.004915
1766717110.989847,1695046,12873,1,SA,1,100,0.001707
1766717111.322847,1695379,12941,1,SA,1,100,0.001585
1766717112.055847,1696112,13090,1,SA,1,100,0.004894
1766717112.655847,1696712,13142,1,SA,1,100,0.002740
1766717113.255847,1697312,13275,1,SA,1,100,0.003122
1766717114.861847,1698918,13506,1,SA,1,100,0.000069
1766717115.061847,1699118,13609,1,SA,1,100,0.003782
1766717116.394847,1700451,13775,1,SA,1,100,0.000520
1766717117.994847,1702051,14020,1,SA,1,100,0.000331
1766717119.461847,1703518,14287,1,SA,1,100,0.000554
