LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SA
1768186613.305990,1023252,35045,1,SA,1,100,0.015065
1768187003.252211,1023518,35113,1,SA,1,100,0.011407
1768187492.883932,1023852,35148,1,SA,1,100,0.006970
1768188079.269226,1024252,35217,1,SA,1,100,0.004016
1768188762.408094,1024718,35322,1,SA,1,100,0.004033
1768192584.174250,1027325,35765,1,SA,1,100,0.008395
1768193560.505765,1027991,35868,1,SA,1,100,0.007252
1768195612.854295,1029391,36107,1,SA,1,100,0.009365
1768196590.651774,1030058,36225,1,SA,1,100,0.008193
1768197675.464568,1030798,36328,1,SA,1,100,0.002778
1768198651.796083,1031464,36449,1,SA,1,100,0.008289
1768199824.566672,1032264,36552,1,SA,1,100,0.000765
1768200605.925077,1032797,36689,1,SA,1,100,0.005296
1768204319.209954,1035330,37096,1,SA,1,100,0.008236
1768205395.226969,1036064,37235,1,SA,1,100,0.012636
1768206471.243984,1036798,37359,1,SA,1,100,0.008769
1768207446.109536,1037463,37478,1,SA,1,100,0.010288
1768214484.199031,1042264,38238,1,SA,1,100,0.013601
1768214777.391679,1042464,38274,1,SA,1,100,0.004106
1768216046.915841,1043330,38429,1,SA,1,100,0.018187
1768220932.971306,1046663,38975,1,SA,1,100,0.016038
1768221714.329711,1047196,39075,1,SA,1,100,0.001823
1768222007.522358,1047396,39130,1,SA,1,100,0.024242
1768223766.678241,1048596,39352,1,SA,1,100,0.000968
1768227304.047529,1051009,39741,1,SA,1,100,0.024878
1768229063.203413,1052209,39964,1,SA,1,100,0.012393
1768230049.796670,1052882,40084,1,SA,1,100,0.019809
1768232102.145200,1054282,40255,1,SA,1,100,0.014377
1768232395.337848,1054482,40308,1,SA,1,100,0.009854
1768236989.666629,1057616,40835,1,SA,1,100,0.023886
1768237378.146887,1057881,40871,1,SA,1,100,0.060908
1768237964.532181,1058281,40975,1,SA,1,100,0.024380
1768243436.972941,1062014,41551,1,SA,1,100,0.020377
1768243730.165588,1062214,41620,1,SA,1,100,0.067806
1768246370.365376,1064015,41893,1,SA,1,100,0.025735
1768247836.328612,1065015,42065,1,SA,1,100,0.011605
1768248334.756112,1065355,42132,1,SA,1,100,0.025312
1768249897.472921,1066421,42300,1,SA,1,100,0.035600
1768250287.419142,1066687,42340,1,SA,1,100,0.002068
1768253807.196872,1069088,42766,1,SA,1,100,0.047216
1768254197.143092,1069354,42816,1,SA,1,100,0.044236
1768254881.747923,1069821,42905,1,SA,1,100,0.007753
1768255858.079438,1070487,42974,1,SA,1,100,0.002685
1768258790.005910,1072487,43316,1,SA,1,100,0.005231
1768260745.600867,1073821,43534,1,SA,1,100,0.028749
1768261038.793514,1074021,43587,1,SA,1,100,0.022019
1768261720.466419,1074486,43656,1,SA,1,100,0.006357
1768265142.024611,1076820,44048,1,SA,1,100,0.034951
1768265435.217259,1077020,44119,1,SA,1,100,0.084135
1768266021.602553,1077420,44188,1,SA,1,100,0.076950
1768266606.521884,1077819,44224,1,SA,1,100,0.010621
1768266997.934068,1078086,44277,1,SA,1,100,0.010629
1768267584.319363,1078486,44346,1,SA,1,100,0.027049
1768268658.870414,1079219,44483,1,SA,1,100,0.008334
1768270517.711798,1080487,44722,1,SA,1,100,0.014695
1768271885.455497,1081420,44841,1,SA,1,100,0.000274
1768272958.540586,1082152,44946,1,SA,1,100,0.000853
1768273838.118527,1082752,45064,1,SA,1,100,0.003283
1768276478.318315,1084553,45389,1,SA,1,100,0.010132
1768277846.062014,1085486,45509,1,SA,1,100,0.001296
1768278529.200882,1085952,45626,1,SA,1,100,0.007615
1768280093.383655,1087019,45798,1,SA,1,100,0.007469
1768285662.577988,1090818,46407,1,SA,1,100,0.011809
1768287714.926518,1092218,46631,1,SA,1,100,0.022187
1768288008.119165,1092418,46716,1,SA,1,100,0.089288
1768289182.355717,1093219,46840,1,SA,1,100,0.019346
1768291722.870005,1094952,47140,1,SA,1,100,0.007947
1768299149.439758,1100018,47965,1,SA,1,100,0.033574
1768300125.771273,1100684,48068,1,SA,1,100,0.005933
1768301983.146693,1101951,48274,1,SA,1,100,0.013641
1768305011.826739,1104017,48598,1,SA,1,100,0.012254
1768305305.019386,1104217,48649,1,SA,1,100,0.075460
1768306869.202159,1105284,48835,1,SA,1,100,0.014906
1768307943.753211,1106017,48972,1,SA,1,100,0.016759
1768320568.628598,1114629,50367,1,SA,1,100,0.036606
1768324390.394754,1117236,50810,1,SA,1,100,0.050866
1768324975.314085,1117635,50895,1,SA,1,100,0.067997
1768326051.331100,1118369,51000,1,SA,1,100,0.036585
1768327908.706521,1119636,51205,1,SA,1,100,0.004767
1768328983.257572,1120369,51325,1,SA,1,100,0.032279
1768329961.055051,1121036,51447,1,SA,1,100,0.067200
1768337796.628547,1126381,52347,1,SA,1,100,0.084559
1768342096.298717,1129314,52843,1,SA,1,100,0.073618
1768342682.684012,1129714,52912,1,SA,1,100,0.135832
1768343075.562159,1129982,52981,1,SA,1,100,0.079642
1768345223.198300,1131447,53184,1,SA,1,100,0.005019
1768346104.242205,1132048,53290,1,SA,1,100,0.013000
1768349817.527081,1134581,53713,1,SA,1,100,0.078852
1768351478.463428,1135714,53899,1,SA,1,100,0.033476
1768352456.260906,1136381,54020,1,SA,1,100,0.103376
1768353432.592421,1137047,54125,1,SA,1,100,0.009242
1768354703.582546,1137914,54280,1,SA,1,100,0.081002
1768356373.314672,1139053,54468,1,SA,1,100,0.077387
1768356666.507319,1139253,54521,1,SA,1,100,0.072579
1768362540.622006,1143260,55184,1,SA,1,100,0.017660
1768363909.831668,1144194,55356,1,SA,1,100,0.106788
1768372312.732936,1149926,56287,1,SA,1,100,0.042373
1768372997.337767,1150393,56373,1,SA,1,100,0.156856
1768375243.193445,1151925,56629,1,SA,1,100,0.211232
1768379846.318006,1155065,57169,1,SA,1,100,0.243413
1768380335.949726,1155399,57205,1,SA,1,100,0.038369
1768383266.410235,1157398,57547,1,SA,1,100,0.037564
1768384244.207713,1158065,57652,1,SA,1,100,0.004750
1768389726.910216,1161805,58296,1,SA,1,100,0.397839
1768394514.746144,1165071,58822,1,SA,1,100,0.249777
1768395491.077659,1165737,58943,1,SA,1,100,0.329738
1768397543.426189,1167137,59180,1,SA,1,100,0.024567
1768397836.618837,1167337,59218,1,SA,1,100,0.052522
1768398521.223668,1167804,59306,1,SA,1,100,0.119927
1768399419.859132,1168417,59421,1,SA,1,100,0.089913
1768399908.024889,1168750,59456,1,SA,1,100,0.046519
1768400984.041904,1169484,59577,1,SA,1,100,0.025666
1768403926.230119,1171491,59896,1,SA,1,100,0.057401
1768406466.744406,1173224,60188,1,SA,1,100,0.007498
1768413022.531997,1177696,60942,1,SA,1,100,0.571152
1768415466.292712,1179363,61232,1,SA,1,100,0.584780
1768422892.862465,1184429,62055,1,SA,1,100,0.080391
1768427973.891041,1187895,62630,1,SA,1,100,0.052758
1768440698.451928,1196575,64066,1,SA,1,100,0.322745
1768457838.494083,1208267,461,1,SA,1,100,2.918795
1768461356.805849,1210667,866,1,SA,1,100,1.255040
1768462840.360644,1211679,1040,1,SA,1,100,0.239003
1768475671.936847,1220432,2493,1,SA,1,100,1.271889
1768508154.750229,1242590,6183,1,SA,1,100,0.021252
1768510010.659686,1243856,6390,1,SA,1,100,0.116577
1768511184.896238,1244657,6527,1,SA,1,100,0.471428
1768516167.705276,1248056,7100,1,SA,1,100,0.048110
1768517164.560277,1248736,7203,1,SA,1,100,0.055997
1768518434.084439,1249602,7359,1,SA,1,100,3.945609
1768532809.319931,1259408,8987,1,SA,1,100,0.324878
1768534861.668461,1260808,9222,1,SA,1,100,3.118072
1768536620.824344,1262008,9430,1,SA,1,100,7.294907
1768537303.963212,1262474,9533,1,SA,1,100,0.472985
1768541506.879809,1265341,9992,1,SA,1,100,0.047885
1768565770.037327,1281892,12702,1,SA,1,100,0.024151
1768566846.054342,1282626,12836,1,SA,1,100,0.001162
1768567822.385857,1283292,12939,1,SA,1,100,0.003443
1768568312.017578,1283626,13008,1,SA,1,100,0.037339
1768571145.724513,1285559,13327,1,SA,1,100,0.025417
1768571635.356234,1285893,13380,1,SA,1,100,0.023007
1768573393.046154,1287092,13583,1,SA,1,100,0.011782
1768573979.431448,1287492,13652,1,SA,1,100,0.325634
1768574469.063169,1287826,13720,1,SA,1,100,5.388713
1768593445.957258,1300771,15841,1,SA,1,100,1.119930
1768597647.407892,1303637,16292,1,SA,1,100,0.355910
1768598135.573649,1303970,16394,1,SA,1,100,0.956074
1768614571.953450,1315182,18197,1,SA,1,100,0.097383
1768618090.265216,1317582,18585,1,SA,1,100,4.414522
1768629523.312493,1325381,19868,1,SA,1,100,665.123596
1768651042.186833,1340060,22307,1,SA,1,100,0.615842
1768651628.572128,1340460,22360,1,SA,1,100,0.223486
1768653094.535364,1341460,22527,1,SA,1,100,0.330314
1768653877.359732,1341994,22614,1,SA,1,100,1090.033936
1768674799.587034,1356266,25007,1,SA,1,100,1.392122
1768685548.029480,1363598,26228,1,SA,1,100,1.452868
1768687893.570658,1365198,26447,1,SA,1,100,0.617341
1768697479.504257,1371737,27499,1,SA,1,100,3.889078
1768698661.070626,1372543,27638,1,SA,1,100,3.753429
1768709129.514093,1379684,28856,1,SA,1,100,0.275833
1768710495.791829,1380616,28978,1,SA,1,100,0.250986
1768718411.993303,1386016,29864,1,SA,1,100,0.081414
1768722418.470827,1388749,30317,1,SA,1,100,0.589769
1768765825.642242,1418359,35174,1,SA,1,100,0.434274
1768766118.834889,1418559,35226,1,SA,1,100,0.299112
1768767095.166404,1419225,35344,1,SA,1,100,1.285929
1768769147.514935,1420625,35579,1,SA,1,100,1.848101
1768811011.027063,1449182,40243,1,SA,1,100,0.293623
1768811500.658783,1449516,40312,1,SA,1,100,0.537175
1768811890.605004,1449782,40380,1,SA,1,100,0.095640
1769094900.671550,1642836,6703,1,SA,1,100,1.300713
1769106238.431217,1650570,7992,1,SA,1,100,2.371502
1769106725.131011,1650902,8045,1,SA,1,100,0.684089
1769121013.874671,1660649,9669,1,SA,1,100,0.844561
1769125508.517953,1663715,10179,1,SA,1,100,0.085652
1769165407.639344,1690932,14694,1,SA,1,100,0.883544
1769185155.630095,1704403,16935,1,SA,1,100,2.137887
1769185645.261816,1704737,16986,1,SA,1,100,1.374455
1769195907.004468,1711737,18149,1,SA,1,100,0.817965
1769224842.186818,1731475,21442,1,SA,1,100,0.057765
1769255653.802111,1752493,24949,1,SA,1,100,1.159157
1769255946.994758,1752693,24986,1,SA,1,100,0.823256
1769258985.936546,1754766,25326,1,SA,1,100,0.002249
1769262504.248312,1757166,25734,1,SA,1,100,0.841964
1769268376.897035,1761172,26393,1,SA,1,100,0.740811
1769279320.312591,1768637,27644,1,SA,1,100,1.064455
1769288711.273080,1775043,28696,1,SA,1,100,2.307296
1769292231.050810,1777444,29099,1,SA,1,100,1.486164
1769293205.916362,1778109,29217,1,SA,1,100,0.721738
1769295649.677076,1779776,29485,1,SA,1,100,1.036003
1769297603.806069,1781109,29702,1,SA,1,100,1.022838
1769299167.988842,1782176,29892,1,SA,1,100,0.442883
1769301123.583799,1783510,30110,1,SA,1,100,1.203573
1769305423.253970,1786443,30593,1,SA,1,100,0.845159
1769320090.216145,1796448,32238,1,SA,1,100,0.560453
1769326637.207957,1800914,32976,1,SA,1,100,0.177979
1769327613.539472,1801580,33094,1,SA,1,100,1.183856
1769338951.299138,1809314,34363,1,SA,1,100,0.096796
1769351175.966563,1817653,35819,1,SA,1,100,1.195315
1769353031.876019,1818919,35989,1,SA,1,100,1.265143
1769355289.459403,1820459,36207,1,SA,1,100,0.155597
1769355779.091123,1820793,36257,1,SA,1,100,0.078235
1769356267.256881,1821126,36327,1,SA,1,100,0.195163
1769356853.642175,1821526,36380,1,SA,1,100,0.000861
1769357340.341970,1821858,36449,1,SA,1,100,0.091973
1769357733.220117,1822126,36501,1,SA,1,100,0.121653
1769359492.376000,1823326,36702,1,SA,1,100,0.054646
1769360175.514868,1823792,36753,1,SA,1,100,0.004492
1769360663.680625,1824125,36822,1,SA,1,100,0.019660
1769361153.312346,1824459,36874,1,SA,1,100,0.015291
1769361640.012141,1824791,36944,1,SA,1,100,0.029403
1769378478.065868,1836277,38814,1,SA,1,100,0.084100
1769402821.851364,1852883,41558,1,SA,1,100,1.072118
1769406837.124667,1855622,42011,1,SA,1,100,0.292903
1769410353.970470,1858021,42399,1,SA,1,100,0.183335
1769417683.786650,1863021,43233,1,SA,1,100,0.450535
1769421690.264173,1865754,43670,1,SA,1,100,0.865945
1769429604.999684,1871153,44575,1,SA,1,100,0.145604
1769430191.384978,1871553,44645,1,SA,1,100,0.273221
1769431462.375104,1872420,44797,1,SA,1,100,0.926834
1769433516.189597,1873821,45016,1,SA,1,100,0.647785
1769437443.505106,1876500,45451,1,SA,1,100,0.164690
1769439299.414563,1877766,45671,1,SA,1,100,0.956838
1769441351.763093,1879166,45888,1,SA,1,100,0.404576
1769442329.560572,1879833,46008,1,SA,1,100,0.174771
1769443219.400256,1880440,46125,1,SA,1,100,0.538976
1769443902.539124,1880906,46195,1,SA,1,100,0.236568
1769445954.887654,1882306,46416,1,SA,1,100,0.175034
1769446248.080301,1882506,46466,1,SA,1,100,0.435972
1769448202.209295,1883839,46685,1,SA,1,100,1.028763
1769457105.004026,1889912,47687,1,SA,1,100,0.882479
1769459155.886594,1891311,47920,1,SA,1,100,0.503290
1769460231.903609,1892045,48023,1,SA,1,100,0.219279
1769463163.830081,1894045,48375,1,SA,1,100,0.610511
1769464238.381132,1894778,48476,1,SA,1,100,0.186131
1769468244.858656,1897511,48930,1,SA,1,100,0.244819
1769469221.190171,1898177,49033,1,SA,1,100,0.397432
1769470200.453613,1898845,49151,1,SA,1,100,0.242501
1769473237.929438,1900917,49486,1,SA,1,100,0.692203
1769477254.668704,1903657,49939,1,SA,1,100,0.251341
1769477841.053998,1904057,50008,1,SA,1,100,0.074391
1769480781.776250,1906063,50342,1,SA,1,100,1.102805
1769502700.858553,1921015,52795,1,SA,1,100,0.104036
1769508761.150570,1925149,53498,1,SA,1,100,0.310161
1769509444.289438,1925615,53568,1,SA,1,100,0.952934
1769514623.537551,1929148,54139,1,SA,1,100,3.102320
1769515503.115492,1929748,54254,1,SA,1,100,0.059286
1769520692.625347,1933288,54873,1,SA,1,100,0.032902
1769522646.754341,1934621,55057,1,SA,1,100,0.007105
1769524317.952430,1935761,55242,1,SA,1,100,0.001433
1769524707.898651,1936027,55278,1,SA,1,100,0.008635
1769530571.751594,1940027,55933,1,SA,1,100,0.005913
1769533698.651176,1942160,56302,1,SA,1,100,0.001975
1769536239.165464,1943893,56639,1,SA,1,100,0.027295
1769538193.294458,1945226,56790,1,SA,1,100,0.010330
1769539864.492547,1946366,56990,1,SA,1,100,0.006054
1769540255.904731,1946633,57026,1,SA,1,100,0.004063
1769541428.675319,1947433,57178,1,SA,1,100,0.004605
1769543870.970071,1949099,57477,1,SA,1,100,0.020720
1769546216.511248,1950699,57729,1,SA,1,100,0.024126
1769547291.062300,1951432,57895,1,SA,1,100,0.046130
1769562447.656196,1961771,59542,1,SA,1,100,0.015316
1769563522.207248,1962504,59694,1,SA,1,100,0.015951
1769565477.802205,1963838,59861,1,SA,1,100,0.005712
1769569289.306618,1966438,60291,1,SA,1,100,0.074192
1769573882.169436,1969571,60842,1,SA,1,100,0.011891
1769575348.132672,1970571,60993,1,SA,1,100,0.034164
1769578376.812717,1972637,61346,1,SA,1,100,0.057893
1769582871.455999,1975703,61826,1,SA,1,100,0.034142
1769594999.369849,1983976,63172,1,SA,1,100,0.028118
1769599397.259557,1986976,63654,1,SA,1,100,0.015730
1769600666.783720,1987842,63824,1,SA,1,100,0.043838
1769685968.252491,2046030,7790,1,SA,1,100,0.046552
1769687237.776653,2046896,7940,1,SA,1,100,0.070236
1769688703.739889,2047896,8109,1,SA,1,100,0.063618
1769690169.703125,2048896,8277,1,SA,1,100,0.066439
1769691537.446824,2049829,8429,1,SA,1,100,0.055718
1769693003.410060,2050829,8595,1,SA,1,100,0.062140
1769694469.373296,2051829,8763,1,SA,1,100,0.080753
1769695935.336532,2052829,8931,1,SA,1,100,0.066383
1769697313.341974,2053769,9082,1,SA,1,100,0.038612
1769698779.305209,2054769,9250,1,SA,1,100,0.064676
1769700245.268445,2055769,9416,1,SA,1,100,0.068615
1769701720.027461,2056775,9570,1,SA,1,100,0.073193
1769703087.771160,2057708,9718,1,SA,1,100,0.062140
1769704553.734396,2058708,9888,1,SA,1,100,0.073916
1769706019.697632,2059708,10056,1,SA,1,100,0.072065
1769707485.660867,2060708,10222,1,SA,1,100,0.051512
1769708951.624103,2061708,10392,1,SA,1,100,0.060045
1769710417.587339,2062708,10560,1,SA,1,100,0.069085
1769711883.550575,2063708,10710,1,SA,1,100,0.075314
1769713348.047848,2064707,10882,1,SA,1,100,0.055463
1769714814.011084,2065707,11047,1,SA,1,100,0.044131
1769716183.220746,2066641,11183,1,SA,1,100,0.002071
1769719113.681255,2068640,11550,1,SA,1,100,0.041278
1769720679.329991,2069708,11718,1,SA,1,100,0.075912
1769724392.614867,2072241,12105,1,SA,1,100,0.273034
1769730353.221385,2076307,12777,1,SA,1,100,0.368236
1769734261.479372,2078973,13197,1,SA,1,100,0.003275
1769738668.164859,2081979,13700,1,SA,1,100,0.003646
1769740329.101205,2083112,13903,1,SA,1,100,2.519721
1769744921.964023,2086245,14397,1,SA,1,100,9999.610352
1769823550.368145,2139881,23159,1,SA,1,100,0.884496
1769840845.802402,2151679,25094,1,SA,1,100,16.998690
1769847587.767324,2156278,25863,1,SA,1,100,0.347852
1769854820.829930,2161212,26669,1,SA,1,100,0.262579
1769857164.905144,2162811,26938,1,SA,1,100,0.314938
1769871431.659356,2172543,28541,1,SA,1,100,1.344002
1769875243.163769,2175143,28959,1,SA,1,100,1.295534
1769881027.854698,2179089,29613,1,SA,1,100,0.020037
1769884644.386001,2181556,30012,1,SA,1,100,9999.769531
1769904385.046936,2195022,32246,1,SA,1,100,0.002285
1769915250.766441,2202434,33449,1,SA,1,100,9983.857422
1769996221.779813,2257668,42525,1,SA,1,100,0.055873
1769999643.338006,2260002,42874,1,SA,1,100,0.008716
1770010031.153495,2267088,44039,1,SA,1,100,0.014573
1770010519.319253,2267421,44073,1,SA,1,100,0.006125
1770013655.014614,2269560,44423,1,SA,1,100,0.819397
1770016391.967976,2271427,44744,1,SA,1,100,9981.378906
1770026955.699054,2278633,45917,1,SA,1,100,35.452591
1770032243.428446,2282240,46518,1,SA,1,100,9999.549805
1770113526.691988,2337687,55579,1,SA,1,100,9999.749023
1770184482.244532,2386089,63590,1,SA,1,100,1.455615
1770187315.951467,2388022,63911,1,SA,1,100,1.263929
1770197967.640339,2395288,65064,1,SA,1,100,2.142188
1770201094.539922,2397421,65433,1,SA,1,100,1.743483
1770201582.705679,2397754,65504,1,SA,1,100,2.217431
1770202364.064084,2398287,71,1,SA,1,100,1.315755
1770203645.315952,2399161,188,1,SA,1,100,0.057701
1770205697.664482,2400561,407,1,SA,1,100,0.544967
1770207065.408181,2401494,596,1,SA,1,100,1.038150
1770217327.150833,2408494,1768,1,SA,1,100,1.307921
1770222113.520798,2411759,2254,1,SA,1,100,0.196917
1770222603.152519,2412093,2405,1,SA,1,100,2.451656
1770252154.039428,2432251,5632,1,SA,1,100,10.782457
1770265542.681662,2441384,7139,1,SA,1,100,9996.260742
1770286268.469891,2455522,9452,1,SA,1,100,9999.326172
1770313865.227807,2474347,12552,1,SA,1,100,21.194246
1770316992.127389,2476480,12941,1,SA,1,100,0.020685
1770375645.316458,2516490,19462,1,SA,1,100,0.001680
1770380628.125497,2519889,20015,1,SA,1,100,0.292773
1770382190.842307,2520955,20197,1,SA,1,100,9.077340
1770386980.144198,2524222,20769,1,SA,1,100,0.025993
1770404765.210176,2536354,22749,1,SA,1,100,0.013945
1770406231.173413,2537354,22884,1,SA,1,100,9994.864258
1770460621.341391,2574456,29043,1,SA,1,100,0.024333
1770461795.577943,2575257,29128,1,SA,1,100,0.006875
1770575454.639550,2652789,41839,1,SA,1,100,0.583091
1770575844.585771,2653055,41888,1,SA,1,100,1.823310
1770578776.512243,2655055,42223,1,SA,1,100,1.155562
1770579167.924427,2655322,42275,1,SA,1,100,0.863933
1770582099.850899,2657322,42594,1,SA,1,100,0.062972
1770585129.996907,2659389,42930,1,SA,1,100,5.074653
1770591100.865167,2663462,43601,1,SA,1,100,0.780379
1770591394.057814,2663662,43651,1,SA,1,100,2.199416
1770595497.288912,2666461,44087,1,SA,1,100,0.123573
1770601947.527149,2670861,44822,1,SA,1,100,4.815824
1770608201.326314,2675127,45524,1,SA,1,100,1.054321
1770612118.380080,2677799,45961,1,SA,1,100,0.236346
1770618470.398782,2682132,46679,1,SA,1,100,0.018388
1770618763.591429,2682332,46713,1,SA,1,100,0.196195
1770619839.608444,2683066,46834,1,SA,1,100,0.765043
1770621793.737437,2684399,47052,1,SA,1,100,4.544796
1770622380.122732,2684799,47122,1,SA,1,100,0.172852
1770630589.516853,2690399,48040,1,SA,1,100,0.243239
1770641162.043710,2697611,49223,1,SA,1,100,0.727711
1770644093.970182,2699611,49576,1,SA,1,100,1.633324
1770644875.328587,2700144,49662,1,SA,1,100,0.843453
1770648686.833000,2702744,50134,1,SA,1,100,1.522911
1770652986.503171,2705677,50601,1,SA,1,100,0.055064
1770667351.476920,2715476,52167,1,SA,1,100,0.004661
1770700684.548978,2738214,55898,1,SA,1,100,0.986107
1770709497.919952,2744226,56888,1,SA,1,100,0.335121
1770711160.322262,2745360,57076,1,SA,1,100,0.019251
1770711551.734446,2745627,57127,1,SA,1,100,1.847388
1770712528.065961,2746293,57232,1,SA,1,100,0.246960
1770729140.361350,2757625,59138,1,SA,1,100,0.016509
1770731104.752086,2758965,59324,1,SA,1,100,0.009054
1770739900.531502,2764965,60326,1,SA,1,100,0.005676
1770741268.275201,2765898,60476,1,SA,1,100,0.008748
1770742441.045790,2766698,60629,1,SA,1,100,0.005171
1770762404.533136,2780316,62895,1,SA,1,100,1.481207
1770767583.781249,2783849,63416,1,SA,1,100,0.004865
1770780894.727431,2792929,64914,1,SA,1,100,0.003813
1770795756.662717,2803067,1055,1,SA,1,100,0.007248
1770798883.562299,2805200,1389,1,SA,1,100,0.002714
1770812770.632033,2814673,2948,1,SA,1,100,0.590796
1770813357.017327,2815073,3034,1,SA,1,100,1.575096
1770815506.119431,2816539,3286,1,SA,1,100,1.250200
1770817070.302204,2817606,3437,1,SA,1,100,5.777845
1770819317.623844,2819139,3692,1,SA,1,100,0.316648
1770823334.363111,2821879,4139,1,SA,1,100,0.011541
1770824505.667736,2822678,4311,1,SA,1,100,0.018272
1770826275.085362,2823885,4494,1,SA,1,100,0.004121
1770827741.048598,2824885,4662,1,SA,1,100,0.011226
1770840357.128206,2833491,6044,1,SA,1,100,0.006681
1770840650.320853,2833691,6114,1,SA,1,100,0.394716
1770843190.835141,2835424,6366,1,SA,1,100,0.034990
1770843875.439972,2835891,6502,1,SA,1,100,0.708915
1770846805.900481,2837890,6788,1,SA,1,100,0.029689
1770847197.312665,2838157,6843,1,SA,1,100,0.036963
1770847587.258886,2838423,6876,1,SA,1,100,0.028755
1770848466.836827,2839023,6981,1,SA,1,100,0.014415
1770848956.468548,2839357,7031,1,SA,1,100,0.001287
1770850031.019600,2840090,7165,1,SA,1,100,0.010305
1770880256.249598,2860708,10490,1,SA,1,100,10.466107
1770886617.064079,2865047,11208,1,SA,1,100,0.006082
1770888962.605256,2866647,11494,1,SA,1,100,0.158604
1770905478.147072,2877913,13366,1,SA,1,100,0.466306
1770927074.717463,2892645,15755,1,SA,1,100,1.181875
1770932645.377760,2896445,16387,1,SA,1,100,0.033826
1770933328.516628,2896911,16487,1,SA,1,100,1.496806
1770942055.395771,2902864,17437,1,SA,1,100,0.597921
1770946941.451236,2906197,17964,1,SA,1,100,3.195602
1770977040.608396,2926729,21367,1,SA,1,100,0.013047
1770988082.243489,2934261,22606,1,SA,1,100,0.013880
1770989058.575004,2934927,22722,1,SA,1,100,0.026726
1770990915.950424,2936194,22926,1,SA,1,100,0.014424
1771002671.509613,2944213,24201,1,SA,1,100,0.524917
1771017916.061303,2954612,25900,1,SA,1,100,0.001808
1771018404.227061,2954945,25967,1,SA,1,100,0.004393
1771027698.433976,2961285,27003,1,SA,1,100,0.001293
1771034059.248457,2965624,27710,1,SA,1,100,1.575136
1771034938.826398,2966224,27811,1,SA,1,100,2.330882
1771038262.165054,2968491,28232,1,SA,1,100,0.034825
1771058209.526805,2982098,30452,1,SA,1,100,0.002246
1771059672.558115,2983096,30588,1,SA,1,100,0.019603
1771062603.018623,2985095,30942,1,SA,1,100,0.011014
1771063189.403918,2985495,30975,1,SA,1,100,0.003159
1771064461.860007,2986363,31145,1,SA,1,100,0.001459
1771082353.941301,2998568,33199,1,SA,1,100,0.012952
1771084308.070294,2999901,33370,1,SA,1,100,0.001290
1771094961.225130,3007168,34564,1,SA,1,100,0.287114
1771098869.483117,3009834,35020,1,SA,1,100,0.195357
1771100139.007279,3010700,35171,1,SA,1,100,1.176918
1771101213.558331,3011433,35272,1,SA,1,100,0.398548
1771104830.089634,3013900,35692,1,SA,1,100,0.611681
1771106296.052870,3014900,35862,1,SA,1,100,0.674082
1771110985.669261,3018099,36386,1,SA,1,100,0.006553
1771117240.934389,3022366,37081,1,SA,1,100,0.203111
1771118314.019478,3023098,37202,1,SA,1,100,1.436696
1771126719.852673,3028832,38190,1,SA,1,100,1.071670
1771129943.505828,3031031,38545,1,SA,1,100,0.112349
1771130626.644696,3031497,38645,1,SA,1,100,0.548329
1771137468.295118,3036164,39353,1,SA,1,100,0.001965
1771159396.173201,3051122,41860,1,SA,1,100,0.003430
1771160960.355974,3052189,42061,1,SA,1,100,0.007662
1771176106.688127,3062521,43734,1,SA,1,100,0.289000
1771184412.835822,3068187,44679,1,SA,1,100,0.009682
1771220012.287043,3092471,48625,1,SA,1,100,0.003384
1771231358.842489,3100211,49912,1,SA,1,100,12.280568
1771231847.008246,3100544,49962,1,SA,1,100,2.969437
1771239685.513669,3105891,50834,1,SA,1,100,0.638195
1771242224.561993,3107623,51135,1,SA,1,100,0.618265
1771249075.008195,3112296,51920,1,SA,1,100,0.235384
1771255328.807359,3116562,52591,1,SA,1,100,0.005011
1771264319.559885,3122695,53608,1,SA,1,100,0.778288
1771265611.073496,3123576,53744,1,SA,1,100,0.523255
1771265904.266143,3123776,53797,1,SA,1,100,0.415703
1771271570.214050,3127641,54434,1,SA,1,100,1.083318
1771276164.542831,3130775,54967,1,SA,1,100,0.049356
1771277530.820567,3131707,55102,1,SA,1,100,0.008551
1771279291.442413,3132908,55306,1,SA,1,100,0.001447
1771283004.727290,3135441,55725,1,SA,1,100,0.004399
1771283591.112584,3135841,55845,1,SA,1,100,1.057310
1771299449.902870,3146659,57570,1,SA,1,100,1.385708
1771304140.985225,3149859,58107,1,SA,1,100,0.009810
1771315291.101598,3157465,59345,1,SA,1,100,0.055757
1771319590.771769,3160398,59833,1,SA,1,100,0.024656
1771324975.254734,3164071,60480,1,SA,1,100,0.016537
1771326148.025323,3164871,60566,1,SA,1,100,0.009815
1771334259.199907,3170404,61462,1,SA,1,100,0.004213
1771357320.267571,3186135,64073,1,SA,1,100,0.015602
1771358982.669881,3187269,64223,1,SA,1,100,0.004366
1771359372.616102,3187535,64275,1,SA,1,100,0.006038
1771360838.579338,3188535,64443,1,SA,1,100,0.010102
1771362402.762110,3189602,64611,1,SA,1,100,0.004309
1771363771.971773,3190536,64777,1,SA,1,100,0.004808
1771376474.543212,3199201,680,1,SA,1,100,0.037293
1771380003.116721,3201608,1063,1,SA,1,100,0.262230
1771381076.201809,3202340,1185,1,SA,1,100,0.230897
