LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,MY
1766788080.551034,354951.000,55944,2,MY,1,100,-55
1766788080.591034,354991.000,55944,2,MY,1,100,-54
1766788080.631034,355031.000,55959,2,MY,1,100,-54
1766788080.671034,355071.000,55959,2,MY,1,100,-54
1766788080.711034,355111.000,55975,3,MY,1,100,-54
1766788080.751034,355151.000,55975,3,MY,1,100,-55
1766788080.791034,355191.000,55975,3,MY,1,100,-54
1766788080.831367,355231.333,55995,3,MY,1,100,-54
1766788080.871701,355271.667,55995,3,MY,1,100,-54
1766788080.912034,355312.000,55995,3,MY,1,100,-54
1766788080.951534,355351.500,56011,2,MY,1,100,-55
1766788080.991034,355391.000,56011,2,MY,1,100,-53
1766788081.031034,355431.000,56027,3,MY,1,100,-53
1766788081.071034,355471.000,56027,3,MY,1,100,-54
1766788081.111034,355511.000,56027,3,MY,1,100,-53
1766788081.146368,355546.333,56043,3,MY,1,100,-52
1766788081.181701,355581.667,56043,3,MY,1,100,-53
1766788081.217034,355617.000,56043,3,MY,1,100,-52
1766788081.257034,355657.000,56060,2,MY,1,100,-52
1766788081.297034,355697.000,56060,2,MY,1,100,-51
1766788081.337034,355737.000,56076,3,MY,1,100,-51
1766788081.377034,355777.000,56076,3,MY,1,100,-53
1766788081.417034,355817.000,56076,3,MY,1,100,-53
1766788081.457034,355857.000,56094,2,MY,1,100,-53
1766788081.497034,355897.000,56094,2,MY,1,100,-53
1766788081.537034,355937.000,56108,3,MY,1,100,-52
1766788081.577034,355977.000,56108,3,MY,1,100,-51
1766788081.617034,356017.000,56108,3,MY,1,100,-50
1766788081.657034,356057.000,56125,2,MY,1,100,-48
1766788081.697034,356097.000,56125,2,MY,1,100,-45
1766788081.737034,356137.000,56141,3,MY,1,100,-45
1766788081.777034,356177.000,56141,3,MY,1,100,-41
1766788081.817034,356217.000,56141,3,MY,1,100,-39
1766788081.857034,356257.000,56161,2,MY,1,100,-33
1766788081.897034,356297.000,56161,2,MY,1,100,-30
1766788081.932701,356332.667,56177,3,MY,1,100,-26
1766788081.968368,356368.333,56177,3,MY,1,100,-22
1766788082.004034,356404.000,56177,3,MY,1,100,-20
1766788082.044034,356444.000,56194,3,MY,1,100,-18
1766788082.084034,356484.000,56194,3,MY,1,100,-16
1766788082.124034,356524.000,56194,3,MY,1,100,-15
1766788082.164034,356564.000,56211,2,MY,1,100,-13
1766788082.204034,356604.000,56211,2,MY,1,100,-11
1766788082.244034,356644.000,56228,3,MY,1,100,-11
1766788082.284034,356684.000,56228,3,MY,1,100,-13
1766788082.324034,356724.000,56228,3,MY,1,100,-14
1766788082.364034,356764.000,56242,2,MY,1,100,-13
1766788082.404034,356804.000,56242,2,MY,1,100,-12
1766788082.444034,356844.000,56262,3,MY,1,100,-9
1766788082.484034,356884.000,56262,3,MY,1,100,-5
1766788082.524034,356924.000,56262,3,MY,1,100,-2
1766788082.564034,356964.000,56280,2,MY,1,100,-1
1766788082.604034,357004.000,56280,2,MY,1,100, 0
1766788082.644034,357044.000,56297,3,MY,1,100, 0
1766788082.684034,357084.000,56297,3,MY,1,100, 1
1766788082.724034,357124.000,56297,3,MY,1,100, 3
1766788082.764034,357164.000,56311,2,MY,1,100, 3
1766788082.804034,357204.000,56311,2,MY,1,100, 3
1766788082.839367,357239.333,56329,3,MY,1,100, 3
1766788082.874701,357274.667,56329,3,MY,1,100, 3
1766788082.910034,357310.000,56329,3,MY,1,100, 2
1766788082.950034,357350.000,56347,3,MY,1,100, 0
1766788082.990034,357390.000,56347,3,MY,1,100,-4
1766788083.030034,357430.000,56347,3,MY,1,100,-8
1766788083.070034,357470.000,56364,2,MY,1,100,-10
1766788083.110034,357510.000,56364,2,MY,1,100,-14
1766788083.150034,357550.000,56380,3,MY,1,100,-13
1766788083.190034,357590.000,56380,3,MY,1,100,-12
1766788083.230034,357630.000,56380,3,MY,1,100,-12
1766788083.270367,357670.333,56396,3,MY,1,100,-13
1766788083.310701,357710.667,56396,3,MY,1,100,-10
1766788083.351034,357751.000,56396,3,MY,1,100,-8
1766788083.390534,357790.500,56412,2,MY,1,100,-5
1766788083.430034,357830.000,56412,2,MY,1,100,-3
1766788083.470034,357870.000,56432,3,MY,1,100, 0
1766788083.510034,357910.000,56432,3,MY,1,100, 2
1766788083.550034,357950.000,56432,3,MY,1,100, 4
1766788083.590034,357990.000,56448,2,MY,1,100, 6
1766788083.630034,358030.000,56448,2,MY,1,100, 9
1766788083.665701,358065.667,56463,3,MY,1,100, 8
1766788083.701367,358101.333,56463,3,MY,1,100,10
1766788083.737034,358137.000,56463,3,MY,1,100,11
1766788083.777034,358177.000,56480,3,MY,1,100,13
1766788083.817034,358217.000,56480,3,MY,1,100,13
1766788083.857034,358257.000,56480,3,MY,1,100,14
1766788083.896534,358296.500,56497,2,MY,1,100,16
1766788083.936034,358336.000,56497,2,MY,1,100,15
1766788083.976034,358376.000,56513,3,MY,1,100,17
1766788084.016034,358416.000,56513,3,MY,1,100,17
1766788084.056034,358456.000,56513,3,MY,1,100,17
1766788084.096034,358496.000,56528,2,MY,1,100,16
1766788084.136034,358536.000,56528,2,MY,1,100,15
1766788084.176034,358576.000,56547,3,MY,1,100,13
1766788084.216034,358616.000,56547,3,MY,1,100, 9
1766788084.256034,358656.000,56547,3,MY,1,100, 8
1766788084.296034,358696.000,56564,2,MY,1,100, 7
1766788084.336034,358736.000,56564,2,MY,1,100, 5
1766788084.376368,358776.333,56580,3,MY,1,100, 4
1766788084.416701,358816.667,56580,3,MY,1,100, 2
1766788084.457034,358857.000,56580,3,MY,1,100, 1
1766788084.492701,358892.667,56596,3,MY,1,100, 2
1766788084.528368,358928.333,56596,3,MY,1,100, 0
1766788084.564034,358964.000,56596,3,MY,1,100, 0
1766788084.604034,359004.000,56614,2,MY,1,100, 0
1766788084.644034,359044.000,56614,2,MY,1,100,-1
1766788084.684034,359084.000,56631,3,MY,1,100, 1
1766788084.724034,359124.000,56631,3,MY,1,100, 0
1766788084.764034,359164.000,56631,3,MY,1,100, 1
1766788084.804034,359204.000,56648,2,MY,1,100, 1
1766788084.844034,359244.000,56648,2,MY,1,100, 0
1766788084.884034,359284.000,56663,3,MY,1,100, 1
1766788084.924034,359324.000,56663,3,MY,1,100, 2
1766788084.964034,359364.000,56663,3,MY,1,100, 1
1766788085.004034,359404.000,56679,2,MY,1,100, 2
1766788085.044034,359444.000,56679,2,MY,1,100, 1
1766788085.084034,359484.000,56696,3,MY,1,100, 1
1766788085.124034,359524.000,56696,3,MY,1,100, 2
1766788085.164034,359564.000,56696,3,MY,1,100, 2
1766788085.204034,359604.000,56713,2,MY,1,100, 1
1766788085.244034,359644.000,56713,2,MY,1,100, 1
1766788085.284034,359684.000,56728,3,MY,1,100, 1
1766788085.324034,359724.000,56728,3,MY,1,100, 0
1766788085.364034,359764.000,56728,3,MY,1,100, 1
1766788085.399368,359799.333,56744,3,MY,1,100, 0
1766788085.434701,359834.667,56744,3,MY,1,100, 2
1766788085.470034,359870.000,56744,3,MY,1,100, 1
1766788085.510034,359910.000,56762,2,MY,1,100, 1
1766788085.550034,359950.000,56762,2,MY,1,100, 3
1766788085.590034,359990.000,56778,3,MY,1,100, 3
1766788085.630034,360030.000,56778,3,MY,1,100, 3
1766788085.670034,360070.000,56778,3,MY,1,100, 2
1766788085.710034,360110.000,56794,2,MY,1,100, 0
1766788085.750034,360150.000,56794,2,MY,1,100,-2
1766788085.787701,360187.667,56810,3,MY,1,100,-4
1766788085.825367,360225.333,56810,3,MY,1,100,-7
1766788085.863034,360263.000,56810,3,MY,1,100,-11
1766788085.903034,360303.000,56827,3,MY,1,100,-15
1766788085.943034,360343.000,56827,3,MY,1,100,-19
1766788085.983034,360383.000,56827,3,MY,1,100,-19
1766788086.023034,360423.000,56843,2,MY,1,100,-21
1766788086.063034,360463.000,56843,2,MY,1,100,-22
1766788086.103034,360503.000,56859,3,MY,1,100,-22
1766788086.143034,360543.000,56859,3,MY,1,100,-23
1766788086.183034,360583.000,56859,3,MY,1,100,-25
1766788086.223034,360623.000,56875,2,MY,1,100,-29
1766788086.263034,360663.000,56875,2,MY,1,100,-29
1766788086.303034,360703.000,56892,4,MY,1,100,-28
1766788086.343034,360743.000,56892,4,MY,1,100,-27
1766788086.383034,360783.000,56892,4,MY,1,100,-27
1766788086.423034,360823.000,56892,4,MY,1,100,-27
1766788086.463034,360863.000,56908,2,MY,1,100,-27
1766788086.503034,360903.000,56908,2,MY,1,100,-27
1766788086.543034,360943.000,56926,3,MY,1,100,-26
1766788086.583034,360983.000,56926,3,MY,1,100,-27
1766788086.623034,361023.000,56926,3,MY,1,100,-29
1766788086.658701,361058.667,56940,3,MY,1,100,-29
1766788086.694367,361094.333,56940,3,MY,1,100,-28
1766788086.730034,361130.000,56940,3,MY,1,100,-24
1766788086.770034,361170.000,56957,2,MY,1,100,-23
1766788086.810034,361210.000,56957,2,MY,1,100,-20
1766788086.850034,361250.000,56974,3,MY,1,100,-13
1766788086.890034,361290.000,56974,3,MY,1,100,-10
1766788086.930034,361330.000,56974,3,MY,1,100,-6
1766788086.970034,361370.000,56993,2,MY,1,100,-3
1766788087.010034,361410.000,56993,2,MY,1,100,-2
1766788087.050034,361450.000,57008,3,MY,1,100, 0
1766788087.090034,361490.000,57008,3,MY,1,100, 2
1766788087.130034,361530.000,57008,3,MY,1,100, 3
1766788087.170034,361570.000,57025,2,MY,1,100, 5
1766788087.210034,361610.000,57025,2,MY,1,100, 6
1766788087.250034,361650.000,57041,3,MY,1,100, 7
1766788087.290034,361690.000,57041,3,MY,1,100,11
1766788087.330034,361730.000,57041,3,MY,1,100,13
1766788087.370034,361770.000,57058,2,MY,1,100,17
1766788087.410034,361810.000,57058,2,MY,1,100,19
1766788087.450034,361850.000,57077,3,MY,1,100,20
1766788087.490034,361890.000,57077,3,MY,1,100,21
1766788087.530034,361930.000,57077,3,MY,1,100,22
1766788087.565367,361965.333,57092,3,MY,1,100,21
1766788087.600701,362000.667,57092,3,MY,1,100,21
1766788087.636034,362036.000,57092,3,MY,1,100,21
1766788087.676034,362076.000,57108,2,MY,1,100,21
1766788087.716034,362116.000,57108,2,MY,1,100,22
1766788087.756034,362156.000,57125,3,MY,1,100,23
1766788087.796034,362196.000,57125,3,MY,1,100,25
1766788087.836034,362236.000,57125,3,MY,1,100,26
1766788087.876034,362276.000,57142,2,MY,1,100,27
1766788087.916034,362316.000,57142,2,MY,1,100,27
1766788087.956034,362356.000,57159,3,MY,1,100,29
1766788087.996034,362396.000,57159,3,MY,1,100,29
1766788088.036034,362436.000,57159,3,MY,1,100,28
1766788088.076034,362476.000,57175,2,MY,1,100,29
1766788088.116034,362516.000,57175,2,MY,1,100,26
1766788088.156034,362556.000,57195,3,MY,1,100,26
1766788088.196034,362596.000,57195,3,MY,1,100,26
1766788088.236034,362636.000,57195,3,MY,1,100,29
1766788088.272034,362672.000,57213,3,MY,1,100,30
1766788088.308034,362708.000,57213,3,MY,1,100,30
1766788088.344034,362744.000,57213,3,MY,1,100,30
1766788088.383534,362783.500,57228,2,MY,1,100,25
1766788088.423034,362823.000,57228,2,MY,1,100,21
1766788088.463034,362863.000,57247,3,MY,1,100,23
1766788088.503034,362903.000,57247,3,MY,1,100,24
1766788088.543034,362943.000,57247,3,MY,1,100,24
1766788088.583034,362983.000,57264,2,MY,1,100,24
1766788088.623034,363023.000,57264,2,MY,1,100,23
1766788088.663034,363063.000,57280,3,MY,1,100,23
1766788088.703034,363103.000,57280,3,MY,1,100,23
1766788088.743034,363143.000,57280,3,MY,1,100,25
1766788088.783034,363183.000,57295,2,MY,1,100,25
1766788088.823034,363223.000,57295,2,MY,1,100,26
1766788088.863034,363263.000,57314,3,MY,1,100,27
1766788088.903034,363303.000,57314,3,MY,1,100,28
1766788088.943034,363343.000,57314,3,MY,1,100,29
1766788088.983034,363383.000,57331,3,MY,1,100,30
1766788089.023034,363423.000,57331,3,MY,1,100,31
1766788089.063034,363463.000,57331,3,MY,1,100,30
1766788089.103034,363503.000,57347,2,MY,1,100,30
1766788089.143034,363543.000,57347,2,MY,1,100,32
1766788089.178367,363578.333,57363,3,MY,1,100,31
1766788089.213701,363613.667,57363,3,MY,1,100,32
1766788089.249034,363649.000,57363,3,MY,1,100,31
1766788089.289034,363689.000,57379,3,MY,1,100,32
1766788089.329034,363729.000,57379,3,MY,1,100,31
1766788089.369034,363769.000,57379,3,MY,1,100,30
1766788089.409034,363809.000,57396,2,MY,1,100,31
1766788089.449034,363849.000,57396,2,MY,1,100,29
1766788089.489034,363889.000,57413,3,MY,1,100,28
1766788089.529034,363929.000,57413,3,MY,1,100,25
1766788089.569034,363969.000,57413,3,MY,1,100,22
1766788089.609034,364009.000,57429,2,MY,1,100,22
1766788089.649034,364049.000,57429,2,MY,1,100,21
1766788089.689034,364089.000,57444,3,MY,1,100,21
1766788089.729034,364129.000,57444,3,MY,1,100,21
1766788089.769034,364169.000,57444,3,MY,1,100,21
1766788089.809034,364209.000,57461,2,MY,1,100,22
1766788089.849034,364249.000,57461,2,MY,1,100,23
1766788089.889034,364289.000,57478,3,MY,1,100,23
1766788089.929034,364329.000,57478,3,MY,1,100,23
1766788089.969034,364369.000,57478,3,MY,1,100,22
1766788090.004701,364404.667,57495,3,MY,1,100,21
1766788090.040367,364440.333,57495,3,MY,1,100,21
1766788090.076034,364476.000,57495,3,MY,1,100,21
1766788090.116034,364516.000,57511,2,MY,1,100,20
1766788090.156034,364556.000,57511,2,MY,1,100,20
1766788090.196034,364596.000,57529,3,MY,1,100,20
1766788090.236034,364636.000,57529,3,MY,1,100,20
1766788090.276034,364676.000,57529,3,MY,1,100,20
1766788090.316034,364716.000,57545,2,MY,1,100,21
1766788090.356034,364756.000,57545,2,MY,1,100,21
1766788090.396034,364796.000,57562,3,MY,1,100,21
1766788090.436034,364836.000,57562,3,MY,1,100,21
1766788090.476034,364876.000,57562,3,MY,1,100,20
1766788090.516034,364916.000,57577,2,MY,1,100,20
1766788090.556034,364956.000,57577,2,MY,1,100,20
1766788090.596034,364996.000,57594,3,MY,1,100,19
1766788090.636034,365036.000,57594,3,MY,1,100,19
1766788090.676034,365076.000,57594,3,MY,1,100,21
1766788090.716034,365116.000,57612,2,MY,1,100,19
1766788090.756034,365156.000,57612,2,MY,1,100,19
1766788090.796034,365196.000,57630,3,MY,1,100,19
1766788090.836034,365236.000,57630,3,MY,1,100,18
1766788090.876034,365276.000,57630,3,MY,1,100,17
1766788090.911701,365311.667,57646,3,MY,1,100,15
1766788090.947367,365347.333,57646,3,MY,1,100,16
1766788090.983034,365383.000,57646,3,MY,1,100,18
1766788091.023034,365423.000,57663,2,MY,1,100,18
1766788091.063034,365463.000,57663,2,MY,1,100,20
1766788091.103034,365503.000,57679,3,MY,1,100,21
1766788091.143034,365543.000,57679,3,MY,1,100,22
1766788091.183034,365583.000,57679,3,MY,1,100,23
1766788091.223034,365623.000,57697,2,MY,1,100,23
1766788091.263034,365663.000,57697,2,MY,1,100,21
1766788091.300701,365700.667,57711,3,MY,1,100,19
1766788091.338367,365738.333,57711,3,MY,1,100,17
1766788091.376034,365776.000,57711,3,MY,1,100,15
1766788091.416034,365816.000,57728,3,MY,1,100,16
1766788091.456034,365856.000,57728,3,MY,1,100,15
1766788091.496034,365896.000,57728,3,MY,1,100,14
1766788091.536034,365936.000,57745,2,MY,1,100,15
1766788091.576034,365976.000,57745,2,MY,1,100,17
1766788091.616034,366016.000,57762,3,MY,1,100,18
1766788091.656034,366056.000,57762,3,MY,1,100,21
1766788091.696034,366096.000,57762,3,MY,1,100,24
1766788091.736034,366136.000,57776,2,MY,1,100,27
1766788091.776034,366176.000,57776,2,MY,1,100,27
1766788091.816034,366216.000,57796,3,MY,1,100,29
1766788091.856034,366256.000,57796,3,MY,1,100,31
1766788091.896034,366296.000,57796,3,MY,1,100,32
1766788091.936034,366336.000,57814,2,MY,1,100,34
1766788091.976034,366376.000,57814,2,MY,1,100,35
1766788092.016034,366416.000,57833,3,MY,1,100,35
1766788092.056034,366456.000,57833,3,MY,1,100,34
1766788092.096034,366496.000,57833,3,MY,1,100,34
1766788092.131367,366531.333,57847,3,MY,1,100,34
1766788092.166701,366566.667,57847,3,MY,1,100,34
1766788092.202034,366602.000,57847,3,MY,1,100,34
1766788092.242034,366642.000,57867,2,MY,1,100,34
1766788092.282034,366682.000,57867,2,MY,1,100,35
1766788092.322034,366722.000,57885,3,MY,1,100,37
1766788092.362034,366762.000,57885,3,MY,1,100,37
1766788092.402034,366802.000,57885,3,MY,1,100,38
1766788092.442034,366842.000,57902,2,MY,1,100,39
1766788092.482034,366882.000,57902,2,MY,1,100,39
1766788092.522034,366922.000,57918,3,MY,1,100,39
1766788092.562034,366962.000,57918,3,MY,1,100,40
1766788092.602034,367002.000,57918,3,MY,1,100,39
1766788092.642034,367042.000,57934,2,MY,1,100,40
1766788092.682034,367082.000,57934,2,MY,1,100,39
1766788092.722034,367122.000,57950,3,MY,1,100,39
1766788092.762034,367162.000,57950,3,MY,1,100,39
1766788092.802034,367202.000,57950,3,MY,1,100,40
1766788092.842034,367242.000,57968,2,MY,1,100,42
1766788092.882034,367282.000,57968,2,MY,1,100,41
1766788092.918034,367318.000,57984,3,MY,1,100,41
1766788092.954034,367354.000,57984,3,MY,1,100,42
1766788092.990034,367390.000,57984,3,MY,1,100,43
1766788093.030034,367430.000,57999,3,MY,1,100,43
1766788093.070034,367470.000,57999,3,MY,1,100,43
1766788093.110034,367510.000,57999,3,MY,1,100,44
1766788093.150034,367550.000,58016,2,MY,1,100,44
1766788093.190034,367590.000,58016,2,MY,1,100,43
1766788093.230034,367630.000,58033,3,MY,1,100,43
1766788093.270034,367670.000,58033,3,MY,1,100,42
1766788093.310034,367710.000,58033,3,MY,1,100,42
1766788093.350034,367750.000,58051,2,MY,1,100,41
1766788093.390034,367790.000,58051,2,MY,1,100,40
1766788093.430034,367830.000,58066,3,MY,1,100,39
1766788093.470034,367870.000,58066,3,MY,1,100,39
1766788093.510034,367910.000,58066,3,MY,1,100,38
1766788093.550034,367950.000,58083,3,MY,1,100,38
1766788093.590034,367990.000,58083,3,MY,1,100,37
1766788093.630034,368030.000,58083,3,MY,1,100,36
1766788093.669534,368069.500,58100,2,MY,1,100,36
1766788093.709034,368109.000,58100,2,MY,1,100,36
1766788093.749034,368149.000,58116,3,MY,1,100,35
1766788093.789034,368189.000,58116,3,MY,1,100,36
1766788093.829034,368229.000,58116,3,MY,1,100,38
1766788093.862034,368262.000,58132,2,MY,1,100,38
1766788093.895034,368295.000,58132,2,MY,1,100,38
1766788093.935368,368335.333,58148,3,MY,1,100,38
1766788093.975701,368375.667,58148,3,MY,1,100,39
1766788094.016034,368416.000,58148,3,MY,1,100,39
1766788094.055701,368455.667,58165,3,MY,1,100,39
1766788094.095367,368495.333,58165,3,MY,1,100,39
1766788094.135034,368535.000,58165,3,MY,1,100,40
1766788094.175034,368575.000,58182,2,MY,1,100,40
1766788094.215034,368615.000,58182,2,MY,1,100,40
1766788094.255034,368655.000,58200,3,MY,1,100,39
1766788094.295034,368695.000,58200,3,MY,1,100,39
1766788094.335034,368735.000,58200,3,MY,1,100,38
1766788094.375034,368775.000,58215,2,MY,1,100,38
1766788094.415034,368815.000,58215,2,MY,1,100,38
1766788094.455034,368855.000,58232,3,MY,1,100,38
1766788094.495034,368895.000,58232,3,MY,1,100,38
1766788094.535034,368935.000,58232,3,MY,1,100,38
1766788094.575034,368975.000,58249,2,MY,1,100,38
1766788094.615034,369015.000,58249,2,MY,1,100,38
1766788094.650701,369050.667,58265,3,MY,1,100,37
1766788094.686368,369086.333,58265,3,MY,1,100,38
1766788094.722034,369122.000,58265,3,MY,1,100,37
1766788094.762034,369162.000,58282,3,MY,1,100,38
1766788094.802034,369202.000,58282,3,MY,1,100,37
1766788094.842034,369242.000,58282,3,MY,1,100,37
1766788094.882034,369282.000,58300,2,MY,1,100,38
1766788094.922034,369322.000,58300,2,MY,1,100,36
1766788094.962368,369362.333,58316,3,MY,1,100,35
1766788095.002701,369402.667,58316,3,MY,1,100,36
1766788095.043034,369443.000,58316,3,MY,1,100,37
1766788095.083034,369483.000,58333,2,MY,1,100,36
1766788095.123034,369523.000,58333,2,MY,1,100,36
1766788095.163034,369563.000,58350,3,MY,1,100,36
1766788095.203034,369603.000,58350,3,MY,1,100,36
1766788095.243034,369643.000,58350,3,MY,1,100,37
1766788095.283034,369683.000,58367,2,MY,1,100,36
1766788095.323034,369723.000,58367,2,MY,1,100,36
1766788095.363034,369763.000,58383,3,MY,1,100,36
1766788095.403034,369803.000,58383,3,MY,1,100,36
1766788095.443034,369843.000,58383,3,MY,1,100,37
1766788095.483034,369883.000,58401,2,MY,1,100,36
1766788095.523034,369923.000,58401,2,MY,1,100,36
1766788095.558367,369958.333,58415,3,MY,1,100,36
1766788095.593701,369993.667,58415,3,MY,1,100,35
1766788095.629034,370029.000,58415,3,MY,1,100,34
1766788095.669034,370069.000,58432,3,MY,1,100,35
1766788095.709034,370109.000,58432,3,MY,1,100,34
1766788095.749034,370149.000,58432,3,MY,1,100,33
1766788095.789034,370189.000,58448,2,MY,1,100,33
1766788095.829034,370229.000,58448,2,MY,1,100,34
1766788095.869034,370269.000,58466,3,MY,1,100,34
1766788095.909034,370309.000,58466,3,MY,1,100,35
1766788095.949034,370349.000,58466,3,MY,1,100,34
1766788095.989034,370389.000,58480,2,MY,1,100,36
1766788096.029034,370429.000,58480,2,MY,1,100,36
1766788096.069034,370469.000,58499,3,MY,1,100,38
1766788096.109034,370509.000,58499,3,MY,1,100,38
1766788096.149034,370549.000,58499,3,MY,1,100,38
1766788096.189034,370589.000,58516,3,MY,1,100,36
1766788096.229034,370629.000,58516,3,MY,1,100,36
1766788096.269034,370669.000,58516,3,MY,1,100,33
1766788096.309034,370709.000,58533,2,MY,1,100,32
1766788096.349034,370749.000,58533,2,MY,1,100,28
1766788096.384367,370784.333,58547,3,MY,1,100,29
1766788096.419701,370819.667,58547,3,MY,1,100,28
1766788096.455034,370855.000,58547,3,MY,1,100,28
1766788096.495034,370895.000,58565,3,MY,1,100,28
1766788096.535034,370935.000,58565,3,MY,1,100,30
1766788096.575034,370975.000,58565,3,MY,1,100,31
1766788096.615034,371015.000,58581,2,MY,1,100,34
1766788096.655034,371055.000,58581,2,MY,1,100,36
1766788096.695034,371095.000,58600,3,MY,1,100,37
1766788096.735034,371135.000,58600,3,MY,1,100,38
1766788096.775034,371175.000,58600,3,MY,1,100,39
1766788096.815034,371215.000,58615,2,MY,1,100,41
1766788096.855034,371255.000,58615,2,MY,1,100,38
1766788096.895034,371295.000,58634,3,MY,1,100,36
1766788096.935034,371335.000,58634,3,MY,1,100,36
1766788096.975034,371375.000,58634,3,MY,1,100,35
1766788097.015034,371415.000,58650,2,MY,1,100,37
1766788097.055034,371455.000,58650,2,MY,1,100,39
1766788097.095034,371495.000,58667,3,MY,1,100,36
1766788097.135034,371535.000,58667,3,MY,1,100,36
1766788097.175034,371575.000,58667,3,MY,1,100,34
1766788097.210701,371610.667,58684,3,MY,1,100,35
1766788097.246367,371646.333,58684,3,MY,1,100,34
1766788097.282034,371682.000,58684,3,MY,1,100,34
1766788097.322534,371722.500,58699,2,MY,1,100,34
1766788097.363034,371763.000,58699,2,MY,1,100,34
1766788097.402701,371802.667,58717,3,MY,1,100,35
1766788097.442368,371842.333,58717,3,MY,1,100,35
1766788097.482034,371882.000,58717,3,MY,1,100,35
1766788097.522534,371922.500,58735,2,MY,1,100,37
1766788097.563034,371963.000,58735,2,MY,1,100,35
1766788097.602701,372002.667,58751,3,MY,1,100,35
1766788097.642367,372042.333,58751,3,MY,1,100,36
1766788097.682034,372082.000,58751,3,MY,1,100,35
1766788097.722034,372122.000,58766,2,MY,1,100,35
1766788097.762034,372162.000,58766,2,MY,1,100,34
1766788097.802034,372202.000,58783,3,MY,1,100,34
1766788097.842034,372242.000,58783,3,MY,1,100,34
1766788097.882034,372282.000,58783,3,MY,1,100,35
1766788097.922034,372322.000,58800,2,MY,1,100,35
1766788097.962034,372362.000,58800,2,MY,1,100,36
1766788098.002034,372402.000,58816,3,MY,1,100,34
1766788098.042034,372442.000,58816,3,MY,1,100,35
1766788098.082034,372482.000,58816,3,MY,1,100,33
1766788098.117701,372517.667,58831,3,MY,1,100,33
1766788098.153368,372553.333,58831,3,MY,1,100,33
1766788098.189034,372589.000,58831,3,MY,1,100,32
1766788098.228534,372628.500,58848,2,MY,1,100,31
1766788098.268034,372668.000,58848,2,MY,1,100,31
1766788098.308034,372708.000,58865,3,MY,1,100,32
1766788098.348034,372748.000,58865,3,MY,1,100,29
1766788098.388034,372788.000,58865,3,MY,1,100,30
1766788098.428034,372828.000,58883,2,MY,1,100,29
1766788098.468034,372868.000,58883,2,MY,1,100,31
1766788098.508034,372908.000,58900,3,MY,1,100,32
1766788098.548034,372948.000,58900,3,MY,1,100,32
1766788098.588034,372988.000,58900,3,MY,1,100,34
1766788098.628034,373028.000,58915,3,MY,1,100,34
1766788098.668034,373068.000,58915,3,MY,1,100,34
1766788098.708034,373108.000,58915,3,MY,1,100,34
1766788098.748034,373148.000,58932,2,MY,1,100,35
1766788098.788034,373188.000,58932,2,MY,1,100,35
1766788098.828034,373228.000,58949,3,MY,1,100,35
1766788098.868034,373268.000,58949,3,MY,1,100,35
1766788098.908034,373308.000,58949,3,MY,1,100,35
1766788098.941534,373341.500,58965,2,MY,1,100,35
1766788098.975034,373375.000,58965,2,MY,1,100,34
1766788099.015034,373415.000,58982,3,MY,1,100,33
1766788099.055034,373455.000,58982,3,MY,1,100,33
1766788099.095034,373495.000,58982,3,MY,1,100,30
1766788099.135034,373535.000,59000,3,MY,1,100,27
1766788099.175034,373575.000,59000,3,MY,1,100,24
1766788099.215034,373615.000,59000,3,MY,1,100,21
1766788099.255034,373655.000,59016,2,MY,1,100,15
1766788099.295034,373695.000,59016,2,MY,1,100, 9
1766788099.335034,373735.000,59033,3,MY,1,100, 5
1766788099.375034,373775.000,59033,3,MY,1,100,-1
1766788099.415034,373815.000,59033,3,MY,1,100,-5
1766788099.455034,373855.000,59047,2,MY,1,100,-10
1766788099.495034,373895.000,59047,2,MY,1,100,-12
1766788099.535367,373935.333,59065,3,MY,1,100,-10
1766788099.575701,373975.667,59065,3,MY,1,100,-8
1766788099.616034,374016.000,59065,3,MY,1,100,-5
1766788099.656034,374056.000,59081,2,MY,1,100, 0
1766788099.696034,374096.000,59081,2,MY,1,100, 4
1766788099.731368,374131.333,59102,3,MY,1,100, 6
1766788099.766701,374166.667,59102,3,MY,1,100,12
1766788099.802034,374202.000,59102,3,MY,1,100,14
1766788099.842034,374242.000,59117,3,MY,1,100,14
1766788099.882034,374282.000,59117,3,MY,1,100,14
1766788099.922034,374322.000,59117,3,MY,1,100,15
1766788099.962034,374362.000,59134,2,MY,1,100,16
1766788100.002034,374402.000,59134,2,MY,1,100,17
1766788100.042034,374442.000,59150,3,MY,1,100,18
1766788100.082034,374482.000,59150,3,MY,1,100,22
1766788100.122034,374522.000,59150,3,MY,1,100,22
1766788100.162034,374562.000,59168,2,MY,1,100,24
1766788100.202034,374602.000,59168,2,MY,1,100,26
1766788100.242034,374642.000,59182,3,MY,1,100,28
1766788100.282034,374682.000,59182,3,MY,1,100,31
1766788100.322034,374722.000,59182,3,MY,1,100,30
1766788100.361534,374761.500,59199,2,MY,1,100,32
1766788100.401034,374801.000,59199,2,MY,1,100,33
1766788100.441367,374841.333,59215,3,MY,1,100,34
1766788100.481701,374881.667,59215,3,MY,1,100,29
1766788100.522034,374922.000,59215,3,MY,1,100,29
1766788100.557368,374957.333,59233,3,MY,1,100,30
1766788100.592701,374992.667,59233,3,MY,1,100,30
