LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SF
1766759038.397375,138204.000,20608,1,SF,1,100,20.2208
1766758563.680369,138537.000,20659,1,SF,1,100,22.0691
1766757993.449732,138937.000,20726,1,SF,1,100,23.8961
1766757612.820781,139204.000,20774,1,SF,1,100,23.6196
1766757128.124739,139544.000,20826,1,SF,1,100,23.3464
1766756557.894102,139944.000,20891,1,SF,1,100,23.0763
1766756064.644600,140290.000,20942,1,SF,1,100,22.8094
1766755684.015649,140557.000,20991,1,SF,1,100,22.5455
1766755209.298644,140890.000,21039,1,SF,1,100,22.2847
1766754639.068006,141290.000,21107,1,SF,1,100,22.0269
1766754162.925424,141624.000,21157,1,SF,1,100,21.7721
1766753783.722049,141890.000,21207,1,SF,1,100,21.5202
1766753309.005044,142223.000,21256,1,SF,1,100,21.2713
1766752738.774406,142623.000,21321,1,SF,1,100,21.0252
1766752358.145456,142890.000,21371,1,SF,1,100,20.7820
1766751883.428450,143223.000,21422,1,SF,1,100,20.5416
1766751313.197812,143623.000,21487,1,SF,1,100,20.3040
1766750837.055230,143957.000,21539,1,SF,1,100,22.1513
1766750457.851856,144223.000,21590,1,SF,1,100,21.8951
1766749981.709273,144557.000,21640,1,SF,1,100,21.6418
1766749410.053059,144958.000,21707,1,SF,1,100,21.3915
1766749022.296226,145230.000,21756,1,SF,1,100,21.1440
1766748547.579220,145563.000,21806,1,SF,1,100,20.8994
1766747977.348582,145963.000,21873,1,SF,1,100,20.6576
1766747596.719631,146230.000,21926,1,SF,1,100,20.4187
1766747122.002626,146563.000,21976,1,SF,1,100,20.1825
1766746647.285620,146896.000,22025,1,SF,1,100,19.9490
1766746077.054982,147296.000,22092,1,SF,1,100,19.7182
1766745696.426032,147563.000,22142,1,SF,1,100,19.4901
1766745221.709026,147896.000,22193,1,SF,1,100,19.2647
1766744651.478388,148296.000,22258,1,SF,1,100,19.0418
1766744270.849437,148563.000,22306,1,SF,1,100,18.8215
1766743796.132432,148896.000,22358,1,SF,1,100,18.6038
1766743321.415426,149229.000,22407,1,SF,1,100,18.3886
1766742751.184788,149629.000,22472,1,SF,1,100,18.1759
1766742370.555838,149896.000,22521,1,SF,1,100,17.9656
1766741895.838832,150229.000,22571,1,SF,1,100,17.7578
1766741325.608194,150629.000,22636,1,SF,1,100,17.5524
1766740944.979244,150896.000,22689,1,SF,1,100,17.3493
1766740470.262238,151229.000,22737,1,SF,1,100,17.1486
1766739994.119655,151563.000,22788,1,SF,1,100,16.9502
1766739423.889018,151963.000,22855,1,SF,1,100,16.7542
1766739044.685644,152229.000,22907,1,SF,1,100,16.5603
1766738569.968638,152562.000,22956,1,SF,1,100,16.3688
1766737999.738000,152962.000,23023,1,SF,1,100,16.1794
1766737619.109050,153229.000,23073,1,SF,1,100,15.9922
1766737144.392044,153562.000,23123,1,SF,1,100,15.8072
1766736574.161406,153962.000,23190,1,SF,1,100,15.6244
1766736098.018824,154296.000,23241,1,SF,1,100,17.5259
1766735718.815450,154562.000,23290,1,SF,1,100,17.3232
1766735242.672868,154896.000,23338,1,SF,1,100,17.1228
1766734672.442230,155296.000,23407,1,SF,1,100,16.9247
1766734293.238856,155562.000,23458,1,SF,1,100,16.7289
1766733818.521850,155895.000,23508,1,SF,1,100,16.5354
1766733248.291213,156295.000,23577,1,SF,1,100,16.3441
1766732772.148630,156629.000,23628,1,SF,1,100,16.1550
1766732392.945256,156895.000,23678,1,SF,1,100,15.9681
1766731916.802674,157229.000,23727,1,SF,1,100,15.7834
1766731346.572036,157629.000,23794,1,SF,1,100,15.6008
1766730967.368662,157895.000,23842,1,SF,1,100,15.4204
1766730491.226080,158229.000,23893,1,SF,1,100,15.2420
1766729920.995442,158629.000,23961,1,SF,1,100,15.0657
1766729446.278436,158962.000,24010,1,SF,1,100,14.8914
1766729067.075062,159228.000,24063,1,SF,1,100,16.8014
1766728590.932480,159562.000,24111,1,SF,1,100,16.6070
1766728020.701842,159962.000,24178,1,SF,1,100,16.4149
1766727545.984836,160295.000,24231,1,SF,1,100,16.2250
1766727165.355886,160562.000,24279,1,SF,1,100,16.0373
1766726690.638880,160895.000,24330,1,SF,1,100,15.8518
1766726215.921874,161228.000,24380,1,SF,1,100,15.6684
1766725645.691236,161628.000,24447,1,SF,1,100,15.4872
1766725265.062286,161895.000,24496,1,SF,1,100,15.3080
1766724790.345280,162228.000,24544,1,SF,1,100,15.1309
1766724218.689066,162629.000,24612,1,SF,1,100,14.9559
1766723745.397637,162961.000,24662,1,SF,1,100,14.7829
1766723364.768686,163228.000,24710,1,SF,1,100,14.6119
1766722890.051680,163561.000,24759,1,SF,1,100,14.4428
1766722319.821043,163961.000,24824,1,SF,1,100,14.2758
1766721939.192092,164228.000,24876,1,SF,1,100,14.1106
1766721464.475086,164561.000,24927,1,SF,1,100,13.9474
1766720894.244449,164961.000,24994,1,SF,1,100,13.7860
1766720418.101866,165295.000,25044,1,SF,1,100,13.6266
1766720038.898492,165561.000,25095,1,SF,1,100,13.4689
1766719564.181486,165894.000,25145,1,SF,1,100,13.3131
1766718993.950849,166294.000,25214,1,SF,1,100,13.1591
1766718613.321898,166561.000,25265,1,SF,1,100,13.0069
1766718138.604892,166894.000,25315,1,SF,1,100,14.9387
1766717568.374255,167294.000,25385,1,SF,1,100,16.8481
1766717092.231672,167628.000,25435,1,SF,1,100,16.6532
1766716713.028298,167894.000,25483,1,SF,1,100,16.4606
1766716236.885716,168228.000,25534,1,SF,1,100,16.2702
1766715666.655078,168628.000,25601,1,SF,1,100,16.0819
1766715287.451704,168894.000,25651,1,SF,1,100,15.8959
1766714812.734699,169227.000,25702,1,SF,1,100,15.7120
1766714242.504061,169627.000,25769,1,SF,1,100,15.5303
1766713764.935902,169962.000,25819,1,SF,1,100,15.3506
1766713387.158104,170227.000,25870,1,SF,1,100,15.1730
1766712911.015522,170561.000,25920,1,SF,1,100,14.9975
1766712340.784884,170961.000,25987,1,SF,1,100,14.8240
1766711961.581511,171227.000,26036,1,SF,1,100,14.6525
1766711485.438928,171561.000,26089,1,SF,1,100,14.4830
1766711010.721922,171894.000,26141,1,SF,1,100,14.3155
1766710440.491285,172294.000,26208,1,SF,1,100,14.1499
1766710061.287911,172560.000,26256,1,SF,1,100,13.9862
1766709585.145328,172894.000,26307,1,SF,1,100,13.8244
1766709014.914690,173294.000,26374,1,SF,1,100,13.6645
1766708635.711317,173560.000,26424,1,SF,1,100,13.5064
1766708159.568734,173894.000,26473,1,SF,1,100,13.3502
1766707684.851728,174227.000,26523,1,SF,1,100,13.1957
1766707114.621091,174627.000,26588,1,SF,1,100,13.0431
1766706733.992140,174894.000,26639,1,SF,1,100,12.8922
1766706259.275134,175227.000,26689,1,SF,1,100,12.7431
1766705689.044497,175627.000,26754,1,SF,1,100,12.5957
1766705309.841123,175893.000,26805,1,SF,1,100,12.4499
1766704833.698540,176227.000,26855,1,SF,1,100,12.3059
1766704358.981534,176560.000,26908,1,SF,1,100,12.1636
1766703788.750897,176960.000,26973,1,SF,1,100,12.0229
1766703408.121946,177227.000,27021,1,SF,1,100,11.8838
1766702933.404940,177560.000,27072,1,SF,1,100,11.7463
1766702363.174303,177960.000,27137,1,SF,1,100,11.6104
1766701982.545352,178227.000,27187,1,SF,1,100,11.4761
1766701507.828346,178560.000,27238,1,SF,1,100,11.3434
1766701033.111341,178893.000,27286,1,SF,1,100,11.2121
1766700462.880703,179293.000,27353,1,SF,1,100,11.0824
1766700082.251752,179560.000,27404,1,SF,1,100,10.9542
1766699607.534747,179893.000,27452,1,SF,1,100,10.8275
1766699035.878532,180294.000,27517,1,SF,1,100,10.7023
1766698562.587103,180626.000,27569,1,SF,1,100,10.5785
1766698181.958153,180893.000,27618,1,SF,1,100,10.4561
1766697707.241147,181226.000,27667,1,SF,1,100,10.3351
1766697231.098564,181560.000,27717,1,SF,1,100,10.2156
1766696660.867927,181960.000,27784,1,SF,1,100,10.0974
1766696281.664553,182226.000,27837,1,SF,1,100,9.9806
1766695806.947547,182559.000,27885,1,SF,1,100,9.8651
1766695236.716909,182959.000,27952,1,SF,1,100,9.7510
1766694856.087959,183226.000,28003,1,SF,1,100,9.6382
1766694381.370953,183559.000,28052,1,SF,1,100,9.5267
1766693905.228370,183893.000,28104,1,SF,1,100,9.4165
1766693334.997733,184293.000,28171,1,SF,1,100,9.3076
1766692955.794359,184559.000,28219,1,SF,1,100,9.1999
1766692479.651776,184893.000,28270,1,SF,1,100,9.0935
1766691900.867679,185299.000,28335,1,SF,1,100,8.9883
1766691520.238729,185566.000,28385,1,SF,1,100,8.8843
1766691045.521723,185899.000,28436,1,SF,1,100,8.7815
1766690475.291085,186299.000,28503,1,SF,1,100,8.6799
1766690000.574079,186632.000,28551,1,SF,1,100,8.5795
1766689619.945129,186899.000,28604,1,SF,1,100,8.4803
1766689145.228123,187232.000,28652,1,SF,1,100,8.3822
1766688574.997485,187632.000,28717,1,SF,1,100,8.2852
1766688194.368535,187899.000,28768,1,SF,1,100,8.1894
1766687719.651529,188232.000,28817,1,SF,1,100,8.0946
1766687149.420891,188632.000,28884,1,SF,1,100,8.0010
1766686674.703886,188965.000,28936,1,SF,1,100,7.9084
1766686294.074935,189232.000,28986,1,SF,1,100,7.8170
1766685819.357929,189565.000,29035,1,SF,1,100,7.7265
1766685249.127291,189965.000,29100,1,SF,1,100,7.6372
1766684868.498341,190232.000,29152,1,SF,1,100,7.5488
1766684393.781335,190565.000,29201,1,SF,1,100,7.4615
1766683917.638753,190899.000,29249,1,SF,1,100,7.3752
1766683347.408115,191299.000,29318,1,SF,1,100,7.2899
1766682968.204741,191565.000,29369,1,SF,1,100,7.2055
1766682492.062159,191899.000,29417,1,SF,1,100,7.1222
1766681923.257097,192298.000,29484,1,SF,1,100,7.0398
1766681542.628147,192565.000,29533,1,SF,1,100,6.9583
1766681067.911141,192898.000,29582,1,SF,1,100,6.8778
1766680497.680504,193298.000,29649,1,SF,1,100,6.7983
1766680021.537921,193632.000,29699,1,SF,1,100,6.7196
1766679642.334547,193898.000,29747,1,SF,1,100,6.6419
1766679166.191965,194232.000,29796,1,SF,1,100,6.5651
1766678595.961327,194632.000,29863,1,SF,1,100,6.4891
1766678216.757953,194898.000,29913,1,SF,1,100,6.4141
1766677732.061911,195238.000,29962,1,SF,1,100,6.3399
1766677161.831274,195638.000,30029,1,SF,1,100,6.2665
1766676781.202323,195905.000,30077,1,SF,1,100,6.1940
1766676306.485317,196238.000,30130,1,SF,1,100,6.1224
1766675831.768311,196571.000,30180,1,SF,1,100,6.0516
1766675261.537674,196971.000,30245,1,SF,1,100,5.9815
1766674880.908723,197238.000,30294,1,SF,1,100,5.9124
1766674406.191717,197571.000,30342,1,SF,1,100,5.8440
1766673835.961080,197971.000,30410,1,SF,1,100,5.7764
1766673455.332129,198238.000,30460,1,SF,1,100,5.7095
1766672980.615123,198571.000,30510,1,SF,1,100,5.6435
1766672505.898117,198904.000,30559,1,SF,1,100,5.5782
1766671935.667480,199304.000,30624,1,SF,1,100,5.5137
1766671555.038529,199571.000,30676,1,SF,1,100,5.4499
1766671070.342487,199911.000,30727,1,SF,1,100,5.3868
1766670500.111850,200311.000,30792,1,SF,1,100,5.3245
1766670015.415808,200651.000,30842,1,SF,1,100,5.2629
1766669634.786857,200918.000,30893,1,SF,1,100,5.2021
1766669160.069851,201251.000,30943,1,SF,1,100,5.1419
