LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,MZ
1766633925.348497,63219.333,8227,3,MZ,1,100,-72
1766633925.383827,63254.667,8227,3,MZ,1,100,-54
1766633925.419158,63290.000,8227,3,MZ,1,100,-30
1766633925.459154,63330.000,8245,2,MZ,1,100,-25
1766633925.499151,63370.000,8245,2,MZ,1,100,-35
1766633925.539148,63410.000,8263,3,MZ,1,100,-58
1766633925.579145,63450.000,8263,3,MZ,1,100,-70
1766633925.619142,63490.000,8263,3,MZ,1,100,-71
1766633925.659138,63530.000,8277,2,MZ,1,100,-56
1766633925.699135,63570.000,8277,2,MZ,1,100,-29
1766633925.739132,63610.000,8296,3,MZ,1,100,-19
1766633925.779129,63650.000,8296,3,MZ,1,100,-22
1766633925.819125,63690.000,8296,3,MZ,1,100,-41
1766633925.859122,63730.000,8313,2,MZ,1,100,-65
1766633925.899119,63770.000,8313,2,MZ,1,100,-74
1766633925.939116,63810.000,8330,3,MZ,1,100,-72
1766633925.979112,63850.000,8330,3,MZ,1,100,-55
1766633926.019109,63890.000,8330,3,MZ,1,100,-24
1766633926.059106,63930.000,8346,2,MZ,1,100,-10
1766633926.099103,63970.000,8346,2,MZ,1,100,-10
1766633926.134433,64005.333,8366,3,MZ,1,100,-25
1766633926.169764,64040.667,8366,3,MZ,1,100,-57
1766633926.205094,64076.000,8366,3,MZ,1,100,-72
1766633926.245091,64116.000,8382,3,MZ,1,100,-56
1766633926.285088,64156.000,8382,3,MZ,1,100,-34
1766633926.325084,64196.000,8382,3,MZ,1,100,-27
1766633926.365081,64236.000,8399,2,MZ,1,100,-35
1766633926.405078,64276.000,8399,2,MZ,1,100,-48
1766633926.445075,64316.000,8415,3,MZ,1,100,-50
1766633926.485071,64356.000,8415,3,MZ,1,100,-45
1766633926.525068,64396.000,8415,3,MZ,1,100,-44
1766633926.565065,64436.000,8435,2,MZ,1,100,-44
1766633926.605062,64476.000,8435,2,MZ,1,100,-44
1766633926.645059,64516.000,8451,3,MZ,1,100,-44
1766633926.685055,64556.000,8451,3,MZ,1,100,-45
1766633926.725052,64596.000,8451,3,MZ,1,100,-44
1766633926.765049,64636.000,8468,3,MZ,1,100,-43
1766633926.805046,64676.000,8468,3,MZ,1,100,-43
1766633926.845042,64716.000,8468,3,MZ,1,100,-43
1766633926.885039,64756.000,8484,2,MZ,1,100,-44
1766633926.925036,64796.000,8484,2,MZ,1,100,-43
1766633926.961033,64832.000,8500,3,MZ,1,100,-43
1766633926.997030,64868.000,8500,3,MZ,1,100,-43
1766633927.033027,64904.000,8500,3,MZ,1,100,-41
1766633927.073024,64944.000,8521,3,MZ,1,100,-43
1766633927.113021,64984.000,8521,3,MZ,1,100,-42
1766633927.153018,65024.000,8521,3,MZ,1,100,-42
1766633927.193014,65064.000,8539,2,MZ,1,100,-43
1766633927.233011,65104.000,8539,2,MZ,1,100,-43
1766633927.273008,65144.000,8555,3,MZ,1,100,-46
1766633927.313004,65184.000,8555,3,MZ,1,100,-49
1766633927.353001,65224.000,8555,3,MZ,1,100,-46
1766633927.392998,65264.000,8570,2,MZ,1,100,-47
1766633927.432995,65304.000,8570,2,MZ,1,100,-47
1766633927.472991,65344.000,8587,3,MZ,1,100,-47
1766633927.512988,65384.000,8587,3,MZ,1,100,-47
1766633927.552985,65424.000,8587,3,MZ,1,100,-45
1766633927.592982,65464.000,8604,2,MZ,1,100,-44
1766633927.632979,65504.000,8604,2,MZ,1,100,-43
1766633927.672975,65544.000,8620,3,MZ,1,100,-41
1766633927.712972,65584.000,8620,3,MZ,1,100,-39
1766633927.752969,65624.000,8620,3,MZ,1,100,-37
1766633927.792966,65664.000,8635,2,MZ,1,100,-36
1766633927.832963,65704.000,8635,2,MZ,1,100,-35
1766633927.868293,65739.333,8652,3,MZ,1,100,-35
1766633927.903623,65774.667,8652,3,MZ,1,100,-34
1766633927.938954,65810.000,8652,3,MZ,1,100,-34
1766633927.978617,65849.667,8669,3,MZ,1,100,-35
1766633928.018281,65889.333,8669,3,MZ,1,100,-35
1766633928.057944,65929.000,8669,3,MZ,1,100,-33
1766633928.097941,65969.000,8685,2,MZ,1,100,-29
1766633928.137938,66009.000,8685,2,MZ,1,100,-23
1766633928.177935,66049.000,8701,3,MZ,1,100,-15
1766633928.217931,66089.000,8701,3,MZ,1,100,-6
1766633928.257928,66129.000,8701,3,MZ,1,100, 0
1766633928.297925,66169.000,8717,2,MZ,1,100, 1
1766633928.337922,66209.000,8717,2,MZ,1,100, 0
1766633928.377918,66249.000,8734,3,MZ,1,100,-2
1766633928.417915,66289.000,8734,3,MZ,1,100,-3
1766633928.457912,66329.000,8734,3,MZ,1,100,-6
1766633928.498409,66369.500,8751,2,MZ,1,100,-7
1766633928.538905,66410.000,8751,2,MZ,1,100,-15
1766633928.578902,66450.000,8766,3,MZ,1,100,-23
1766633928.618899,66490.000,8766,3,MZ,1,100,-28
1766633928.658896,66530.000,8766,3,MZ,1,100,-32
1766633928.694559,66565.667,8782,3,MZ,1,100,-35
1766633928.730223,66601.333,8782,3,MZ,1,100,-35
1766633928.765887,66637.000,8782,3,MZ,1,100,-36
1766633928.805884,66677.000,8801,2,MZ,1,100,-36
1766633928.845881,66717.000,8801,2,MZ,1,100,-34
1766633928.885877,66757.000,8820,3,MZ,1,100,-32
1766633928.925874,66797.000,8820,3,MZ,1,100,-26
1766633928.965871,66837.000,8820,3,MZ,1,100,-20
1766633929.005868,66877.000,8836,2,MZ,1,100,-13
1766633929.045864,66917.000,8836,2,MZ,1,100,-6
1766633929.085861,66957.000,8851,3,MZ,1,100,-6
1766633929.125858,66997.000,8851,3,MZ,1,100,-2
1766633929.165855,67037.000,8851,3,MZ,1,100, 4
1766633929.205851,67077.000,8869,3,MZ,1,100, 6
1766633929.245848,67117.000,8869,3,MZ,1,100, 8
1766633929.285845,67157.000,8869,3,MZ,1,100, 7
1766633929.325842,67197.000,8885,2,MZ,1,100, 4
1766633929.365839,67237.000,8885,2,MZ,1,100,-1
1766633929.405835,67277.000,8902,3,MZ,1,100,-6
1766633929.445832,67317.000,8902,3,MZ,1,100,-12
1766633929.485829,67357.000,8902,3,MZ,1,100,-15
1766633929.518826,67390.000,8917,2,MZ,1,100,-16
1766633929.551823,67423.000,8917,2,MZ,1,100,-14
1766633929.591820,67463.000,8934,3,MZ,1,100,-14
1766633929.631817,67503.000,8934,3,MZ,1,100,-14
1766633929.671814,67543.000,8934,3,MZ,1,100,-10
1766633929.711811,67583.000,8952,3,MZ,1,100,-9
1766633929.751807,67623.000,8952,3,MZ,1,100,-4
1766633929.791804,67663.000,8952,3,MZ,1,100, 0
1766633929.831801,67703.000,8970,2,MZ,1,100, 5
1766633929.871798,67743.000,8970,2,MZ,1,100, 6
1766633929.911794,67783.000,8984,3,MZ,1,100, 7
1766633929.951791,67823.000,8984,3,MZ,1,100, 6
1766633929.991788,67863.000,8984,3,MZ,1,100, 4
1766633930.031785,67903.000,9001,2,MZ,1,100,-1
1766633930.071781,67943.000,9001,2,MZ,1,100,-1
1766633930.111778,67983.000,9017,3,MZ,1,100,-3
1766633930.151775,68023.000,9017,3,MZ,1,100,-13
1766633930.191772,68063.000,9017,3,MZ,1,100,-20
1766633930.231768,68103.000,9037,2,MZ,1,100,-23
1766633930.271765,68143.000,9037,2,MZ,1,100,-25
1766633930.307096,68178.333,9051,3,MZ,1,100,-25
1766633930.342426,68213.667,9051,3,MZ,1,100,-23
1766633930.377757,68249.000,9051,3,MZ,1,100,-22
1766633930.418087,68289.333,9068,3,MZ,1,100,-22
1766633930.458417,68329.667,9068,3,MZ,1,100,-21
1766633930.498747,68370.000,9068,3,MZ,1,100,-22
1766633930.538244,68409.500,9085,2,MZ,1,100,-19
1766633930.577740,68449.000,9085,2,MZ,1,100,-14
1766633930.617737,68489.000,9102,3,MZ,1,100,-3
1766633930.657734,68529.000,9102,3,MZ,1,100, 5
1766633930.697731,68569.000,9102,3,MZ,1,100, 5
1766633930.737728,68609.000,9116,2,MZ,1,100, 4
1766633930.777724,68649.000,9116,2,MZ,1,100, 4
1766633930.817721,68689.000,9134,3,MZ,1,100, 5
1766633930.857718,68729.000,9134,3,MZ,1,100, 6
1766633930.897715,68769.000,9134,3,MZ,1,100, 6
1766633930.937711,68809.000,9150,2,MZ,1,100, 3
1766633930.977708,68849.000,9150,2,MZ,1,100, 2
1766633931.017705,68889.000,9169,3,MZ,1,100, 2
1766633931.057702,68929.000,9169,3,MZ,1,100, 1
1766633931.097698,68969.000,9169,3,MZ,1,100, 0
1766633931.133696,69005.000,9184,3,MZ,1,100, 0
1766633931.169693,69041.000,9184,3,MZ,1,100,-2
1766633931.205690,69077.000,9184,3,MZ,1,100,-8
1766633931.245687,69117.000,9201,2,MZ,1,100,-14
1766633931.285683,69157.000,9201,2,MZ,1,100,-16
1766633931.325347,69196.667,9217,3,MZ,1,100,-19
1766633931.365010,69236.333,9217,3,MZ,1,100,-18
1766633931.404674,69276.000,9217,3,MZ,1,100,-17
1766633931.444670,69316.000,9236,2,MZ,1,100,-14
1766633931.484667,69356.000,9236,2,MZ,1,100,-12
1766633931.524997,69396.333,9253,3,MZ,1,100,-9
1766633931.565327,69436.667,9253,3,MZ,1,100,-3
1766633931.605657,69477.000,9253,3,MZ,1,100, 3
1766633931.645654,69517.000,9268,2,MZ,1,100, 5
1766633931.685651,69557.000,9268,2,MZ,1,100, 2
1766633931.725648,69597.000,9284,3,MZ,1,100, 2
1766633931.765644,69637.000,9284,3,MZ,1,100, 2
1766633931.805641,69677.000,9284,3,MZ,1,100, 2
1766633931.845638,69717.000,9302,3,MZ,1,100, 0
1766633931.885635,69757.000,9302,3,MZ,1,100,-1
1766633931.925632,69797.000,9302,3,MZ,1,100,-3
1766633931.965128,69836.500,9318,2,MZ,1,100,-4
1766633932.004625,69876.000,9318,2,MZ,1,100,-3
1766633932.039956,69911.333,9335,3,MZ,1,100,-1
1766633932.075286,69946.667,9335,3,MZ,1,100, 1
1766633932.110616,69982.000,9335,3,MZ,1,100, 2
1766633932.150613,70022.000,9356,4,MZ,1,100, 0
1766633932.190610,70062.000,9356,4,MZ,1,100, 0
1766633932.230607,70102.000,9356,4,MZ,1,100,-1
1766633932.270604,70142.000,9356,4,MZ,1,100,-1
1766633932.310600,70182.000,9370,3,MZ,1,100,-1
1766633932.350597,70222.000,9370,3,MZ,1,100,-3
1766633932.390594,70262.000,9370,3,MZ,1,100,-3
1766633932.430591,70302.000,9387,2,MZ,1,100,-3
1766633932.470587,70342.000,9387,2,MZ,1,100,-2
1766633932.510584,70382.000,9404,3,MZ,1,100,-1
1766633932.550581,70422.000,9404,3,MZ,1,100,-2
1766633932.590578,70462.000,9404,3,MZ,1,100,-3
1766633932.630574,70502.000,9423,3,MZ,1,100,-3
1766633932.670571,70542.000,9423,3,MZ,1,100,-3
1766633932.710568,70582.000,9423,3,MZ,1,100,-3
1766633932.750565,70622.000,9439,2,MZ,1,100,-4
1766633932.790561,70662.000,9439,2,MZ,1,100,-5
1766633932.826225,70697.667,9455,3,MZ,1,100,-5
1766633932.861889,70733.333,9455,3,MZ,1,100,-7
1766633932.897553,70769.000,9455,3,MZ,1,100,-7
1766633932.937550,70809.000,9473,3,MZ,1,100,-6
1766633932.977546,70849.000,9473,3,MZ,1,100,-4
1766633933.017543,70889.000,9473,3,MZ,1,100,-3
1766633933.057540,70929.000,9490,2,MZ,1,100,-3
1766633933.097537,70969.000,9490,2,MZ,1,100,-1
1766633933.137533,71009.000,9507,3,MZ,1,100, 0
1766633933.177530,71049.000,9507,3,MZ,1,100, 0
1766633933.217527,71089.000,9507,3,MZ,1,100,-1
1766633933.257524,71129.000,9522,2,MZ,1,100,-1
1766633933.297521,71169.000,9522,2,MZ,1,100,-2
1766633933.337517,71209.000,9538,3,MZ,1,100,-2
1766633933.377514,71249.000,9538,3,MZ,1,100,-2
1766633933.417511,71289.000,9538,3,MZ,1,100,-5
1766633933.458008,71329.500,9555,2,MZ,1,100,-10
1766633933.498504,71370.000,9555,2,MZ,1,100,-16
1766633933.538501,71410.000,9572,3,MZ,1,100,-31
1766633933.578498,71450.000,9572,3,MZ,1,100,-43
1766633933.618495,71490.000,9572,3,MZ,1,100,-50
1766633933.653825,71525.333,9587,3,MZ,1,100,-48
1766633933.689156,71560.667,9587,3,MZ,1,100,-48
1766633933.724486,71596.000,9587,3,MZ,1,100,-48
1766633933.764483,71636.000,9605,2,MZ,1,100,-46
1766633933.804480,71676.000,9605,2,MZ,1,100,-43
1766633933.844476,71716.000,9623,3,MZ,1,100,-42
1766633933.884473,71756.000,9623,3,MZ,1,100,-43
1766633933.924470,71796.000,9623,3,MZ,1,100,-44
1766633933.964467,71836.000,9641,2,MZ,1,100,-48
1766633934.004463,71876.000,9641,2,MZ,1,100,-49
1766633934.044460,71916.000,9656,3,MZ,1,100,-41
1766633934.084457,71956.000,9656,3,MZ,1,100,-16
1766633934.124454,71996.000,9656,3,MZ,1,100,-2
1766633934.164450,72036.000,9673,2,MZ,1,100, 2
1766633934.204447,72076.000,9673,2,MZ,1,100,-1
1766633934.244444,72116.000,9692,3,MZ,1,100,-37
1766633934.284441,72156.000,9692,3,MZ,1,100,-70
1766633934.324438,72196.000,9692,3,MZ,1,100,-69
1766633934.364434,72236.000,9708,2,MZ,1,100,-46
1766633934.404431,72276.000,9708,2,MZ,1,100,-13
1766633934.444428,72316.000,9724,3,MZ,1,100,-11
1766633934.484425,72356.000,9724,3,MZ,1,100,-39
1766633934.524421,72396.000,9724,3,MZ,1,100,-72
1766633934.559752,72431.333,9743,3,MZ,1,100,-76
1766633934.595082,72466.667,9743,3,MZ,1,100,-54
1766633934.630413,72502.000,9743,3,MZ,1,100,-15
1766633934.670409,72542.000,9760,2,MZ,1,100,-1
1766633934.710406,72582.000,9760,2,MZ,1,100,-23
1766633934.750403,72622.000,9777,3,MZ,1,100,-65
1766633934.790400,72662.000,9777,3,MZ,1,100,-81
1766633934.830397,72702.000,9777,3,MZ,1,100,-76
1766633934.870393,72742.000,9796,2,MZ,1,100,-58
1766633934.910390,72782.000,9796,2,MZ,1,100,-27
1766633934.950387,72822.000,9811,3,MZ,1,100,-10
1766633934.990384,72862.000,9811,3,MZ,1,100,-14
1766633935.030380,72902.000,9811,3,MZ,1,100,-45
1766633935.070377,72942.000,9829,3,MZ,1,100,-75
1766633935.110374,72982.000,9829,3,MZ,1,100,-78
1766633935.150371,73022.000,9829,3,MZ,1,100,-64
1766633935.190367,73062.000,9846,2,MZ,1,100,-30
1766633935.230364,73102.000,9846,2,MZ,1,100,-12
1766633935.270361,73142.000,9867,3,MZ,1,100,-22
1766633935.310358,73182.000,9867,3,MZ,1,100,-56
1766633935.350354,73222.000,9867,3,MZ,1,100,-79
1766633935.386018,73257.667,9881,3,MZ,1,100,-75
1766633935.421682,73293.333,9881,3,MZ,1,100,-49
1766633935.457346,73329.000,9881,3,MZ,1,100,-10
1766633935.497343,73369.000,9901,2,MZ,1,100, 2
1766633935.537339,73409.000,9901,2,MZ,1,100,-4
1766633935.577336,73449.000,9920,3,MZ,1,100,-43
1766633935.617333,73489.000,9920,3,MZ,1,100,-77
1766633935.657330,73529.000,9920,3,MZ,1,100,-76
1766633935.697326,73569.000,9939,2,MZ,1,100,-62
1766633935.737323,73609.000,9939,2,MZ,1,100,-27
1766633935.777320,73649.000,9953,3,MZ,1,100, 0
1766633935.817317,73689.000,9953,3,MZ,1,100, 2
1766633935.857314,73729.000,9953,3,MZ,1,100,-13
1766633935.897310,73769.000,9973,2,MZ,1,100,-59
1766633935.937307,73809.000,9973,2,MZ,1,100,-78
1766633935.977304,73849.000,9989,3,MZ,1,100,-68
1766633936.017301,73889.000,9989,3,MZ,1,100,-37
1766633936.057297,73929.000,9989,3,MZ,1,100,-8
1766633936.097294,73969.000,10008,2,MZ,1,100, 0
1766633936.137291,74009.000,10008,2,MZ,1,100,-6
1766633936.172621,74044.333,10024,3,MZ,1,100,-38
1766633936.207952,74079.667,10024,3,MZ,1,100,-75
1766633936.243282,74115.000,10024,3,MZ,1,100,-73
1766633936.283279,74155.000,10041,3,MZ,1,100,-47
1766633936.323276,74195.000,10041,3,MZ,1,100,-12
1766633936.363273,74235.000,10041,3,MZ,1,100,-1
1766633936.403269,74275.000,10059,2,MZ,1,100,-4
1766633936.443266,74315.000,10059,2,MZ,1,100,-28
1766633936.483263,74355.000,10077,3,MZ,1,100,-64
1766633936.523260,74395.000,10077,3,MZ,1,100,-75
1766633936.563257,74435.000,10077,3,MZ,1,100,-67
1766633936.603253,74475.000,10094,2,MZ,1,100,-40
1766633936.643250,74515.000,10094,2,MZ,1,100,-11
1766633936.683247,74555.000,10110,3,MZ,1,100,-3
1766633936.723243,74595.000,10110,3,MZ,1,100,-23
1766633936.763240,74635.000,10110,3,MZ,1,100,-65
1766633936.803237,74675.000,10126,2,MZ,1,100,-80
1766633936.843234,74715.000,10126,2,MZ,1,100,-69
1766633936.883231,74755.000,10144,3,MZ,1,100,-38
1766633936.923227,74795.000,10144,3,MZ,1,100,-8
1766633936.963224,74835.000,10144,3,MZ,1,100,-6
1766633936.998888,74870.667,10160,3,MZ,1,100,-31
1766633937.034552,74906.333,10160,3,MZ,1,100,-73
1766633937.070215,74942.000,10160,3,MZ,1,100,-80
1766633937.110212,74982.000,10176,2,MZ,1,100,-64
1766633937.150209,75022.000,10176,2,MZ,1,100,-35
1766633937.190206,75062.000,10195,3,MZ,1,100,-23
1766633937.230202,75102.000,10195,3,MZ,1,100,-35
1766633937.270199,75142.000,10195,3,MZ,1,100,-64
1766633937.310196,75182.000,10221,3,MZ,1,100,-79
1766633937.350193,75222.000,10221,3,MZ,1,100,-80
1766633937.390190,75262.000,10221,3,MZ,1,100,-70
1766633937.430186,75302.000,10237,2,MZ,1,100,-43
1766633937.470183,75342.000,10237,2,MZ,1,100,-27
1766633937.510180,75382.000,10255,3,MZ,1,100,-46
1766633937.550177,75422.000,10255,3,MZ,1,100,-76
1766633937.590173,75462.000,10255,3,MZ,1,100,-87
1766633937.630170,75502.000,10271,2,MZ,1,100,-86
1766633937.670167,75542.000,10271,2,MZ,1,100,-80
1766633937.710164,75582.000,10288,3,MZ,1,100,-61
1766633937.750160,75622.000,10288,3,MZ,1,100,-40
1766633937.790157,75662.000,10288,3,MZ,1,100,-38
1766633937.825821,75697.667,10307,3,MZ,1,100,-62
1766633937.861485,75733.333,10307,3,MZ,1,100,-84
1766633937.897149,75769.000,10307,3,MZ,1,100,-83
1766633937.937145,75809.000,10323,2,MZ,1,100,-64
1766633937.977142,75849.000,10323,2,MZ,1,100,-39
1766633938.017139,75889.000,10342,3,MZ,1,100,-36
1766633938.057136,75929.000,10342,3,MZ,1,100,-57
1766633938.097132,75969.000,10342,3,MZ,1,100,-80
1766633938.137129,76009.000,10359,2,MZ,1,100,-85
1766633938.177126,76049.000,10359,2,MZ,1,100,-76
1766633938.217123,76089.000,10376,3,MZ,1,100,-51
1766633938.257119,76129.000,10376,3,MZ,1,100,-28
1766633938.297116,76169.000,10376,3,MZ,1,100,-34
1766633938.336613,76208.500,10392,2,MZ,1,100,-59
1766633938.376110,76248.000,10392,2,MZ,1,100,-79
1766633938.416440,76288.333,10407,3,MZ,1,100,-70
1766633938.456770,76328.667,10407,3,MZ,1,100,-46
1766633938.497100,76369.000,10407,3,MZ,1,100,-10
1766633938.537097,76409.000,10427,3,MZ,1,100, 7
1766633938.577094,76449.000,10427,3,MZ,1,100,-1
1766633938.617090,76489.000,10427,3,MZ,1,100,-43
1766633938.656587,76528.500,10443,2,MZ,1,100,-72
1766633938.696084,76568.000,10443,2,MZ,1,100,-54
1766633938.731748,76603.667,10460,3,MZ,1,100,-19
1766633938.767411,76639.333,10460,3,MZ,1,100, 4
1766633938.803075,76675.000,10460,3,MZ,1,100,-17
1766633938.843072,76715.000,10477,2,MZ,1,100,-59
1766633938.883069,76755.000,10477,2,MZ,1,100,-78
1766633938.923066,76795.000,10496,3,MZ,1,100,-72
1766633938.963062,76835.000,10496,3,MZ,1,100,-50
1766633939.003059,76875.000,10496,3,MZ,1,100,-19
1766633939.043056,76915.000,10515,3,MZ,1,100,-18
1766633939.083053,76955.000,10515,3,MZ,1,100,-57
1766633939.123049,76995.000,10515,3,MZ,1,100,-83
1766633939.163046,77035.000,10533,2,MZ,1,100,-84
1766633939.203043,77075.000,10533,2,MZ,1,100,-73
1766633939.243040,77115.000,10547,3,MZ,1,100,-53
1766633939.283036,77155.000,10547,3,MZ,1,100,-32
1766633939.323033,77195.000,10547,3,MZ,1,100,-38
1766633939.363030,77235.000,10568,2,MZ,1,100,-57
1766633939.403027,77275.000,10568,2,MZ,1,100,-71
1766633939.443024,77315.000,10584,3,MZ,1,100,-76
1766633939.483020,77355.000,10584,3,MZ,1,100,-73
1766633939.523017,77395.000,10584,3,MZ,1,100,-49
1766633939.558681,77430.667,10604,3,MZ,1,100,-20
1766633939.594345,77466.333,10604,3,MZ,1,100,-19
1766633939.630008,77502.000,10604,3,MZ,1,100,-50
1766633939.670005,77542.000,10619,2,MZ,1,100,-81
1766633939.710002,77582.000,10619,2,MZ,1,100,-72
1766633939.749999,77622.000,10636,3,MZ,1,100,-51
1766633939.789995,77662.000,10636,3,MZ,1,100,-17
1766633939.829992,77702.000,10636,3,MZ,1,100, 6
1766633939.869989,77742.000,10653,2,MZ,1,100, 9
1766633939.909986,77782.000,10653,2,MZ,1,100,-12
1766633939.949983,77822.000,10670,3,MZ,1,100,-60
1766633939.989979,77862.000,10670,3,MZ,1,100,-68
1766633940.029976,77902.000,10670,3,MZ,1,100,-38
1766633940.069973,77942.000,10684,2,MZ,1,100,-3
1766633940.109970,77982.000,10684,2,MZ,1,100,11
1766633940.150300,78022.333,10702,3,MZ,1,100,-14
1766633940.190630,78062.667,10702,3,MZ,1,100,-57
1766633940.230960,78103.000,10702,3,MZ,1,100,-70
1766633940.270457,78142.500,10720,2,MZ,1,100,-65
1766633940.309953,78182.000,10720,2,MZ,1,100,-65
1766633940.345284,78217.333,10737,3,MZ,1,100,-48
1766633940.380615,78252.667,10737,3,MZ,1,100,-17
1766633940.415945,78288.000,10737,3,MZ,1,100,-9
1766633940.455942,78328.000,10754,3,MZ,1,100,-44
1766633940.495939,78368.000,10754,3,MZ,1,100,-78
1766633940.535935,78408.000,10754,3,MZ,1,100,-83
1766633940.575932,78448.000,10771,2,MZ,1,100,-70
1766633940.615929,78488.000,10771,2,MZ,1,100,-58
1766633940.655926,78528.000,10787,3,MZ,1,100,-46
1766633940.695922,78568.000,10787,3,MZ,1,100,-43
1766633940.735919,78608.000,10787,3,MZ,1,100,-44
1766633940.775916,78648.000,10804,2,MZ,1,100,-42
1766633940.815912,78688.000,10804,2,MZ,1,100,-41
1766633940.855909,78728.000,10821,3,MZ,1,100,-40
1766633940.895906,78768.000,10821,3,MZ,1,100,-40
1766633940.935903,78808.000,10821,3,MZ,1,100,-42
1766633940.975900,78848.000,10836,2,MZ,1,100,-43
1766633941.015896,78888.000,10836,2,MZ,1,100,-44
1766633941.055893,78928.000,10852,3,MZ,1,100,-46
1766633941.095890,78968.000,10852,3,MZ,1,100,-47
1766633941.135887,79008.000,10852,3,MZ,1,100,-50
1766633941.175884,79048.000,10870,3,MZ,1,100,-52
1766633941.215880,79088.000,10870,3,MZ,1,100,-52
1766633941.255877,79128.000,10870,3,MZ,1,100,-54
1766633941.289374,79161.500,10886,2,MZ,1,100,-53
1766633941.322871,79195.000,10886,2,MZ,1,100,-51
1766633941.362868,79235.000,10901,3,MZ,1,100,-51
1766633941.402865,79275.000,10901,3,MZ,1,100,-52
1766633941.442862,79315.000,10901,3,MZ,1,100,-52
1766633941.482859,79355.000,10918,3,MZ,1,100,-51
1766633941.522855,79395.000,10918,3,MZ,1,100,-51
1766633941.562852,79435.000,10918,3,MZ,1,100,-50
1766633941.602849,79475.000,10935,2,MZ,1,100,-50
1766633941.642846,79515.000,10935,2,MZ,1,100,-50
1766633941.682842,79555.000,10951,3,MZ,1,100,-50
1766633941.722839,79595.000,10951,3,MZ,1,100,-50
1766633941.762836,79635.000,10951,3,MZ,1,100,-52
1766633941.802833,79675.000,10968,2,MZ,1,100,-51
1766633941.842829,79715.000,10968,2,MZ,1,100,-52
1766633941.882826,79755.000,10985,3,MZ,1,100,-52
1766633941.922823,79795.000,10985,3,MZ,1,100,-52
1766633941.962820,79835.000,10985,3,MZ,1,100,-52
1766633941.998484,79870.667,11002,3,MZ,1,100,-53
1766633942.034147,79906.333,11002,3,MZ,1,100,-53
1766633942.069811,79942.000,11002,3,MZ,1,100,-54
1766633942.109808,79982.000,11018,2,MZ,1,100,-45
1766633942.149805,80022.000,11018,2,MZ,1,100,-20
1766633942.189801,80062.000,11034,3,MZ,1,100,-11
1766633942.229798,80102.000,11034,3,MZ,1,100,-12
1766633942.269795,80142.000,11034,3,MZ,1,100,-13
1766633942.309792,80182.000,11050,2,MZ,1,100,-47
1766633942.349788,80222.000,11050,2,MZ,1,100,-72
1766633942.389785,80262.000,11072,3,MZ,1,100,-53
1766633942.429782,80302.000,11072,3,MZ,1,100,-29
1766633942.469779,80342.000,11072,3,MZ,1,100,-16
1766633942.509776,80382.000,11089,3,MZ,1,100,-25
1766633942.549772,80422.000,11089,3,MZ,1,100,-40
1766633942.589769,80462.000,11089,3,MZ,1,100,-57
1766633942.629766,80502.000,11106,2,MZ,1,100,-63
1766633942.669763,80542.000,11106,2,MZ,1,100,-61
1766633942.709759,80582.000,11122,3,MZ,1,100,-59
1766633942.749756,80622.000,11122,3,MZ,1,100,-58
1766633942.789753,80662.000,11122,3,MZ,1,100,-53
1766633942.829750,80702.000,11140,2,MZ,1,100,-54
1766633942.869746,80742.000,11140,2,MZ,1,100,-52
1766633942.905077,80777.333,11156,3,MZ,1,100,-52
1766633942.940408,80812.667,11156,3,MZ,1,100,-52
1766633942.975738,80848.000,11156,3,MZ,1,100,-52
1766633943.015735,80888.000,11173,3,MZ,1,100,-51
1766633943.055732,80928.000,11173,3,MZ,1,100,-52
1766633943.095728,80968.000,11173,3,MZ,1,100,-50
1766633943.135725,81008.000,11187,2,MZ,1,100,-51
1766633943.175722,81048.000,11187,2,MZ,1,100,-50
1766633943.215719,81088.000,11207,3,MZ,1,100,-50
1766633943.255715,81128.000,11207,3,MZ,1,100,-50
1766633943.295712,81168.000,11207,3,MZ,1,100,-49
1766633943.335709,81208.000,11223,2,MZ,1,100,-50
1766633943.375705,81248.000,11223,2,MZ,1,100,-51
1766633943.415702,81288.000,11240,3,MZ,1,100,-50
1766633943.455699,81328.000,11240,3,MZ,1,100,-51
1766633943.495696,81368.000,11240,3,MZ,1,100,-51
1766633943.535693,81408.000,11255,2,MZ,1,100,-49
1766633943.575689,81448.000,11255,2,MZ,1,100,-50
1766633943.615686,81488.000,11272,3,MZ,1,100,-51
1766633943.655683,81528.000,11272,3,MZ,1,100,-51
1766633943.695680,81568.000,11272,3,MZ,1,100,-51
1766633943.731344,81603.667,11288,3,MZ,1,100,-51
1766633943.767007,81639.333,11288,3,MZ,1,100,-52
1766633943.802671,81675.000,11288,3,MZ,1,100,-52
1766633943.842668,81715.000,11306,2,MZ,1,100,-52
1766633943.882665,81755.000,11306,2,MZ,1,100,-51
1766633943.922661,81795.000,11323,3,MZ,1,100,-51
1766633943.962658,81835.000,11323,3,MZ,1,100,-50
1766633944.002655,81875.000,11323,3,MZ,1,100,-51
1766633944.042652,81915.000,11339,2,MZ,1,100,-51
1766633944.082648,81955.000,11339,2,MZ,1,100,-51
1766633944.122645,81995.000,11356,3,MZ,1,100,-51
1766633944.162642,82035.000,11356,3,MZ,1,100,-51
1766633944.202639,82075.000,11356,3,MZ,1,100,-51
