LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,B%
1765085522.670956,1312126.000,15351,1,B%,1,100,70
1765078396.213563,1317125.000,16161,1,B%,1,100,70
1765071259.777133,1322131.000,16990,1,B%,1,100,69
1765064103.382631,1327151.000,17802,1,B%,1,100,70
1765056976.925237,1332150.000,18612,1,B%,1,100,69
1765049849.042267,1337150.000,19440,1,B%,1,100,69
1765042712.605838,1342156.000,20253,1,B%,1,100,68
1765035586.148444,1347155.000,21063,1,B%,1,100,69
1765028458.265474,1352155.000,21875,1,B%,1,100,69
1765021321.829044,1357161.000,22702,1,B%,1,100,69
1765014193.946074,1362161.000,23515,1,B%,1,100,69
1765007067.488680,1367160.000,24326,1,B%,1,100,69
1764999911.094178,1372180.000,25138,1,B%,1,100,69
1764992784.636785,1377179.000,25967,1,B%,1,100,68
1764985648.200355,1382185.000,26780,1,B%,1,100,69
1764978501.784889,1387198.000,27591,1,B%,1,100,68
1764971365.348459,1392204.000,28408,1,B%,1,100,68
1764964237.465489,1397204.000,29235,1,B%,1,100,68
1764957111.008096,1402203.000,30045,1,B%,1,100,68
1764949983.125126,1407203.000,30857,1,B%,1,100,68
1764942856.667732,1412202.000,31668,1,B%,1,100,68
1764935728.784762,1417202.000,32479,1,B%,1,100,68
1764928602.327368,1422201.000,33308,1,B%,1,100,68
1764921474.444398,1427201.000,34117,1,B%,1,100,68
1764914328.028932,1432214.000,34931,1,B%,1,100,68
1764907191.592503,1437220.000,35741,1,B%,1,100,68
1764900065.135109,1442219.000,36570,1,B%,1,100,68
1764892937.252139,1447219.000,37380,1,B%,1,100,67
1764885810.794745,1452218.000,38193,1,B%,1,100,68
1764878682.911775,1457218.000,39004,1,B%,1,100,67
1764871556.454381,1462217.000,39817,1,B%,1,100,67
1764864428.571411,1467217.000,40642,1,B%,1,100,67
1764857302.114018,1472216.000,41456,1,B%,1,100,67
1764850174.231048,1477216.000,42267,1,B%,1,100,67
1764843047.773654,1482215.000,43079,1,B%,1,100,67
1764835911.337224,1487221.000,43907,1,B%,1,100,67
1764828773.475218,1492228.000,44720,1,B%,1,100,67
1764821647.017824,1497227.000,45530,1,B%,1,100,67
1764814519.134854,1502227.000,46341,1,B%,1,100,66
1764807392.677461,1507226.000,47154,1,B%,1,100,66
1764800256.241031,1512232.000,47965,1,B%,1,100,67
1764793128.358061,1517232.000,48794,1,B%,1,100,66
1764786001.900667,1522231.000,49608,1,B%,1,100,66
1764778855.485201,1527244.000,50418,1,B%,1,100,66
1764771727.602231,1532244.000,51232,1,B%,1,100,66
1764764601.144838,1537243.000,52061,1,B%,1,100,66
1764757464.708408,1542249.000,52879,1,B%,1,100,66
1764750336.825438,1547249.000,53695,1,B%,1,100,66
1764743200.389008,1552255.000,54507,1,B%,1,100,66
1764736073.931614,1557254.000,55336,1,B%,1,100,66
1764728936.069608,1562261.000,56157,1,B%,1,100,66
1764721809.612215,1567260.000,56968,1,B%,1,100,65
1764714653.217713,1572280.000,57787,1,B%,1,100,65
1764707526.760319,1577279.000,58622,1,B%,1,100,64
1764700398.877349,1582279.000,59438,1,B%,1,100,65
1764693262.440919,1587285.000,60246,1,B%,1,100,65
1764686126.004489,1592291.000,61064,1,B%,1,100,65
1764678999.547096,1597290.000,61891,1,B%,1,100,65
1764671871.664126,1602290.000,62705,1,B%,1,100,65
1764664735.227696,1607296.000,63513,1,B%,1,100,64
1764657598.791266,1612302.000,64323,1,B%,1,100,65
1764650470.908296,1617302.000,65146,1,B%,1,100,64
1764643344.450902,1622301.000,430,1,B%,1,100,64
1764636216.567932,1627301.000,1234,1,B%,1,100,65
