LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,B%
1766866289.072875,2548017.000,22656,1,B%,1,100,33
1766866294.101970,2553043.000,23478,1,B%,1,100,32
1766866299.105050,2558043.000,24313,1,B%,1,100,32
1766866304.107129,2563042.000,25134,1,B%,1,100,32
1766866309.123217,2568055.000,25951,1,B%,1,100,32
1766866314.146309,2573075.000,26769,1,B%,1,100,32
1766866319.148388,2578074.000,27608,1,B%,1,100,32
1766866324.151468,2583074.000,28427,1,B%,1,100,32
1766866329.153547,2588073.000,29246,1,B%,1,100,32
1766866334.162630,2593079.000,30065,1,B%,1,100,32
1766866339.165709,2598079.000,30900,1,B%,1,100,32
1766866344.174793,2603085.000,31720,1,B%,1,100,31
1766866349.177873,2608085.000,32539,1,B%,1,100,32
1766866354.192960,2613097.000,33355,1,B%,1,100,32
1766866359.196039,2618097.000,34192,1,B%,1,100,32
1766866364.198118,2623096.000,35011,1,B%,1,100,32
1766866369.201198,2628096.000,35826,1,B%,1,100,32
1766866374.223289,2633115.000,36644,1,B%,1,100,32
1766866379.226369,2638115.000,37477,1,B%,1,100,32
1766866384.228448,2643114.000,38295,1,B%,1,100,32
1766866389.231528,2648114.000,39113,1,B%,1,100,32
1766866394.240611,2653120.000,39934,1,B%,1,100,32
1766866399.249695,2658126.000,40766,1,B%,1,100,32
1766866404.258778,2663132.000,41588,1,B%,1,100,32
1766866409.268862,2668139.000,42402,1,B%,1,100,32
1766866414.270941,2673138.000,43222,1,B%,1,100,32
1766866419.274021,2678138.000,44059,1,B%,1,100,32
1766866424.276100,2683137.000,44876,1,B%,1,100,32
1766866429.278179,2688136.000,45693,1,B%,1,100,31
1766866434.281259,2693136.000,46514,1,B%,1,100,32
1766866439.284338,2698136.000,47329,1,B%,1,100,31
1766866444.293422,2703142.000,48164,1,B%,1,100,32
1766866449.295501,2708141.000,48979,1,B%,1,100,32
1766866454.298580,2713141.000,49797,1,B%,1,100,32
1766866459.300659,2718140.000,50616,1,B%,1,100,32
1766866464.303739,2723140.000,51451,1,B%,1,100,32
1766866469.305818,2728139.000,52266,1,B%,1,100,32
1766866474.308898,2733139.000,53086,1,B%,1,100,32
1766866479.310977,2738138.000,53900,1,B%,1,100,32
1766866484.314057,2743138.000,54716,1,B%,1,100,32
1766866489.316136,2748137.000,55553,1,B%,1,100,32
1766866494.325219,2753143.000,56355,1,B%,1,100,32
1766866499.328299,2758143.000,57188,1,B%,1,100,32
1766866504.330378,2763142.000,58010,1,B%,1,100,31
1766866509.340462,2768149.000,58824,1,B%,1,100,32
1766866514.362553,2773168.000,59659,1,B%,1,100,32
1766866519.371636,2778174.000,60479,1,B%,1,100,31
1766866524.374716,2783174.000,61296,1,B%,1,100,31
1766866529.390804,2788187.000,62132,1,B%,1,100,31
1766866534.399887,2793193.000,62962,1,B%,1,100,32
1766866539.401966,2798192.000,63786,1,B%,1,100,32
1766866544.411050,2803198.000,64615,1,B%,1,100,32
1766866549.421134,2808205.000,65453,1,B%,1,100,31
1766866554.430217,2813211.000,743,1,B%,1,100,31
1766866559.445304,2818223.000,1567,1,B%,1,100,32
1766866564.461392,2823236.000,2381,1,B%,1,100,32
1766866569.470475,2828242.000,3220,1,B%,1,100,31
1766866574.493567,2833262.000,4050,1,B%,1,100,31
1766866579.502650,2838268.000,4867,1,B%,1,100,31
1766866584.505730,2843268.000,5690,1,B%,1,100,31
1766866589.507809,2848267.000,6525,1,B%,1,100,31
1766866594.516893,2853273.000,7344,1,B%,1,100,31
1766866599.519972,2858273.000,8162,1,B%,1,100,31
1766866604.529056,2863279.000,8980,1,B%,1,100,31
1766866609.531135,2868278.000,9825,1,B%,1,100,31
1766866614.541219,2873285.000,10647,1,B%,1,100,30
1766866619.543298,2878284.000,11473,1,B%,1,100,31
1766866624.546377,2883284.000,12297,1,B%,1,100,31
1766866629.548456,2888283.000,13133,1,B%,1,100,31
1766866634.557540,2893289.000,13945,1,B%,1,100,31
1766866639.560620,2898289.000,14782,1,B%,1,100,31
1766866644.569703,2903295.000,15607,1,B%,1,100,31
1766866649.571782,2908294.000,16436,1,B%,1,100,31
1766866654.574862,2913294.000,17273,1,B%,1,100,31
1766866659.583945,2918300.000,18124,1,B%,1,100,31
1766866664.587025,2923300.000,18948,1,B%,1,100,31
1766866669.589104,2928299.000,19764,1,B%,1,100,31
1766866674.605191,2933312.000,20584,1,B%,1,100,31
1766866679.607270,2938311.000,21421,1,B%,1,100,31
1766866684.610350,2943311.000,22242,1,B%,1,100,31
1766866689.619434,2948317.000,23065,1,B%,1,100,31
1766866694.628517,2953323.000,23880,1,B%,1,100,30
1766866699.631597,2958323.000,24719,1,B%,1,100,31
1766866704.633676,2963322.000,25541,1,B%,1,100,30
1766866709.636755,2968322.000,26357,1,B%,1,100,31
1766866714.638834,2973321.000,27180,1,B%,1,100,30
1766866719.641914,2978321.000,28001,1,B%,1,100,31
1766866724.643993,2983320.000,28842,1,B%,1,100,30
1766866729.653077,2988326.000,29661,1,B%,1,100,30
1766866734.663161,2993333.000,30475,1,B%,1,100,30
1766866739.665240,2998332.000,31296,1,B%,1,100,31
1766866744.668319,3003332.000,32131,1,B%,1,100,30
1766866749.670398,3008331.000,32950,1,B%,1,100,30
1766866754.686486,3013344.000,33770,1,B%,1,100,30
1766866759.688565,3018343.000,34590,1,B%,1,100,30
1766866764.698649,3023350.000,35433,1,B%,1,100,30
1766866769.700728,3028349.000,36251,1,B%,1,100,30
1766866774.703808,3033349.000,37067,1,B%,1,100,30
1766866779.712891,3038355.000,37891,1,B%,1,100,30
1766866784.721975,3043361.000,38717,1,B%,1,100,30
1766866789.731058,3048367.000,39562,1,B%,1,100,30
1766866794.740141,3053373.000,40394,1,B%,1,100,30
1766866799.743221,3058373.000,41217,1,B%,1,100,29
1766866804.745300,3063372.000,42036,1,B%,1,100,30
1766866809.748380,3068372.000,42873,1,B%,1,100,29
1766866814.770471,3073391.000,43697,1,B%,1,100,29
1766866819.773551,3078391.000,44520,1,B%,1,100,30
1766866824.775630,3083390.000,45339,1,B%,1,100,29
1766866829.778710,3088390.000,46186,1,B%,1,100,30
1766866834.780789,3093389.000,47010,1,B%,1,100,29
1766866839.783868,3098389.000,47833,1,B%,1,100,29
1766866844.785947,3103388.000,48667,1,B%,1,100,30
1766866849.795031,3108394.000,49511,1,B%,1,100,29
1766866854.805115,3113401.000,50341,1,B%,1,100,30
1766866859.807194,3118400.000,51152,1,B%,1,100,29
1766866864.810273,3123400.000,51972,1,B%,1,100,30
1766866869.812352,3128399.000,52776,1,B%,1,100,29
1766866874.828440,3133412.000,53588,1,B%,1,100,29
1766866879.831520,3138412.000,54419,1,B%,1,100,29
1766866884.840603,3143418.000,55234,1,B%,1,100,29
1766866889.842682,3148417.000,56049,1,B%,1,100,29
1766866894.845762,3153417.000,56865,1,B%,1,100,29
1766866899.854845,3158423.000,57700,1,B%,1,100,29
1766866904.856925,3163422.000,58517,1,B%,1,100,29
1766866909.860004,3168422.000,59334,1,B%,1,100,29
1766866914.862083,3173421.000,60147,1,B%,1,100,29
1766866919.871166,3178427.000,60981,1,B%,1,100,29
1766866924.874246,3183427.000,61802,1,B%,1,100,30
1766866929.883330,3188433.000,62610,1,B%,1,100,29
1766866934.886409,3193433.000,63439,1,B%,1,100,29
1766866939.901496,3198445.000,64257,1,B%,1,100,30
1766866944.904576,3203445.000,65073,1,B%,1,100,29
1766866949.913659,3208451.000,347,1,B%,1,100,29
1766866954.922743,3213457.000,1186,1,B%,1,100,29
1766866959.925822,3218457.000,2003,1,B%,1,100,30
1766866964.927902,3223456.000,2824,1,B%,1,100,29
1766866969.936985,3228462.000,3643,1,B%,1,100,28
1766866974.947069,3233469.000,4458,1,B%,1,100,27
1766866979.949148,3238468.000,5273,1,B%,1,100,28
1766866984.952228,3243468.000,6106,1,B%,1,100,27
1766866989.954307,3248467.000,6922,1,B%,1,100,27
1766866994.963390,3253473.000,7734,1,B%,1,100,27
1766866999.979478,3258486.000,8548,1,B%,1,100,27
1766867004.982557,3263486.000,9377,1,B%,1,100,27
1766867009.984637,3268485.000,10192,1,B%,1,100,27
1766867014.987716,3273485.000,11011,1,B%,1,100,26
1766867019.989795,3278484.000,11822,1,B%,1,100,26
1766867024.992875,3283484.000,12634,1,B%,1,100,27
1766867030.001958,3288490.000,13469,1,B%,1,100,27
1766867035.011042,3293496.000,14282,1,B%,1,100,27
1766867040.020125,3298502.000,15100,1,B%,1,100,27
1766867045.023205,3303502.000,15912,1,B%,1,100,27
1766867050.025284,3308501.000,16749,1,B%,1,100,27
1766867055.028363,3313501.000,17565,1,B%,1,100,26
1766867060.037447,3318507.000,18387,1,B%,1,100,27
1766867065.039526,3323506.000,19219,1,B%,1,100,26
1766867070.042606,3328506.000,20057,1,B%,1,100,27
1766867075.051689,3333512.000,20876,1,B%,1,100,26
1766867080.060772,3338518.000,21694,1,B%,1,100,27
1766867085.063852,3343518.000,22510,1,B%,1,100,27
1766867090.065931,3348517.000,23347,1,B%,1,100,27
1766867095.082019,3353530.000,24167,1,B%,1,100,27
1766867100.091102,3358536.000,24987,1,B%,1,100,27
1766867105.100185,3363542.000,25807,1,B%,1,100,26
1766867110.109269,3368548.000,26639,1,B%,1,100,26
1766867115.112349,3373548.000,27450,1,B%,1,100,25
1766867120.121432,3378554.000,28268,1,B%,1,100,26
1766867125.124511,3383554.000,29097,1,B%,1,100,25
1766867130.126591,3388553.000,29918,1,B%,1,100,25
1766867135.129670,3393553.000,30751,1,B%,1,100,26
1766867140.151762,3398572.000,31564,1,B%,1,100,25
1766867145.160845,3403578.000,32386,1,B%,1,100,25
1766867150.163925,3408578.000,33202,1,B%,1,100,25
1766867155.166004,3413577.000,34039,1,B%,1,100,25
1766867160.182091,3418590.000,34853,1,B%,1,100,26
1766867165.185171,3423590.000,35674,1,B%,1,100,25
1766867170.187250,3428589.000,36497,1,B%,1,100,26
1766867175.196334,3433595.000,37324,1,B%,1,100,26
1766867180.205417,3438601.000,38135,1,B%,1,100,26
1766867185.208497,3443601.000,38959,1,B%,1,100,25
1766867190.217580,3448607.000,39781,1,B%,1,100,26
1766867195.226663,3453613.000,40620,1,B%,1,100,26
1766867200.235747,3458619.000,41449,1,B%,1,100,26
1766867205.238827,3463619.000,42269,1,B%,1,100,26
1766867210.247910,3468625.000,43089,1,B%,1,100,26
1766867215.250989,3473625.000,43905,1,B%,1,100,27
1766867220.273081,3478644.000,44741,1,B%,1,100,27
1766867225.276160,3483644.000,45566,1,B%,1,100,26
1766867230.278240,3488643.000,46387,1,B%,1,100,27
1766867235.287323,3493649.000,47212,1,B%,1,100,28
1766867240.296406,3498655.000,48031,1,B%,1,100,27
1766867245.299486,3503655.000,48868,1,B%,1,100,28
1766867250.315574,3508668.000,49692,1,B%,1,100,28
1766867255.317653,3513667.000,50502,1,B%,1,100,28
1766867260.320732,3518667.000,51322,1,B%,1,100,28
1766867265.322812,3523666.000,52171,1,B%,1,100,28
1766867270.331895,3528672.000,52980,1,B%,1,100,27
1766867275.341979,3533679.000,53795,1,B%,1,100,28
1766867280.351062,3538685.000,54623,1,B%,1,100,28
1766867285.353141,3543684.000,55439,1,B%,1,100,27
1766867290.362225,3548690.000,56253,1,B%,1,100,28
1766867295.372309,3553697.000,57065,1,B%,1,100,28
1766867300.374388,3558696.000,57897,1,B%,1,100,28
1766867305.377467,3563696.000,58736,1,B%,1,100,28
1766867310.379546,3568695.000,59551,1,B%,1,100,28
1766867315.388630,3573701.000,60362,1,B%,1,100,28
1766867320.404717,3578714.000,61174,1,B%,1,100,28
1766867325.413801,3583720.000,62005,1,B%,1,100,27
1766867330.422884,3588726.000,62816,1,B%,1,100,27
1766867335.432968,3593733.000,63631,1,B%,1,100,27
1766867340.448055,3598745.000,64448,1,B%,1,100,25
1766867345.451135,3603745.000,65283,1,B%,1,100,25
1766867350.453214,3608744.000,553,1,B%,1,100,25
1766867355.456294,3613744.000,1367,1,B%,1,100,24
1766867360.458373,3618743.000,2185,1,B%,1,100,24
1766867365.461452,3623743.000,3022,1,B%,1,100,24
1766867370.477540,3628756.000,3842,1,B%,1,100,24
1766867375.479619,3633755.000,4652,1,B%,1,100,24
1766867380.482699,3638755.000,5466,1,B%,1,100,24
1766867385.491782,3643761.000,6299,1,B%,1,100,24
1766867390.493861,3648760.000,7110,1,B%,1,100,24
1766867395.503945,3653767.000,7920,1,B%,1,100,24
1766867400.513029,3658773.000,8726,1,B%,1,100,24
1766867405.515108,3663772.000,9535,1,B%,1,100,24
1766867410.524191,3668778.000,10362,1,B%,1,100,24
1766867415.534275,3673785.000,11183,1,B%,1,100,24
1766867420.536354,3678784.000,12001,1,B%,1,100,24
1766867425.539434,3683784.000,12801,1,B%,1,100,24
1766867430.541513,3688783.000,13609,1,B%,1,100,24
1766867435.544593,3693783.000,14430,1,B%,1,100,24
1766867440.553676,3698789.000,15239,1,B%,1,100,23
1766867445.555755,3703788.000,16067,1,B%,1,100,24
1766867450.558835,3708788.000,16895,1,B%,1,100,24
1766867455.567918,3713794.000,17730,1,B%,1,100,23
1766867460.584006,3718807.000,18558,1,B%,1,100,23
1766867465.586085,3723806.000,19383,1,B%,1,100,24
1766867470.589164,3728806.000,20218,1,B%,1,100,25
1766867475.591244,3733805.000,21045,1,B%,1,100,24
1766867480.594323,3738805.000,21882,1,B%,1,100,24
1766867485.610411,3743818.000,22714,1,B%,1,100,24
1766867490.619494,3748824.000,23542,1,B%,1,100,24
1766867495.621573,3753823.000,24385,1,B%,1,100,24
1766867500.644665,3758843.000,25213,1,B%,1,100,24
1766867505.646744,3763842.000,26034,1,B%,1,100,24
1766867510.655828,3768848.000,26851,1,B%,1,100,23
1766867515.671916,3773861.000,27694,1,B%,1,100,24
1766867520.680999,3778867.000,28519,1,B%,1,100,24
1766867525.684079,3783867.000,29331,1,B%,1,100,24
1766867530.686158,3788866.000,30151,1,B%,1,100,24
1766867535.696242,3793873.000,30990,1,B%,1,100,24
1766867540.711329,3798885.000,31810,1,B%,1,100,24
1766867545.721413,3803892.000,32637,1,B%,1,100,24
1766867550.723492,3808891.000,33466,1,B%,1,100,24
1766867555.732575,3813897.000,34299,1,B%,1,100,24
1766867560.741658,3818903.000,35118,1,B%,1,100,24
1766867565.744738,3823903.000,35950,1,B%,1,100,24
1766867570.746817,3828902.000,36772,1,B%,1,100,24
1766867575.762905,3833915.000,37605,1,B%,1,100,24
1766867580.771988,3838921.000,38429,1,B%,1,100,24
1766867585.775068,3843921.000,39253,1,B%,1,100,23
1766867590.777147,3848920.000,40073,1,B%,1,100,24
1766867595.780227,3853920.000,40922,1,B%,1,100,24
1766867600.789310,3858926.000,41744,1,B%,1,100,24
1766867605.792390,3863926.000,42572,1,B%,1,100,24
1766867610.807477,3868938.000,43396,1,B%,1,100,24
1766867615.810556,3873938.000,44218,1,B%,1,100,25
1766867620.819640,3878944.000,45040,1,B%,1,100,24
1766867625.835728,3883957.000,45883,1,B%,1,100,24
1766867630.837807,3888956.000,46704,1,B%,1,100,24
1766867635.840886,3893956.000,47523,1,B%,1,100,24
1766867640.862978,3898975.000,48358,1,B%,1,100,24
1766867645.873062,3903982.000,49164,1,B%,1,100,25
1766867650.882145,3908988.000,49971,1,B%,1,100,24
1766867655.891228,3913994.000,50820,1,B%,1,100,24
1766867660.907316,3919007.000,51646,1,B%,1,100,25
1766867665.916399,3924013.000,52467,1,B%,1,100,24
1766867670.918478,3929012.000,53292,1,B%,1,100,25
1766867675.921558,3934012.000,54137,1,B%,1,100,25
1766867680.923637,3939011.000,54971,1,B%,1,100,24
1766867685.926717,3944011.000,55808,1,B%,1,100,25
1766867690.928796,3949010.000,56623,1,B%,1,100,24
1766867695.931876,3954010.000,57440,1,B%,1,100,24
1766867700.933955,3959009.000,58268,1,B%,1,100,24
1766867705.937034,3964009.000,59083,1,B%,1,100,25
1766867710.939114,3969008.000,59918,1,B%,1,100,24
1766867715.942193,3974008.000,60739,1,B%,1,100,24
1766867720.951277,3979014.000,61553,1,B%,1,100,24
1766867725.954356,3984014.000,62369,1,B%,1,100,24
1766867730.969443,3989026.000,63214,1,B%,1,100,24
1766867735.972523,3994026.000,64040,1,B%,1,100,24
1766867740.974602,3999025.000,64866,1,B%,1,100,24
1766867745.977682,4004025.000,145,1,B%,1,100,24
1766867750.979761,4009024.000,956,1,B%,1,100,24
1766867755.982841,4014024.000,1799,1,B%,1,100,24
1766867760.984920,4019023.000,2611,1,B%,1,100,24
1766867765.987999,4024023.000,3424,1,B%,1,100,23
1766867770.990078,4029022.000,4251,1,B%,1,100,24
1766867775.993158,4034022.000,5102,1,B%,1,100,24
1766867781.009246,4039035.000,5926,1,B%,1,100,24
1766867786.018329,4044041.000,6765,1,B%,1,100,23
1766867791.020408,4049040.000,7598,1,B%,1,100,24
1766867796.023488,4054040.000,8445,1,B%,1,100,24
1766867801.039575,4059053.000,9283,1,B%,1,100,24
1766867806.041655,4064052.000,10114,1,B%,1,100,24
1766867811.057742,4069065.000,10943,1,B%,1,100,24
1766867816.073830,4074078.000,11804,1,B%,1,100,24
1766867821.075909,4079077.000,12631,1,B%,1,100,23
1766867826.085993,4084084.000,13467,1,B%,1,100,24
1766867831.095076,4089090.000,14289,1,B%,1,100,24
1766867836.097155,4094089.000,15138,1,B%,1,100,24
1766867841.107239,4099096.000,15973,1,B%,1,100,24
1766867846.116323,4104102.000,16798,1,B%,1,100,24
1766867851.125406,4109108.000,17621,1,B%,1,100,24
1766867856.141494,4114121.000,18468,1,B%,1,100,24
1766867861.150577,4119127.000,19299,1,B%,1,100,24
1766867866.152656,4124126.000,20127,1,B%,1,100,24
1766867871.175748,4129146.000,20976,1,B%,1,100,24
1766867876.177827,4134145.000,21805,1,B%,1,100,23
1766867881.186911,4139151.000,22632,1,B%,1,100,23
1766867886.202998,4144164.000,23456,1,B%,1,100,24
1766867891.206078,4149164.000,24287,1,B%,1,100,23
1766867896.208157,4154163.000,25122,1,B%,1,100,23
1766867901.211237,4159163.000,25941,1,B%,1,100,24
1766867906.213316,4164162.000,26753,1,B%,1,100,24
1766867911.216395,4169162.000,27569,1,B%,1,100,23
1766867916.225479,4174168.000,28394,1,B%,1,100,24
1766867921.234562,4179174.000,29222,1,B%,1,100,24
1766867926.250650,4184187.000,30046,1,B%,1,100,23
1766867931.252729,4189186.000,30868,1,B%,1,100,23
1766867936.268817,4194199.000,31697,1,B%,1,100,23
1766867941.271896,4199199.000,32509,1,B%,1,100,23
1766867946.280980,4204205.000,33326,1,B%,1,100,23
1766867951.290063,4209211.000,34143,1,B%,1,100,24
1766867956.293143,4214211.000,34968,1,B%,1,100,23
1766867961.302226,4219217.000,35789,1,B%,1,100,23
1766867966.304305,4224216.000,36605,1,B%,1,100,23
1766867971.307385,4229216.000,37423,1,B%,1,100,22
1766867976.309464,4234215.000,38254,1,B%,1,100,23
1766867981.318547,4239221.000,39060,1,B%,1,100,23
1766867986.321627,4244221.000,39884,1,B%,1,100,23
1766867991.337715,4249234.000,40727,1,B%,1,100,23
1766867996.346798,4254240.000,41541,1,B%,1,100,23
1766868001.355881,4259246.000,42358,1,B%,1,100,23
1766868006.378973,4264266.000,43174,1,B%,1,100,23
1766868011.381052,4269265.000,43989,1,B%,1,100,23
1766868016.384132,4274265.000,44820,1,B%,1,100,23
1766868021.399219,4279277.000,45633,1,B%,1,100,22
1766868026.409303,4284284.000,46451,1,B%,1,100,23
1766868031.418387,4289290.000,47266,1,B%,1,100,23
1766868036.420466,4294289.000,48109,1,B%,1,100,23
1766868041.423545,4299289.000,48928,1,B%,1,100,22
1766868046.425624,4304288.000,49742,1,B%,1,100,23
1766868051.428704,4309288.000,50556,1,B%,1,100,22
1766868056.437788,4314294.000,51393,1,B%,1,100,22
1766868061.446871,4319300.000,52213,1,B%,1,100,23
1766868066.462959,4324313.000,53031,1,B%,1,100,22
1766868071.465038,4329312.000,53843,1,B%,1,100,22
1766868076.468117,4334312.000,54674,1,B%,1,100,22
1766868081.477201,4339318.000,55508,1,B%,1,100,22
1766868086.480280,4344318.000,56341,1,B%,1,100,21
1766868091.482359,4349317.000,57164,1,B%,1,100,22
1766868096.491443,4354323.000,57993,1,B%,1,100,22
1766868101.494522,4359323.000,58814,1,B%,1,100,22
1766868106.503606,4364329.000,59638,1,B%,1,100,22
1766868111.505685,4369328.000,60463,1,B%,1,100,22
1766868116.508765,4374328.000,61278,1,B%,1,100,22
1766868121.510844,4379327.000,62108,1,B%,1,100,22
1766868126.520928,4384334.000,62910,1,B%,1,100,22
1766868131.523007,4389333.000,63728,1,B%,1,100,22
1766868136.539094,4394346.000,64548,1,B%,1,100,22
1766868141.541173,4399345.000,65383,1,B%,1,100,22
1766868146.544253,4404345.000,659,1,B%,1,100,22
1766868151.560341,4409358.000,1475,1,B%,1,100,21
1766868156.562420,4414357.000,2293,1,B%,1,100,21
1766868161.578507,4419370.000,3116,1,B%,1,100,21
1766868166.594595,4424383.000,3923,1,B%,1,100,22
1766868171.596674,4429382.000,4726,1,B%,1,100,21
1766868176.606758,4434389.000,5555,1,B%,1,100,21
1766868181.608837,4439388.000,6364,1,B%,1,100,22
1766868186.624925,4444401.000,7180,1,B%,1,100,22
1766868191.627004,4449400.000,7989,1,B%,1,100,22
1766868196.630084,4454400.000,8804,1,B%,1,100,21
1766868201.632163,4459399.000,9628,1,B%,1,100,21
1766868206.655255,4464419.000,10420,1,B%,1,100,21
1766868211.657334,4469418.000,11233,1,B%,1,100,21
1766868216.660414,4474418.000,12068,1,B%,1,100,21
1766868221.676501,4479431.000,12879,1,B%,1,100,20
1766868226.678580,4484430.000,13689,1,B%,1,100,21
1766868231.694668,4489443.000,14496,1,B%,1,100,21
1766868236.697748,4494443.000,15323,1,B%,1,100,21
1766868241.699827,4499442.000,16130,1,B%,1,100,21
1766868246.708910,4504448.000,16942,1,B%,1,100,21
1766868251.711990,4509448.000,17752,1,B%,1,100,21
1766868256.714069,4514447.000,18562,1,B%,1,100,20
1766868261.723152,4519453.000,19389,1,B%,1,100,20
1766868266.733236,4524460.000,20208,1,B%,1,100,21
1766868271.735315,4529459.000,21019,1,B%,1,100,21
1766868276.744399,4534465.000,21830,1,B%,1,100,21
1766868281.747478,4539465.000,22651,1,B%,1,100,20
1766868286.756562,4544471.000,23463,1,B%,1,100,21
1766868291.758641,4549470.000,24290,1,B%,1,100,21
1766868296.761720,4554470.000,25103,1,B%,1,100,20
1766868301.770804,4559476.000,25934,1,B%,1,100,20
1766868306.773883,4564476.000,26752,1,B%,1,100,21
1766868311.782967,4569482.000,27561,1,B%,1,100,20
1766868316.792050,4574488.000,28374,1,B%,1,100,20
1766868321.794129,4579487.000,29201,1,B%,1,100,20
1766868326.817221,4584507.000,30008,1,B%,1,100,20
1766868331.819300,4589506.000,30809,1,B%,1,100,21
1766868336.822380,4594506.000,31618,1,B%,1,100,20
1766868341.824459,4599505.000,32447,1,B%,1,100,20
1766868346.827539,4604505.000,33261,1,B%,1,100,20
1766868351.829618,4609504.000,34066,1,B%,1,100,20
1766868356.845706,4614517.000,34887,1,B%,1,100,20
1766868361.854789,4619523.000,35724,1,B%,1,100,20
1766868366.857868,4624523.000,36537,1,B%,1,100,20
1766868371.859948,4629522.000,37341,1,B%,1,100,20
1766868376.863027,4634522.000,38148,1,B%,1,100,20
1766868381.865106,4639521.000,38951,1,B%,1,100,20
1766868386.868186,4644521.000,39758,1,B%,1,100,19
1766868391.870265,4649520.000,40583,1,B%,1,100,20
1766868396.873345,4654520.000,41399,1,B%,1,100,19
1766868401.882428,4659526.000,42205,1,B%,1,100,19
1766868406.898516,4664539.000,43019,1,B%,1,100,19
1766868411.907599,4669545.000,43846,1,B%,1,100,20
1766868416.916682,4674551.000,44656,1,B%,1,100,19
1766868421.919762,4679551.000,45464,1,B%,1,100,19
1766868426.934849,4684563.000,46280,1,B%,1,100,20
1766868431.937929,4689563.000,47105,1,B%,1,100,19
1766868436.954017,4694576.000,47917,1,B%,1,100,19
1766868441.956096,4699575.000,48735,1,B%,1,100,19
1766868446.959175,4704575.000,49543,1,B%,1,100,19
1766868451.961254,4709574.000,50376,1,B%,1,100,19
1766868456.971339,4714581.000,51181,1,B%,1,100,19
1766868461.973418,4719580.000,51996,1,B%,1,100,19
1766868466.976497,4724580.000,52800,1,B%,1,100,19
1766868471.985581,4729586.000,53623,1,B%,1,100,19
1766868476.987660,4734585.000,54433,1,B%,1,100,19
1766868481.996743,4739591.000,55239,1,B%,1,100,19
1766868486.999823,4744591.000,56051,1,B%,1,100,19
1766868492.001902,4749590.000,56879,1,B%,1,100,19
1766868497.004982,4754590.000,57688,1,B%,1,100,19
1766868502.007061,4759589.000,58495,1,B%,1,100,19
1766868507.036156,4764615.000,59298,1,B%,1,100,18
1766868512.039236,4769615.000,60110,1,B%,1,100,19
1766868517.041315,4774614.000,60931,1,B%,1,100,19
1766868522.057403,4779627.000,61737,1,B%,1,100,18
1766868527.060482,4784627.000,62544,1,B%,1,100,18
1766868532.062561,4789626.000,63348,1,B%,1,100,19
1766868537.072645,4794633.000,64177,1,B%,1,100,19
1766868542.081729,4799639.000,64985,1,B%,1,100,18
1766868547.097816,4804652.000,254,1,B%,1,100,18
1766868552.106900,4809658.000,1083,1,B%,1,100,18
1766868557.115983,4814664.000,1898,1,B%,1,100,18
1766868562.125067,4819670.000,2716,1,B%,1,100,19
1766868567.127146,4824669.000,3533,1,B%,1,100,18
1766868572.137230,4829676.000,4360,1,B%,1,100,18
1766868577.146313,4834682.000,5173,1,B%,1,100,18
1766868582.148392,4839681.000,5982,1,B%,1,100,18
1766868587.171484,4844701.000,6798,1,B%,1,100,18
1766868592.180567,4849707.000,7611,1,B%,1,100,18
1766868597.182647,4854706.000,8436,1,B%,1,100,18
1766868602.192730,4859713.000,9258,1,B%,1,100,18
1766868607.194809,4864712.000,10079,1,B%,1,100,18
1766868612.197889,4869712.000,10892,1,B%,1,100,18
1766868617.199968,4874711.000,11721,1,B%,1,100,18
1766868622.209052,4879717.000,12532,1,B%,1,100,18
1766868627.218135,4884723.000,13354,1,B%,1,100,18
1766868632.221215,4889723.000,14164,1,B%,1,100,18
1766868637.223294,4894722.000,14995,1,B%,1,100,17
1766868642.226373,4899722.000,15815,1,B%,1,100,18
1766868647.228452,4904721.000,16630,1,B%,1,100,17
1766868652.231532,4909721.000,17445,1,B%,1,100,18
1766868657.233611,4914720.000,18262,1,B%,1,100,18
1766868662.236691,4919720.000,19085,1,B%,1,100,18
1766868667.245774,4924726.000,19896,1,B%,1,100,18
1766868672.254858,4929732.000,20713,1,B%,1,100,17
1766868677.263941,4934738.000,21524,1,B%,1,100,17
1766868682.267021,4939738.000,22355,1,B%,1,100,18
1766868687.296116,4944764.000,23175,1,B%,1,100,18
1766868692.299196,4949764.000,23992,1,B%,1,100,18
1766868697.301275,4954763.000,24807,1,B%,1,100,18
1766868702.317363,4959776.000,25638,1,B%,1,100,17
1766868707.326446,4964782.000,26451,1,B%,1,100,17
1766868712.329526,4969782.000,27265,1,B%,1,100,18
1766868717.338609,4974788.000,28079,1,B%,1,100,17
1766868722.347692,4979794.000,28908,1,B%,1,100,17
1766868727.369784,4984813.000,29718,1,B%,1,100,17
1766868732.372864,4989813.000,30532,1,B%,1,100,17
1766868737.374943,4994812.000,31334,1,B%,1,100,17
1766868742.385027,4999819.000,32161,1,B%,1,100,17
1766868747.394110,5004825.000,32968,1,B%,1,100,18
1766868752.403193,5009831.000,33777,1,B%,1,100,17
1766868757.405272,5014830.000,34616,1,B%,1,100,17
1766868762.408352,5019830.000,35437,1,B%,1,100,17
1766868767.424440,5024843.000,36247,1,B%,1,100,17
1766868772.440527,5029856.000,37064,1,B%,1,100,17
1766868777.442607,5034855.000,37905,1,B%,1,100,17
