LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AZ
1766633942.629766,80502.000,11100,2,AZ,1,100,-0.401
1766633942.669763,80542.000,11100,2,AZ,1,100,-1.561
1766633942.709759,80582.000,11116,3,AZ,1,100,-0.786
1766633942.749756,80622.000,11116,3,AZ,1,100,-0.706
1766633942.789753,80662.000,11116,3,AZ,1,100,-0.467
1766633942.829750,80702.000,11134,2,AZ,1,100,-0.414
1766633942.869746,80742.000,11134,2,AZ,1,100,-0.479
1766633942.905077,80777.333,11150,3,AZ,1,100,-0.528
1766633942.940408,80812.667,11150,3,AZ,1,100,-0.438
1766633942.975738,80848.000,11150,3,AZ,1,100,-0.368
1766633943.015735,80888.000,11167,3,AZ,1,100,-0.280
1766633943.055732,80928.000,11167,3,AZ,1,100,-0.241
1766633943.095728,80968.000,11167,3,AZ,1,100,-0.235
1766633943.135725,81008.000,11181,2,AZ,1,100,-0.266
1766633943.175722,81048.000,11181,2,AZ,1,100,-0.311
1766633943.215719,81088.000,11201,3,AZ,1,100,-0.302
1766633943.255715,81128.000,11201,3,AZ,1,100,-0.288
1766633943.295712,81168.000,11201,3,AZ,1,100,-0.298
1766633943.335709,81208.000,11217,2,AZ,1,100,-0.300
1766633943.375705,81248.000,11217,2,AZ,1,100,-0.277
1766633943.415702,81288.000,11234,3,AZ,1,100,-0.255
1766633943.455699,81328.000,11234,3,AZ,1,100,-0.276
1766633943.495696,81368.000,11234,3,AZ,1,100,-0.311
1766633943.535693,81408.000,11249,2,AZ,1,100,-0.328
1766633943.575689,81448.000,11249,2,AZ,1,100,-0.298
1766633943.615686,81488.000,11266,3,AZ,1,100,-0.299
1766633943.655683,81528.000,11266,3,AZ,1,100,-0.299
1766633943.695680,81568.000,11266,3,AZ,1,100,-0.294
1766633943.731344,81603.667,11282,3,AZ,1,100,-0.260
1766633943.767007,81639.333,11282,3,AZ,1,100,-0.271
1766633943.802671,81675.000,11282,3,AZ,1,100,-0.262
1766633943.842668,81715.000,11300,2,AZ,1,100,-0.302
1766633943.882665,81755.000,11300,2,AZ,1,100,-0.330
1766633943.922661,81795.000,11317,3,AZ,1,100,-0.332
1766633943.962658,81835.000,11317,3,AZ,1,100,-0.322
1766633944.002655,81875.000,11317,3,AZ,1,100,-0.322
1766633944.042652,81915.000,11333,2,AZ,1,100,-0.332
1766633944.082648,81955.000,11333,2,AZ,1,100,-0.300
1766633944.122645,81995.000,11350,3,AZ,1,100,-0.295
1766633944.162642,82035.000,11350,3,AZ,1,100,-0.304
1766633944.202639,82075.000,11350,3,AZ,1,100,-0.285
1766633944.242635,82115.000,11367,2,AZ,1,100,-0.293
1766633944.282632,82155.000,11367,2,AZ,1,100,-0.278
1766633944.322629,82195.000,11383,3,AZ,1,100,-0.267
1766633944.362626,82235.000,11383,3,AZ,1,100,-0.320
1766633944.402622,82275.000,11383,3,AZ,1,100,-0.344
1766633944.442619,82315.000,11398,2,AZ,1,100,-0.325
1766633944.482616,82355.000,11398,2,AZ,1,100,-0.314
1766633944.522613,82395.000,11415,3,AZ,1,100,-0.293
1766633944.562610,82435.000,11415,3,AZ,1,100,-0.305
1766633944.602606,82475.000,11415,3,AZ,1,100,-0.291
1766633944.637937,82510.333,11432,3,AZ,1,100,-0.266
1766633944.673267,82545.667,11432,3,AZ,1,100,-0.275
1766633944.708598,82581.000,11432,3,AZ,1,100,-0.304
1766633944.748595,82621.000,11448,2,AZ,1,100,-0.343
1766633944.788591,82661.000,11448,2,AZ,1,100,-0.351
1766633944.828921,82701.333,11464,3,AZ,1,100,-0.316
1766633944.869251,82741.667,11464,3,AZ,1,100,-0.307
1766633944.909581,82782.000,11464,3,AZ,1,100,-0.299
1766633944.949245,82821.667,11480,3,AZ,1,100,-0.285
1766633944.988909,82861.333,11480,3,AZ,1,100,-0.261
1766633945.028572,82901.000,11480,3,AZ,1,100,-0.266
1766633945.068569,82941.000,11497,2,AZ,1,100,-0.282
1766633945.108565,82981.000,11497,2,AZ,1,100,-0.305
1766633945.148562,83021.000,11514,3,AZ,1,100,-0.319
1766633945.188559,83061.000,11514,3,AZ,1,100,-0.318
1766633945.228556,83101.000,11514,3,AZ,1,100,-0.313
1766633945.268553,83141.000,11529,2,AZ,1,100,-0.303
1766633945.308549,83181.000,11529,2,AZ,1,100,-0.298
1766633945.348546,83221.000,11545,3,AZ,1,100,-0.285
1766633945.388543,83261.000,11545,3,AZ,1,100,-0.283
1766633945.428540,83301.000,11545,3,AZ,1,100,-0.275
1766633945.464203,83336.667,11562,3,AZ,1,100,-0.288
1766633945.499867,83372.333,11562,3,AZ,1,100,-0.300
1766633945.535531,83408.000,11562,3,AZ,1,100,-0.293
1766633945.575528,83448.000,11579,2,AZ,1,100,-0.303
1766633945.615525,83488.000,11579,2,AZ,1,100,-0.309
1766633945.655521,83528.000,11594,3,AZ,1,100,-0.292
1766633945.695518,83568.000,11594,3,AZ,1,100,-0.289
1766633945.735515,83608.000,11594,3,AZ,1,100,-0.285
1766633945.775512,83648.000,11610,2,AZ,1,100,-0.303
1766633945.815508,83688.000,11610,2,AZ,1,100,-0.295
1766633945.855505,83728.000,11628,3,AZ,1,100,-0.296
1766633945.895502,83768.000,11628,3,AZ,1,100,-0.304
1766633945.935498,83808.000,11628,3,AZ,1,100,-0.304
1766633945.975495,83848.000,11644,2,AZ,1,100,-0.303
1766633946.015492,83888.000,11644,2,AZ,1,100,-0.301
1766633946.055489,83928.000,11660,3,AZ,1,100,-0.304
1766633946.095486,83968.000,11660,3,AZ,1,100,-0.303
1766633946.135482,84008.000,11660,3,AZ,1,100,-0.302
1766633946.171146,84043.667,11676,3,AZ,1,100,-0.309
1766633946.206810,84079.333,11676,3,AZ,1,100,-0.303
1766633946.242474,84115.000,11676,3,AZ,1,100,-0.306
1766633946.282470,84155.000,11693,2,AZ,1,100,-0.305
1766633946.322467,84195.000,11693,2,AZ,1,100,-0.308
1766633946.362464,84235.000,11709,3,AZ,1,100,-0.301
1766633946.402461,84275.000,11709,3,AZ,1,100,-0.306
1766633946.442458,84315.000,11709,3,AZ,1,100,-0.306
1766633946.482454,84355.000,11727,2,AZ,1,100,-0.313
1766633946.522451,84395.000,11727,2,AZ,1,100,-0.298
1766633946.562448,84435.000,11741,3,AZ,1,100,-0.316
1766633946.602445,84475.000,11741,3,AZ,1,100,-0.301
1766633946.642441,84515.000,11741,3,AZ,1,100,-0.310
1766633946.682438,84555.000,11758,2,AZ,1,100,-0.307
1766633946.722435,84595.000,11758,2,AZ,1,100,-0.307
1766633946.762432,84635.000,11774,3,AZ,1,100,-0.312
1766633946.802428,84675.000,11774,3,AZ,1,100,-0.315
1766633946.842425,84715.000,11774,3,AZ,1,100,-0.312
1766633946.882422,84755.000,11792,2,AZ,1,100,-0.324
1766633946.922419,84795.000,11792,2,AZ,1,100,-0.314
1766633946.962415,84835.000,11806,3,AZ,1,100,-0.313
1766633947.002412,84875.000,11806,3,AZ,1,100,-0.312
1766633947.042409,84915.000,11806,3,AZ,1,100,-0.313
1766633947.077739,84950.333,11823,3,AZ,1,100,-0.320
1766633947.113070,84985.667,11823,3,AZ,1,100,-0.323
1766633947.148401,85021.000,11823,3,AZ,1,100,-0.316
1766633947.188397,85061.000,11840,2,AZ,1,100,-0.320
1766633947.228394,85101.000,11840,2,AZ,1,100,-0.310
1766633947.268391,85141.000,11857,3,AZ,1,100,-0.313
1766633947.308388,85181.000,11857,3,AZ,1,100,-0.314
1766633947.348384,85221.000,11857,3,AZ,1,100,-0.316
1766633947.388381,85261.000,11871,2,AZ,1,100,-0.307
1766633947.428378,85301.000,11871,2,AZ,1,100,-0.315
1766633947.468374,85341.000,11894,4,AZ,1,100,-0.315
1766633947.508371,85381.000,11894,4,AZ,1,100,-0.308
1766633947.548368,85421.000,11894,4,AZ,1,100,-0.315
1766633947.588365,85461.000,11894,4,AZ,1,100,-0.305
1766633947.628362,85501.000,11910,2,AZ,1,100,-0.308
1766633947.668358,85541.000,11910,2,AZ,1,100,-0.303
1766633947.708355,85581.000,11927,3,AZ,1,100,-0.304
1766633947.748352,85621.000,11927,3,AZ,1,100,-0.313
1766633947.788349,85661.000,11927,3,AZ,1,100,-0.302
1766633947.828346,85701.000,11944,2,AZ,1,100,-0.297
1766633947.868342,85741.000,11944,2,AZ,1,100,-0.308
1766633947.904006,85776.667,11959,3,AZ,1,100,-0.308
1766633947.939670,85812.333,11959,3,AZ,1,100,-0.311
1766633947.975334,85848.000,11959,3,AZ,1,100,-0.305
1766633948.014997,85887.667,11975,3,AZ,1,100,-0.310
1766633948.054661,85927.333,11975,3,AZ,1,100,-0.297
1766633948.094324,85967.000,11975,3,AZ,1,100,-0.296
1766633948.134821,86007.500,11992,2,AZ,1,100,-0.298
1766633948.175318,86048.000,11992,2,AZ,1,100,-0.300
1766633948.215314,86088.000,12009,3,AZ,1,100,-0.302
1766633948.255311,86128.000,12009,3,AZ,1,100,-0.303
1766633948.295308,86168.000,12009,3,AZ,1,100,-0.305
1766633948.335304,86208.000,12024,2,AZ,1,100,-0.309
1766633948.375301,86248.000,12024,2,AZ,1,100,-0.295
1766633948.415298,86288.000,12040,3,AZ,1,100,-0.303
1766633948.455295,86328.000,12040,3,AZ,1,100,-0.305
1766633948.495291,86368.000,12040,3,AZ,1,100,-0.306
1766633948.535288,86408.000,12058,2,AZ,1,100,-0.298
1766633948.575285,86448.000,12058,2,AZ,1,100,-0.292
1766633948.615282,86488.000,12074,3,AZ,1,100,-0.301
1766633948.655279,86528.000,12074,3,AZ,1,100,-0.303
1766633948.695275,86568.000,12074,3,AZ,1,100,-0.302
1766633948.730606,86603.333,12089,3,AZ,1,100,-0.302
1766633948.765936,86638.667,12089,3,AZ,1,100,-0.298
1766633948.801267,86674.000,12089,3,AZ,1,100,-0.306
1766633948.841264,86714.000,12106,2,AZ,1,100,-0.305
1766633948.881260,86754.000,12106,2,AZ,1,100,-0.307
1766633948.921257,86794.000,12125,3,AZ,1,100,-0.298
1766633948.961254,86834.000,12125,3,AZ,1,100,-0.303
1766633949.001251,86874.000,12125,3,AZ,1,100,-0.304
1766633949.041247,86914.000,12141,2,AZ,1,100,-0.301
1766633949.081244,86954.000,12141,2,AZ,1,100,-0.301
1766633949.121241,86994.000,12157,3,AZ,1,100,-0.308
1766633949.161238,87034.000,12157,3,AZ,1,100,-0.305
1766633949.201235,87074.000,12157,3,AZ,1,100,-0.312
1766633949.241231,87114.000,12173,2,AZ,1,100,-0.310
1766633949.281228,87154.000,12173,2,AZ,1,100,-0.300
1766633949.321225,87194.000,12190,3,AZ,1,100,-0.313
1766633949.361222,87234.000,12190,3,AZ,1,100,-0.310
1766633949.401218,87274.000,12190,3,AZ,1,100,-0.309
1766633949.441215,87314.000,12206,2,AZ,1,100,-0.301
1766633949.481212,87354.000,12206,2,AZ,1,100,-0.308
1766633949.521209,87394.000,12224,3,AZ,1,100,-0.313
1766633949.561205,87434.000,12224,3,AZ,1,100,-0.315
1766633949.601202,87474.000,12224,3,AZ,1,100,-0.311
1766633949.636866,87509.667,12238,3,AZ,1,100,-0.311
1766633949.672530,87545.333,12238,3,AZ,1,100,-0.312
1766633949.708194,87581.000,12238,3,AZ,1,100,-0.316
1766633949.748190,87621.000,12255,2,AZ,1,100,-0.320
1766633949.788187,87661.000,12255,2,AZ,1,100,-0.323
1766633949.828184,87701.000,12272,3,AZ,1,100,-0.317
1766633949.868181,87741.000,12272,3,AZ,1,100,-0.319
1766633949.908177,87781.000,12272,3,AZ,1,100,-0.314
1766633949.948174,87821.000,12289,2,AZ,1,100,-0.323
1766633949.988171,87861.000,12289,2,AZ,1,100,-0.328
1766633950.028167,87901.000,12303,3,AZ,1,100,-0.323
1766633950.068164,87941.000,12303,3,AZ,1,100,-0.323
1766633950.108161,87981.000,12303,3,AZ,1,100,-0.321
1766633950.148158,88021.000,12321,3,AZ,1,100,-0.321
1766633950.188155,88061.000,12321,3,AZ,1,100,-0.327
1766633950.228151,88101.000,12321,3,AZ,1,100,-0.332
1766633950.268148,88141.000,12337,2,AZ,1,100,-0.317
1766633950.308145,88181.000,12337,2,AZ,1,100,-0.321
1766633950.343809,88216.667,12354,3,AZ,1,100,-0.329
1766633950.379472,88252.333,12354,3,AZ,1,100,-0.327
1766633950.415136,88288.000,12354,3,AZ,1,100,-0.317
1766633950.455133,88328.000,12368,2,AZ,1,100,-0.324
1766633950.495130,88368.000,12368,2,AZ,1,100,-0.326
1766633950.535127,88408.000,12386,3,AZ,1,100,-0.332
1766633950.575123,88448.000,12386,3,AZ,1,100,-0.320
1766633950.615120,88488.000,12386,3,AZ,1,100,-0.320
1766633950.655117,88528.000,12402,3,AZ,1,100,-0.327
1766633950.695114,88568.000,12402,3,AZ,1,100,-0.322
1766633950.735111,88608.000,12402,3,AZ,1,100,-0.320
1766633950.775107,88648.000,12419,2,AZ,1,100,-0.321
1766633950.815104,88688.000,12419,2,AZ,1,100,-0.319
1766633950.855101,88728.000,12434,3,AZ,1,100,-0.317
1766633950.895097,88768.000,12434,3,AZ,1,100,-0.321
1766633950.935094,88808.000,12434,3,AZ,1,100,-0.319
1766633950.975091,88848.000,12451,2,AZ,1,100,-0.318
1766633951.015088,88888.000,12451,2,AZ,1,100,-0.308
1766633951.055084,88928.000,12467,3,AZ,1,100,-0.325
1766633951.095081,88968.000,12467,3,AZ,1,100,-0.314
1766633951.135078,89008.000,12467,3,AZ,1,100,-0.316
1766633951.175075,89048.000,12485,2,AZ,1,100,-0.305
1766633951.215072,89088.000,12485,2,AZ,1,100,-0.312
1766633951.250402,89123.333,12500,3,AZ,1,100,-0.320
1766633951.285733,89158.667,12500,3,AZ,1,100,-0.317
1766633951.321063,89194.000,12500,3,AZ,1,100,-0.307
1766633951.361060,89234.000,12516,3,AZ,1,100,-0.305
1766633951.401057,89274.000,12516,3,AZ,1,100,-0.321
1766633951.441053,89314.000,12516,3,AZ,1,100,-0.329
1766633951.481050,89354.000,12533,2,AZ,1,100,-0.315
1766633951.521047,89394.000,12533,2,AZ,1,100,-0.314
1766633951.561044,89434.000,12550,3,AZ,1,100,-0.313
1766633951.601040,89474.000,12550,3,AZ,1,100,-0.314
1766633951.641037,89514.000,12550,3,AZ,1,100,-0.309
1766633951.681034,89554.000,12566,2,AZ,1,100,-0.309
1766633951.721031,89594.000,12566,2,AZ,1,100,-0.310
1766633951.761028,89634.000,12581,3,AZ,1,100,-0.318
1766633951.801024,89674.000,12581,3,AZ,1,100,-0.311
1766633951.841021,89714.000,12581,3,AZ,1,100,-0.314
1766633951.881018,89754.000,12598,2,AZ,1,100,-0.307
1766633951.921015,89794.000,12598,2,AZ,1,100,-0.317
1766633951.961011,89834.000,12615,3,AZ,1,100,-0.313
1766633952.001008,89874.000,12615,3,AZ,1,100,-0.313
1766633952.041005,89914.000,12615,3,AZ,1,100,-0.307
1766633952.076335,89949.333,12631,3,AZ,1,100,-0.313
1766633952.111666,89984.667,12631,3,AZ,1,100,-0.323
1766633952.146996,90020.000,12631,3,AZ,1,100,-0.311
1766633952.186993,90060.000,12647,2,AZ,1,100,-0.315
1766633952.226990,90100.000,12647,2,AZ,1,100,-0.314
1766633952.266987,90140.000,12663,3,AZ,1,100,-0.315
1766633952.306983,90180.000,12663,3,AZ,1,100,-0.316
1766633952.346980,90220.000,12663,3,AZ,1,100,-0.308
1766633952.386977,90260.000,12680,2,AZ,1,100,-0.317
1766633952.426974,90300.000,12680,2,AZ,1,100,-0.316
1766633952.466970,90340.000,12697,3,AZ,1,100,-0.323
1766633952.506967,90380.000,12697,3,AZ,1,100,-0.315
1766633952.546964,90420.000,12697,3,AZ,1,100,-0.313
1766633952.586961,90460.000,12717,2,AZ,1,100,-0.316
1766633952.626957,90500.000,12717,2,AZ,1,100,-0.325
1766633952.666954,90540.000,12733,3,AZ,1,100,-0.328
1766633952.706951,90580.000,12733,3,AZ,1,100,-0.322
1766633952.746948,90620.000,12733,3,AZ,1,100,-0.322
1766633952.786944,90660.000,12750,3,AZ,1,100,-0.319
1766633952.826941,90700.000,12750,3,AZ,1,100,-0.327
1766633952.866938,90740.000,12750,3,AZ,1,100,-0.321
1766633952.900935,90774.000,12767,2,AZ,1,100,-0.327
1766633952.934932,90808.000,12767,2,AZ,1,100,-0.332
1766633952.974596,90847.667,12782,3,AZ,1,100,-0.332
1766633953.014259,90887.333,12782,3,AZ,1,100,-0.329
1766633953.053923,90927.000,12782,3,AZ,1,100,-0.334
1766633953.093920,90967.000,12798,2,AZ,1,100,-0.329
1766633953.133916,91007.000,12798,2,AZ,1,100,-0.329
1766633953.173913,91047.000,12816,3,AZ,1,100,-0.331
1766633953.213910,91087.000,12816,3,AZ,1,100,-0.339
1766633953.253907,91127.000,12816,3,AZ,1,100,-0.338
1766633953.293904,91167.000,12832,3,AZ,1,100,-0.333
1766633953.333900,91207.000,12832,3,AZ,1,100,-0.336
1766633953.373897,91247.000,12832,3,AZ,1,100,-0.328
1766633953.413894,91287.000,12848,2,AZ,1,100,-0.333
1766633953.453891,91327.000,12848,2,AZ,1,100,-0.333
1766633953.493887,91367.000,12864,3,AZ,1,100,-0.340
1766633953.533884,91407.000,12864,3,AZ,1,100,-0.338
1766633953.573881,91447.000,12864,3,AZ,1,100,-0.335
1766633953.613878,91487.000,12881,2,AZ,1,100,-0.332
1766633953.653874,91527.000,12881,2,AZ,1,100,-0.332
1766633953.693871,91567.000,12897,3,AZ,1,100,-0.330
1766633953.733868,91607.000,12897,3,AZ,1,100,-0.338
1766633953.773865,91647.000,12897,3,AZ,1,100,-0.326
1766633953.809529,91682.667,12915,3,AZ,1,100,-0.325
1766633953.845192,91718.333,12915,3,AZ,1,100,-0.330
1766633953.880856,91754.000,12915,3,AZ,1,100,-0.328
1766633953.920853,91794.000,12931,2,AZ,1,100,-0.330
1766633953.960850,91834.000,12931,2,AZ,1,100,-0.327
1766633954.000846,91874.000,12948,3,AZ,1,100,-0.312
1766633954.040843,91914.000,12948,3,AZ,1,100,-0.323
1766633954.080840,91954.000,12948,3,AZ,1,100,-0.336
1766633954.120837,91994.000,12964,2,AZ,1,100,-0.331
1766633954.160833,92034.000,12964,2,AZ,1,100,-0.324
1766633954.200497,92073.667,12982,3,AZ,1,100,-0.326
1766633954.240160,92113.333,12982,3,AZ,1,100,-0.317
1766633954.279824,92153.000,12982,3,AZ,1,100,-0.324
1766633954.320321,92193.500,12996,2,AZ,1,100,-0.325
1766633954.360817,92234.000,12996,2,AZ,1,100,-0.328
1766633954.400814,92274.000,13013,3,AZ,1,100,-0.324
1766633954.440811,92314.000,13013,3,AZ,1,100,-0.325
1766633954.480808,92354.000,13013,3,AZ,1,100,-0.318
1766633954.520804,92394.000,13030,3,AZ,1,100,-0.326
1766633954.560801,92434.000,13030,3,AZ,1,100,-0.322
1766633954.600798,92474.000,13030,3,AZ,1,100,-0.322
1766633954.634295,92507.500,13047,2,AZ,1,100,-0.312
1766633954.667792,92541.000,13047,2,AZ,1,100,-0.328
1766633954.707789,92581.000,13061,3,AZ,1,100,-0.320
1766633954.747786,92621.000,13061,3,AZ,1,100,-0.315
1766633954.787783,92661.000,13061,3,AZ,1,100,-0.318
1766633954.827780,92701.000,13079,2,AZ,1,100,-0.325
1766633954.867776,92741.000,13079,2,AZ,1,100,-0.326
1766633954.907773,92781.000,13095,3,AZ,1,100,-0.317
1766633954.947770,92821.000,13095,3,AZ,1,100,-0.315
1766633954.987767,92861.000,13095,3,AZ,1,100,-0.323
1766633955.027763,92901.000,13112,2,AZ,1,100,-0.328
1766633955.067760,92941.000,13112,2,AZ,1,100,-0.322
1766633955.107757,92981.000,13126,3,AZ,1,100,-0.318
1766633955.147753,93021.000,13126,3,AZ,1,100,-0.325
1766633955.187750,93061.000,13126,3,AZ,1,100,-0.319
1766633955.227747,93101.000,13144,3,AZ,1,100,-0.316
1766633955.267744,93141.000,13144,3,AZ,1,100,-0.317
1766633955.307741,93181.000,13144,3,AZ,1,100,-0.322
1766633955.347737,93221.000,13160,2,AZ,1,100,-0.323
1766633955.387734,93261.000,13160,2,AZ,1,100,-0.322
1766633955.423065,93296.333,13177,3,AZ,1,100,-0.318
1766633955.458395,93331.667,13177,3,AZ,1,100,-0.315
1766633955.493726,93367.000,13177,3,AZ,1,100,-0.324
1766633955.533722,93407.000,13194,3,AZ,1,100,-0.323
1766633955.573719,93447.000,13194,3,AZ,1,100,-0.323
1766633955.613716,93487.000,13194,3,AZ,1,100,-0.315
1766633955.653713,93527.000,13209,2,AZ,1,100,-0.317
1766633955.693709,93567.000,13209,2,AZ,1,100,-0.336
1766633955.733706,93607.000,13225,3,AZ,1,100,-0.341
1766633955.773703,93647.000,13225,3,AZ,1,100,-0.489
1766633955.813700,93687.000,13225,3,AZ,1,100,-0.283
1766633955.853697,93727.000,13243,2,AZ,1,100,-0.589
1766633955.893693,93767.000,13243,2,AZ,1,100,-0.657
1766633955.933690,93807.000,13259,3,AZ,1,100,0.613
1766633955.973687,93847.000,13259,3,AZ,1,100,0.645
1766633956.013684,93887.000,13259,3,AZ,1,100,0.505
1766633956.053680,93927.000,13274,2,AZ,1,100,0.479
1766633956.093677,93967.000,13274,2,AZ,1,100,0.453
1766633956.133674,94007.000,13293,3,AZ,1,100,0.207
1766633956.173671,94047.000,13293,3,AZ,1,100,-0.027
1766633956.213667,94087.000,13293,3,AZ,1,100,-0.281
1766633956.248998,94122.333,13310,3,AZ,1,100,-0.625
1766633956.284328,94157.667,13310,3,AZ,1,100,-0.085
1766633956.319659,94193.000,13310,3,AZ,1,100,0.240
1766633956.359656,94233.000,13326,2,AZ,1,100,-0.189
1766633956.399652,94273.000,13326,2,AZ,1,100,-0.681
1766633956.439649,94313.000,13341,3,AZ,1,100,-0.113
1766633956.479646,94353.000,13341,3,AZ,1,100,0.375
1766633956.519643,94393.000,13341,3,AZ,1,100,0.576
1766633956.559639,94433.000,13358,2,AZ,1,100,0.268
1766633956.599636,94473.000,13358,2,AZ,1,100,-0.255
1766633956.639633,94513.000,13375,3,AZ,1,100,-0.912
1766633956.679630,94553.000,13375,3,AZ,1,100,-0.072
1766633956.719626,94593.000,13375,3,AZ,1,100,0.388
1766633956.759623,94633.000,13391,2,AZ,1,100,-0.686
1766633956.799620,94673.000,13391,2,AZ,1,100,-0.987
1766633956.839617,94713.000,13409,3,AZ,1,100,-0.458
1766633956.879614,94753.000,13409,3,AZ,1,100,0.299
1766633956.919610,94793.000,13409,3,AZ,1,100,0.475
1766633956.959607,94833.000,13425,3,AZ,1,100,-0.774
1766633956.999604,94873.000,13425,3,AZ,1,100,-0.498
1766633957.039601,94913.000,13425,3,AZ,1,100,-0.202
1766633957.073598,94947.000,13442,2,AZ,1,100,-0.201
1766633957.107595,94981.000,13442,2,AZ,1,100,-0.198
1766633957.147592,95021.000,13461,3,AZ,1,100,-0.194
1766633957.187589,95061.000,13461,3,AZ,1,100,-0.214
1766633957.227585,95101.000,13461,3,AZ,1,100,-0.240
1766633957.267582,95141.000,13477,2,AZ,1,100,-0.208
1766633957.307579,95181.000,13477,2,AZ,1,100,-0.221
1766633957.347576,95221.000,13494,3,AZ,1,100,-0.204
1766633957.387573,95261.000,13494,3,AZ,1,100,-0.213
1766633957.427569,95301.000,13494,3,AZ,1,100,-0.230
1766633957.467566,95341.000,13511,2,AZ,1,100,-0.207
1766633957.507563,95381.000,13511,2,AZ,1,100,-0.196
1766633957.547226,95420.667,13528,3,AZ,1,100,-0.203
1766633957.586890,95460.333,13528,3,AZ,1,100,-0.198
1766633957.626553,95500.000,13528,3,AZ,1,100,-0.202
1766633957.666883,95540.333,13545,3,AZ,1,100,-0.209
1766633957.707213,95580.667,13545,3,AZ,1,100,-0.200
1766633957.747543,95621.000,13545,3,AZ,1,100,-0.214
1766633957.787040,95660.500,13564,2,AZ,1,100,-0.211
1766633957.826537,95700.000,13564,2,AZ,1,100,-0.214
1766633957.866534,95740.000,13582,3,AZ,1,100,-0.194
1766633957.906530,95780.000,13582,3,AZ,1,100,-0.205
1766633957.946527,95820.000,13582,3,AZ,1,100,-0.195
1766633957.980025,95853.500,13598,2,AZ,1,100,-0.199
1766633958.013522,95887.000,13598,2,AZ,1,100,-0.217
1766633958.053185,95926.667,13615,3,AZ,1,100,-0.213
1766633958.092849,95966.333,13615,3,AZ,1,100,-0.213
1766633958.132512,96006.000,13615,3,AZ,1,100,-0.208
1766633958.172509,96046.000,13630,3,AZ,1,100,-0.203
1766633958.212506,96086.000,13630,3,AZ,1,100,-0.203
1766633958.252502,96126.000,13630,3,AZ,1,100,-0.213
1766633958.292499,96166.000,13647,2,AZ,1,100,-0.222
1766633958.332496,96206.000,13647,2,AZ,1,100,-0.212
1766633958.372493,96246.000,13663,3,AZ,1,100,-0.205
1766633958.412490,96286.000,13663,3,AZ,1,100,-0.197
1766633958.452486,96326.000,13663,3,AZ,1,100,-0.218
1766633958.492983,96366.500,13683,2,AZ,1,100,-0.217
1766633958.533480,96407.000,13683,2,AZ,1,100,-0.223
1766633958.573143,96446.667,13697,3,AZ,1,100,-0.214
1766633958.612807,96486.333,13697,3,AZ,1,100,-0.223
1766633958.652470,96526.000,13697,3,AZ,1,100,-0.222
1766633958.692967,96566.500,13714,2,AZ,1,100,-0.209
1766633958.733464,96607.000,13714,2,AZ,1,100,-0.215
1766633958.769127,96642.667,13730,3,AZ,1,100,-0.214
1766633958.804791,96678.333,13730,3,AZ,1,100,-0.223
1766633958.840455,96714.000,13730,3,AZ,1,100,-0.234
1766633958.880452,96754.000,13750,3,AZ,1,100,-0.227
1766633958.920449,96794.000,13750,3,AZ,1,100,-0.234
1766633958.960445,96834.000,13750,3,AZ,1,100,-0.233
1766633959.000442,96874.000,13764,2,AZ,1,100,-0.218
1766633959.040439,96914.000,13764,2,AZ,1,100,-0.232
1766633959.080436,96954.000,13781,3,AZ,1,100,-0.226
1766633959.120432,96994.000,13781,3,AZ,1,100,-0.240
1766633959.160429,97034.000,13781,3,AZ,1,100,-0.233
1766633959.200426,97074.000,13798,2,AZ,1,100,-0.237
1766633959.240423,97114.000,13798,2,AZ,1,100,-0.237
1766633959.280419,97154.000,13815,3,AZ,1,100,-0.236
1766633959.320416,97194.000,13815,3,AZ,1,100,-0.233
1766633959.360413,97234.000,13815,3,AZ,1,100,-0.235
1766633959.400410,97274.000,13829,2,AZ,1,100,-0.234
1766633959.440407,97314.000,13829,2,AZ,1,100,-0.243
1766633959.480403,97354.000,13847,3,AZ,1,100,-0.258
1766633959.520400,97394.000,13847,3,AZ,1,100,-0.246
1766633959.560397,97434.000,13847,3,AZ,1,100,-0.262
1766633959.595727,97469.333,13863,3,AZ,1,100,-0.269
1766633959.631058,97504.667,13863,3,AZ,1,100,-0.224
1766633959.666388,97540.000,13863,3,AZ,1,100,-0.272
1766633959.706385,97580.000,13880,2,AZ,1,100,0.113
1766633959.746382,97620.000,13880,2,AZ,1,100,-0.120
1766633959.786378,97660.000,13897,3,AZ,1,100,-0.339
1766633959.826375,97700.000,13897,3,AZ,1,100,-1.503
1766633959.866372,97740.000,13897,3,AZ,1,100,-0.408
1766633959.906369,97780.000,13914,2,AZ,1,100,0.099
1766633959.946366,97820.000,13914,2,AZ,1,100,0.242
1766633959.986362,97860.000,13930,3,AZ,1,100,-0.966
1766633960.026359,97900.000,13930,3,AZ,1,100,-0.134
1766633960.066356,97940.000,13930,3,AZ,1,100,-0.167
1766633960.106353,97980.000,13947,2,AZ,1,100,0.329
1766633960.146349,98020.000,13947,2,AZ,1,100,-0.094
1766633960.186346,98060.000,13964,3,AZ,1,100,-0.466
1766633960.226343,98100.000,13964,3,AZ,1,100,-0.325
1766633960.266340,98140.000,13964,3,AZ,1,100,-0.302
1766633960.306336,98180.000,13979,2,AZ,1,100,-0.368
