LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PG
1766633926.313085,64184.000,8369,2,PG,1,100,13984
1766633926.353082,64224.000,8386,3,PG,1,100,14087
1766633926.393079,64264.000,8386,3,PG,1,100,14129
1766633926.433076,64304.000,8386,3,PG,1,100,14127
1766633926.473073,64344.000,8404,2,PG,1,100,14106
1766633926.513069,64384.000,8404,2,PG,1,100,14117
1766633926.553066,64424.000,8422,3,PG,1,100,14150
1766633926.593063,64464.000,8422,3,PG,1,100,14200
1766633926.633060,64504.000,8422,3,PG,1,100,14263
1766633926.673056,64544.000,8438,2,PG,1,100,14346
1766633926.713053,64584.000,8438,2,PG,1,100,14376
1766633926.753050,64624.000,8455,3,PG,1,100,14415
1766633926.793046,64664.000,8455,3,PG,1,100,14427
1766633926.833043,64704.000,8455,3,PG,1,100,14450
1766633926.873040,64744.000,8472,2,PG,1,100,14479
1766633926.913037,64784.000,8472,2,PG,1,100,14472
1766633926.953034,64824.000,8488,3,PG,1,100,14481
1766633926.993030,64864.000,8488,3,PG,1,100,14505
1766633927.033027,64904.000,8488,3,PG,1,100,14491
1766633927.073024,64944.000,8508,3,PG,1,100,14485
1766633927.113021,64984.000,8508,3,PG,1,100,14486
1766633927.153018,65024.000,8508,3,PG,1,100,14500
1766633927.193014,65064.000,8526,2,PG,1,100,14493
1766633927.233011,65104.000,8526,2,PG,1,100,14504
1766633927.273008,65144.000,8542,3,PG,1,100,14518
1766633927.313004,65184.000,8542,3,PG,1,100,14510
1766633927.353001,65224.000,8542,3,PG,1,100,14512
1766633927.392998,65264.000,8559,2,PG,1,100,14515
1766633927.432995,65304.000,8559,2,PG,1,100,14537
1766633927.472991,65344.000,8574,3,PG,1,100,14547
1766633927.512988,65384.000,8574,3,PG,1,100,14551
1766633927.552985,65424.000,8574,3,PG,1,100,14560
1766633927.592982,65464.000,8591,2,PG,1,100,14563
1766633927.632979,65504.000,8591,2,PG,1,100,14567
1766633927.672975,65544.000,8607,3,PG,1,100,14569
1766633927.712972,65584.000,8607,3,PG,1,100,14580
1766633927.752969,65624.000,8607,3,PG,1,100,14598
1766633927.792966,65664.000,8624,2,PG,1,100,14575
1766633927.832963,65704.000,8624,2,PG,1,100,14599
1766633927.872959,65744.000,8639,3,PG,1,100,14614
1766633927.912956,65784.000,8639,3,PG,1,100,14633
1766633927.952953,65824.000,8639,3,PG,1,100,14664
1766633927.992450,65863.500,8656,2,PG,1,100,14661
1766633928.031946,65903.000,8656,2,PG,1,100,14667
1766633928.071943,65943.000,8672,3,PG,1,100,14652
1766633928.111940,65983.000,8672,3,PG,1,100,14668
1766633928.151937,66023.000,8672,3,PG,1,100,14701
1766633928.191933,66063.000,8690,2,PG,1,100,14673
1766633928.231930,66103.000,8690,2,PG,1,100,14661
1766633928.272260,66143.333,8704,3,PG,1,100,14664
1766633928.312590,66183.667,8704,3,PG,1,100,14642
1766633928.352920,66224.000,8704,3,PG,1,100,14679
1766633928.392917,66264.000,8721,3,PG,1,100,14697
1766633928.432914,66304.000,8721,3,PG,1,100,14681
1766633928.472911,66344.000,8721,3,PG,1,100,14673
1766633928.512908,66384.000,8738,2,PG,1,100,14665
1766633928.552904,66424.000,8738,2,PG,1,100,14639
1766633928.599401,66470.500,8755,2,PG,1,100,14627
1766633928.645897,66517.000,8755,2,PG,1,100,14646
1766633928.685894,66557.000,8769,3,PG,1,100,14650
1766633928.725890,66597.000,8769,3,PG,1,100,14670
1766633928.765887,66637.000,8769,3,PG,1,100,14669
1766633928.805884,66677.000,8788,2,PG,1,100,14685
1766633928.845881,66717.000,8788,2,PG,1,100,14681
1766633928.885877,66757.000,8807,3,PG,1,100,14688
1766633928.925874,66797.000,8807,3,PG,1,100,14713
1766633928.965871,66837.000,8807,3,PG,1,100,14720
1766633929.005868,66877.000,8824,2,PG,1,100,14733
1766633929.045864,66917.000,8824,2,PG,1,100,14752
1766633929.085861,66957.000,8839,3,PG,1,100,14772
1766633929.125858,66997.000,8839,3,PG,1,100,14759
1766633929.165855,67037.000,8839,3,PG,1,100,14754
1766633929.205851,67077.000,8856,3,PG,1,100,14738
1766633929.245848,67117.000,8856,3,PG,1,100,14685
1766633929.285845,67157.000,8856,3,PG,1,100,14668
1766633929.325842,67197.000,8872,2,PG,1,100,14643
1766633929.365839,67237.000,8872,2,PG,1,100,14620
1766633929.405835,67277.000,8889,3,PG,1,100,14612
1766633929.445832,67317.000,8889,3,PG,1,100,14585
1766633929.485829,67357.000,8889,3,PG,1,100,14579
1766633929.525826,67397.000,8906,2,PG,1,100,14598
1766633929.565822,67437.000,8906,2,PG,1,100,14622
1766633929.605819,67477.000,8921,3,PG,1,100,14636
1766633929.645816,67517.000,8921,3,PG,1,100,14653
1766633929.685813,67557.000,8921,3,PG,1,100,14656
1766633929.725809,67597.000,8939,2,PG,1,100,14665
1766633929.765806,67637.000,8939,2,PG,1,100,14677
1766633929.805803,67677.000,8957,3,PG,1,100,14675
1766633929.845800,67717.000,8957,3,PG,1,100,14696
1766633929.885797,67757.000,8957,3,PG,1,100,14722
1766633929.925793,67797.000,8973,2,PG,1,100,14718
1766633929.965790,67837.000,8973,2,PG,1,100,14666
1766633930.005787,67877.000,8988,3,PG,1,100,14657
1766633930.045784,67917.000,8988,3,PG,1,100,14667
1766633930.085780,67957.000,8988,3,PG,1,100,14661
1766633930.125777,67997.000,9004,2,PG,1,100,14681
1766633930.165774,68037.000,9004,2,PG,1,100,14700
1766633930.205770,68077.000,9024,3,PG,1,100,14711
1766633930.245767,68117.000,9024,3,PG,1,100,14717
1766633930.285764,68157.000,9024,3,PG,1,100,14737
1766633930.325761,68197.000,9040,2,PG,1,100,14764
1766633930.365758,68237.000,9040,2,PG,1,100,14755
1766633930.405754,68277.000,9055,3,PG,1,100,14763
1766633930.445751,68317.000,9055,3,PG,1,100,14778
1766633930.485748,68357.000,9055,3,PG,1,100,14783
1766633930.525745,68397.000,9072,3,PG,1,100,14786
1766633930.565742,68437.000,9072,3,PG,1,100,14810
1766633930.605738,68477.000,9072,3,PG,1,100,14836
1766633930.645735,68517.000,9089,2,PG,1,100,14849
1766633930.685732,68557.000,9089,2,PG,1,100,14852
1766633930.725729,68597.000,9105,3,PG,1,100,14866
1766633930.765725,68637.000,9105,3,PG,1,100,14862
1766633930.805722,68677.000,9105,3,PG,1,100,14829
1766633930.845719,68717.000,9121,2,PG,1,100,14825
1766633930.885715,68757.000,9121,2,PG,1,100,14832
1766633930.925712,68797.000,9137,3,PG,1,100,14830
1766633930.965709,68837.000,9137,3,PG,1,100,14834
1766633931.005706,68877.000,9137,3,PG,1,100,14841
1766633931.045703,68917.000,9156,2,PG,1,100,14848
1766633931.085699,68957.000,9156,2,PG,1,100,14839
1766633931.125696,68997.000,9172,3,PG,1,100,14800
1766633931.165693,69037.000,9172,3,PG,1,100,14806
1766633931.205690,69077.000,9172,3,PG,1,100,14828
1766633931.245687,69117.000,9189,2,PG,1,100,14834
1766633931.285683,69157.000,9189,2,PG,1,100,14846
1766633931.325347,69196.667,9204,3,PG,1,100,14861
1766633931.365010,69236.333,9204,3,PG,1,100,14850
1766633931.404674,69276.000,9204,3,PG,1,100,14855
1766633931.444670,69316.000,9223,2,PG,1,100,14871
1766633931.484667,69356.000,9223,2,PG,1,100,14859
1766633931.524997,69396.333,9240,3,PG,1,100,14872
1766633931.565327,69436.667,9240,3,PG,1,100,14864
1766633931.605657,69477.000,9240,3,PG,1,100,14885
1766633931.645654,69517.000,9257,2,PG,1,100,14906
1766633931.685651,69557.000,9257,2,PG,1,100,14901
1766633931.725648,69597.000,9271,3,PG,1,100,14889
1766633931.765644,69637.000,9271,3,PG,1,100,14895
1766633931.805641,69677.000,9271,3,PG,1,100,14897
1766633931.845638,69717.000,9289,2,PG,1,100,14901
1766633931.885635,69757.000,9289,2,PG,1,100,14899
1766633931.925298,69796.667,9305,3,PG,1,100,14898
1766633931.964962,69836.333,9305,3,PG,1,100,14897
1766633932.004625,69876.000,9305,3,PG,1,100,14910
1766633932.044622,69916.000,9324,3,PG,1,100,14912
1766633932.084619,69956.000,9324,3,PG,1,100,14918
1766633932.124615,69996.000,9324,3,PG,1,100,14932
1766633932.164612,70036.000,9343,4,PG,1,100,14917
1766633932.204609,70076.000,9343,4,PG,1,100,14906
1766633932.244606,70116.000,9343,4,PG,1,100,14923
1766633932.284602,70156.000,9343,4,PG,1,100,14913
1766633932.324599,70196.000,9359,3,PG,1,100,14906
1766633932.364596,70236.000,9359,3,PG,1,100,14917
1766633932.404593,70276.000,9359,3,PG,1,100,14915
1766633932.444590,70316.000,9374,2,PG,1,100,14915
1766633932.484586,70356.000,9374,2,PG,1,100,14911
1766633932.524583,70396.000,9391,3,PG,1,100,14916
1766633932.564580,70436.000,9391,3,PG,1,100,14924
1766633932.604577,70476.000,9391,3,PG,1,100,14917
1766633932.644573,70516.000,9410,2,PG,1,100,14918
1766633932.684570,70556.000,9410,2,PG,1,100,14928
1766633932.724567,70596.000,9426,3,PG,1,100,14931
1766633932.764564,70636.000,9426,3,PG,1,100,14920
1766633932.804560,70676.000,9426,3,PG,1,100,14913
1766633932.844557,70716.000,9444,2,PG,1,100,14922
1766633932.884554,70756.000,9444,2,PG,1,100,14951
1766633932.924551,70796.000,9460,3,PG,1,100,14921
1766633932.964547,70836.000,9460,3,PG,1,100,14944
1766633933.004544,70876.000,9460,3,PG,1,100,14956
1766633933.044541,70916.000,9477,2,PG,1,100,14947
1766633933.084538,70956.000,9477,2,PG,1,100,14935
1766633933.124535,70996.000,9494,3,PG,1,100,14930
1766633933.164531,71036.000,9494,3,PG,1,100,14945
1766633933.204528,71076.000,9494,3,PG,1,100,14935
1766633933.244525,71116.000,9511,3,PG,1,100,14920
1766633933.284522,71156.000,9511,3,PG,1,100,14933
1766633933.324518,71196.000,9511,3,PG,1,100,14935
1766633933.364515,71236.000,9525,2,PG,1,100,14926
1766633933.404512,71276.000,9525,2,PG,1,100,14934
1766633933.451508,71323.000,9542,2,PG,1,100,14941
1766633933.498504,71370.000,9542,2,PG,1,100,14938
1766633933.538501,71410.000,9559,3,PG,1,100,14912
1766633933.578498,71450.000,9559,3,PG,1,100,14924
1766633933.618495,71490.000,9559,3,PG,1,100,14948
1766633933.658491,71530.000,9576,2,PG,1,100,14948
1766633933.698488,71570.000,9576,2,PG,1,100,14952
1766633933.738485,71610.000,9592,3,PG,1,100,14946
1766633933.778482,71650.000,9592,3,PG,1,100,14961
1766633933.818478,71690.000,9592,3,PG,1,100,14959
1766633933.858475,71730.000,9610,2,PG,1,100,14951
1766633933.898472,71770.000,9610,2,PG,1,100,14944
1766633933.938469,71810.000,9628,3,PG,1,100,14938
1766633933.978466,71850.000,9628,3,PG,1,100,14919
1766633934.018462,71890.000,9628,3,PG,1,100,14907
1766633934.058459,71930.000,9645,2,PG,1,100,14905
1766633934.098456,71970.000,9645,2,PG,1,100,14925
1766633934.138453,72010.000,9660,3,PG,1,100,14900
1766633934.178449,72050.000,9660,3,PG,1,100,14905
1766633934.218446,72090.000,9660,3,PG,1,100,14946
1766633934.258443,72130.000,9679,3,PG,1,100,14940
1766633934.298440,72170.000,9679,3,PG,1,100,14855
1766633934.338436,72210.000,9679,3,PG,1,100,14803
1766633934.377933,72249.500,9695,2,PG,1,100,14770
1766633934.417430,72289.000,9695,2,PG,1,100,14778
1766633934.457427,72329.000,9713,3,PG,1,100,14771
1766633934.497423,72369.000,9713,3,PG,1,100,14695
1766633934.537420,72409.000,9713,3,PG,1,100,14594
1766633934.577917,72449.500,9730,2,PG,1,100,14370
1766633934.618414,72490.000,9730,2,PG,1,100,14302
1766633934.658077,72529.667,9747,3,PG,1,100,14358
1766633934.697741,72569.333,9747,3,PG,1,100,14452
1766633934.737404,72609.000,9747,3,PG,1,100,14489
1766633934.777401,72649.000,9764,2,PG,1,100,14503
1766633934.817398,72689.000,9764,2,PG,1,100,14484
1766633934.857728,72729.333,9784,3,PG,1,100,14475
1766633934.898058,72769.667,9784,3,PG,1,100,14535
1766633934.938388,72810.000,9784,3,PG,1,100,14603
1766633934.978385,72850.000,9799,2,PG,1,100,14624
1766633935.018381,72890.000,9799,2,PG,1,100,14581
1766633935.058378,72930.000,9816,3,PG,1,100,14632
1766633935.098375,72970.000,9816,3,PG,1,100,14620
1766633935.138372,73010.000,9816,3,PG,1,100,14553
1766633935.178369,73050.000,9833,2,PG,1,100,14566
1766633935.218365,73090.000,9833,2,PG,1,100,14614
1766633935.258029,73129.667,9854,3,PG,1,100,14671
1766633935.297692,73169.333,9854,3,PG,1,100,14667
1766633935.337356,73209.000,9854,3,PG,1,100,14678
1766633935.377352,73249.000,9870,3,PG,1,100,14619
1766633935.417349,73289.000,9870,3,PG,1,100,14565
1766633935.457346,73329.000,9870,3,PG,1,100,14551
1766633935.497343,73369.000,9888,2,PG,1,100,14589
1766633935.537339,73409.000,9888,2,PG,1,100,14600
1766633935.577336,73449.000,9907,3,PG,1,100,14606
1766633935.617333,73489.000,9907,3,PG,1,100,14644
1766633935.657330,73529.000,9907,3,PG,1,100,14560
1766633935.697326,73569.000,9926,2,PG,1,100,14502
1766633935.737323,73609.000,9926,2,PG,1,100,14526
1766633935.777320,73649.000,9942,3,PG,1,100,14574
1766633935.817317,73689.000,9942,3,PG,1,100,14586
1766633935.857314,73729.000,9942,3,PG,1,100,14542
1766633935.897310,73769.000,9960,2,PG,1,100,14586
1766633935.937307,73809.000,9960,2,PG,1,100,14556
1766633935.977304,73849.000,9976,3,PG,1,100,14472
1766633936.017301,73889.000,9976,3,PG,1,100,14504
1766633936.057297,73929.000,9976,3,PG,1,100,14554
1766633936.097294,73969.000,9995,2,PG,1,100,14605
1766633936.137291,74009.000,9995,2,PG,1,100,14578
1766633936.177288,74049.000,10013,3,PG,1,100,14602
1766633936.217284,74089.000,10013,3,PG,1,100,14593
1766633936.257281,74129.000,10013,3,PG,1,100,14482
1766633936.297278,74169.000,10028,2,PG,1,100,14406
1766633936.337275,74209.000,10028,2,PG,1,100,14461
1766633936.377271,74249.000,10046,3,PG,1,100,14553
1766633936.417268,74289.000,10046,3,PG,1,100,14564
1766633936.457265,74329.000,10046,3,PG,1,100,14597
1766633936.497262,74369.000,10064,2,PG,1,100,14623
1766633936.537259,74409.000,10064,2,PG,1,100,14587
1766633936.577255,74449.000,10082,3,PG,1,100,14566
1766633936.617252,74489.000,10082,3,PG,1,100,14555
1766633936.657249,74529.000,10082,3,PG,1,100,14578
1766633936.697579,74569.333,10098,3,PG,1,100,14577
1766633936.737909,74609.667,10098,3,PG,1,100,14564
1766633936.778239,74650.000,10098,3,PG,1,100,14567
1766633936.818236,74690.000,10113,2,PG,1,100,14466
1766633936.858232,74730.000,10113,2,PG,1,100,14409
1766633936.897896,74769.667,10131,3,PG,1,100,14428
1766633936.937560,74809.333,10131,3,PG,1,100,14489
1766633936.977223,74849.000,10131,3,PG,1,100,14515
1766633937.017220,74889.000,10148,2,PG,1,100,14492
1766633937.057216,74929.000,10148,2,PG,1,100,14439
1766633937.097213,74969.000,10164,3,PG,1,100,14329
1766633937.137210,75009.000,10164,3,PG,1,100,14303
1766633937.177207,75049.000,10164,3,PG,1,100,14365
1766633937.217204,75089.000,10182,2,PG,1,100,14421
1766633937.257200,75129.000,10182,2,PG,1,100,14422
1766633937.297197,75169.000,10208,3,PG,1,100,14417
1766633937.337194,75209.000,10208,3,PG,1,100,14367
1766633937.377191,75249.000,10208,3,PG,1,100,14296
1766633937.417187,75289.000,10224,3,PG,1,100,14331
1766633937.457184,75329.000,10224,3,PG,1,100,14393
1766633937.497181,75369.000,10224,3,PG,1,100,14463
1766633937.537178,75409.000,10244,2,PG,1,100,14428
1766633937.577174,75449.000,10244,2,PG,1,100,14390
1766633937.617171,75489.000,10258,3,PG,1,100,14323
1766633937.657168,75529.000,10258,3,PG,1,100,14307
1766633937.697165,75569.000,10258,3,PG,1,100,14318
1766633937.737162,75609.000,10275,2,PG,1,100,14342
1766633937.777158,75649.000,10275,2,PG,1,100,14351
1766633937.817155,75689.000,10294,3,PG,1,100,14360
1766633937.857152,75729.000,10294,3,PG,1,100,14399
1766633937.897149,75769.000,10294,3,PG,1,100,14360
1766633937.937145,75809.000,10311,2,PG,1,100,14294
1766633937.977142,75849.000,10311,2,PG,1,100,14302
1766633938.017139,75889.000,10330,3,PG,1,100,14370
1766633938.057136,75929.000,10330,3,PG,1,100,14373
1766633938.097132,75969.000,10330,3,PG,1,100,14356
1766633938.137129,76009.000,10346,2,PG,1,100,14281
1766633938.177126,76049.000,10346,2,PG,1,100,14242
1766633938.217123,76089.000,10363,3,PG,1,100,14247
1766633938.257119,76129.000,10363,3,PG,1,100,14258
1766633938.297116,76169.000,10363,3,PG,1,100,14243
1766633938.343612,76215.500,10380,2,PG,1,100,14136
1766633938.390109,76262.000,10380,2,PG,1,100,14018
1766633938.430105,76302.000,10395,3,PG,1,100,13881
1766633938.470102,76342.000,10395,3,PG,1,100,14017
1766633938.510099,76382.000,10395,3,PG,1,100,14036
1766633938.550596,76422.500,10414,2,PG,1,100,14008
1766633938.591093,76463.000,10414,2,PG,1,100,14001
1766633938.631089,76503.000,10430,3,PG,1,100,14033
1766633938.671086,76543.000,10430,3,PG,1,100,14027
1766633938.711083,76583.000,10430,3,PG,1,100,13953
1766633938.750580,76622.500,10447,2,PG,1,100,13933
1766633938.790076,76662.000,10447,2,PG,1,100,13951
1766633938.830406,76702.333,10466,3,PG,1,100,14006
1766633938.870737,76742.667,10466,3,PG,1,100,14011
1766633938.911067,76783.000,10466,3,PG,1,100,14000
1766633938.951063,76823.000,10483,2,PG,1,100,13952
1766633938.991060,76863.000,10483,2,PG,1,100,13940
1766633939.030724,76902.667,10502,3,PG,1,100,13932
1766633939.070387,76942.333,10502,3,PG,1,100,13914
1766633939.110050,76982.000,10502,3,PG,1,100,13878
1766633939.150047,77022.000,10520,2,PG,1,100,13872
1766633939.190044,77062.000,10520,2,PG,1,100,13816
1766633939.230041,77102.000,10536,3,PG,1,100,13823
1766633939.270038,77142.000,10536,3,PG,1,100,13859
1766633939.310034,77182.000,10536,3,PG,1,100,13910
1766633939.350031,77222.000,10555,3,PG,1,100,13870
1766633939.390028,77262.000,10555,3,PG,1,100,13873
1766633939.430025,77302.000,10555,3,PG,1,100,13848
1766633939.470021,77342.000,10571,2,PG,1,100,13794
1766633939.510018,77382.000,10571,2,PG,1,100,13822
1766633939.550015,77422.000,10591,3,PG,1,100,13888
1766633939.590012,77462.000,10591,3,PG,1,100,13942
1766633939.630008,77502.000,10591,3,PG,1,100,13933
1766633939.670005,77542.000,10608,2,PG,1,100,13950
1766633939.710002,77582.000,10608,2,PG,1,100,13842
1766633939.749999,77622.000,10623,3,PG,1,100,13770
1766633939.789995,77662.000,10623,3,PG,1,100,13724
1766633939.829992,77702.000,10623,3,PG,1,100,13696
1766633939.869989,77742.000,10640,2,PG,1,100,13633
1766633939.909986,77782.000,10640,2,PG,1,100,13524
1766633939.949983,77822.000,10657,3,PG,1,100,13532
1766633939.989979,77862.000,10657,3,PG,1,100,13450
1766633940.029976,77902.000,10657,3,PG,1,100,13330
1766633940.069973,77942.000,10673,2,PG,1,100,13360
1766633940.109970,77982.000,10673,2,PG,1,100,13379
1766633940.150300,78022.333,10689,3,PG,1,100,13348
1766633940.190630,78062.667,10689,3,PG,1,100,13303
1766633940.230960,78103.000,10689,3,PG,1,100,13255
1766633940.270457,78142.500,10707,2,PG,1,100,13160
1766633940.309953,78182.000,10707,2,PG,1,100,13110
1766633940.349950,78222.000,10724,3,PG,1,100,13073
1766633940.389947,78262.000,10724,3,PG,1,100,13038
1766633940.429944,78302.000,10724,3,PG,1,100,13057
1766633940.469940,78342.000,10742,2,PG,1,100,13043
1766633940.509937,78382.000,10742,2,PG,1,100,13031
1766633940.549934,78422.000,10759,3,PG,1,100,13018
1766633940.589931,78462.000,10759,3,PG,1,100,13028
1766633940.629928,78502.000,10759,3,PG,1,100,13004
1766633940.669924,78542.000,10774,2,PG,1,100,12981
1766633940.709921,78582.000,10774,2,PG,1,100,12953
1766633940.749918,78622.000,10791,3,PG,1,100,12942
1766633940.789915,78662.000,10791,3,PG,1,100,12955
1766633940.829911,78702.000,10791,3,PG,1,100,12957
1766633940.869908,78742.000,10808,3,PG,1,100,12940
1766633940.909905,78782.000,10808,3,PG,1,100,12923
1766633940.949902,78822.000,10808,3,PG,1,100,12923
1766633940.989898,78862.000,10825,2,PG,1,100,12914
1766633941.029895,78902.000,10825,2,PG,1,100,12902
1766633941.069892,78942.000,10839,3,PG,1,100,12879
1766633941.109889,78982.000,10839,3,PG,1,100,12863
1766633941.149886,79022.000,10839,3,PG,1,100,12875
1766633941.190382,79062.500,10857,2,PG,1,100,12864
1766633941.230879,79103.000,10857,2,PG,1,100,12854
1766633941.270542,79142.667,10873,3,PG,1,100,12839
1766633941.310206,79182.333,10873,3,PG,1,100,12827
1766633941.349869,79222.000,10873,3,PG,1,100,12797
1766633941.389866,79262.000,10890,2,PG,1,100,12781
1766633941.429863,79302.000,10890,2,PG,1,100,12781
1766633941.469860,79342.000,10905,3,PG,1,100,12763
1766633941.509856,79382.000,10905,3,PG,1,100,12735
1766633941.549853,79422.000,10905,3,PG,1,100,12741
1766633941.589850,79462.000,10922,2,PG,1,100,12728
1766633941.629847,79502.000,10922,2,PG,1,100,12704
1766633941.669843,79542.000,10938,3,PG,1,100,12710
1766633941.709840,79582.000,10938,3,PG,1,100,12712
1766633941.749837,79622.000,10938,3,PG,1,100,12730
1766633941.789834,79662.000,10957,2,PG,1,100,12743
1766633941.829831,79702.000,10957,2,PG,1,100,12737
1766633941.869827,79742.000,10972,3,PG,1,100,12720
1766633941.909824,79782.000,10972,3,PG,1,100,12702
1766633941.949821,79822.000,10972,3,PG,1,100,12667
1766633941.989818,79862.000,10989,3,PG,1,100,12642
1766633942.029814,79902.000,10989,3,PG,1,100,12618
1766633942.069811,79942.000,10989,3,PG,1,100,12600
1766633942.109808,79982.000,11005,2,PG,1,100,12565
1766633942.149805,80022.000,11005,2,PG,1,100,12572
1766633942.189801,80062.000,11023,3,PG,1,100,12478
1766633942.229798,80102.000,11023,3,PG,1,100,12304
1766633942.269795,80142.000,11023,3,PG,1,100,12258
1766633942.309792,80182.000,11037,2,PG,1,100,12284
1766633942.349788,80222.000,11037,2,PG,1,100,12213
1766633942.389785,80262.000,11059,3,PG,1,100,12092
1766633942.429782,80302.000,11059,3,PG,1,100,11968
1766633942.469779,80342.000,11059,3,PG,1,100,11795
1766633942.509776,80382.000,11076,3,PG,1,100,11933
1766633942.549772,80422.000,11076,3,PG,1,100,11966
1766633942.589769,80462.000,11076,3,PG,1,100,11931
1766633942.629766,80502.000,11093,2,PG,1,100,11814
1766633942.669763,80542.000,11093,2,PG,1,100,11782
1766633942.709759,80582.000,11111,3,PG,1,100,11712
1766633942.749756,80622.000,11111,3,PG,1,100,11615
1766633942.789753,80662.000,11111,3,PG,1,100,11579
1766633942.829750,80702.000,11127,2,PG,1,100,11522
1766633942.869746,80742.000,11127,2,PG,1,100,11472
1766633942.909743,80782.000,11143,3,PG,1,100,11411
1766633942.949740,80822.000,11143,3,PG,1,100,11368
1766633942.989737,80862.000,11143,3,PG,1,100,11330
1766633943.029733,80902.000,11160,2,PG,1,100,11284
1766633943.069730,80942.000,11160,2,PG,1,100,11259
1766633943.109727,80982.000,11176,3,PG,1,100,11237
1766633943.149724,81022.000,11176,3,PG,1,100,11211
1766633943.189721,81062.000,11176,3,PG,1,100,11191
1766633943.236217,81108.500,11194,2,PG,1,100,11193
1766633943.282713,81155.000,11194,2,PG,1,100,11191
1766633943.322710,81195.000,11210,3,PG,1,100,11166
1766633943.362707,81235.000,11210,3,PG,1,100,11159
1766633943.402703,81275.000,11210,3,PG,1,100,11119
1766633943.442700,81315.000,11227,2,PG,1,100,11056
1766633943.482697,81355.000,11227,2,PG,1,100,10984
1766633943.522694,81395.000,11244,3,PG,1,100,10931
1766633943.562690,81435.000,11244,3,PG,1,100,10878
1766633943.602687,81475.000,11244,3,PG,1,100,10846
1766633943.642684,81515.000,11259,2,PG,1,100,10820
1766633943.682681,81555.000,11259,2,PG,1,100,10797
1766633943.722677,81595.000,11275,3,PG,1,100,10773
1766633943.762674,81635.000,11275,3,PG,1,100,10774
1766633943.802671,81675.000,11275,3,PG,1,100,10737
1766633943.842668,81715.000,11293,2,PG,1,100,10721
1766633943.882665,81755.000,11293,2,PG,1,100,10707
1766633943.922661,81795.000,11311,3,PG,1,100,10709
1766633943.962658,81835.000,11311,3,PG,1,100,10702
1766633944.002655,81875.000,11311,3,PG,1,100,10691
1766633944.042652,81915.000,11327,2,PG,1,100,10694
1766633944.082648,81955.000,11327,2,PG,1,100,10689
1766633944.122645,81995.000,11343,3,PG,1,100,10692
1766633944.162642,82035.000,11343,3,PG,1,100,10691
1766633944.202639,82075.000,11343,3,PG,1,100,10702
1766633944.242635,82115.000,11360,2,PG,1,100,10690
1766633944.282632,82155.000,11360,2,PG,1,100,10664
1766633944.322629,82195.000,11376,3,PG,1,100,10663
1766633944.362626,82235.000,11376,3,PG,1,100,10654
1766633944.402622,82275.000,11376,3,PG,1,100,10675
1766633944.442619,82315.000,11393,2,PG,1,100,10675
1766633944.482616,82355.000,11393,2,PG,1,100,10708
1766633944.522613,82395.000,11408,3,PG,1,100,10712
1766633944.562610,82435.000,11408,3,PG,1,100,10693
1766633944.602606,82475.000,11408,3,PG,1,100,10694
1766633944.642603,82515.000,11425,3,PG,1,100,10693
1766633944.682600,82555.000,11425,3,PG,1,100,10679
1766633944.722597,82595.000,11425,3,PG,1,100,10695
1766633944.762594,82635.000,11441,2,PG,1,100,10701
1766633944.802590,82675.000,11441,2,PG,1,100,10735
1766633944.842587,82715.000,11459,3,PG,1,100,10779
1766633944.882584,82755.000,11459,3,PG,1,100,10831
1766633944.922580,82795.000,11459,3,PG,1,100,10844
1766633944.962577,82835.000,11473,2,PG,1,100,10884
1766633945.002574,82875.000,11473,2,PG,1,100,10896
1766633945.042571,82915.000,11490,3,PG,1,100,10893
1766633945.082567,82955.000,11490,3,PG,1,100,10912
1766633945.122564,82995.000,11490,3,PG,1,100,10908
1766633945.162561,83035.000,11507,2,PG,1,100,10934
1766633945.202558,83075.000,11507,2,PG,1,100,10938
1766633945.242555,83115.000,11524,3,PG,1,100,10942
1766633945.282551,83155.000,11524,3,PG,1,100,10956
1766633945.322548,83195.000,11524,3,PG,1,100,10967
1766633945.362545,83235.000,11538,2,PG,1,100,10978
1766633945.402542,83275.000,11538,2,PG,1,100,10999
1766633945.442538,83315.000,11555,3,PG,1,100,11034
1766633945.482535,83355.000,11555,3,PG,1,100,11053
1766633945.522532,83395.000,11555,3,PG,1,100,11049
1766633945.562529,83435.000,11572,2,PG,1,100,11087
1766633945.602525,83475.000,11572,2,PG,1,100,11095
1766633945.642522,83515.000,11589,3,PG,1,100,11109
1766633945.682519,83555.000,11589,3,PG,1,100,11125
1766633945.722516,83595.000,11589,3,PG,1,100,11148
1766633945.762512,83635.000,11603,2,PG,1,100,11171
1766633945.802509,83675.000,11603,2,PG,1,100,11191
1766633945.842506,83715.000,11621,3,PG,1,100,11225
1766633945.882503,83755.000,11621,3,PG,1,100,11239
1766633945.922500,83795.000,11621,3,PG,1,100,11247
1766633945.962496,83835.000,11637,3,PG,1,100,11259
1766633946.002493,83875.000,11637,3,PG,1,100,11286
1766633946.042490,83915.000,11637,3,PG,1,100,11317
1766633946.082487,83955.000,11654,2,PG,1,100,11319
1766633946.122483,83995.000,11654,2,PG,1,100,11350
1766633946.162480,84035.000,11670,3,PG,1,100,11374
1766633946.202477,84075.000,11670,3,PG,1,100,11391
