LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PG
1766715740.527847,324584.000,50836,2,PG,1,100,6530
1766715740.567847,324624.000,50855,3,PG,1,100,6527
1766715740.607847,324664.000,50855,3,PG,1,100,6519
1766715740.647847,324704.000,50855,3,PG,1,100,6513
1766715740.687847,324744.000,50871,2,PG,1,100,6511
1766715740.727847,324784.000,50871,2,PG,1,100,6499
1766715740.767847,324824.000,50887,3,PG,1,100,6518
1766715740.807847,324864.000,50887,3,PG,1,100,6509
1766715740.847847,324904.000,50887,3,PG,1,100,6524
1766715740.887847,324944.000,50903,2,PG,1,100,6532
1766715740.927847,324984.000,50903,2,PG,1,100,6554
1766715740.967847,325024.000,50920,3,PG,1,100,6545
1766715741.007847,325064.000,50920,3,PG,1,100,6555
1766715741.047847,325104.000,50920,3,PG,1,100,6523
1766715741.087847,325144.000,50938,2,PG,1,100,6485
1766715741.127847,325184.000,50938,2,PG,1,100,6473
1766715741.167847,325224.000,50954,3,PG,1,100,6445
1766715741.207847,325264.000,50954,3,PG,1,100,6408
1766715741.247847,325304.000,50954,3,PG,1,100,6395
1766715741.287847,325344.000,50970,2,PG,1,100,6375
1766715741.327847,325384.000,50970,2,PG,1,100,6378
1766715741.367847,325424.000,50987,3,PG,1,100,6369
1766715741.407847,325464.000,50987,3,PG,1,100,6343
1766715741.447847,325504.000,50987,3,PG,1,100,6335
1766715741.487847,325544.000,51004,2,PG,1,100,6356
1766715741.527847,325584.000,51004,2,PG,1,100,6321
1766715741.567847,325624.000,51020,3,PG,1,100,6312
1766715741.607847,325664.000,51020,3,PG,1,100,6323
1766715741.647847,325704.000,51020,3,PG,1,100,6337
1766715741.687847,325744.000,51035,3,PG,1,100,6356
1766715741.727847,325784.000,51035,3,PG,1,100,6375
1766715741.767847,325824.000,51035,3,PG,1,100,6370
1766715741.807847,325864.000,51055,2,PG,1,100,6359
1766715741.847847,325904.000,51055,2,PG,1,100,6368
1766715741.887847,325944.000,51073,3,PG,1,100,6399
1766715741.927847,325984.000,51073,3,PG,1,100,6421
1766715741.967847,326024.000,51073,3,PG,1,100,6432
1766715742.007847,326064.000,51090,2,PG,1,100,6460
1766715742.047847,326104.000,51090,2,PG,1,100,6489
1766715742.087847,326144.000,51105,3,PG,1,100,6504
1766715742.127847,326184.000,51105,3,PG,1,100,6499
1766715742.167847,326224.000,51105,3,PG,1,100,6519
1766715742.207847,326264.000,51122,2,PG,1,100,6562
1766715742.247847,326304.000,51122,2,PG,1,100,6574
1766715742.287847,326344.000,51138,3,PG,1,100,6614
1766715742.327847,326384.000,51138,3,PG,1,100,6630
1766715742.367847,326424.000,51138,3,PG,1,100,6641
1766715742.407847,326464.000,51155,2,PG,1,100,6641
1766715742.447847,326504.000,51155,2,PG,1,100,6653
1766715742.487847,326544.000,51172,3,PG,1,100,6667
1766715742.527847,326584.000,51172,3,PG,1,100,6696
1766715742.567847,326624.000,51172,3,PG,1,100,6682
1766715742.607347,326663.500,51189,2,PG,1,100,6704
1766715742.646847,326703.000,51189,2,PG,1,100,6723
1766715742.686847,326743.000,51207,3,PG,1,100,6731
1766715742.726847,326783.000,51207,3,PG,1,100,6760
1766715742.766847,326823.000,51207,3,PG,1,100,6774
1766715742.806847,326863.000,51227,2,PG,1,100,6776
1766715742.846847,326903.000,51227,2,PG,1,100,6792
1766715742.886847,326943.000,51243,3,PG,1,100,6818
1766715742.926847,326983.000,51243,3,PG,1,100,6815
1766715742.966847,327023.000,51243,3,PG,1,100,6815
1766715743.007347,327063.500,51260,2,PG,1,100,6807
1766715743.047847,327104.000,51260,2,PG,1,100,6820
1766715743.087514,327143.667,51277,3,PG,1,100,6809
1766715743.127180,327183.333,51277,3,PG,1,100,6781
1766715743.166847,327223.000,51277,3,PG,1,100,6765
1766715743.207181,327263.333,51296,3,PG,1,100,6773
1766715743.247514,327303.667,51296,3,PG,1,100,6743
1766715743.287847,327344.000,51296,3,PG,1,100,6720
1766715743.327847,327384.000,51310,2,PG,1,100,6722
1766715743.367847,327424.000,51310,2,PG,1,100,6714
1766715743.407514,327463.667,51327,3,PG,1,100,6675
1766715743.447181,327503.333,51327,3,PG,1,100,6664
1766715743.486847,327543.000,51327,3,PG,1,100,6622
1766715743.526847,327583.000,51344,2,PG,1,100,6604
1766715743.566847,327623.000,51344,2,PG,1,100,6580
1766715743.606847,327663.000,51361,3,PG,1,100,6586
1766715743.646847,327703.000,51361,3,PG,1,100,6596
1766715743.686847,327743.000,51361,3,PG,1,100,6590
1766715743.726847,327783.000,51376,2,PG,1,100,6586
1766715743.766847,327823.000,51376,2,PG,1,100,6594
1766715743.806847,327863.000,51395,3,PG,1,100,6575
1766715743.846847,327903.000,51395,3,PG,1,100,6563
1766715743.886847,327943.000,51395,3,PG,1,100,6549
1766715743.926847,327983.000,51411,2,PG,1,100,6537
1766715743.966847,328023.000,51411,2,PG,1,100,6530
1766715744.006847,328063.000,51428,3,PG,1,100,6516
1766715744.046847,328103.000,51428,3,PG,1,100,6521
1766715744.086847,328143.000,51428,3,PG,1,100,6526
1766715744.126847,328183.000,51445,2,PG,1,100,6523
1766715744.166847,328223.000,51445,2,PG,1,100,6520
1766715744.206847,328263.000,51460,3,PG,1,100,6513
1766715744.246847,328303.000,51460,3,PG,1,100,6540
1766715744.286847,328343.000,51460,3,PG,1,100,6540
1766715744.326847,328383.000,51476,2,PG,1,100,6538
1766715744.366847,328423.000,51476,2,PG,1,100,6538
1766715744.406847,328463.000,51496,3,PG,1,100,6523
1766715744.446847,328503.000,51496,3,PG,1,100,6525
1766715744.486847,328543.000,51496,3,PG,1,100,6516
1766715744.526847,328583.000,51512,3,PG,1,100,6513
1766715744.566847,328623.000,51512,3,PG,1,100,6497
1766715744.606847,328663.000,51512,3,PG,1,100,6511
1766715744.646847,328703.000,51527,2,PG,1,100,6517
1766715744.686847,328743.000,51527,2,PG,1,100,6508
1766715744.733847,328790.000,51543,2,PG,1,100,6496
1766715744.780847,328837.000,51543,2,PG,1,100,6483
1766715744.820847,328877.000,51563,3,PG,1,100,6446
1766715744.860847,328917.000,51563,3,PG,1,100,6388
1766715744.900847,328957.000,51563,3,PG,1,100,6359
1766715744.940847,328997.000,51579,2,PG,1,100,6331
1766715744.980847,329037.000,51579,2,PG,1,100,6307
1766715745.020847,329077.000,51594,3,PG,1,100,6266
1766715745.060847,329117.000,51594,3,PG,1,100,6249
1766715745.100847,329157.000,51594,3,PG,1,100,6232
1766715745.140847,329197.000,51611,2,PG,1,100,6199
1766715745.180847,329237.000,51611,2,PG,1,100,6185
1766715745.220847,329277.000,51628,3,PG,1,100,6187
1766715745.260847,329317.000,51628,3,PG,1,100,6167
1766715745.300847,329357.000,51628,3,PG,1,100,6166
1766715745.340847,329397.000,51644,3,PG,1,100,6164
1766715745.380847,329437.000,51644,3,PG,1,100,6164
1766715745.420847,329477.000,51644,3,PG,1,100,6134
1766715745.460847,329517.000,51660,2,PG,1,100,6117
1766715745.500847,329557.000,51660,2,PG,1,100,6104
1766715745.540514,329596.667,51678,3,PG,1,100,6082
1766715745.580180,329636.333,51678,3,PG,1,100,6045
1766715745.619847,329676.000,51678,3,PG,1,100,6031
1766715745.660347,329716.500,51695,2,PG,1,100,6015
1766715745.700847,329757.000,51695,2,PG,1,100,5986
1766715745.740514,329796.667,51711,3,PG,1,100,5983
1766715745.780180,329836.333,51711,3,PG,1,100,5942
1766715745.819847,329876.000,51711,3,PG,1,100,5943
1766715745.859847,329916.000,51728,2,PG,1,100,5927
1766715745.899847,329956.000,51728,2,PG,1,100,5935
1766715745.940181,329996.333,51743,3,PG,1,100,5945
1766715745.980514,330036.667,51743,3,PG,1,100,5921
1766715746.020847,330077.000,51743,3,PG,1,100,5924
1766715746.060347,330116.500,51760,2,PG,1,100,5927
1766715746.099847,330156.000,51760,2,PG,1,100,5912
1766715746.140180,330196.333,51777,3,PG,1,100,5917
1766715746.180514,330236.667,51777,3,PG,1,100,5909
1766715746.220847,330277.000,51777,3,PG,1,100,5921
1766715746.260847,330317.000,51793,2,PG,1,100,5915
1766715746.300847,330357.000,51793,2,PG,1,100,5901
1766715746.340847,330397.000,51808,3,PG,1,100,5905
1766715746.380847,330437.000,51808,3,PG,1,100,5895
1766715746.420847,330477.000,51808,3,PG,1,100,5901
1766715746.460847,330517.000,51828,2,PG,1,100,5921
1766715746.500847,330557.000,51828,2,PG,1,100,5939
1766715746.540514,330596.667,51844,3,PG,1,100,5951
1766715746.580180,330636.333,51844,3,PG,1,100,5990
1766715746.619847,330676.000,51844,3,PG,1,100,6018
1766715746.660347,330716.500,51861,2,PG,1,100,6011
1766715746.700847,330757.000,51861,2,PG,1,100,5998
1766715746.740514,330796.667,51878,3,PG,1,100,5982
1766715746.780180,330836.333,51878,3,PG,1,100,5987
1766715746.819847,330876.000,51878,3,PG,1,100,5988
1766715746.859847,330916.000,51895,3,PG,1,100,5971
1766715746.899847,330956.000,51895,3,PG,1,100,5980
1766715746.939847,330996.000,51895,3,PG,1,100,6002
1766715746.979847,331036.000,51911,2,PG,1,100,5987
1766715747.019847,331076.000,51911,2,PG,1,100,6007
1766715747.060180,331116.333,51928,3,PG,1,100,6019
1766715747.100514,331156.667,51928,3,PG,1,100,6050
1766715747.140847,331197.000,51928,3,PG,1,100,6056
1766715747.180347,331236.500,51943,2,PG,1,100,6070
1766715747.219847,331276.000,51943,2,PG,1,100,6072
1766715747.259847,331316.000,51960,3,PG,1,100,6076
1766715747.299847,331356.000,51960,3,PG,1,100,6095
1766715747.339847,331396.000,51960,3,PG,1,100,6125
1766715747.379847,331436.000,51976,2,PG,1,100,6142
1766715747.419847,331476.000,51976,2,PG,1,100,6142
1766715747.459847,331516.000,51996,3,PG,1,100,6152
1766715747.499847,331556.000,51996,3,PG,1,100,6153
1766715747.539847,331596.000,51996,3,PG,1,100,6140
1766715747.579847,331636.000,52010,2,PG,1,100,6125
1766715747.619847,331676.000,52010,2,PG,1,100,6116
1766715747.659847,331716.000,52027,3,PG,1,100,6128
1766715747.699847,331756.000,52027,3,PG,1,100,6114
1766715747.739847,331796.000,52027,3,PG,1,100,6118
1766715747.779847,331836.000,52044,2,PG,1,100,6093
1766715747.819847,331876.000,52044,2,PG,1,100,6072
1766715747.859847,331916.000,52063,3,PG,1,100,6061
1766715747.899847,331956.000,52063,3,PG,1,100,6100
1766715747.939847,331996.000,52063,3,PG,1,100,6155
1766715747.979847,332036.000,52077,2,PG,1,100,6179
1766715748.019847,332076.000,52077,2,PG,1,100,6216
1766715748.059847,332116.000,52094,3,PG,1,100,6221
1766715748.099847,332156.000,52094,3,PG,1,100,6230
1766715748.139847,332196.000,52094,3,PG,1,100,6233
1766715748.179847,332236.000,52111,2,PG,1,100,6230
1766715748.219847,332276.000,52111,2,PG,1,100,6230
1766715748.259847,332316.000,52130,3,PG,1,100,6235
1766715748.299847,332356.000,52130,3,PG,1,100,6232
1766715748.339847,332396.000,52130,3,PG,1,100,6237
1766715748.379847,332436.000,52145,3,PG,1,100,6249
1766715748.419847,332476.000,52145,3,PG,1,100,6251
1766715748.459847,332516.000,52145,3,PG,1,100,6248
1766715748.499847,332556.000,52162,2,PG,1,100,6259
1766715748.539847,332596.000,52162,2,PG,1,100,6283
1766715748.579847,332636.000,52178,3,PG,1,100,6266
1766715748.619847,332676.000,52178,3,PG,1,100,6258
1766715748.659847,332716.000,52178,3,PG,1,100,6252
1766715748.699847,332756.000,52195,2,PG,1,100,6257
1766715748.739847,332796.000,52195,2,PG,1,100,6245
1766715748.779847,332836.000,52211,3,PG,1,100,6254
1766715748.819847,332876.000,52211,3,PG,1,100,6237
1766715748.859847,332916.000,52211,3,PG,1,100,6263
1766715748.899847,332956.000,52227,2,PG,1,100,6271
1766715748.939847,332996.000,52227,2,PG,1,100,6268
1766715748.979847,333036.000,52243,3,PG,1,100,6288
1766715749.019847,333076.000,52243,3,PG,1,100,6299
1766715749.059847,333116.000,52243,3,PG,1,100,6321
1766715749.099847,333156.000,52261,2,PG,1,100,6344
1766715749.139847,333196.000,52261,2,PG,1,100,6358
1766715749.179847,333236.000,52277,3,PG,1,100,6361
1766715749.219847,333276.000,52277,3,PG,1,100,6391
1766715749.259847,333316.000,52277,3,PG,1,100,6398
1766715749.306347,333362.500,52292,2,PG,1,100,6397
1766715749.352847,333409.000,52292,2,PG,1,100,6402
1766715749.393180,333449.333,52310,3,PG,1,100,6403
1766715749.433514,333489.667,52310,3,PG,1,100,6423
1766715749.473847,333530.000,52310,3,PG,1,100,6443
1766715749.513347,333569.500,52328,2,PG,1,100,6462
1766715749.552847,333609.000,52328,2,PG,1,100,6481
1766715749.593180,333649.333,52344,3,PG,1,100,6469
1766715749.633514,333689.667,52344,3,PG,1,100,6491
1766715749.673847,333730.000,52344,3,PG,1,100,6493
1766715749.713847,333770.000,52361,2,PG,1,100,6488
1766715749.753847,333810.000,52361,2,PG,1,100,6464
1766715749.793514,333849.667,52378,3,PG,1,100,6468
1766715749.833180,333889.333,52378,3,PG,1,100,6481
1766715749.872847,333929.000,52378,3,PG,1,100,6482
1766715749.912847,333969.000,52397,2,PG,1,100,6485
1766715749.952847,334009.000,52397,2,PG,1,100,6486
1766715749.992847,334049.000,52413,3,PG,1,100,6501
1766715750.032847,334089.000,52413,3,PG,1,100,6520
1766715750.072847,334129.000,52413,3,PG,1,100,6513
1766715750.112847,334169.000,52429,2,PG,1,100,6529
1766715750.152847,334209.000,52429,2,PG,1,100,6527
1766715750.192847,334249.000,52445,3,PG,1,100,6510
1766715750.232847,334289.000,52445,3,PG,1,100,6530
1766715750.272847,334329.000,52445,3,PG,1,100,6538
1766715750.312847,334369.000,52462,2,PG,1,100,6525
1766715750.352847,334409.000,52462,2,PG,1,100,6536
1766715750.393180,334449.333,52480,3,PG,1,100,6552
1766715750.433514,334489.667,52480,3,PG,1,100,6538
1766715750.473847,334530.000,52480,3,PG,1,100,6530
1766715750.513347,334569.500,52496,2,PG,1,100,6511
1766715750.552847,334609.000,52496,2,PG,1,100,6510
1766715750.592847,334649.000,52512,3,PG,1,100,6512
1766715750.632847,334689.000,52512,3,PG,1,100,6507
1766715750.672847,334729.000,52512,3,PG,1,100,6515
1766715750.712847,334769.000,52531,3,PG,1,100,6529
1766715750.752847,334809.000,52531,3,PG,1,100,6505
1766715750.792847,334849.000,52531,3,PG,1,100,6509
1766715750.832847,334889.000,52548,2,PG,1,100,6527
1766715750.872847,334929.000,52548,2,PG,1,100,6550
1766715750.912847,334969.000,52564,3,PG,1,100,6549
1766715750.952847,335009.000,52564,3,PG,1,100,6558
1766715750.992847,335049.000,52564,3,PG,1,100,6578
1766715751.032847,335089.000,52579,2,PG,1,100,6579
1766715751.072847,335129.000,52579,2,PG,1,100,6586
1766715751.112847,335169.000,52597,3,PG,1,100,6614
1766715751.152847,335209.000,52597,3,PG,1,100,6614
1766715751.192847,335249.000,52597,3,PG,1,100,6616
1766715751.232847,335289.000,52613,2,PG,1,100,6648
1766715751.272847,335329.000,52613,2,PG,1,100,6658
1766715751.312847,335369.000,52630,3,PG,1,100,6663
1766715751.352847,335409.000,52630,3,PG,1,100,6674
1766715751.392847,335449.000,52630,3,PG,1,100,6693
1766715751.432847,335489.000,52645,2,PG,1,100,6702
1766715751.472847,335529.000,52645,2,PG,1,100,6694
1766715751.512847,335569.000,52664,3,PG,1,100,6717
1766715751.552847,335609.000,52664,3,PG,1,100,6726
1766715751.592847,335649.000,52664,3,PG,1,100,6737
1766715751.632847,335689.000,52680,2,PG,1,100,6736
1766715751.672847,335729.000,52680,2,PG,1,100,6749
1766715751.712847,335769.000,52697,3,PG,1,100,6764
1766715751.752847,335809.000,52697,3,PG,1,100,6772
1766715751.792847,335849.000,52697,3,PG,1,100,6787
1766715751.832847,335889.000,52712,2,PG,1,100,6783
1766715751.872847,335929.000,52712,2,PG,1,100,6778
1766715751.912847,335969.000,52731,3,PG,1,100,6789
1766715751.952847,336009.000,52731,3,PG,1,100,6799
1766715751.992847,336049.000,52731,3,PG,1,100,6797
1766715752.032847,336089.000,52747,2,PG,1,100,6785
1766715752.072847,336129.000,52747,2,PG,1,100,6800
1766715752.112847,336169.000,52765,3,PG,1,100,6802
1766715752.152847,336209.000,52765,3,PG,1,100,6809
1766715752.192847,336249.000,52765,3,PG,1,100,6818
1766715752.232847,336289.000,52779,3,PG,1,100,6835
1766715752.272847,336329.000,52779,3,PG,1,100,6842
1766715752.312847,336369.000,52779,3,PG,1,100,6839
1766715752.352847,336409.000,52796,2,PG,1,100,6862
1766715752.392847,336449.000,52796,2,PG,1,100,6864
1766715752.432847,336489.000,52815,3,PG,1,100,6861
1766715752.472847,336529.000,52815,3,PG,1,100,6861
1766715752.512847,336569.000,52815,3,PG,1,100,6882
1766715752.552847,336609.000,52834,2,PG,1,100,6871
1766715752.592847,336649.000,52834,2,PG,1,100,6888
1766715752.632847,336689.000,52848,3,PG,1,100,6899
1766715752.672847,336729.000,52848,3,PG,1,100,6893
1766715752.712847,336769.000,52848,3,PG,1,100,6889
1766715752.752847,336809.000,52865,2,PG,1,100,6888
1766715752.792847,336849.000,52865,2,PG,1,100,6896
1766715752.832847,336889.000,52886,3,PG,1,100,6893
1766715752.872847,336929.000,52886,3,PG,1,100,6897
1766715752.912847,336969.000,52886,3,PG,1,100,6903
1766715752.952847,337009.000,52903,2,PG,1,100,6911
1766715752.992847,337049.000,52903,2,PG,1,100,6906
1766715753.035180,337091.333,52917,3,PG,1,100,6908
1766715753.077514,337133.667,52917,3,PG,1,100,6926
1766715753.119847,337176.000,52917,3,PG,1,100,6935
1766715753.159847,337216.000,52935,2,PG,1,100,6933
1766715753.199847,337256.000,52935,2,PG,1,100,6938
1766715753.239847,337296.000,52953,3,PG,1,100,6942
1766715753.279847,337336.000,52953,3,PG,1,100,6935
1766715753.319847,337376.000,52953,3,PG,1,100,6933
1766715753.359847,337416.000,52970,2,PG,1,100,6954
1766715753.399847,337456.000,52970,2,PG,1,100,6947
1766715753.439847,337496.000,52985,3,PG,1,100,6947
1766715753.479847,337536.000,52985,3,PG,1,100,6952
1766715753.519847,337576.000,52985,3,PG,1,100,6954
1766715753.559847,337616.000,53002,2,PG,1,100,6942
1766715753.599847,337656.000,53002,2,PG,1,100,6928
1766715753.639847,337696.000,53020,3,PG,1,100,6939
1766715753.679847,337736.000,53020,3,PG,1,100,6944
1766715753.719847,337776.000,53020,3,PG,1,100,6955
1766715753.759847,337816.000,53039,2,PG,1,100,6952
1766715753.799847,337856.000,53039,2,PG,1,100,6952
1766715753.839847,337896.000,53055,3,PG,1,100,6954
1766715753.879847,337936.000,53055,3,PG,1,100,6950
1766715753.919847,337976.000,53055,3,PG,1,100,6962
1766715753.959847,338016.000,53071,2,PG,1,100,6966
1766715753.999847,338056.000,53071,2,PG,1,100,6973
1766715754.039847,338096.000,53087,3,PG,1,100,6971
1766715754.079847,338136.000,53087,3,PG,1,100,6982
1766715754.119847,338176.000,53087,3,PG,1,100,6976
1766715754.159847,338216.000,53105,3,PG,1,100,6979
1766715754.199847,338256.000,53105,3,PG,1,100,6970
1766715754.239847,338296.000,53105,3,PG,1,100,6989
1766715754.279847,338336.000,53121,2,PG,1,100,6991
1766715754.319847,338376.000,53121,2,PG,1,100,6994
1766715754.359847,338416.000,53136,3,PG,1,100,7009
1766715754.399847,338456.000,53136,3,PG,1,100,7000
1766715754.439847,338496.000,53136,3,PG,1,100,6998
1766715754.479847,338536.000,53153,2,PG,1,100,6996
1766715754.519847,338576.000,53153,2,PG,1,100,7017
1766715754.559847,338616.000,53172,3,PG,1,100,7019
1766715754.599847,338656.000,53172,3,PG,1,100,7004
1766715754.639847,338696.000,53172,3,PG,1,100,7020
1766715754.679847,338736.000,53188,2,PG,1,100,7023
1766715754.719847,338776.000,53188,2,PG,1,100,7020
1766715754.759847,338816.000,53204,3,PG,1,100,7008
1766715754.799847,338856.000,53204,3,PG,1,100,7013
1766715754.839847,338896.000,53204,3,PG,1,100,7023
1766715754.879847,338936.000,53220,2,PG,1,100,7029
1766715754.919847,338976.000,53220,2,PG,1,100,7027
1766715754.959847,339016.000,53239,3,PG,1,100,7037
1766715754.999847,339056.000,53239,3,PG,1,100,7027
1766715755.039847,339096.000,53239,3,PG,1,100,7029
1766715755.079847,339136.000,53255,2,PG,1,100,7032
1766715755.119847,339176.000,53255,2,PG,1,100,7053
1766715755.159847,339216.000,53271,3,PG,1,100,7029
1766715755.199847,339256.000,53271,3,PG,1,100,7044
1766715755.239847,339296.000,53271,3,PG,1,100,7049
1766715755.279847,339336.000,53287,2,PG,1,100,7046
1766715755.319847,339376.000,53287,2,PG,1,100,7041
1766715755.359847,339416.000,53304,3,PG,1,100,7038
1766715755.399847,339456.000,53304,3,PG,1,100,7045
1766715755.439847,339496.000,53304,3,PG,1,100,7045
1766715755.479847,339536.000,53321,3,PG,1,100,7039
1766715755.519847,339576.000,53321,3,PG,1,100,7036
1766715755.559847,339616.000,53321,3,PG,1,100,7034
1766715755.599847,339656.000,53336,2,PG,1,100,7022
1766715755.639847,339696.000,53336,2,PG,1,100,7012
1766715755.679514,339735.667,53352,3,PG,1,100,7035
1766715755.719180,339775.333,53352,3,PG,1,100,7039
1766715755.758847,339815.000,53352,3,PG,1,100,7033
1766715755.798847,339855.000,53370,2,PG,1,100,7035
1766715755.838847,339895.000,53370,2,PG,1,100,7031
1766715755.879180,339935.333,53386,3,PG,1,100,7011
1766715755.919514,339975.667,53386,3,PG,1,100,7008
1766715755.959847,340016.000,53386,3,PG,1,100,7012
1766715755.999847,340056.000,53402,2,PG,1,100,6996
1766715756.039847,340096.000,53402,2,PG,1,100,6994
1766715756.079514,340135.667,53417,3,PG,1,100,6975
1766715756.119180,340175.333,53417,3,PG,1,100,6949
1766715756.158847,340215.000,53417,3,PG,1,100,6923
1766715756.205847,340262.000,53437,2,PG,1,100,6908
1766715756.252847,340309.000,53437,2,PG,1,100,6898
1766715756.292847,340349.000,53453,2,PG,1,100,6882
1766715756.332847,340389.000,53453,2,PG,1,100,6901
1766715756.372847,340429.000,53473,3,PG,1,100,6922
1766715756.412847,340469.000,53473,3,PG,1,100,6926
1766715756.452847,340509.000,53473,3,PG,1,100,6932
1766715756.492847,340549.000,53489,3,PG,1,100,6916
1766715756.532847,340589.000,53489,3,PG,1,100,6923
1766715756.572847,340629.000,53489,3,PG,1,100,6923
1766715756.612847,340669.000,53506,2,PG,1,100,6921
1766715756.652847,340709.000,53506,2,PG,1,100,6929
1766715756.692847,340749.000,53522,3,PG,1,100,6914
1766715756.732847,340789.000,53522,3,PG,1,100,6908
1766715756.772847,340829.000,53522,3,PG,1,100,6900
1766715756.812847,340869.000,53540,2,PG,1,100,6910
1766715756.852847,340909.000,53540,2,PG,1,100,6945
1766715756.892847,340949.000,53554,3,PG,1,100,6937
1766715756.932847,340989.000,53554,3,PG,1,100,6945
1766715756.972847,341029.000,53554,3,PG,1,100,6952
1766715757.012847,341069.000,53571,2,PG,1,100,6935
1766715757.052847,341109.000,53571,2,PG,1,100,6932
1766715757.092847,341149.000,53588,3,PG,1,100,6932
1766715757.132847,341189.000,53588,3,PG,1,100,6937
1766715757.172847,341229.000,53588,3,PG,1,100,6927
1766715757.212847,341269.000,53605,2,PG,1,100,6946
1766715757.252847,341309.000,53605,2,PG,1,100,6944
1766715757.292847,341349.000,53621,3,PG,1,100,6939
1766715757.332847,341389.000,53621,3,PG,1,100,6930
1766715757.372847,341429.000,53621,3,PG,1,100,6926
1766715757.412847,341469.000,53640,2,PG,1,100,6934
1766715757.452847,341509.000,53640,2,PG,1,100,6919
1766715757.492847,341549.000,53657,3,PG,1,100,6899
1766715757.532847,341589.000,53657,3,PG,1,100,6914
1766715757.572847,341629.000,53657,3,PG,1,100,6909
1766715757.612847,341669.000,53674,2,PG,1,100,6892
1766715757.652847,341709.000,53674,2,PG,1,100,6879
1766715757.692847,341749.000,53688,3,PG,1,100,6893
1766715757.732847,341789.000,53688,3,PG,1,100,6888
1766715757.772847,341829.000,53688,3,PG,1,100,6884
1766715757.812847,341869.000,53706,2,PG,1,100,6878
1766715757.852847,341909.000,53706,2,PG,1,100,6877
1766715757.892847,341949.000,53724,3,PG,1,100,6868
1766715757.932847,341989.000,53724,3,PG,1,100,6854
1766715757.972847,342029.000,53724,3,PG,1,100,6863
1766715758.012847,342069.000,53741,3,PG,1,100,6864
1766715758.052847,342109.000,53741,3,PG,1,100,6861
1766715758.092847,342149.000,53741,3,PG,1,100,6859
1766715758.132847,342189.000,53756,2,PG,1,100,6852
1766715758.172847,342229.000,53756,2,PG,1,100,6838
1766715758.212847,342269.000,53773,3,PG,1,100,6825
1766715758.252847,342309.000,53773,3,PG,1,100,6814
1766715758.292847,342349.000,53773,3,PG,1,100,6818
1766715758.332847,342389.000,53789,2,PG,1,100,6807
1766715758.372847,342429.000,53789,2,PG,1,100,6788
1766715758.411097,342467.250,53807,4,PG,1,100,6796
1766715758.449347,342505.500,53807,4,PG,1,100,6792
1766715758.487597,342543.750,53807,4,PG,1,100,6774
1766715758.525847,342582.000,53807,4,PG,1,100,6781
1766715758.572347,342628.500,53825,2,PG,1,100,6774
1766715758.618847,342675.000,53825,2,PG,1,100,6775
1766715758.658847,342715.000,53842,3,PG,1,100,6770
1766715758.698847,342755.000,53842,3,PG,1,100,6782
1766715758.738847,342795.000,53842,3,PG,1,100,6773
1766715758.778847,342835.000,53857,2,PG,1,100,6750
1766715758.818847,342875.000,53857,2,PG,1,100,6733
1766715758.858847,342915.000,53874,3,PG,1,100,6718
1766715758.898847,342955.000,53874,3,PG,1,100,6717
1766715758.938847,342995.000,53874,3,PG,1,100,6711
1766715758.978847,343035.000,53892,2,PG,1,100,6705
1766715759.018847,343075.000,53892,2,PG,1,100,6695
1766715759.058847,343115.000,53909,3,PG,1,100,6681
1766715759.098847,343155.000,53909,3,PG,1,100,6671
1766715759.138847,343195.000,53909,3,PG,1,100,6682
1766715759.178847,343235.000,53924,2,PG,1,100,6675
1766715759.218847,343275.000,53924,2,PG,1,100,6677
1766715759.258847,343315.000,53941,3,PG,1,100,6671
1766715759.298847,343355.000,53941,3,PG,1,100,6656
1766715759.338847,343395.000,53941,3,PG,1,100,6657
1766715759.378847,343435.000,53957,2,PG,1,100,6642
1766715759.418847,343475.000,53957,2,PG,1,100,6643
1766715759.458847,343515.000,53975,3,PG,1,100,6639
1766715759.498847,343555.000,53975,3,PG,1,100,6622
1766715759.538847,343595.000,53975,3,PG,1,100,6612
1766715759.578847,343635.000,53989,2,PG,1,100,6620
1766715759.618847,343675.000,53989,2,PG,1,100,6601
1766715759.658847,343715.000,54010,3,PG,1,100,6598
1766715759.698847,343755.000,54010,3,PG,1,100,6595
1766715759.738847,343795.000,54010,3,PG,1,100,6595
1766715759.778847,343835.000,54027,3,PG,1,100,6587
1766715759.818847,343875.000,54027,3,PG,1,100,6580
1766715759.858847,343915.000,54027,3,PG,1,100,6593
1766715759.898847,343955.000,54044,2,PG,1,100,6591
1766715759.938847,343995.000,54044,2,PG,1,100,6584
1766715759.978847,344035.000,54058,3,PG,1,100,6580
1766715760.018847,344075.000,54058,3,PG,1,100,6581
1766715760.058847,344115.000,54058,3,PG,1,100,6582
1766715760.098847,344155.000,54075,2,PG,1,100,6575
1766715760.138847,344195.000,54075,2,PG,1,100,6564
1766715760.178847,344235.000,54092,3,PG,1,100,6568
1766715760.218847,344275.000,54092,3,PG,1,100,6564
1766715760.258847,344315.000,54092,3,PG,1,100,6564
1766715760.298847,344355.000,54109,2,PG,1,100,6577
1766715760.338847,344395.000,54109,2,PG,1,100,6579
1766715760.378847,344435.000,54125,3,PG,1,100,6586
1766715760.418847,344475.000,54125,3,PG,1,100,6595
