LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SA
1766789038.280034,1312680,16144,1,SA,1,100,0.000046
1766789038.548034,1312948,16194,1,SA,1,100,0.000101
1766789041.547034,1315947,16709,1,SA,1,100,0.000147
1766789042.014034,1316414,16761,1,SA,1,100,0.000275
1766789043.014034,1317414,16996,1,SA,1,100,0.000121
1766789044.886034,1319286,17279,1,SA,1,100,0.000229
1766789046.754034,1321154,17579,1,SA,1,100,0.000145
1766789047.287034,1321687,17631,1,SA,1,100,0.000165
1766789047.687034,1322087,17718,1,SA,1,100,0.000211
1766789049.087034,1323487,17919,1,SA,1,100,0.000022
1766789054.365034,1328765,18801,1,SA,1,100,0.000286
1766789056.305034,1330705,19165,1,SA,1,100,0.000248
1766789056.905034,1331305,19201,1,SA,1,100,0.000042
1766789057.246034,1331646,19287,1,SA,1,100,0.000173
1766789058.178034,1332578,19455,1,SA,1,100,0.000164
1766789058.779034,1333179,19558,1,SA,1,100,0.002452
1766789060.318034,1334718,19758,1,SA,1,100,0.000078
1766789060.651034,1335051,19858,1,SA,1,100,0.000201
1766789061.051034,1335451,19894,1,SA,1,100,0.000071
1766789061.518034,1335918,19980,1,SA,1,100,0.000132
1766789061.985034,1336385,20064,1,SA,1,100,0.000075
1766789064.384034,1338784,20499,1,SA,1,100,0.000169
1766789065.452034,1339852,20618,1,SA,1,100,0.000111
1766789065.851034,1340251,20770,1,SA,1,100,0.000462
1766789066.585034,1340985,20804,1,SA,1,100,0.000054
1766789068.518034,1342918,21156,1,SA,1,100,0.000137
1766789068.918034,1343318,21192,1,SA,1,100,0.000057
1766789069.118034,1343518,21242,1,SA,1,100,0.000040
1766789069.651034,1344051,21328,1,SA,1,100,0.000105
1766789071.717034,1346117,21694,1,SA,1,100,0.000383
1766789072.324034,1346724,21747,1,SA,1,100,0.000060
1766789072.537034,1346937,21801,1,SA,1,100,0.000041
1766789072.937034,1347337,21885,1,SA,1,100,0.000119
1766789073.470034,1347870,21954,1,SA,1,100,0.000034
1766789073.803034,1348203,22004,1,SA,1,100,0.000043
1766789077.936034,1352336,22723,1,SA,1,100,0.000820
1766789080.336034,1354736,23123,1,SA,1,100,0.000289
1766789080.937034,1355337,23190,1,SA,1,100,0.000085
1766789081.203034,1355603,23225,1,SA,1,100,0.000017
1766789081.803034,1356203,23378,1,SA,1,100,0.000202
1766789090.142034,1364542,24742,1,SA,1,100,0.000893
1766789091.608034,1366008,25026,1,SA,1,100,0.001607
1766789092.348034,1366748,25060,1,SA,1,100,0.000292
1766789094.481034,1368881,25463,1,SA,1,100,0.000506
1766789095.016034,1369416,25497,1,SA,1,100,0.000336
1766789096.754034,1371154,25783,1,SA,1,100,0.000000
1766789096.954034,1371354,25867,1,SA,1,100,0.000546
1766789098.154034,1372554,26020,1,SA,1,100,0.000070
1766789099.422034,1373822,26303,1,SA,1,100,0.000308
1766789101.555034,1375955,26588,1,SA,1,100,0.000017
1766789102.621034,1377021,26758,1,SA,1,100,0.000008
1766789105.160034,1379560,27191,1,SA,1,100,0.000023
1766789105.627034,1380027,27242,1,SA,1,100,0.000087
1766789105.827034,1380227,27327,1,SA,1,100,0.000237
1766789106.560034,1380960,27394,1,SA,1,100,0.000054
1766789107.960034,1382360,27745,1,SA,1,100,0.000594
1766789109.627034,1384027,27964,1,SA,1,100,0.000358
1766789110.293034,1384693,28047,1,SA,1,100,0.000255
1766789111.960034,1386360,28348,1,SA,1,100,0.001055
1766789115.119034,1389519,28849,1,SA,1,100,0.000161
1766789115.726034,1390126,28950,1,SA,1,100,0.000227
1766789116.193034,1390593,28985,1,SA,1,100,0.000167
1766789116.659034,1391059,29070,1,SA,1,100,0.000205
1766789116.926034,1391326,29122,1,SA,1,100,0.000893
1766789117.726034,1392126,29258,1,SA,1,100,0.000227
1766789118.192034,1392592,29325,1,SA,1,100,0.000084
1766789122.932034,1397332,30124,1,SA,1,100,0.000125
1766789123.932034,1398332,30292,1,SA,1,100,0.000074
1766789124.465034,1398865,30359,1,SA,1,100,0.000121
1766789125.932034,1400332,30626,1,SA,1,100,0.000104
1766789126.332034,1400732,30664,1,SA,1,100,0.000032
1766789126.532034,1400932,30731,1,SA,1,100,0.000227
1766789127.333034,1401733,30832,1,SA,1,100,0.000014
1766789127.538034,1401938,30901,1,SA,1,100,0.000248
1766789127.938034,1402338,30937,1,SA,1,100,0.000086
1766789128.472034,1402872,31022,1,SA,1,100,0.000016
1766789134.357034,1408757,32069,1,SA,1,100,0.000457
1766789135.625034,1410025,32235,1,SA,1,100,0.000439
1766789138.690034,1413090,32735,1,SA,1,100,0.000351
1766789139.424034,1413824,32838,1,SA,1,100,0.000217
1766789140.557034,1414957,33086,1,SA,1,100,0.000527
1766789142.757034,1417157,33390,1,SA,1,100,0.000221
1766789144.024034,1418424,33574,1,SA,1,100,0.000064
1766789144.423034,1418823,33641,1,SA,1,100,0.000092
1766789144.823034,1419223,33744,1,SA,1,100,0.000224
1766789145.957034,1420357,33926,1,SA,1,100,0.000334
1766789146.690034,1421090,34013,1,SA,1,100,0.000164
1766789147.563034,1421963,34230,1,SA,1,100,0.000203
1766789148.163034,1422563,34300,1,SA,1,100,0.000354
1766789148.897034,1423297,34384,1,SA,1,100,0.000100
1766789149.230034,1423630,34453,1,SA,1,100,0.000260
1766789149.496034,1423896,34487,1,SA,1,100,0.000039
1766789151.502034,1425902,34820,1,SA,1,100,0.000020
1766789151.902034,1426302,34890,1,SA,1,100,0.000165
1766789152.702034,1427102,35043,1,SA,1,100,0.000077
1766789153.303034,1427703,35128,1,SA,1,100,0.000157
1766789153.903034,1428303,35263,1,SA,1,100,0.000358
1766789156.769034,1431169,35760,1,SA,1,100,0.000390
1766789157.836034,1432236,35865,1,SA,1,100,0.000250
1766789158.702034,1433102,36000,1,SA,1,100,0.000050
1766789159.635034,1434035,36215,1,SA,1,100,0.000438
1766789160.968034,1435368,36435,1,SA,1,100,0.000657
1766789161.701034,1436101,36520,1,SA,1,100,0.000277
1766789162.168034,1436568,36571,1,SA,1,100,0.000257
1766789162.975034,1437375,36755,1,SA,1,100,0.001286
1766789165.708034,1440108,37188,1,SA,1,100,0.000219
1766789168.374034,1442774,37607,1,SA,1,100,0.000021
1766789170.107034,1444507,37890,1,SA,1,100,0.000005
1766789170.507034,1444907,37959,1,SA,1,100,0.000136
1766789170.774034,1445174,37995,1,SA,1,100,0.000066
1766789170.974034,1445374,38028,1,SA,1,100,0.000041
1766789172.040034,1446440,38230,1,SA,1,100,0.000205
1766789172.374034,1446774,38299,1,SA,1,100,0.000693
1766789172.840034,1447240,38338,1,SA,1,100,0.000134
1766789173.047034,1447447,38357,1,SA,1,100,0.000085
1766789173.780034,1448180,38477,1,SA,1,100,0.000075
1766789174.113034,1448513,38546,1,SA,1,100,0.000055
1766789174.580034,1448980,38613,1,SA,1,100,0.000008
1766789174.980034,1449380,38682,1,SA,1,100,0.000056
1766789178.380034,1452780,39265,1,SA,1,100,0.000382
1766789178.980034,1453380,39416,1,SA,1,100,0.000701
1766789182.513034,1456913,39932,1,SA,1,100,0.000016
1766789183.446034,1457846,40134,1,SA,1,100,0.000227
1766789184.580034,1458980,40286,1,SA,1,100,0.000060
1766789184.912034,1459312,40321,1,SA,1,100,0.000049
1766789185.112034,1459512,40373,1,SA,1,100,0.000102
1766789185.512034,1459912,40440,1,SA,1,100,0.000036
1766789186.779034,1461179,40642,1,SA,1,100,0.000181
1766789187.045034,1461445,40676,1,SA,1,100,0.000064
1766789187.513034,1461913,40778,1,SA,1,100,0.000229
1766789187.913034,1462313,40847,1,SA,1,100,0.000161
1766789188.179034,1462579,40882,1,SA,1,100,0.000051
1766789188.379034,1462779,40919,1,SA,1,100,0.000002
1766789188.712034,1463112,41003,1,SA,1,100,0.000231
1766789189.179034,1463579,41072,1,SA,1,100,0.000184
1766789189.779034,1464179,41158,1,SA,1,100,0.000047
1766789190.979034,1465379,41358,1,SA,1,100,0.000064
1766789195.645034,1470045,42140,1,SA,1,100,0.015378
1766789198.178034,1472578,42521,1,SA,1,100,0.008149
1766789200.045034,1474445,42836,1,SA,1,100,0.021191
1766789201.177034,1475577,43019,1,SA,1,100,0.000047
1766789202.778034,1477178,43302,1,SA,1,100,0.011838
1766789205.311034,1479711,43715,1,SA,1,100,0.000026
1766789209.117034,1483517,44326,1,SA,1,100,0.042991
1766789210.650034,1485050,44562,1,SA,1,100,0.010989
1766789210.916034,1485316,44631,1,SA,1,100,0.018905
1766789213.263034,1487663,44997,1,SA,1,100,0.007316
1766789213.529034,1487929,45047,1,SA,1,100,0.020146
1766789218.869034,1493269,45899,1,SA,1,100,0.000132
1766789219.602034,1494002,46031,1,SA,1,100,0.009596
1766789219.870034,1494270,46081,1,SA,1,100,0.005059
1766789220.136034,1494536,46117,1,SA,1,100,0.013910
1766789222.335034,1496735,46487,1,SA,1,100,0.011983
1766789224.542034,1498942,46852,1,SA,1,100,0.022742
1766789227.075034,1501475,47281,1,SA,1,100,0.010012
1766789228.015034,1502415,47416,1,SA,1,100,0.004282
1766789229.748034,1504148,47700,1,SA,1,100,0.000761
1766789233.821034,1508221,48383,1,SA,1,100,0.022567
1766789235.354034,1509754,48599,1,SA,1,100,0.038469
1766789238.954034,1513354,49263,1,SA,1,100,0.020008
1766789247.293034,1521693,50567,1,SA,1,100,0.019434
1766789255.033034,1529433,51813,1,SA,1,100,0.001332
1766789255.233034,1529633,51865,1,SA,1,100,0.022584
1766789262.972034,1537372,53125,1,SA,1,100,0.053500
1766789270.504034,1544904,54365,1,SA,1,100,0.038443
1766789278.850034,1553250,55725,1,SA,1,100,0.028284
1766789280.783034,1555183,56040,1,SA,1,100,0.006080
1766789286.782034,1561182,57016,1,SA,1,100,0.022360
1766789288.782034,1563182,57335,1,SA,1,100,0.018508
1766789290.049034,1564449,57535,1,SA,1,100,0.016461
1766789294.328034,1568728,58249,1,SA,1,100,0.046530
1766789302.801034,1577201,59644,1,SA,1,100,0.038231
1766789305.734034,1580134,60107,1,SA,1,100,0.027985
1766789309.814034,1584214,60769,1,SA,1,100,0.026996
1766789310.680034,1585080,60903,1,SA,1,100,0.000391
1766789313.486034,1587886,61383,1,SA,1,100,0.025224
1766789321.906034,1596306,62743,1,SA,1,100,0.051418
1766789325.172034,1599572,63275,1,SA,1,100,0.037987
1766789333.171034,1607571,64595,1,SA,1,100,0.040700
1766789337.384034,1611784,65242,1,SA,1,100,0.031671
1766789339.050034,1613450,65510,1,SA,1,100,0.023389
1766789350.189034,1624589,1811,1,SA,1,100,0.059767
1766789350.922034,1625322,1911,1,SA,1,100,0.002119
1766789353.795034,1628195,2378,1,SA,1,100,0.009838
1766789355.335034,1629735,2644,1,SA,1,100,0.014680
1766789359.068034,1633468,3241,1,SA,1,100,0.052415
1766789362.269034,1636669,3769,1,SA,1,100,0.027757
1766789370.207034,1644607,5133,1,SA,1,100,0.074604
1766789374.681034,1649081,5864,1,SA,1,100,0.073843
1766789379.693034,1654093,6659,1,SA,1,100,0.048352
1766789395.358034,1669758,9151,1,SA,1,100,0.000719
1766789424.368034,1698768,13919,1,SA,1,100,0.044383
1766789424.836034,1699236,13973,1,SA,1,100,0.006986
1766789432.235034,1706635,15211,1,SA,1,100,0.046633
1766789439.120034,1713520,16287,1,SA,1,100,0.000050
1766789440.587034,1714987,16588,1,SA,1,100,0.054048
1766789444.726034,1719126,17248,1,SA,1,100,0.060040
1766789449.199034,1723599,17981,1,SA,1,100,0.063683
1766789449.606034,1724006,18015,1,SA,1,100,0.003830
1766789454.279034,1728679,18811,1,SA,1,100,0.060788
1766789457.412034,1731812,19394,1,SA,1,100,0.061583
1766789460.212034,1734612,19791,1,SA,1,100,0.074667
1766789463.152034,1737552,20258,1,SA,1,100,0.069235
1766789465.558034,1739958,20655,1,SA,1,100,0.047341
1766789471.957034,1746357,21687,1,SA,1,100,0.081140
1766789506.128034,1780528,27269,1,SA,1,100,0.037070
1766789508.867034,1783267,27717,1,SA,1,100,0.012892
1766789511.200034,1785600,28118,1,SA,1,100,0.026894
1766789514.667034,1789067,28668,1,SA,1,100,0.051062
1766789516.866034,1791266,29035,1,SA,1,100,0.023981
1766789519.339034,1793739,29436,1,SA,1,100,0.057718
1766789522.819034,1797219,30060,1,SA,1,100,0.039229
1766789527.418034,1801818,30737,1,SA,1,100,0.005098
1766789531.151034,1805551,31367,1,SA,1,100,0.028283
1766789534.217034,1808617,31830,1,SA,1,100,0.000877
1766789537.097034,1811497,32310,1,SA,1,100,0.019512
1766789546.650034,1821050,33874,1,SA,1,100,0.052520
1766789548.849034,1823249,34204,1,SA,1,100,0.000118
1766789551.189034,1825589,34622,1,SA,1,100,0.043185
1766789554.455034,1828855,35141,1,SA,1,100,0.072057
1766789554.989034,1829389,35226,1,SA,1,100,0.012473
1766789564.662034,1839062,36827,1,SA,1,100,0.082327
1766789570.734034,1845134,37817,1,SA,1,100,0.000579
1766789577.353034,1851753,38875,1,SA,1,100,0.075928
1766789582.753034,1857153,39817,1,SA,1,100,0.001784
