LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EL
1766633935.349355,73221.000,9856,2,EL,1,100,-14725.599609
1766633935.416349,73288.000,9872,1,EL,1,100,-14770.200195
1766633935.482844,73354.500,9890,2,EL,1,100,-14782.599609
1766633935.549338,73421.000,9890,2,EL,1,100,-14740.599609
1766633935.616333,73488.000,9909,1,EL,1,100,-14766.599609
1766633935.682828,73554.500,9928,2,EL,1,100,-14825.799805
1766633935.749322,73621.000,9928,2,EL,1,100,-14792.400391
1766633935.816317,73688.000,9944,1,EL,1,100,-14810.400391
1766633935.882812,73754.500,9962,2,EL,1,100,-14773.200195
1766633935.949306,73821.000,9962,2,EL,1,100,-14857.200195
1766633936.016301,73888.000,9978,1,EL,1,100,-14838.400391
1766633936.082795,73954.500,9997,2,EL,1,100,-14845.400391
1766633936.149290,74021.000,9997,2,EL,1,100,-14760.799805
1766633936.216285,74088.000,10015,1,EL,1,100,-14790.200195
1766633936.282779,74154.500,10030,2,EL,1,100,-14791.400391
1766633936.349274,74221.000,10030,2,EL,1,100,-14769.599609
1766633936.416268,74288.000,10048,1,EL,1,100,-14762.599609
1766633936.482763,74354.500,10066,2,EL,1,100,-14747.599609
1766633936.549258,74421.000,10066,2,EL,1,100,-14810.799805
1766633936.616252,74488.000,10084,1,EL,1,100,-14777.000000
1766633936.682747,74554.500,10100,2,EL,1,100,-14791.400391
1766633936.749241,74621.000,10100,2,EL,1,100,-14760.799805
1766633936.816236,74688.000,10115,1,EL,1,100,-14830.000000
1766633936.882731,74754.500,10133,2,EL,1,100,-14791.400391
1766633936.949225,74821.000,10133,2,EL,1,100,-14828.400391
1766633937.016220,74888.000,10150,1,EL,1,100,-14795.000000
1766633937.082715,74954.500,10166,2,EL,1,100,-14855.799805
1766633937.149209,75021.000,10166,2,EL,1,100,-14853.000000
1766633937.216204,75088.000,10184,2,EL,1,100,-14888.000000
1766633937.283198,75155.000,10184,2,EL,1,100,-14852.200195
1766633937.349193,75221.000,10210,1,EL,1,100,-14868.400391
1766633937.415688,75287.500,10226,2,EL,1,100,-14855.200195
1766633937.482182,75354.000,10226,2,EL,1,100,-14934.200195
1766633937.549177,75421.000,10246,1,EL,1,100,-14885.400391
1766633937.616171,75488.000,10260,2,EL,1,100,-14898.000000
1766633937.683166,75555.000,10260,2,EL,1,100,-14846.799805
1766633937.749161,75621.000,10277,1,EL,1,100,-14870.400391
1766633937.816155,75688.000,10296,2,EL,1,100,-14816.400391
1766633937.883150,75755.000,10296,2,EL,1,100,-14857.200195
1766633937.949144,75821.000,10313,1,EL,1,100,-14913.000000
1766633938.015639,75887.500,10332,2,EL,1,100,-14894.000000
1766633938.082134,75954.000,10332,2,EL,1,100,-14845.400391
1766633938.149128,76021.000,10348,1,EL,1,100,-14820.200195
1766633938.215623,76087.500,10365,2,EL,1,100,-14827.599609
1766633938.282117,76154.000,10365,2,EL,1,100,-14804.000000
1766633938.349112,76221.000,10382,1,EL,1,100,-14745.599609
1766633938.415607,76287.500,10397,2,EL,1,100,-14877.200195
1766633938.482101,76354.000,10397,2,EL,1,100,-14882.200195
1766633938.549096,76421.000,10416,2,EL,1,100,-14851.599609
1766633938.616091,76488.000,10416,2,EL,1,100,-14817.000000
1766633938.682085,76554.000,10432,1,EL,1,100,-14906.599609
1766633938.749080,76621.000,10449,2,EL,1,100,-14933.799805
1766633938.816074,76688.000,10449,2,EL,1,100,-14901.799805
1766633938.882069,76754.000,10468,1,EL,1,100,-14911.799805
1766633938.949064,76821.000,10485,2,EL,1,100,-14928.599609
1766633939.016058,76888.000,10485,2,EL,1,100,-14931.799805
1766633939.082053,76954.000,10504,1,EL,1,100,-14892.000000
1766633939.149047,77021.000,10522,2,EL,1,100,-14900.400391
1766633939.216042,77088.000,10522,2,EL,1,100,-14929.000000
1766633939.282037,77154.000,10538,1,EL,1,100,-14965.599609
1766633939.349031,77221.000,10557,2,EL,1,100,-14876.200195
1766633939.416026,77288.000,10557,2,EL,1,100,-14861.799805
1766633939.482020,77354.000,10573,1,EL,1,100,-14837.599609
1766633939.549015,77421.000,10593,2,EL,1,100,-14807.400391
1766633939.616009,77488.000,10593,2,EL,1,100,-14771.400391
1766633939.682004,77554.000,10610,1,EL,1,100,-14800.599609
1766633939.748999,77621.000,10625,2,EL,1,100,-14838.799805
1766633939.815993,77688.000,10625,2,EL,1,100,-14826.000000
1766633939.881988,77754.000,10642,1,EL,1,100,-14877.599609
1766633939.948983,77821.000,10659,2,EL,1,100,-14885.599609
1766633940.015977,77888.000,10659,2,EL,1,100,-14895.200195
1766633940.081972,77954.000,10675,1,EL,1,100,-14881.799805
1766633940.148967,78021.000,10691,2,EL,1,100,-14891.000000
1766633940.215961,78088.000,10691,2,EL,1,100,-14917.200195
1766633940.281956,78154.000,10709,1,EL,1,100,-14876.400391
1766633940.348950,78221.000,10726,2,EL,1,100,-14846.799805
1766633940.415945,78288.000,10726,2,EL,1,100,-14866.200195
1766633940.481940,78354.000,10744,1,EL,1,100,-14853.400391
1766633940.548934,78421.000,10761,2,EL,1,100,-14880.599609
1766633940.615929,78488.000,10761,2,EL,1,100,-14800.599609
1766633940.681923,78554.000,10776,1,EL,1,100,-14717.400391
1766633940.748918,78621.000,10793,2,EL,1,100,-14619.599609
1766633940.815912,78688.000,10793,2,EL,1,100,-14571.000000
1766633940.882407,78754.500,10810,2,EL,1,100,-14566.400391
1766633940.948902,78821.000,10810,2,EL,1,100,-14583.000000
1766633941.015896,78888.000,10827,1,EL,1,100,-14607.200195
1766633941.082391,78954.500,10841,2,EL,1,100,-14630.200195
1766633941.148886,79021.000,10841,2,EL,1,100,-14643.799805
1766633941.215880,79088.000,10859,1,EL,1,100,-14650.200195
1766633941.282375,79154.500,10875,2,EL,1,100,-14662.000000
1766633941.348870,79221.000,10875,2,EL,1,100,-14672.599609
1766633941.415864,79288.000,10892,1,EL,1,100,-14678.400391
1766633941.482359,79354.500,10907,2,EL,1,100,-14687.200195
1766633941.548853,79421.000,10907,2,EL,1,100,-14695.200195
1766633941.614848,79487.000,10924,1,EL,1,100,-14703.599609
1766633941.681843,79554.000,10940,2,EL,1,100,-14718.200195
1766633941.748837,79621.000,10940,2,EL,1,100,-14729.200195
1766633941.814832,79687.000,10959,1,EL,1,100,-14733.599609
1766633941.881826,79754.000,10974,2,EL,1,100,-14736.400391
1766633941.948821,79821.000,10974,2,EL,1,100,-14738.000000
1766633942.014816,79887.000,10991,1,EL,1,100,-14738.200195
1766633942.081810,79954.000,11007,2,EL,1,100,-14743.799805
1766633942.148805,80021.000,11007,2,EL,1,100,-14764.400391
1766633942.214799,80087.000,11025,1,EL,1,100,-14827.400391
1766633942.281794,80154.000,11039,2,EL,1,100,-14830.799805
1766633942.348788,80221.000,11039,2,EL,1,100,-14875.400391
1766633942.415283,80287.500,11061,2,EL,1,100,-15036.599609
1766633942.481778,80354.000,11061,2,EL,1,100,-15129.400391
1766633942.548772,80421.000,11078,1,EL,1,100,-15138.599609
1766633942.615267,80487.500,11095,2,EL,1,100,-15275.200195
1766633942.681762,80554.000,11095,2,EL,1,100,-15321.000000
1766633942.748756,80621.000,11113,1,EL,1,100,-15214.000000
1766633942.815251,80687.500,11129,2,EL,1,100,-15200.000000
1766633942.881746,80754.000,11129,2,EL,1,100,-15224.799805
1766633942.948740,80821.000,11145,1,EL,1,100,-15235.599609
1766633943.015235,80887.500,11162,2,EL,1,100,-15237.799805
1766633943.081729,80954.000,11162,2,EL,1,100,-15240.200195
1766633943.148724,81021.000,11178,1,EL,1,100,-15241.799805
1766633943.215219,81087.500,11196,2,EL,1,100,-15220.200195
1766633943.281713,81154.000,11196,2,EL,1,100,-15192.799805
1766633943.348708,81221.000,11212,1,EL,1,100,-15167.400391
1766633943.415202,81287.500,11229,2,EL,1,100,-15145.400391
1766633943.481697,81354.000,11229,2,EL,1,100,-15119.400391
1766633943.548692,81421.000,11246,1,EL,1,100,-15092.400391
1766633943.615186,81487.500,11261,2,EL,1,100,-15067.799805
1766633943.681681,81554.000,11261,2,EL,1,100,-15053.200195
1766633943.748675,81621.000,11277,1,EL,1,100,-15043.599609
1766633943.815170,81687.500,11295,2,EL,1,100,-15038.000000
1766633943.881665,81754.000,11295,2,EL,1,100,-15034.200195
1766633943.948659,81821.000,11313,1,EL,1,100,-15029.200195
1766633944.015154,81887.500,11329,2,EL,1,100,-15022.000000
1766633944.081649,81954.000,11329,2,EL,1,100,-15016.000000
1766633944.148143,82020.500,11345,2,EL,1,100,-15009.599609
1766633944.214638,82087.000,11345,2,EL,1,100,-15005.400391
1766633944.281632,82154.000,11362,1,EL,1,100,-14998.599609
1766633944.348127,82220.500,11378,2,EL,1,100,-14995.599609
1766633944.414622,82287.000,11378,2,EL,1,100,-14983.799805
1766633944.481616,82354.000,11395,1,EL,1,100,-14963.000000
1766633944.548111,82420.500,11410,2,EL,1,100,-14948.599609
1766633944.614605,82487.000,11410,2,EL,1,100,-14942.599609
1766633944.681600,82554.000,11427,1,EL,1,100,-14931.000000
1766633944.748095,82620.500,11443,2,EL,1,100,-14912.400391
1766633944.814589,82687.000,11443,2,EL,1,100,-14871.599609
1766633944.881584,82754.000,11461,1,EL,1,100,-14806.799805
1766633944.948078,82820.500,11475,2,EL,1,100,-14750.200195
1766633945.014573,82887.000,11475,2,EL,1,100,-14718.799805
1766633945.081568,82954.000,11492,1,EL,1,100,-14705.000000
1766633945.148062,83020.500,11509,2,EL,1,100,-14699.400391
1766633945.214557,83087.000,11509,2,EL,1,100,-14696.000000
1766633945.281551,83154.000,11526,1,EL,1,100,-14691.000000
1766633945.348046,83220.500,11540,2,EL,1,100,-14688.000000
1766633945.414541,83287.000,11540,2,EL,1,100,-14683.799805
1766633945.481535,83354.000,11557,1,EL,1,100,-14673.200195
1766633945.548030,83420.500,11574,2,EL,1,100,-14665.599609
1766633945.614525,83487.000,11574,2,EL,1,100,-14662.400391
1766633945.681519,83554.000,11591,1,EL,1,100,-14658.799805
1766633945.748014,83620.500,11605,2,EL,1,100,-14652.000000
1766633945.814508,83687.000,11605,2,EL,1,100,-14646.599609
1766633945.881503,83754.000,11623,1,EL,1,100,-14641.400391
1766633945.947998,83820.500,11639,2,EL,1,100,-14633.000000
1766633946.014492,83887.000,11639,2,EL,1,100,-14622.599609
1766633946.081487,83954.000,11656,1,EL,1,100,-14612.000000
1766633946.147981,84020.500,11672,2,EL,1,100,-14604.400391
1766633946.214476,84087.000,11672,2,EL,1,100,-14598.599609
1766633946.281471,84154.000,11688,1,EL,1,100,-14594.599609
1766633946.347965,84220.500,11704,2,EL,1,100,-14591.799805
1766633946.414460,84287.000,11704,2,EL,1,100,-14590.599609
1766633946.480954,84353.500,11722,2,EL,1,100,-14585.799805
1766633946.547449,84420.000,11722,2,EL,1,100,-14580.799805
1766633946.614444,84487.000,11738,1,EL,1,100,-14576.200195
1766633946.680938,84553.500,11753,2,EL,1,100,-14572.200195
1766633946.747433,84620.000,11753,2,EL,1,100,-14570.599609
1766633946.814427,84687.000,11769,1,EL,1,100,-14568.599609
1766633946.880922,84753.500,11787,2,EL,1,100,-14567.200195
1766633946.947417,84820.000,11787,2,EL,1,100,-14565.400391
1766633947.014411,84887.000,11803,1,EL,1,100,-14564.400391
1766633947.080906,84953.500,11818,2,EL,1,100,-14564.000000
1766633947.147401,85020.000,11818,2,EL,1,100,-14563.000000
1766633947.214395,85087.000,11835,1,EL,1,100,-14562.200195
1766633947.280890,85153.500,11852,2,EL,1,100,-14563.000000
1766633947.347384,85220.000,11852,2,EL,1,100,-14561.799805
1766633947.414379,85287.000,11868,1,EL,1,100,-14561.799805
1766633947.480874,85353.500,11889,2,EL,1,100,-14561.400391
1766633947.547368,85420.000,11889,2,EL,1,100,-14559.200195
1766633947.614363,85487.000,11905,2,EL,1,100,-14561.400391
1766633947.681357,85554.000,11905,2,EL,1,100,-14561.200195
1766633947.747352,85620.000,11922,1,EL,1,100,-14560.000000
1766633947.813847,85686.500,11939,2,EL,1,100,-14559.599609
1766633947.880341,85753.000,11939,2,EL,1,100,-14559.000000
1766633947.947336,85820.000,11956,1,EL,1,100,-14558.000000
1766633948.013830,85886.500,11970,2,EL,1,100,-14557.599609
1766633948.080325,85953.000,11970,2,EL,1,100,-14556.000000
1766633948.147320,86020.000,11987,1,EL,1,100,-14556.000000
1766633948.213814,86086.500,12004,2,EL,1,100,-14556.400391
1766633948.280309,86153.000,12004,2,EL,1,100,-14556.200195
1766633948.347304,86220.000,12021,1,EL,1,100,-14554.799805
1766633948.413798,86286.500,12035,2,EL,1,100,-14553.000000
1766633948.480293,86353.000,12035,2,EL,1,100,-14552.599609
1766633948.547287,86420.000,12053,1,EL,1,100,-14553.400391
1766633948.613782,86486.500,12069,2,EL,1,100,-14552.200195
1766633948.680277,86553.000,12069,2,EL,1,100,-14552.200195
1766633948.747271,86620.000,12086,1,EL,1,100,-14550.000000
1766633948.813766,86686.500,12101,2,EL,1,100,-14550.799805
1766633948.880260,86753.000,12101,2,EL,1,100,-14551.400391
1766633948.947255,86820.000,12120,1,EL,1,100,-14550.000000
1766633949.013750,86886.500,12136,2,EL,1,100,-14549.599609
1766633949.080244,86953.000,12136,2,EL,1,100,-14548.599609
1766633949.147239,87020.000,12153,1,EL,1,100,-14546.400391
1766633949.213733,87086.500,12169,2,EL,1,100,-14544.000000
1766633949.280228,87153.000,12169,2,EL,1,100,-14540.799805
1766633949.347223,87220.000,12185,1,EL,1,100,-14540.400391
1766633949.413717,87286.500,12201,2,EL,1,100,-14540.599609
1766633949.480212,87353.000,12201,2,EL,1,100,-14540.200195
1766633949.547206,87420.000,12219,2,EL,1,100,-14539.400391
1766633949.614201,87487.000,12219,2,EL,1,100,-14539.000000
1766633949.680196,87553.000,12235,1,EL,1,100,-14537.799805
1766633949.747190,87620.000,12250,2,EL,1,100,-14537.799805
1766633949.814185,87687.000,12250,2,EL,1,100,-14537.000000
1766633949.880180,87753.000,12267,1,EL,1,100,-14537.799805
1766633949.947174,87820.000,12284,2,EL,1,100,-14536.599609
1766633950.014169,87887.000,12284,2,EL,1,100,-14535.799805
1766633950.080163,87953.000,12300,1,EL,1,100,-14537.000000
1766633950.147158,88020.000,12316,2,EL,1,100,-14536.000000
1766633950.214153,88087.000,12316,2,EL,1,100,-14535.000000
1766633950.280147,88153.000,12332,1,EL,1,100,-14535.400391
1766633950.347142,88220.000,12349,2,EL,1,100,-14536.200195
1766633950.414136,88287.000,12349,2,EL,1,100,-14537.000000
1766633950.480131,88353.000,12365,1,EL,1,100,-14534.400391
1766633950.547126,88420.000,12381,2,EL,1,100,-14533.599609
1766633950.614120,88487.000,12381,2,EL,1,100,-14531.599609
1766633950.680115,88553.000,12397,1,EL,1,100,-14533.599609
1766633950.747109,88620.000,12414,2,EL,1,100,-14532.799805
1766633950.814104,88687.000,12414,2,EL,1,100,-14525.200195
1766633950.880099,88753.000,12431,1,EL,1,100,-14521.400391
1766633950.947093,88820.000,12446,2,EL,1,100,-14521.000000
1766633951.014088,88887.000,12446,2,EL,1,100,-14518.799805
1766633951.080082,88953.000,12462,1,EL,1,100,-14517.000000
1766633951.146577,89019.500,12480,2,EL,1,100,-14516.000000
1766633951.213072,89086.000,12480,2,EL,1,100,-14516.000000
1766633951.280066,89153.000,12496,1,EL,1,100,-14515.200195
1766633951.346561,89219.500,12512,2,EL,1,100,-14516.000000
1766633951.413056,89286.000,12512,2,EL,1,100,-14515.599609
1766633951.480050,89353.000,12528,2,EL,1,100,-14515.200195
1766633951.547045,89420.000,12528,2,EL,1,100,-14517.000000
1766633951.613039,89486.000,12545,1,EL,1,100,-14515.599609
1766633951.680034,89553.000,12561,2,EL,1,100,-14514.400391
1766633951.747029,89620.000,12561,2,EL,1,100,-14513.599609
1766633951.813023,89686.000,12578,1,EL,1,100,-14512.599609
1766633951.880018,89753.000,12593,2,EL,1,100,-14513.200195
1766633951.947012,89820.000,12593,2,EL,1,100,-14512.200195
1766633952.013007,89886.000,12610,1,EL,1,100,-14512.400391
1766633952.080002,89953.000,12626,2,EL,1,100,-14513.799805
1766633952.146996,90020.000,12626,2,EL,1,100,-14511.799805
1766633952.212991,90086.000,12644,1,EL,1,100,-14508.000000
1766633952.279985,90153.000,12658,2,EL,1,100,-14509.400391
1766633952.346980,90220.000,12658,2,EL,1,100,-14512.200195
1766633952.412975,90286.000,12675,1,EL,1,100,-14506.599609
1766633952.479969,90353.000,12692,2,EL,1,100,-14503.400391
1766633952.546964,90420.000,12692,2,EL,1,100,-14499.599609
1766633952.612959,90486.000,12714,1,EL,1,100,-14498.599609
1766633952.679953,90553.000,12728,2,EL,1,100,-14496.799805
1766633952.746948,90620.000,12728,2,EL,1,100,-14495.400391
1766633952.812943,90686.000,12745,1,EL,1,100,-14492.400391
1766633952.879937,90753.000,12762,2,EL,1,100,-14489.599609
1766633952.946932,90820.000,12762,2,EL,1,100,-14488.799805
1766633953.012926,90886.000,12779,1,EL,1,100,-14486.000000
1766633953.079921,90953.000,12793,2,EL,1,100,-14484.000000
1766633953.146915,91020.000,12793,2,EL,1,100,-14481.200195
1766633953.212910,91086.000,12811,1,EL,1,100,-14480.200195
1766633953.279905,91153.000,12827,2,EL,1,100,-14478.000000
1766633953.346899,91220.000,12827,2,EL,1,100,-14476.000000
1766633953.412894,91286.000,12844,1,EL,1,100,-14473.000000
1766633953.479888,91353.000,12860,2,EL,1,100,-14470.799805
1766633953.546883,91420.000,12860,2,EL,1,100,-14472.200195
1766633953.613378,91486.500,12876,2,EL,1,100,-14470.799805
1766633953.679872,91553.000,12876,2,EL,1,100,-14469.000000
1766633953.746867,91620.000,12892,1,EL,1,100,-14467.000000
1766633953.813361,91686.500,12910,2,EL,1,100,-14469.400391
1766633953.879856,91753.000,12910,2,EL,1,100,-14470.000000
1766633953.946851,91820.000,12928,1,EL,1,100,-14467.799805
1766633954.013345,91886.500,12943,2,EL,1,100,-14468.200195
1766633954.079840,91953.000,12943,2,EL,1,100,-14469.400391
1766633954.146835,92020.000,12959,1,EL,1,100,-14470.400391
1766633954.213329,92086.500,12977,2,EL,1,100,-14470.000000
1766633954.279824,92153.000,12977,2,EL,1,100,-14467.200195
1766633954.346818,92220.000,12993,1,EL,1,100,-14468.000000
1766633954.413313,92286.500,13008,2,EL,1,100,-14467.200195
1766633954.479808,92353.000,13008,2,EL,1,100,-14464.799805
1766633954.545802,92419.000,13025,1,EL,1,100,-14466.400391
1766633954.612797,92486.000,13042,2,EL,1,100,-14466.599609
1766633954.679791,92553.000,13042,2,EL,1,100,-14465.000000
1766633954.745786,92619.000,13058,1,EL,1,100,-14468.000000
1766633954.812781,92686.000,13074,2,EL,1,100,-14467.000000
1766633954.879775,92753.000,13074,2,EL,1,100,-14466.200195
1766633954.945770,92819.000,13090,1,EL,1,100,-14464.000000
1766633955.012764,92886.000,13107,2,EL,1,100,-14462.000000
1766633955.079759,92953.000,13107,2,EL,1,100,-14462.000000
1766633955.145754,93019.000,13123,1,EL,1,100,-14461.799805
1766633955.212748,93086.000,13139,2,EL,1,100,-14461.000000
1766633955.279743,93153.000,13139,2,EL,1,100,-14459.799805
1766633955.346737,93220.000,13155,1,EL,1,100,-14461.599609
1766633955.413232,93286.500,13172,2,EL,1,100,-14462.000000
1766633955.479727,93353.000,13172,2,EL,1,100,-14460.000000
1766633955.546221,93419.500,13189,2,EL,1,100,-14460.400391
1766633955.612716,93486.000,13189,2,EL,1,100,-14460.200195
1766633955.679711,93553.000,13206,1,EL,1,100,-14458.200195
1766633955.746205,93619.500,13220,2,EL,1,100,-14457.000000
1766633955.812700,93686.000,13220,2,EL,1,100,-14457.400391
1766633955.879694,93753.000,13238,1,EL,1,100,-14440.000000
1766633955.946189,93819.500,13254,2,EL,1,100,-14418.400391
1766633956.012684,93886.000,13254,2,EL,1,100,-14426.799805
1766633956.079678,93953.000,13271,1,EL,1,100,-14438.400391
1766633956.146173,94019.500,13288,2,EL,1,100,-14463.000000
1766633956.212667,94086.000,13288,2,EL,1,100,-14531.599609
1766633956.279662,94153.000,13305,1,EL,1,100,-14573.400391
1766633956.346157,94219.500,13321,2,EL,1,100,-14583.400391
1766633956.412651,94286.000,13321,2,EL,1,100,-14620.200195
1766633956.479646,94353.000,13338,1,EL,1,100,-14614.000000
1766633956.546140,94419.500,13353,2,EL,1,100,-14624.799805
1766633956.612635,94486.000,13353,2,EL,1,100,-14678.799805
1766633956.679630,94553.000,13370,1,EL,1,100,-14706.000000
1766633956.746124,94619.500,13386,2,EL,1,100,-14734.400391
1766633956.812619,94686.000,13386,2,EL,1,100,-14750.000000
1766633956.879614,94753.000,13406,1,EL,1,100,-14699.200195
1766633956.946108,94819.500,13420,2,EL,1,100,-14778.200195
1766633957.012603,94886.000,13420,2,EL,1,100,-14844.400391
1766633957.079597,94953.000,13437,1,EL,1,100,-14845.400391
1766633957.146092,95019.500,13456,2,EL,1,100,-14843.000000
1766633957.212587,95086.000,13456,2,EL,1,100,-14842.400391
1766633957.279581,95153.000,13473,1,EL,1,100,-14834.000000
1766633957.346076,95219.500,13490,2,EL,1,100,-14818.000000
1766633957.412570,95286.000,13490,2,EL,1,100,-14805.000000
1766633957.479565,95353.000,13506,1,EL,1,100,-14797.200195
1766633957.546060,95419.500,13523,2,EL,1,100,-14788.400391
1766633957.612554,95486.000,13523,2,EL,1,100,-14781.200195
1766633957.679049,95552.500,13540,2,EL,1,100,-14773.000000
1766633957.745543,95619.000,13540,2,EL,1,100,-14767.000000
1766633957.812538,95686.000,13561,1,EL,1,100,-14761.799805
1766633957.879033,95752.500,13577,2,EL,1,100,-14756.000000
1766633957.945527,95819.000,13577,2,EL,1,100,-14748.200195
1766633958.012522,95886.000,13593,1,EL,1,100,-14739.799805
1766633958.079016,95952.500,13610,2,EL,1,100,-14732.200195
1766633958.145511,96019.000,13610,2,EL,1,100,-14725.400391
1766633958.212506,96086.000,13627,1,EL,1,100,-14718.799805
1766633958.279000,96152.500,13642,2,EL,1,100,-14715.799805
1766633958.345495,96219.000,13642,2,EL,1,100,-14713.599609
1766633958.412490,96286.000,13658,1,EL,1,100,-14712.200195
1766633958.478984,96352.500,13678,2,EL,1,100,-14708.799805
1766633958.545479,96419.000,13678,2,EL,1,100,-14704.200195
1766633958.612473,96486.000,13694,1,EL,1,100,-14705.400391
1766633958.678968,96552.500,13709,2,EL,1,100,-14702.400391
1766633958.745463,96619.000,13709,2,EL,1,100,-14698.000000
1766633958.812457,96686.000,13725,1,EL,1,100,-14696.400391
1766633958.878952,96752.500,13745,2,EL,1,100,-14695.000000
1766633958.945446,96819.000,13745,2,EL,1,100,-14694.000000
1766633959.012441,96886.000,13761,1,EL,1,100,-14692.000000
1766633959.078936,96952.500,13776,2,EL,1,100,-14690.599609
1766633959.145430,97019.000,13776,2,EL,1,100,-14687.599609
1766633959.212425,97086.000,13793,1,EL,1,100,-14686.599609
1766633959.278919,97152.500,13810,2,EL,1,100,-14683.200195
1766633959.345414,97219.000,13810,2,EL,1,100,-14678.599609
1766633959.412409,97286.000,13826,1,EL,1,100,-14672.000000
1766633959.478903,97352.500,13842,2,EL,1,100,-14664.599609
1766633959.545398,97419.000,13842,2,EL,1,100,-14660.000000
1766633959.612393,97486.000,13858,1,EL,1,100,-14654.200195
1766633959.678887,97552.500,13875,2,EL,1,100,-14647.400391
1766633959.745382,97619.000,13875,2,EL,1,100,-14650.599609
1766633959.812376,97686.000,13893,1,EL,1,100,-14659.799805
1766633959.878871,97752.500,13910,2,EL,1,100,-14643.200195
1766633959.945366,97819.000,13910,2,EL,1,100,-14644.799805
1766633960.012360,97886.000,13925,1,EL,1,100,-14695.599609
1766633960.078855,97952.500,13942,2,EL,1,100,-14697.400391
1766633960.145350,98019.000,13942,2,EL,1,100,-14699.799805
1766633960.211844,98085.500,13959,2,EL,1,100,-14690.400391
1766633960.278339,98152.000,13959,2,EL,1,100,-14682.200195
1766633960.345333,98219.000,13976,1,EL,1,100,-14678.200195
1766633960.411828,98285.500,13990,2,EL,1,100,-14678.799805
1766633960.478323,98352.000,13990,2,EL,1,100,-14678.000000
1766633960.545317,98419.000,14008,1,EL,1,100,-14674.000000
1766633960.611812,98485.500,14026,2,EL,1,100,-14672.599609
1766633960.678306,98552.000,14026,2,EL,1,100,-14670.200195
1766633960.745301,98619.000,14043,1,EL,1,100,-14669.200195
1766633960.811795,98685.500,14058,2,EL,1,100,-14666.000000
1766633960.878290,98752.000,14058,2,EL,1,100,-14661.799805
1766633960.945285,98819.000,14075,1,EL,1,100,-14655.000000
1766633961.011779,98885.500,14091,2,EL,1,100,-14653.400391
1766633961.078274,98952.000,14091,2,EL,1,100,-14651.000000
1766633961.145269,99019.000,14108,1,EL,1,100,-14645.599609
1766633961.211763,99085.500,14123,2,EL,1,100,-14643.000000
1766633961.278258,99152.000,14123,2,EL,1,100,-14641.000000
1766633961.345253,99219.000,14140,1,EL,1,100,-14638.599609
1766633961.411747,99285.500,14156,2,EL,1,100,-14637.599609
1766633961.478242,99352.000,14156,2,EL,1,100,-14635.799805
1766633961.545236,99419.000,14174,1,EL,1,100,-14635.400391
1766633961.611731,99485.500,14188,2,EL,1,100,-14631.599609
1766633961.678226,99552.000,14188,2,EL,1,100,-14628.200195
1766633961.745220,99619.000,14205,1,EL,1,100,-14623.000000
1766633961.811715,99685.500,14222,2,EL,1,100,-14620.799805
1766633961.878209,99752.000,14222,2,EL,1,100,-14619.799805
1766633961.945204,99819.000,14239,1,EL,1,100,-14617.799805
1766633962.011698,99885.500,14254,2,EL,1,100,-14616.200195
1766633962.078193,99952.000,14254,2,EL,1,100,-14614.799805
1766633962.145188,100019.000,14270,1,EL,1,100,-14610.799805
1766633962.211682,100085.500,14287,2,EL,1,100,-14607.000000
1766633962.278177,100152.000,14287,2,EL,1,100,-14605.200195
1766633962.344671,100218.500,14306,2,EL,1,100,-14602.599609
1766633962.411166,100285.000,14306,2,EL,1,100,-14601.200195
1766633962.478161,100352.000,14322,1,EL,1,100,-14600.200195
1766633962.544655,100418.500,14338,2,EL,1,100,-14599.599609
1766633962.611150,100485.000,14338,2,EL,1,100,-14597.400391
1766633962.678145,100552.000,14354,1,EL,1,100,-14593.599609
1766633962.744639,100618.500,14371,2,EL,1,100,-14593.400391
1766633962.811134,100685.000,14371,2,EL,1,100,-14593.799805
1766633962.878129,100752.000,14393,1,EL,1,100,-14593.400391
1766633962.944623,100818.500,14408,2,EL,1,100,-14592.400391
1766633963.011118,100885.000,14408,2,EL,1,100,-14592.000000
1766633963.078112,100952.000,14424,1,EL,1,100,-14592.200195
1766633963.144607,101018.500,14444,2,EL,1,100,-14592.400391
1766633963.211102,101085.000,14444,2,EL,1,100,-14590.599609
1766633963.278096,101152.000,14460,1,EL,1,100,-14591.000000
1766633963.344591,101218.500,14475,2,EL,1,100,-14590.599609
1766633963.411085,101285.000,14475,2,EL,1,100,-14592.000000
1766633963.478080,101352.000,14491,1,EL,1,100,-14589.799805
1766633963.544574,101418.500,14509,2,EL,1,100,-14589.200195
1766633963.611069,101485.000,14509,2,EL,1,100,-14587.599609
1766633963.678064,101552.000,14527,1,EL,1,100,-14591.000000
1766633963.744558,101618.500,14542,2,EL,1,100,-14590.799805
1766633963.811053,101685.000,14542,2,EL,1,100,-14588.000000
1766633963.878048,101752.000,14559,1,EL,1,100,-14590.799805
1766633963.944542,101818.500,14580,2,EL,1,100,-14590.799805
1766633964.011037,101885.000,14580,2,EL,1,100,-14590.799805
1766633964.078032,101952.000,14596,1,EL,1,100,-14590.599609
1766633964.144526,102018.500,14613,2,EL,1,100,-14589.799805
1766633964.211021,102085.000,14613,2,EL,1,100,-14586.799805
1766633964.278015,102152.000,14628,2,EL,1,100,-14589.000000
