LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PI
1766633926.393079,64264.000,8384,3,PI,1,100,178469
1766633926.433076,64304.000,8384,3,PI,1,100,177806
1766633926.473073,64344.000,8402,2,PI,1,100,177125
1766633926.513069,64384.000,8402,2,PI,1,100,177415
1766633926.553066,64424.000,8420,3,PI,1,100,177956
1766633926.593063,64464.000,8420,3,PI,1,100,178661
1766633926.633060,64504.000,8420,3,PI,1,100,179269
1766633926.673056,64544.000,8436,2,PI,1,100,179854
1766633926.713053,64584.000,8436,2,PI,1,100,180224
1766633926.753050,64624.000,8453,3,PI,1,100,180355
1766633926.793046,64664.000,8453,3,PI,1,100,180475
1766633926.833043,64704.000,8453,3,PI,1,100,180616
1766633926.873040,64744.000,8470,2,PI,1,100,180687
1766633926.913037,64784.000,8470,2,PI,1,100,180639
1766633926.953034,64824.000,8486,3,PI,1,100,180674
1766633926.993030,64864.000,8486,3,PI,1,100,180614
1766633927.033027,64904.000,8486,3,PI,1,100,180535
1766633927.073024,64944.000,8506,3,PI,1,100,180503
1766633927.113021,64984.000,8506,3,PI,1,100,180469
1766633927.153018,65024.000,8506,3,PI,1,100,180533
1766633927.193014,65064.000,8524,2,PI,1,100,180521
1766633927.233011,65104.000,8524,2,PI,1,100,180524
1766633927.273008,65144.000,8540,3,PI,1,100,180570
1766633927.313004,65184.000,8540,3,PI,1,100,180525
1766633927.353001,65224.000,8540,3,PI,1,100,180521
1766633927.392998,65264.000,8557,2,PI,1,100,180702
1766633927.432995,65304.000,8557,2,PI,1,100,180861
1766633927.472991,65344.000,8572,3,PI,1,100,180934
1766633927.512988,65384.000,8572,3,PI,1,100,180957
1766633927.552985,65424.000,8572,3,PI,1,100,180967
1766633927.592982,65464.000,8589,2,PI,1,100,180914
1766633927.632979,65504.000,8589,2,PI,1,100,180862
1766633927.672975,65544.000,8605,3,PI,1,100,180915
1766633927.712972,65584.000,8605,3,PI,1,100,180994
1766633927.752969,65624.000,8605,3,PI,1,100,181096
1766633927.792966,65664.000,8622,2,PI,1,100,181228
1766633927.832963,65704.000,8622,2,PI,1,100,181344
1766633927.872959,65744.000,8637,3,PI,1,100,181560
1766633927.912956,65784.000,8637,3,PI,1,100,181851
1766633927.952953,65824.000,8637,3,PI,1,100,182164
1766633927.992450,65863.500,8654,2,PI,1,100,182288
1766633928.031946,65903.000,8654,2,PI,1,100,182267
1766633928.071943,65943.000,8670,3,PI,1,100,182266
1766633928.111940,65983.000,8670,3,PI,1,100,182306
1766633928.151937,66023.000,8670,3,PI,1,100,182321
1766633928.191933,66063.000,8688,2,PI,1,100,182147
1766633928.231930,66103.000,8688,2,PI,1,100,182128
1766633928.272260,66143.333,8702,3,PI,1,100,182435
1766633928.312590,66183.667,8702,3,PI,1,100,182298
1766633928.352920,66224.000,8702,3,PI,1,100,182617
1766633928.392917,66264.000,8719,3,PI,1,100,182644
1766633928.432914,66304.000,8719,3,PI,1,100,182432
1766633928.472911,66344.000,8719,3,PI,1,100,182175
1766633928.512908,66384.000,8736,2,PI,1,100,182001
1766633928.552904,66424.000,8736,2,PI,1,100,181799
1766633928.599401,66470.500,8753,2,PI,1,100,181655
1766633928.645897,66517.000,8753,2,PI,1,100,181730
1766633928.685894,66557.000,8767,3,PI,1,100,181908
1766633928.725890,66597.000,8767,3,PI,1,100,182055
1766633928.765887,66637.000,8767,3,PI,1,100,182167
1766633928.805884,66677.000,8786,2,PI,1,100,182295
1766633928.845881,66717.000,8786,2,PI,1,100,182354
1766633928.885877,66757.000,8805,3,PI,1,100,182484
1766633928.925874,66797.000,8805,3,PI,1,100,182645
1766633928.965871,66837.000,8805,3,PI,1,100,182776
1766633929.005868,66877.000,8822,2,PI,1,100,182923
1766633929.045864,66917.000,8822,2,PI,1,100,183060
1766633929.085861,66957.000,8837,3,PI,1,100,183094
1766633929.125858,66997.000,8837,3,PI,1,100,182999
1766633929.165855,67037.000,8837,3,PI,1,100,182797
1766633929.205851,67077.000,8854,3,PI,1,100,182480
1766633929.245848,67117.000,8854,3,PI,1,100,182301
1766633929.285845,67157.000,8854,3,PI,1,100,182446
1766633929.325842,67197.000,8870,2,PI,1,100,182506
1766633929.365839,67237.000,8870,2,PI,1,100,182394
1766633929.405835,67277.000,8887,3,PI,1,100,182141
1766633929.445832,67317.000,8887,3,PI,1,100,181834
1766633929.485829,67357.000,8887,3,PI,1,100,181771
1766633929.525826,67397.000,8904,2,PI,1,100,181849
1766633929.565822,67437.000,8904,2,PI,1,100,181965
1766633929.605819,67477.000,8919,3,PI,1,100,182023
1766633929.645816,67517.000,8919,3,PI,1,100,182118
1766633929.685813,67557.000,8919,3,PI,1,100,182175
1766633929.725809,67597.000,8937,2,PI,1,100,182144
1766633929.765806,67637.000,8937,2,PI,1,100,182193
1766633929.805803,67677.000,8955,3,PI,1,100,182343
1766633929.845800,67717.000,8955,3,PI,1,100,182584
1766633929.885797,67757.000,8955,3,PI,1,100,182712
1766633929.925793,67797.000,8971,2,PI,1,100,182461
1766633929.965790,67837.000,8971,2,PI,1,100,182059
1766633930.005787,67877.000,8986,3,PI,1,100,181968
1766633930.045784,67917.000,8986,3,PI,1,100,182004
1766633930.085780,67957.000,8986,3,PI,1,100,182186
1766633930.125777,67997.000,9002,2,PI,1,100,182302
1766633930.165774,68037.000,9002,2,PI,1,100,182498
1766633930.205770,68077.000,9022,3,PI,1,100,182543
1766633930.245767,68117.000,9022,3,PI,1,100,182642
1766633930.285764,68157.000,9022,3,PI,1,100,182645
1766633930.325761,68197.000,9038,2,PI,1,100,182673
1766633930.365758,68237.000,9038,2,PI,1,100,182652
1766633930.405754,68277.000,9053,3,PI,1,100,182714
1766633930.445751,68317.000,9053,3,PI,1,100,182724
1766633930.485748,68357.000,9053,3,PI,1,100,182747
1766633930.525745,68397.000,9070,3,PI,1,100,182842
1766633930.565742,68437.000,9070,3,PI,1,100,182990
1766633930.605738,68477.000,9070,3,PI,1,100,183146
1766633930.645735,68517.000,9087,2,PI,1,100,183280
1766633930.685732,68557.000,9087,2,PI,1,100,183419
1766633930.725729,68597.000,9103,3,PI,1,100,183474
1766633930.765725,68637.000,9103,3,PI,1,100,183288
1766633930.805722,68677.000,9103,3,PI,1,100,182748
1766633930.845719,68717.000,9119,2,PI,1,100,182789
1766633930.885715,68757.000,9119,2,PI,1,100,182843
1766633930.925712,68797.000,9135,3,PI,1,100,182918
1766633930.965709,68837.000,9135,3,PI,1,100,183171
1766633931.005706,68877.000,9135,3,PI,1,100,183366
1766633931.045703,68917.000,9154,2,PI,1,100,183408
1766633931.085699,68957.000,9154,2,PI,1,100,183258
1766633931.125696,68997.000,9170,3,PI,1,100,182884
1766633931.165693,69037.000,9170,3,PI,1,100,182679
1766633931.205690,69077.000,9170,3,PI,1,100,182811
1766633931.245687,69117.000,9187,2,PI,1,100,182865
1766633931.285683,69157.000,9187,2,PI,1,100,182819
1766633931.325347,69196.667,9202,3,PI,1,100,182913
1766633931.365010,69236.333,9202,3,PI,1,100,182970
1766633931.404674,69276.000,9202,3,PI,1,100,182976
1766633931.444670,69316.000,9221,2,PI,1,100,182918
1766633931.484667,69356.000,9221,2,PI,1,100,182811
1766633931.524664,69396.000,9238,3,PI,1,100,182754
1766633931.564661,69436.000,9238,3,PI,1,100,182804
1766633931.604657,69476.000,9238,3,PI,1,100,183008
1766633931.645154,69516.500,9255,2,PI,1,100,183098
1766633931.685651,69557.000,9255,2,PI,1,100,183018
1766633931.725648,69597.000,9269,3,PI,1,100,182897
1766633931.765644,69637.000,9269,3,PI,1,100,182804
1766633931.805641,69677.000,9269,3,PI,1,100,182751
1766633931.845638,69717.000,9287,2,PI,1,100,182774
1766633931.885635,69757.000,9287,2,PI,1,100,182857
1766633931.925298,69796.667,9303,3,PI,1,100,182857
1766633931.964962,69836.333,9303,3,PI,1,100,182788
1766633932.004625,69876.000,9303,3,PI,1,100,182815
1766633932.044622,69916.000,9322,3,PI,1,100,182887
1766633932.084619,69956.000,9322,3,PI,1,100,182906
1766633932.124615,69996.000,9322,3,PI,1,100,182955
1766633932.164612,70036.000,9341,4,PI,1,100,182934
1766633932.204609,70076.000,9341,4,PI,1,100,182795
1766633932.244606,70116.000,9341,4,PI,1,100,182765
1766633932.284602,70156.000,9341,4,PI,1,100,182727
1766633932.324599,70196.000,9357,3,PI,1,100,182695
1766633932.364596,70236.000,9357,3,PI,1,100,182695
1766633932.404593,70276.000,9357,3,PI,1,100,182675
1766633932.444590,70316.000,9372,2,PI,1,100,182610
1766633932.484586,70356.000,9372,2,PI,1,100,182584
1766633932.524583,70396.000,9389,3,PI,1,100,182626
1766633932.564580,70436.000,9389,3,PI,1,100,182675
1766633932.604577,70476.000,9389,3,PI,1,100,182746
1766633932.644573,70516.000,9408,2,PI,1,100,182742
1766633932.684570,70556.000,9408,2,PI,1,100,182745
1766633932.724567,70596.000,9424,3,PI,1,100,182740
1766633932.764564,70636.000,9424,3,PI,1,100,182689
1766633932.804560,70676.000,9424,3,PI,1,100,182660
1766633932.844557,70716.000,9442,2,PI,1,100,182662
1766633932.884554,70756.000,9442,2,PI,1,100,182665
1766633932.924551,70796.000,9458,3,PI,1,100,182698
1766633932.964547,70836.000,9458,3,PI,1,100,182792
1766633933.004544,70876.000,9458,3,PI,1,100,182879
1766633933.044541,70916.000,9475,2,PI,1,100,182941
1766633933.084538,70956.000,9475,2,PI,1,100,182891
1766633933.124535,70996.000,9492,3,PI,1,100,182726
1766633933.164531,71036.000,9492,3,PI,1,100,182686
1766633933.204528,71076.000,9492,3,PI,1,100,182601
1766633933.244525,71116.000,9509,3,PI,1,100,182512
1766633933.284522,71156.000,9509,3,PI,1,100,182485
1766633933.324518,71196.000,9509,3,PI,1,100,182494
1766633933.364515,71236.000,9523,2,PI,1,100,182544
1766633933.404512,71276.000,9523,2,PI,1,100,182574
1766633933.451508,71323.000,9540,2,PI,1,100,182589
1766633933.498504,71370.000,9540,2,PI,1,100,182546
1766633933.538501,71410.000,9557,3,PI,1,100,182442
1766633933.578498,71450.000,9557,3,PI,1,100,182426
1766633933.618495,71490.000,9557,3,PI,1,100,182557
1766633933.658491,71530.000,9574,2,PI,1,100,182596
1766633933.698488,71570.000,9574,2,PI,1,100,182617
1766633933.738485,71610.000,9590,3,PI,1,100,182562
1766633933.778482,71650.000,9590,3,PI,1,100,182553
1766633933.818478,71690.000,9590,3,PI,1,100,182601
1766633933.858475,71730.000,9608,2,PI,1,100,182657
1766633933.898472,71770.000,9608,2,PI,1,100,182654
1766633933.938469,71810.000,9626,3,PI,1,100,182520
1766633933.978466,71850.000,9626,3,PI,1,100,182365
1766633934.018462,71890.000,9626,3,PI,1,100,182234
1766633934.058459,71930.000,9643,2,PI,1,100,182219
1766633934.098456,71970.000,9643,2,PI,1,100,182280
1766633934.138453,72010.000,9658,3,PI,1,100,182292
1766633934.178449,72050.000,9658,3,PI,1,100,182304
1766633934.218446,72090.000,9658,3,PI,1,100,182645
1766633934.258443,72130.000,9677,3,PI,1,100,182203
1766633934.298440,72170.000,9677,3,PI,1,100,180988
1766633934.338436,72210.000,9677,3,PI,1,100,180399
1766633934.377933,72249.500,9693,2,PI,1,100,180283
1766633934.417430,72289.000,9693,2,PI,1,100,180667
1766633934.457427,72329.000,9711,3,PI,1,100,180843
1766633934.497423,72369.000,9711,3,PI,1,100,179793
1766633934.537420,72409.000,9711,3,PI,1,100,177981
1766633934.577917,72449.500,9728,2,PI,1,100,174730
1766633934.618414,72490.000,9728,2,PI,1,100,173917
1766633934.658077,72529.667,9745,3,PI,1,100,175198
1766633934.697741,72569.333,9745,3,PI,1,100,177058
1766633934.737404,72609.000,9745,3,PI,1,100,177974
1766633934.777401,72649.000,9762,2,PI,1,100,177529
1766633934.817398,72689.000,9762,2,PI,1,100,176659
1766633934.857394,72729.000,9782,3,PI,1,100,177192
1766633934.897391,72769.000,9782,3,PI,1,100,178742
1766633934.937388,72809.000,9782,3,PI,1,100,180158
1766633934.977885,72849.500,9797,2,PI,1,100,180902
1766633935.018381,72890.000,9797,2,PI,1,100,180423
1766633935.058378,72930.000,9814,3,PI,1,100,180079
1766633935.098375,72970.000,9814,3,PI,1,100,178822
1766633935.138372,73010.000,9814,3,PI,1,100,177732
1766633935.178369,73050.000,9831,2,PI,1,100,178332
1766633935.218365,73090.000,9831,2,PI,1,100,179474
1766633935.258029,73129.667,9852,3,PI,1,100,180632
1766633935.297692,73169.333,9852,3,PI,1,100,180641
1766633935.337356,73209.000,9852,3,PI,1,100,179818
1766633935.377352,73249.000,9868,3,PI,1,100,178486
1766633935.417349,73289.000,9868,3,PI,1,100,177376
1766633935.457346,73329.000,9868,3,PI,1,100,177455
1766633935.497343,73369.000,9886,2,PI,1,100,178433
1766633935.537339,73409.000,9886,2,PI,1,100,179220
1766633935.577336,73449.000,9905,3,PI,1,100,179478
1766633935.617333,73489.000,9905,3,PI,1,100,178543
1766633935.657330,73529.000,9905,3,PI,1,100,176773
1766633935.697326,73569.000,9924,2,PI,1,100,176289
1766633935.737323,73609.000,9924,2,PI,1,100,176935
1766633935.777320,73649.000,9940,3,PI,1,100,177773
1766633935.817317,73689.000,9940,3,PI,1,100,178618
1766633935.857314,73729.000,9940,3,PI,1,100,178666
1766633935.897310,73769.000,9958,2,PI,1,100,178564
1766633935.937307,73809.000,9958,2,PI,1,100,176939
1766633935.977304,73849.000,9974,3,PI,1,100,175415
1766633936.017301,73889.000,9974,3,PI,1,100,176466
1766633936.057297,73929.000,9974,3,PI,1,100,177721
1766633936.097294,73969.000,9993,2,PI,1,100,179027
1766633936.137291,74009.000,9993,2,PI,1,100,179175
1766633936.177288,74049.000,10011,3,PI,1,100,179168
1766633936.217284,74089.000,10011,3,PI,1,100,177495
1766633936.257281,74129.000,10011,3,PI,1,100,175745
1766633936.297278,74169.000,10026,2,PI,1,100,176342
1766633936.337275,74209.000,10026,2,PI,1,100,177840
1766633936.377271,74249.000,10044,3,PI,1,100,179629
1766633936.417268,74289.000,10044,3,PI,1,100,180187
1766633936.457265,74329.000,10044,3,PI,1,100,180268
1766633936.497262,74369.000,10062,2,PI,1,100,179221
1766633936.537259,74409.000,10062,2,PI,1,100,177621
1766633936.577255,74449.000,10080,3,PI,1,100,177367
1766633936.617252,74489.000,10080,3,PI,1,100,177542
1766633936.657249,74529.000,10080,3,PI,1,100,178217
1766633936.697579,74569.333,10096,3,PI,1,100,178328
1766633936.737909,74609.667,10096,3,PI,1,100,178167
1766633936.778239,74650.000,10096,3,PI,1,100,176887
1766633936.817736,74689.500,10111,2,PI,1,100,174449
1766633936.857233,74729.000,10111,2,PI,1,100,173721
1766633936.897229,74769.000,10129,3,PI,1,100,174635
1766633936.937226,74809.000,10129,3,PI,1,100,175850
1766633936.977223,74849.000,10129,3,PI,1,100,176472
1766633937.017220,74889.000,10146,2,PI,1,100,176149
1766633937.057216,74929.000,10146,2,PI,1,100,174542
1766633937.097213,74969.000,10162,3,PI,1,100,172582
1766633937.137210,75009.000,10162,3,PI,1,100,172873
1766633937.177207,75049.000,10162,3,PI,1,100,173945
1766633937.217204,75089.000,10180,2,PI,1,100,175437
1766633937.257200,75129.000,10180,2,PI,1,100,175816
1766633937.297197,75169.000,10206,3,PI,1,100,174912
1766633937.337194,75209.000,10206,3,PI,1,100,173533
1766633937.377191,75249.000,10206,3,PI,1,100,172740
1766633937.417187,75289.000,10222,3,PI,1,100,173836
1766633937.457184,75329.000,10222,3,PI,1,100,175169
1766633937.497181,75369.000,10222,3,PI,1,100,176599
1766633937.537178,75409.000,10242,2,PI,1,100,176238
1766633937.577174,75449.000,10242,2,PI,1,100,174733
1766633937.617171,75489.000,10256,3,PI,1,100,173073
1766633937.657168,75529.000,10256,3,PI,1,100,173127
1766633937.697165,75569.000,10256,3,PI,1,100,173602
1766633937.737162,75609.000,10273,2,PI,1,100,174076
1766633937.777158,75649.000,10273,2,PI,1,100,174952
1766633937.817155,75689.000,10292,3,PI,1,100,175613
1766633937.857152,75729.000,10292,3,PI,1,100,175314
1766633937.897149,75769.000,10292,3,PI,1,100,173743
1766633937.937145,75809.000,10309,2,PI,1,100,173007
1766633937.977142,75849.000,10309,2,PI,1,100,174108
1766633938.017139,75889.000,10328,3,PI,1,100,175980
1766633938.057136,75929.000,10328,3,PI,1,100,176334
1766633938.097132,75969.000,10328,3,PI,1,100,174908
1766633938.137129,76009.000,10344,2,PI,1,100,173159
1766633938.177126,76049.000,10344,2,PI,1,100,172473
1766633938.217123,76089.000,10361,3,PI,1,100,172792
1766633938.257119,76129.000,10361,3,PI,1,100,173248
1766633938.297116,76169.000,10361,3,PI,1,100,173458
1766633938.343612,76215.500,10378,2,PI,1,100,170255
1766633938.390109,76262.000,10378,2,PI,1,100,168751
1766633938.430105,76302.000,10393,3,PI,1,100,167825
1766633938.470102,76342.000,10393,3,PI,1,100,172560
1766633938.510099,76382.000,10393,3,PI,1,100,172562
1766633938.550596,76422.500,10412,2,PI,1,100,171926
1766633938.591093,76463.000,10412,2,PI,1,100,172048
1766633938.631089,76503.000,10428,3,PI,1,100,172028
1766633938.671086,76543.000,10428,3,PI,1,100,171043
1766633938.711083,76583.000,10428,3,PI,1,100,169400
1766633938.750580,76622.500,10445,2,PI,1,100,170541
1766633938.790076,76662.000,10445,2,PI,1,100,172002
1766633938.830406,76702.333,10464,3,PI,1,100,173324
1766633938.870737,76742.667,10464,3,PI,1,100,172835
1766633938.911067,76783.000,10464,3,PI,1,100,172328
1766633938.951063,76823.000,10481,2,PI,1,100,171330
1766633938.991060,76863.000,10481,2,PI,1,100,171154
1766633939.030724,76902.667,10500,3,PI,1,100,171587
1766633939.070387,76942.333,10500,3,PI,1,100,171864
1766633939.110050,76982.000,10500,3,PI,1,100,171018
1766633939.150047,77022.000,10518,2,PI,1,100,169950
1766633939.190044,77062.000,10518,2,PI,1,100,169118
1766633939.230041,77102.000,10534,3,PI,1,100,169919
1766633939.270038,77142.000,10534,3,PI,1,100,171446
1766633939.310034,77182.000,10534,3,PI,1,100,173545
1766633939.350031,77222.000,10553,3,PI,1,100,173743
1766633939.390028,77262.000,10553,3,PI,1,100,173044
1766633939.430025,77302.000,10553,3,PI,1,100,171175
1766633939.470021,77342.000,10569,2,PI,1,100,169959
1766633939.510018,77382.000,10569,2,PI,1,100,171803
1766633939.550015,77422.000,10589,3,PI,1,100,174464
1766633939.590012,77462.000,10589,3,PI,1,100,176295
1766633939.630008,77502.000,10589,3,PI,1,100,176838
1766633939.670005,77542.000,10606,2,PI,1,100,176130
1766633939.710002,77582.000,10606,2,PI,1,100,173033
1766633939.749999,77622.000,10621,3,PI,1,100,171166
1766633939.789995,77662.000,10621,3,PI,1,100,170929
1766633939.829992,77702.000,10621,3,PI,1,100,170511
1766633939.869989,77742.000,10638,2,PI,1,100,169814
1766633939.909986,77782.000,10638,2,PI,1,100,168411
1766633939.949983,77822.000,10655,3,PI,1,100,168219
1766633939.989979,77862.000,10655,3,PI,1,100,166878
1766633940.029976,77902.000,10655,3,PI,1,100,164426
1766633940.069973,77942.000,10671,2,PI,1,100,164820
1766633940.109970,77982.000,10671,2,PI,1,100,166188
1766633940.150300,78022.333,10687,3,PI,1,100,166785
1766633940.190630,78062.667,10687,3,PI,1,100,166244
1766633940.230960,78103.000,10687,3,PI,1,100,165519
1766633940.270457,78142.500,10705,2,PI,1,100,163844
1766633940.309953,78182.000,10705,2,PI,1,100,164573
1766633940.349950,78222.000,10722,3,PI,1,100,164827
1766633940.389947,78262.000,10722,3,PI,1,100,165702
1766633940.429944,78302.000,10722,3,PI,1,100,168168
1766633940.469940,78342.000,10740,2,PI,1,100,169553
1766633940.509937,78382.000,10740,2,PI,1,100,168759
1766633940.549934,78422.000,10757,3,PI,1,100,167998
1766633940.589931,78462.000,10757,3,PI,1,100,168588
1766633940.629928,78502.000,10757,3,PI,1,100,169430
1766633940.669924,78542.000,10772,2,PI,1,100,170528
1766633940.709921,78582.000,10772,2,PI,1,100,172303
1766633940.749918,78622.000,10789,3,PI,1,100,173223
1766633940.789915,78662.000,10789,3,PI,1,100,173332
1766633940.829911,78702.000,10789,3,PI,1,100,172973
1766633940.869908,78742.000,10806,3,PI,1,100,172497
1766633940.909905,78782.000,10806,3,PI,1,100,172089
1766633940.949902,78822.000,10806,3,PI,1,100,171712
1766633940.989898,78862.000,10823,2,PI,1,100,171431
1766633941.029895,78902.000,10823,2,PI,1,100,171085
1766633941.069892,78942.000,10837,3,PI,1,100,170857
1766633941.109889,78982.000,10837,3,PI,1,100,170792
1766633941.149886,79022.000,10837,3,PI,1,100,170855
1766633941.190382,79062.500,10855,2,PI,1,100,170834
1766633941.230879,79103.000,10855,2,PI,1,100,170673
1766633941.270542,79142.667,10871,3,PI,1,100,170226
1766633941.310206,79182.333,10871,3,PI,1,100,169900
1766633941.349869,79222.000,10871,3,PI,1,100,169748
1766633941.389866,79262.000,10888,2,PI,1,100,169527
1766633941.429863,79302.000,10888,2,PI,1,100,169328
1766633941.469860,79342.000,10903,3,PI,1,100,169223
1766633941.509856,79382.000,10903,3,PI,1,100,169258
1766633941.549853,79422.000,10903,3,PI,1,100,169182
1766633941.589850,79462.000,10920,2,PI,1,100,169012
1766633941.629847,79502.000,10920,2,PI,1,100,168797
1766633941.669843,79542.000,10936,3,PI,1,100,168902
1766633941.709840,79582.000,10936,3,PI,1,100,169261
1766633941.749837,79622.000,10936,3,PI,1,100,169492
1766633941.789834,79662.000,10955,2,PI,1,100,169549
1766633941.829831,79702.000,10955,2,PI,1,100,169460
1766633941.869827,79742.000,10970,3,PI,1,100,169389
1766633941.909824,79782.000,10970,3,PI,1,100,169412
1766633941.949821,79822.000,10970,3,PI,1,100,169393
1766633941.989818,79862.000,10987,3,PI,1,100,169368
1766633942.029814,79902.000,10987,3,PI,1,100,169230
1766633942.069811,79942.000,10987,3,PI,1,100,169040
1766633942.109808,79982.000,11003,2,PI,1,100,168927
1766633942.149805,80022.000,11003,2,PI,1,100,169221
1766633942.189801,80062.000,11021,3,PI,1,100,167255
1766633942.229798,80102.000,11021,3,PI,1,100,162835
1766633942.269795,80142.000,11021,3,PI,1,100,162394
1766633942.309792,80182.000,11035,2,PI,1,100,164358
1766633942.349788,80222.000,11035,2,PI,1,100,163233
1766633942.389785,80262.000,11057,3,PI,1,100,159515
1766633942.429782,80302.000,11057,3,PI,1,100,156421
1766633942.469779,80342.000,11057,3,PI,1,100,154802
1766633942.509776,80382.000,11074,3,PI,1,100,157927
1766633942.549772,80422.000,11074,3,PI,1,100,156520
1766633942.589769,80462.000,11074,3,PI,1,100,153757
1766633942.629766,80502.000,11091,2,PI,1,100,151928
1766633942.669763,80542.000,11091,2,PI,1,100,151722
1766633942.709759,80582.000,11109,3,PI,1,100,153855
1766633942.749756,80622.000,11109,3,PI,1,100,153450
1766633942.789753,80662.000,11109,3,PI,1,100,153363
1766633942.829750,80702.000,11125,2,PI,1,100,152990
1766633942.869746,80742.000,11125,2,PI,1,100,152491
1766633942.909743,80782.000,11141,3,PI,1,100,152373
1766633942.949740,80822.000,11141,3,PI,1,100,152310
1766633942.989737,80862.000,11141,3,PI,1,100,152141
1766633943.029733,80902.000,11158,2,PI,1,100,152161
1766633943.069730,80942.000,11158,2,PI,1,100,151915
1766633943.109727,80982.000,11174,3,PI,1,100,151442
1766633943.149724,81022.000,11174,3,PI,1,100,151693
1766633943.189721,81062.000,11174,3,PI,1,100,152359
1766633943.236217,81108.500,11192,2,PI,1,100,153223
1766633943.282713,81155.000,11192,2,PI,1,100,153857
1766633943.322710,81195.000,11208,3,PI,1,100,154178
1766633943.362707,81235.000,11208,3,PI,1,100,154518
1766633943.402703,81275.000,11208,3,PI,1,100,154842
1766633943.442700,81315.000,11225,2,PI,1,100,155256
1766633943.482697,81355.000,11225,2,PI,1,100,155761
1766633943.522694,81395.000,11242,3,PI,1,100,156223
1766633943.562690,81435.000,11242,3,PI,1,100,156653
1766633943.602687,81475.000,11242,3,PI,1,100,156987
1766633943.642684,81515.000,11257,2,PI,1,100,157416
1766633943.682681,81555.000,11257,2,PI,1,100,157701
1766633943.722677,81595.000,11273,3,PI,1,100,158013
1766633943.762674,81635.000,11273,3,PI,1,100,158084
1766633943.802671,81675.000,11273,3,PI,1,100,158113
1766633943.842668,81715.000,11291,2,PI,1,100,158197
1766633943.882665,81755.000,11291,2,PI,1,100,158435
1766633943.922661,81795.000,11309,3,PI,1,100,158486
1766633943.962658,81835.000,11309,3,PI,1,100,158767
1766633944.002655,81875.000,11309,3,PI,1,100,159087
1766633944.042652,81915.000,11325,2,PI,1,100,159355
1766633944.082648,81955.000,11325,2,PI,1,100,159579
1766633944.122645,81995.000,11341,3,PI,1,100,159743
1766633944.162642,82035.000,11341,3,PI,1,100,159972
1766633944.202639,82075.000,11341,3,PI,1,100,160156
1766633944.242635,82115.000,11358,2,PI,1,100,160306
1766633944.282632,82155.000,11358,2,PI,1,100,160481
1766633944.322629,82195.000,11374,3,PI,1,100,160681
1766633944.362626,82235.000,11374,3,PI,1,100,161151
1766633944.402622,82275.000,11374,3,PI,1,100,161723
1766633944.442619,82315.000,11391,2,PI,1,100,162167
1766633944.482616,82355.000,11391,2,PI,1,100,162562
1766633944.522613,82395.000,11406,3,PI,1,100,162603
1766633944.562610,82435.000,11406,3,PI,1,100,162187
1766633944.602606,82475.000,11406,3,PI,1,100,161852
1766633944.642603,82515.000,11423,3,PI,1,100,161856
1766633944.682600,82555.000,11423,3,PI,1,100,162042
1766633944.722597,82595.000,11423,3,PI,1,100,162497
1766633944.762594,82635.000,11439,2,PI,1,100,163350
1766633944.802590,82675.000,11439,2,PI,1,100,164494
1766633944.842587,82715.000,11457,3,PI,1,100,165592
1766633944.882584,82755.000,11457,3,PI,1,100,166261
1766633944.922580,82795.000,11457,3,PI,1,100,166778
1766633944.962577,82835.000,11471,2,PI,1,100,167238
1766633945.002574,82875.000,11471,2,PI,1,100,167473
1766633945.042571,82915.000,11488,3,PI,1,100,167452
1766633945.082567,82955.000,11488,3,PI,1,100,167472
1766633945.122564,82995.000,11488,3,PI,1,100,167533
1766633945.162561,83035.000,11505,2,PI,1,100,167623
1766633945.202558,83075.000,11505,2,PI,1,100,167797
1766633945.242555,83115.000,11522,3,PI,1,100,167831
1766633945.282551,83155.000,11522,3,PI,1,100,167847
1766633945.322548,83195.000,11522,3,PI,1,100,168009
1766633945.362545,83235.000,11536,2,PI,1,100,168154
1766633945.402542,83275.000,11536,2,PI,1,100,168309
1766633945.442538,83315.000,11553,3,PI,1,100,168581
1766633945.482535,83355.000,11553,3,PI,1,100,168825
1766633945.522532,83395.000,11553,3,PI,1,100,168892
1766633945.562529,83435.000,11570,2,PI,1,100,168941
1766633945.602525,83475.000,11570,2,PI,1,100,169052
1766633945.642522,83515.000,11587,3,PI,1,100,169108
1766633945.682519,83555.000,11587,3,PI,1,100,169257
1766633945.722516,83595.000,11587,3,PI,1,100,169476
1766633945.762512,83635.000,11601,2,PI,1,100,169529
1766633945.802509,83675.000,11601,2,PI,1,100,169554
1766633945.842506,83715.000,11619,3,PI,1,100,169722
1766633945.882503,83755.000,11619,3,PI,1,100,169843
1766633945.922500,83795.000,11619,3,PI,1,100,170010
1766633945.962496,83835.000,11635,3,PI,1,100,170241
1766633946.002493,83875.000,11635,3,PI,1,100,170475
1766633946.042490,83915.000,11635,3,PI,1,100,170694
1766633946.082487,83955.000,11652,2,PI,1,100,170826
1766633946.122483,83995.000,11652,2,PI,1,100,170933
1766633946.162480,84035.000,11668,3,PI,1,100,171033
1766633946.202477,84075.000,11668,3,PI,1,100,171050
1766633946.242474,84115.000,11668,3,PI,1,100,171067
1766633946.282470,84155.000,11684,2,PI,1,100,171151
