LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,HR
1766937493.885970,171171,26072,1,HR,1,100,73.44
1766937962.994206,171491,26126,1,HR,1,100,98.79
1766938666.656559,171971,26212,1,HR,1,100,104.61
1766939311.680383,172411,26280,1,HR,1,100,111.67
1766939956.704207,172851,26347,1,HR,1,100,117.16
1766940660.366560,173331,26431,1,HR,1,100,118.90
1766941912.299163,174185,26564,1,HR,1,100,108.35
1766942322.768869,174465,26616,1,HR,1,100,131.89
1766942849.049671,174824,26685,1,HR,1,100,139.62
1766943436.900929,175225,26753,1,HR,1,100,141.93
1766943845.904671,175504,26786,1,HR,1,100,158.01
1766944842.759672,176184,26903,1,HR,1,100,142.50
1766946484.638496,177304,27089,1,HR,1,100,122.74
1766948204.213372,178477,27286,1,HR,1,100,106.96
1766949494.261019,179357,27421,1,HR,1,100,98.34
1766950608.393079,180117,27555,1,HR,1,100,94.03
1766952308.910432,181277,27742,1,HR,1,100,84.63
1766954321.677955,182650,27973,1,HR,1,100,75.63
1766954908.063250,183050,28041,1,HR,1,100,92.15
1766956256.749427,183970,28192,1,HR,1,100,86.17
1766957194.965898,184610,28295,1,HR,1,100,87.85
1766959785.322936,186377,28579,1,HR,1,100,75.91
1766960840.816465,187097,28696,1,HR,1,100,77.56
1766961368.563230,187457,28747,1,HR,1,100,97.36
1766962715.783444,188376,28896,1,HR,1,100,90.22
1766965316.402225,190150,29192,1,HR,1,100,77.74
1766966489.172813,190950,29325,1,HR,1,100,77.13
1766967308.646262,191509,29413,1,HR,1,100,83.80
1766968129.585674,192069,29512,1,HR,1,100,88.99
1766968774.609498,192509,29579,1,HR,1,100,99.52
1766971375.228279,194283,29878,1,HR,1,100,84.98
1766971960.147610,194682,29947,1,HR,1,100,99.43
1766972898.364081,195322,30046,1,HR,1,100,98.17
1766975067.989670,196802,30279,1,HR,1,100,85.36
1766976123.483200,197522,30412,1,HR,1,100,84.91
1766977120.338200,198202,30514,1,HR,1,100,85.65
1766978077.612193,198855,30632,1,HR,1,100,87.45
1766980774.984547,200695,30928,1,HR,1,100,75.26
1766981361.369842,201095,30995,1,HR,1,100,91.87
1766982827.333078,202095,31163,1,HR,1,100,84.79
1766984781.462071,203428,31378,1,HR,1,100,76.05
1766985191.931777,203708,31431,1,HR,1,100,106.77
1766986306.063837,204468,31552,1,HR,1,100,100.59
1766988955.059404,206275,31851,1,HR,1,100,85.64
1766990069.191463,207035,31967,1,HR,1,100,84.15
1766991826.881383,208234,32165,1,HR,1,100,76.56
1766992530.543736,208714,32250,1,HR,1,100,87.33
1766994231.061090,209874,32431,1,HR,1,100,79.41
1766995365.716635,210648,32566,1,HR,1,100,79.31
1766995776.186341,210928,32602,1,HR,1,100,109.31
1766998354.815672,212687,32900,1,HR,1,100,92.59
1767004765.472903,217060,33608,1,HR,1,100,75.07
1767006172.797610,218020,33760,1,HR,1,100,72.28
1767007404.206728,218860,33909,1,HR,1,100,72.09
1767008713.311897,219753,34043,1,HR,1,100,71.22
1767010814.037215,221186,34294,1,HR,1,100,64.65
1767015056.534819,224080,34754,1,HR,1,100,54.92
1767016872.863268,225319,34952,1,HR,1,100,53.46
1767017645.425894,225846,35036,1,HR,1,100,67.23
1767021046.460601,228166,35418,1,HR,1,100,58.03
1767023000.589595,229499,35633,1,HR,1,100,55.24
1767024114.721654,230259,35768,1,HR,1,100,60.51
1767025346.130772,231099,35902,1,HR,1,100,62.93
1767026694.816949,232019,36053,1,HR,1,100,63.44
1767028531.668884,233272,36251,1,HR,1,100,60.10
1767029587.162414,233992,36385,1,HR,1,100,65.26
1767030935.848591,234912,36533,1,HR,1,100,65.25
1767033046.835650,236352,36768,1,HR,1,100,60.01
1767035939.181115,238325,37082,1,HR,1,100,53.48
1767038401.999351,240005,37361,1,HR,1,100,49.53
1767039222.938763,240565,37444,1,HR,1,100,62.33
1767040628.797506,241524,37614,1,HR,1,100,62.37
1767045514.852972,244857,38163,1,HR,1,100,52.53
1767047684.478561,246337,38401,1,HR,1,100,49.86
1767048643.218517,246991,38501,1,HR,1,100,59.62
1767054935.132726,251283,39209,1,HR,1,100,49.48
1767056518.373020,252363,39375,1,HR,1,100,50.83
1767059333.022434,254283,39688,1,HR,1,100,46.48
1767065626.402605,258576,40397,1,HR,1,100,39.27
1767068225.555423,260349,40676,1,HR,1,100,38.12
1767070160.626894,261669,40895,1,HR,1,100,39.75
1767070922.927777,262189,40977,1,HR,1,100,56.56
1767072457.791285,263236,41160,1,HR,1,100,56.81
1767075446.890323,265275,41488,1,HR,1,100,50.72
1767076805.838242,266202,41623,1,HR,1,100,53.94
1767077919.970302,266962,41761,1,HR,1,100,59.50
1767078916.825302,267642,41860,1,HR,1,100,65.89
1767080969.173832,269042,42091,1,HR,1,100,60.77
1767081926.447825,269695,42207,1,HR,1,100,68.10
1767082806.025767,270295,42308,1,HR,1,100,75.19
1767084037.434885,271135,42440,1,HR,1,100,74.35
1767086558.891651,272855,42721,1,HR,1,100,65.58
1767087614.385181,273575,42838,1,HR,1,100,69.53
1767088688.936233,274308,42953,1,HR,1,100,72.59
1767089275.321527,274708,43020,1,HR,1,100,89.80
1767092500.440646,276908,43386,1,HR,1,100,75.90
1767093438.657117,277548,43486,1,HR,1,100,79.87
1767094747.762287,278441,43638,1,HR,1,100,77.27
1767096096.448464,279361,43785,1,HR,1,100,74.59
1767097327.857582,280201,43920,1,HR,1,100,73.89
1767098040.315715,280687,44004,1,HR,1,100,85.25
1767099623.556009,281767,44188,1,HR,1,100,78.65
1767102145.012775,283487,44472,1,HR,1,100,68.92
1767103024.590717,284087,44571,1,HR,1,100,75.83
1767103962.807188,284727,44672,1,HR,1,100,79.81
1767104733.903850,285253,44754,1,HR,1,100,87.72
1767105682.382063,285900,44854,1,HR,1,100,89.06
1767106210.128828,286260,44924,1,HR,1,100,106.31
1767107206.983829,286940,45024,1,HR,1,100,102.29
1767108086.561770,287540,45123,1,HR,1,100,101.78
1767110080.271771,288900,45355,1,HR,1,100,88.97
1767113841.933434,291466,45769,1,HR,1,100,74.40
1767115678.785369,292719,45969,1,HR,1,100,68.62
1767116910.194487,293559,46117,1,HR,1,100,69.25
1767118845.265959,294879,46332,1,HR,1,100,63.96
1767120790.599173,296206,46546,1,HR,1,100,59.85
1767122842.947703,297606,46778,1,HR,1,100,56.07
1767123662.421152,298165,46862,1,HR,1,100,67.42
1767124424.722034,298685,46946,1,HR,1,100,78.08
1767125324.823461,299299,47047,1,HR,1,100,82.95
1767126908.063756,300379,47228,1,HR,1,100,76.86
1767127201.256403,300579,47261,1,HR,1,100,126.45
1767130073.078382,302538,47578,1,HR,1,100,105.15
1767132380.504516,304112,47843,1,HR,1,100,90.33
1767134020.917377,305231,48024,1,HR,1,100,82.16
1767136669.912944,307038,48311,1,HR,1,100,71.31
1767138549.277812,308320,48523,1,HR,1,100,65.88
1767141126.441181,310078,48805,1,HR,1,100,58.82
1767142728.738998,311171,48987,1,HR,1,100,58.09
1767146716.159000,313891,49431,1,HR,1,100,50.08
1767148025.264169,314784,49580,1,HR,1,100,54.11
1767149139.396229,315544,49696,1,HR,1,100,59.63
1767150663.997994,316584,49864,1,HR,1,100,59.20
1767153183.988797,318303,50143,1,HR,1,100,53.79
1767154063.566738,318903,50244,1,HR,1,100,64.06
1767156478.008188,320550,50524,1,HR,1,100,57.96
1767159663.546299,322723,50873,1,HR,1,100,51.25
1767163250.758338,325170,51268,1,HR,1,100,45.32
1767166063.941787,327089,51582,1,HR,1,100,42.20
1767167178.073847,327849,51700,1,HR,1,100,50.36
1767167902.259685,328343,51783,1,HR,1,100,66.95
1767169132.202840,329182,51916,1,HR,1,100,67.95
1767170187.696370,329902,52034,1,HR,1,100,71.37
1767170949.997253,330422,52118,1,HR,1,100,81.15
1767171477.744018,330782,52185,1,HR,1,100,100.15
1767173178.261371,331942,52370,1,HR,1,100,89.39
1767174351.031960,332742,52503,1,HR,1,100,86.19
1767176179.088115,333989,52721,1,HR,1,100,77.79
1767177409.031270,334828,52853,1,HR,1,100,76.38
1767179130.072109,336002,53039,1,HR,1,100,70.90
1767179716.457403,336402,53108,1,HR,1,100,88.48
1767183291.941736,338841,53501,1,HR,1,100,74.28
1767184523.350854,339681,53650,1,HR,1,100,73.65
1767184895.705516,339935,53683,1,HR,1,100,112.84
1767185833.921987,340575,53784,1,HR,1,100,108.60
1767186594.756906,341094,53883,1,HR,1,100,110.10
1767187181.142201,341494,53952,1,HR,1,100,118.97
1767187943.443083,342014,54037,1,HR,1,100,118.17
1767189233.490731,342894,54169,1,HR,1,100,107.06
1767190406.261320,343694,54302,1,HR,1,100,99.94
1767191599.555394,344508,54435,1,HR,1,100,94.40
1767192829.498549,345347,54569,1,HR,1,100,89.29
1767194228.027476,346301,54735,1,HR,1,100,83.34
1767197237.649999,348354,55065,1,HR,1,100,71.35
1767198703.613235,349354,55229,1,HR,1,100,68.83
1767199817.745294,350114,55346,1,HR,1,100,71.08
1767201537.320170,351287,55546,1,HR,1,100,66.78
1767202710.090759,352087,55678,1,HR,1,100,68.60
1767203355.114583,352527,55745,1,HR,1,100,83.66
1767205172.908995,353767,55943,1,HR,1,100,75.82
1767206111.125466,354407,56043,1,HR,1,100,79.81
1767207830.700342,355580,56243,1,HR,1,100,73.57
1767208710.278283,356180,56342,1,HR,1,100,79.44
1767209296.663578,356580,56411,1,HR,1,100,95.12
1767209941.687402,357020,56479,1,HR,1,100,104.29
1767210469.434166,357380,56546,1,HR,1,100,118.15
1767210878.437909,357659,56599,1,HR,1,100,139.51
1767211992.569968,358419,56714,1,HR,1,100,126.05
1767212578.955263,358819,56781,1,HR,1,100,131.38
1767213282.617616,359299,56866,1,HR,1,100,129.96
1767213927.641440,359739,56933,1,HR,1,100,131.38
1767214710.465808,360273,57016,1,HR,1,100,127.83
1767215238.212573,360633,57084,1,HR,1,100,136.46
1767216057.686022,361192,57166,1,HR,1,100,129.94
1767217347.733669,362072,57317,1,HR,1,100,116.22
1767218520.504258,362872,57449,1,HR,1,100,107.06
1767220583.114531,364279,57680,1,HR,1,100,92.79
1767221286.776884,364759,57765,1,HR,1,100,99.95
1767222576.824532,365639,57897,1,HR,1,100,92.89
1767224648.230584,367052,58131,1,HR,1,100,81.77
1767225410.531467,367572,58214,1,HR,1,100,89.24
1767225879.639702,367892,58265,1,HR,1,100,111.08
1767227942.249975,369299,58495,1,HR,1,100,95.92
1767229172.193130,370138,58629,1,HR,1,100,90.47
1767229465.385777,370338,58663,1,HR,1,100,137.04
1767230286.325189,370898,58763,1,HR,1,100,130.39
1767230872.710484,371298,58833,1,HR,1,100,134.75
1767232045.481072,372098,58965,1,HR,1,100,121.47
1767233159.613132,372858,59080,1,HR,1,100,112.02
1767234097.829603,373498,59181,1,HR,1,100,107.96
1767234996.465066,374111,59280,1,HR,1,100,106.19
1767235876.043008,374711,59381,1,HR,1,100,104.82
1767236990.175067,375471,59513,1,HR,1,100,99.07
1767238632.053891,376591,59696,1,HR,1,100,88.96
1767240156.655657,377631,59862,1,HR,1,100,82.01
1767241407.122297,378484,60011,1,HR,1,100,79.66
1767242755.808474,379404,60162,1,HR,1,100,76.45
1767245042.711122,380964,60410,1,HR,1,100,68.01
1767245570.457887,381324,60480,1,HR,1,100,89.93
1767246508.674358,381964,60579,1,HR,1,100,90.78
1767247564.167888,382684,60697,1,HR,1,100,89.13
1767248638.718940,383417,60812,1,HR,1,100,87.84
1767249928.766587,384297,60963,1,HR,1,100,83.47
1767250691.067470,384817,61047,1,HR,1,100,90.56
1767251218.814235,385177,61116,1,HR,1,100,107.48
1767251805.199529,385577,61183,1,HR,1,100,116.93
1767252626.138942,386137,61268,1,HR,1,100,114.75
1767254756.183523,387590,61502,1,HR,1,100,98.51
1767257326.017076,389343,61783,1,HR,1,100,84.19
1767257814.182833,389676,61851,1,HR,1,100,107.15
1767258341.929598,390036,61905,1,HR,1,100,120.38
1767261284.117813,392043,62237,1,HR,1,100,100.29
1767263571.020461,393603,62485,1,HR,1,100,86.55
1767266091.011263,395322,62764,1,HR,1,100,75.07
1767268808.907103,397176,63082,1,HR,1,100,65.63
1767270626.701515,398416,63280,1,HR,1,100,61.80
1767272384.391435,399615,63477,1,HR,1,100,59.18
1767274164.070804,400829,63679,1,HR,1,100,57.14
1767280573.262071,405201,64385,1,HR,1,100,47.50
1767282206.345116,406315,64569,1,HR,1,100,48.85
1767282742.887660,406681,64622,1,HR,1,100,75.03
1767284091.573837,407601,64770,1,HR,1,100,72.85
1767287140.777368,409681,65104,1,HR,1,100,63.07
1767288156.689890,410374,65222,1,HR,1,100,68.66
1767291264.531950,412494,35,1,HR,1,100,59.69
1767291968.194304,412974,119,1,HR,1,100,74.21
1767293268.503694,413861,270,1,HR,1,100,72.87
1767293912.061554,414300,337,1,HR,1,100,86.98
1767295553.940379,415420,519,1,HR,1,100,79.55
1767297019.903615,416420,687,1,HR,1,100,75.21
1767299560.417902,418153,965,1,HR,1,100,66.25
1767301329.835528,419360,1164,1,HR,1,100,62.64
1767303909.930824,421120,1446,1,HR,1,100,56.29
1767305326.051309,422086,1616,1,HR,1,100,57.67
1767306322.906310,422766,1731,1,HR,1,100,64.46
1767306792.014545,423086,1784,1,HR,1,100,91.81
1767307319.761310,423446,1836,1,HR,1,100,108.44
1767308492.531899,424246,1970,1,HR,1,100,101.01
1767309020.278664,424606,2037,1,HR,1,100,115.60
1767309899.856605,425206,2140,1,HR,1,100,112.13
1767312205.816776,426779,2387,1,HR,1,100,95.76
1767313144.033247,427419,2490,1,HR,1,100,95.31
1767313847.695600,427899,2574,1,HR,1,100,101.91
1767314844.550600,428579,2673,1,HR,1,100,98.87
1767315900.044130,429299,2805,1,HR,1,100,95.42
1767316720.983542,429859,2889,1,HR,1,100,98.02
1767318968.305183,431392,3142,1,HR,1,100,85.01
1767320561.807220,432479,3324,1,HR,1,100,78.47
1767321675.939280,433239,3442,1,HR,1,100,78.57
1767322086.408986,433519,3494,1,HR,1,100,108.73
1767322790.071339,433999,3580,1,HR,1,100,112.35
1767324021.480457,434839,3715,1,HR,1,100,103.25
1767326434.455943,436485,3984,1,HR,1,100,88.44
1767329659.575062,438685,4345,1,HR,1,100,74.85
1767330734.126114,439418,4465,1,HR,1,100,76.73
1767331555.065526,439978,4565,1,HR,1,100,83.49
1767332551.920527,440658,4668,1,HR,1,100,84.54
1767333079.667292,441018,4735,1,HR,1,100,102.79
1767334780.184645,442178,4923,1,HR,1,100,91.45
1767335835.678175,442898,5042,1,HR,1,100,89.64
1767337030.438212,443713,5176,1,HR,1,100,86.39
1767337955.461014,444344,5294,1,HR,1,100,88.02
1767338541.846309,444744,5364,1,HR,1,100,101.80
1767339831.893956,445624,5496,1,HR,1,100,94.33
1767340897.649229,446351,5611,1,HR,1,100,91.88
1767343203.609399,447924,5881,1,HR,1,100,80.01
1767344728.211164,448964,6045,1,HR,1,100,75.05
1767345783.704694,449684,6162,1,HR,1,100,76.89
1767346663.282636,450284,6261,1,HR,1,100,82.03
1767347717.310202,451003,6379,1,HR,1,100,82.32
1767350552.483100,452937,6696,1,HR,1,100,70.97
1767354597.075668,455696,7140,1,HR,1,100,60.03
1767358603.553192,458429,7586,1,HR,1,100,51.59
1767363373.797562,461683,8115,1,HR,1,100,44.24
1767370017.542947,466215,8856,1,HR,1,100,37.36
1767371131.675006,466975,8975,1,HR,1,100,46.60
1767371600.783242,467295,9030,1,HR,1,100,77.91
1767372949.469419,468215,9181,1,HR,1,100,75.09
1767373301.300596,468455,9234,1,HR,1,100,113.96
1767373770.408831,468775,9284,1,HR,1,100,130.30
1767374825.902361,469495,9400,1,HR,1,100,119.87
1767381422.736922,473995,10131,1,HR,1,100,96.20
1767381998.860474,474388,10198,1,HR,1,100,108.16
1767383014.772997,475081,10316,1,HR,1,100,103.73
1767383542.519762,475441,10366,1,HR,1,100,117.72
1767384128.905056,475841,10438,1,HR,1,100,124.89
1767384715.290350,476241,10508,1,HR,1,100,130.47
1767387119.470057,477881,10790,1,HR,1,100,109.61
1767387471.301234,478121,10826,1,HR,1,100,140.81
1767388174.963587,478601,10912,1,HR,1,100,137.29
1767388604.490815,478894,10964,1,HR,1,100,154.40
1767389659.984345,479614,11080,1,HR,1,100,138.61
1767390480.923757,480174,11166,1,HR,1,100,131.62
1767391067.309052,480574,11233,1,HR,1,100,135.70
1767392415.995229,481494,11389,1,HR,1,100,120.04
1767393295.573170,482094,11492,1,HR,1,100,115.59
1767394761.536406,483094,11660,1,HR,1,100,103.23
1767395425.617752,483547,11727,1,HR,1,100,110.60
1767395777.448928,483787,11778,1,HR,1,100,141.58
1767402539.937336,488400,12523,1,HR,1,100,113.01
1767404240.454689,489560,12706,1,HR,1,100,99.39
1767404944.117043,490040,12792,1,HR,1,100,105.08
1767407895.101037,492053,13126,1,HR,1,100,88.40
1767410357.919273,493733,13397,1,HR,1,100,76.69
1767413171.102723,495652,13718,1,HR,1,100,66.59
1767414481.673856,496546,13870,1,HR,1,100,66.94
1767418408.989364,499225,14315,1,HR,1,100,57.04
1767419464.482894,499945,14435,1,HR,1,100,62.89
1767420423.222851,500599,14534,1,HR,1,100,69.74
1767424467.815418,503358,14981,1,HR,1,100,59.08
1767424995.562183,503718,15048,1,HR,1,100,82.99
1767425523.308948,504078,15099,1,HR,1,100,101.58
1767425933.778654,504358,15151,1,HR,1,100,126.63
1767426891.052647,505011,15269,1,HR,1,100,119.32
1767427711.992059,505571,15353,1,HR,1,100,116.62
1767429944.654068,507094,15603,1,HR,1,100,99.47
1767430702.557061,507611,15687,1,HR,1,100,103.01
1767431699.412061,508291,15803,1,HR,1,100,99.73
1767436820.021644,511784,16365,1,HR,1,100,81.39
1767437347.768409,512144,16432,1,HR,1,100,100.34
1767438110.069292,512664,16515,1,HR,1,100,103.69
1767439595.090050,513677,16683,1,HR,1,100,93.98
1767442702.932110,515797,17029,1,HR,1,100,79.38
1767443992.979758,516677,17163,1,HR,1,100,76.89
1767445400.304464,517637,17327,1,HR,1,100,73.69
1767447999.457281,519410,17606,1,HR,1,100,64.89
1767449406.781988,520370,17772,1,HR,1,100,64.36
1767449641.336106,520530,17792,1,HR,1,100,133.40
1767450579.552577,521170,17907,1,HR,1,100,124.59
1767452045.515812,522170,18059,1,HR,1,100,110.23
1767453589.175100,523223,18239,1,HR,1,100,98.56
1767454937.861277,524143,18389,1,HR,1,100,91.15
1767455641.523630,524623,18472,1,HR,1,100,98.67
1767459765.278213,527436,18918,1,HR,1,100,81.50
1767460996.687331,528276,19051,1,HR,1,100,79.27
1767461348.518507,528516,19101,1,HR,1,100,117.21
1767463635.421156,530076,19347,1,HR,1,100,99.71
1767464866.830274,530916,19480,1,HR,1,100,93.42
1767465589.550149,531409,19563,1,HR,1,100,100.44
1767468228.283974,533209,19862,1,HR,1,100,85.53
1767469987.439857,534409,20059,1,HR,1,100,77.63
1767471100.105953,535168,20176,1,HR,1,100,77.92
1767473290.255027,536662,20425,1,HR,1,100,69.62
1767473818.001792,537022,20492,1,HR,1,100,91.18
1767474872.029359,537741,20609,1,HR,1,100,89.44
1767475751.607301,538341,20709,1,HR,1,100,91.79
1767476279.354065,538701,20759,1,HR,1,100,108.43
1767476865.739360,539101,20826,1,HR,1,100,117.67
1767477217.570536,539341,20862,1,HR,1,100,147.07
1767478704.057258,540355,21028,1,HR,1,100,127.72
1767480285.831589,541434,21214,1,HR,1,100,111.69
1767480873.682847,541835,21281,1,HR,1,100,120.20
1767483452.312179,543594,21560,1,HR,1,100,101.06
1767484995.971466,544647,21741,1,HR,1,100,91.43
1767486872.404408,545927,21939,1,HR,1,100,81.52
1767488162.452056,546807,22090,1,HR,1,100,78.56
1767490704.432307,548541,22372,1,HR,1,100,68.85
1767494397.193698,551060,22782,1,HR,1,100,58.84
1767495745.879875,551980,22933,1,HR,1,100,60.26
1767496644.515339,552593,23033,1,HR,1,100,69.09
1767497113.623574,552913,23084,1,HR,1,100,95.41
1767497700.008868,553313,23151,1,HR,1,100,107.54
1767498579.586810,553913,23250,1,HR,1,100,105.86
1767499107.333575,554273,23303,1,HR,1,100,119.38
1767499810.995928,554753,23385,1,HR,1,100,120.63
1767500807.850929,555433,23503,1,HR,1,100,113.43
1767501570.151811,555953,23586,1,HR,1,100,113.86
1767502215.175635,556393,23653,1,HR,1,100,118.86
1767502937.895510,556886,23739,1,HR,1,100,120.23
1767503876.111981,557526,23841,1,HR,1,100,114.34
1767504345.220217,557846,23891,1,HR,1,100,130.60
1767504697.051394,558086,23944,1,HR,1,100,157.14
1767507628.977865,560086,24258,1,HR,1,100,128.88
1767508039.447572,560366,24309,1,HR,1,100,147.86
1767509153.579631,561126,24442,1,HR,1,100,132.55
1767511870.009507,562979,24740,1,HR,1,100,110.34
1767514039.635096,564459,24988,1,HR,1,100,94.83
1767514508.743331,564779,25041,1,HR,1,100,115.42
1767515446.959802,565419,25139,1,HR,1,100,110.61
1767515935.125560,565752,25191,1,HR,1,100,127.69
1767517049.257619,566512,25326,1,HR,1,100,116.86
1767517635.642914,566912,25393,1,HR,1,100,124.23
1767518280.666738,567352,25460,1,HR,1,100,126.92
1767520341.811047,568758,25694,1,HR,1,100,108.24
1767521221.388989,569358,25792,1,HR,1,100,106.41
1767522570.075166,570278,25942,1,HR,1,100,97.26
