LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,MZ
1766716119.261847,703318.000,47285,2,MZ,1,100,-4
1766716119.302181,703358.333,47299,3,MZ,1,100,-5
1766716119.342514,703398.667,47299,3,MZ,1,100,-7
1766716119.382847,703439.000,47299,3,MZ,1,100,-9
1766716119.422847,703479.000,47317,2,MZ,1,100,-12
1766716119.462847,703519.000,47317,2,MZ,1,100,-12
1766716119.502847,703559.000,47333,3,MZ,1,100,-13
1766716119.542847,703599.000,47333,3,MZ,1,100,-14
1766716119.582847,703639.000,47333,3,MZ,1,100,-13
1766716119.622847,703679.000,47352,2,MZ,1,100,-13
1766716119.662847,703719.000,47352,2,MZ,1,100,-13
1766716119.702847,703759.000,47367,3,MZ,1,100,-13
1766716119.742847,703799.000,47367,3,MZ,1,100,-12
1766716119.782847,703839.000,47367,3,MZ,1,100,-12
1766716119.822847,703879.000,47384,2,MZ,1,100,-11
1766716119.862847,703919.000,47384,2,MZ,1,100,-11
1766716119.898180,703954.333,47400,3,MZ,1,100,-12
1766716119.933514,703989.667,47400,3,MZ,1,100,-11
1766716119.968847,704025.000,47400,3,MZ,1,100,-13
1766716120.008847,704065.000,47418,3,MZ,1,100,-14
1766716120.048847,704105.000,47418,3,MZ,1,100,-14
1766716120.088847,704145.000,47418,3,MZ,1,100,-16
1766716120.128847,704185.000,47433,2,MZ,1,100,-16
1766716120.168847,704225.000,47433,2,MZ,1,100,-17
1766716120.208847,704265.000,47451,3,MZ,1,100,-17
1766716120.248847,704305.000,47451,3,MZ,1,100,-17
1766716120.288847,704345.000,47451,3,MZ,1,100,-19
1766716120.328847,704385.000,47467,2,MZ,1,100,-19
1766716120.368847,704425.000,47467,2,MZ,1,100,-19
1766716120.408847,704465.000,47485,3,MZ,1,100,-20
1766716120.448847,704505.000,47485,3,MZ,1,100,-19
1766716120.488847,704545.000,47485,3,MZ,1,100,-19
1766716120.528847,704585.000,47500,2,MZ,1,100,-18
1766716120.568847,704625.000,47500,2,MZ,1,100,-18
1766716120.605847,704662.000,47520,4,MZ,1,100,-18
1766716120.642847,704699.000,47520,4,MZ,1,100,-17
1766716120.679847,704736.000,47520,4,MZ,1,100,-17
1766716120.716847,704773.000,47520,4,MZ,1,100,-17
1766716120.756514,704812.667,47535,3,MZ,1,100,-16
1766716120.796180,704852.333,47535,3,MZ,1,100,-16
1766716120.835847,704892.000,47535,3,MZ,1,100,-15
1766716120.875847,704932.000,47551,2,MZ,1,100,-16
1766716120.915847,704972.000,47551,2,MZ,1,100,-16
1766716120.955847,705012.000,47568,3,MZ,1,100,-18
1766716120.995847,705052.000,47568,3,MZ,1,100,-18
1766716121.035847,705092.000,47568,3,MZ,1,100,-18
1766716121.075847,705132.000,47585,2,MZ,1,100,-18
1766716121.115847,705172.000,47585,2,MZ,1,100,-18
1766716121.155847,705212.000,47600,3,MZ,1,100,-17
1766716121.195847,705252.000,47600,3,MZ,1,100,-17
1766716121.235847,705292.000,47600,3,MZ,1,100,-17
1766716121.275847,705332.000,47616,3,MZ,1,100,-17
1766716121.315847,705372.000,47616,3,MZ,1,100,-16
1766716121.355847,705412.000,47616,3,MZ,1,100,-15
1766716121.395847,705452.000,47634,2,MZ,1,100,-14
1766716121.435847,705492.000,47634,2,MZ,1,100,-15
1766716121.475847,705532.000,47652,3,MZ,1,100,-15
1766716121.515847,705572.000,47652,3,MZ,1,100,-12
1766716121.555847,705612.000,47652,3,MZ,1,100,-14
1766716121.589347,705645.500,47667,2,MZ,1,100,-13
1766716121.622847,705679.000,47667,2,MZ,1,100,-14
1766716121.662847,705719.000,47684,3,MZ,1,100,-12
1766716121.702847,705759.000,47684,3,MZ,1,100,-12
1766716121.742847,705799.000,47684,3,MZ,1,100,-12
1766716121.782847,705839.000,47701,3,MZ,1,100,-12
1766716121.822847,705879.000,47701,3,MZ,1,100,-12
1766716121.862847,705919.000,47701,3,MZ,1,100,-12
1766716121.902847,705959.000,47717,2,MZ,1,100,-10
1766716121.942847,705999.000,47717,2,MZ,1,100,-10
1766716121.982847,706039.000,47732,3,MZ,1,100,-10
1766716122.022847,706079.000,47732,3,MZ,1,100,-10
1766716122.062847,706119.000,47732,3,MZ,1,100,-8
1766716122.102847,706159.000,47751,2,MZ,1,100,-9
1766716122.142847,706199.000,47751,2,MZ,1,100,-7
1766716122.182847,706239.000,47768,3,MZ,1,100,-7
1766716122.222847,706279.000,47768,3,MZ,1,100,-7
1766716122.262847,706319.000,47768,3,MZ,1,100,-6
1766716122.302847,706359.000,47784,2,MZ,1,100,-8
1766716122.342847,706399.000,47784,2,MZ,1,100,-5
1766716122.382847,706439.000,47801,3,MZ,1,100,-5
1766716122.422847,706479.000,47801,3,MZ,1,100,-5
1766716122.462847,706519.000,47801,3,MZ,1,100,-4
1766716122.498180,706554.333,47816,3,MZ,1,100,-3
1766716122.533514,706589.667,47816,3,MZ,1,100,-3
1766716122.568847,706625.000,47816,3,MZ,1,100,-3
1766716122.608847,706665.000,47833,2,MZ,1,100,-4
1766716122.648847,706705.000,47833,2,MZ,1,100,-3
1766716122.688847,706745.000,47850,3,MZ,1,100,-3
1766716122.728847,706785.000,47850,3,MZ,1,100,-1
1766716122.768847,706825.000,47850,3,MZ,1,100,-1
1766716122.808847,706865.000,47867,2,MZ,1,100,-1
1766716122.848847,706905.000,47867,2,MZ,1,100,-3
1766716122.888847,706945.000,47881,3,MZ,1,100,-4
1766716122.928847,706985.000,47881,3,MZ,1,100,-2
1766716122.968847,707025.000,47881,3,MZ,1,100,-1
1766716123.008847,707065.000,47899,2,MZ,1,100,-3
1766716123.048847,707105.000,47899,2,MZ,1,100,-2
1766716123.089180,707145.333,47919,3,MZ,1,100,-4
1766716123.129514,707185.667,47919,3,MZ,1,100,-4
1766716123.169847,707226.000,47919,3,MZ,1,100,-4
1766716123.209347,707265.500,47936,2,MZ,1,100,-4
1766716123.248847,707305.000,47936,2,MZ,1,100,-5
1766716123.284180,707340.333,47950,3,MZ,1,100,-5
1766716123.319514,707375.667,47950,3,MZ,1,100,-7
1766716123.354847,707411.000,47950,3,MZ,1,100,-7
1766716123.394847,707451.000,47968,3,MZ,1,100,-8
1766716123.434847,707491.000,47968,3,MZ,1,100,-8
1766716123.474847,707531.000,47968,3,MZ,1,100,-9
1766716123.514847,707571.000,47984,2,MZ,1,100,-10
1766716123.554847,707611.000,47984,2,MZ,1,100,-9
1766716123.594847,707651.000,48003,3,MZ,1,100,-7
1766716123.634847,707691.000,48003,3,MZ,1,100,-4
1766716123.674847,707731.000,48003,3,MZ,1,100,-2
1766716123.714847,707771.000,48018,2,MZ,1,100,-2
1766716123.754847,707811.000,48018,2,MZ,1,100,-3
1766716123.795180,707851.333,48035,3,MZ,1,100,-3
1766716123.835514,707891.667,48035,3,MZ,1,100,-3
1766716123.875847,707932.000,48035,3,MZ,1,100,-3
1766716123.915847,707972.000,48051,3,MZ,1,100,-4
1766716123.955847,708012.000,48051,3,MZ,1,100,-5
1766716123.995847,708052.000,48051,3,MZ,1,100,-7
1766716124.035847,708092.000,48069,2,MZ,1,100,-10
1766716124.075847,708132.000,48069,2,MZ,1,100,-12
1766716124.111180,708167.333,48083,3,MZ,1,100,-17
1766716124.146514,708202.667,48083,3,MZ,1,100,-20
1766716124.181847,708238.000,48083,3,MZ,1,100,-22
1766716124.221847,708278.000,48100,2,MZ,1,100,-24
1766716124.261847,708318.000,48100,2,MZ,1,100,-24
1766716124.301847,708358.000,48116,3,MZ,1,100,-24
1766716124.341847,708398.000,48116,3,MZ,1,100,-23
1766716124.381847,708438.000,48116,3,MZ,1,100,-20
1766716124.421847,708478.000,48134,3,MZ,1,100,-19
1766716124.461847,708518.000,48134,3,MZ,1,100,-17
1766716124.501847,708558.000,48134,3,MZ,1,100,-17
1766716124.541847,708598.000,48151,2,MZ,1,100,-16
1766716124.581847,708638.000,48151,2,MZ,1,100,-17
1766716124.621847,708678.000,48167,3,MZ,1,100,-18
1766716124.661847,708718.000,48167,3,MZ,1,100,-20
1766716124.701847,708758.000,48167,3,MZ,1,100,-23
1766716124.741847,708798.000,48184,2,MZ,1,100,-26
1766716124.781847,708838.000,48184,2,MZ,1,100,-27
1766716124.821847,708878.000,48201,3,MZ,1,100,-28
1766716124.861847,708918.000,48201,3,MZ,1,100,-30
1766716124.901847,708958.000,48201,3,MZ,1,100,-30
1766716124.937514,708993.667,48219,3,MZ,1,100,-29
1766716124.973181,709029.333,48219,3,MZ,1,100,-27
1766716125.008847,709065.000,48219,3,MZ,1,100,-27
1766716125.048847,709105.000,48235,2,MZ,1,100,-28
1766716125.088847,709145.000,48235,2,MZ,1,100,-31
1766716125.128847,709185.000,48251,3,MZ,1,100,-32
1766716125.168847,709225.000,48251,3,MZ,1,100,-33
1766716125.208847,709265.000,48251,3,MZ,1,100,-34
1766716125.248847,709305.000,48268,2,MZ,1,100,-34
1766716125.288847,709345.000,48268,2,MZ,1,100,-35
1766716125.328847,709385.000,48287,3,MZ,1,100,-37
1766716125.368847,709425.000,48287,3,MZ,1,100,-39
1766716125.408847,709465.000,48287,3,MZ,1,100,-41
1766716125.448847,709505.000,48302,2,MZ,1,100,-40
1766716125.488847,709545.000,48302,2,MZ,1,100,-41
1766716125.529181,709585.333,48318,3,MZ,1,100,-39
1766716125.569514,709625.667,48318,3,MZ,1,100,-37
1766716125.609847,709666.000,48318,3,MZ,1,100,-35
1766716125.648847,709705.000,48335,2,MZ,1,100,-35
1766716125.687847,709744.000,48335,2,MZ,1,100,-32
1766716125.723847,709780.000,48352,3,MZ,1,100,-32
1766716125.759847,709816.000,48352,3,MZ,1,100,-31
1766716125.795847,709852.000,48352,3,MZ,1,100,-32
1766716125.835847,709892.000,48369,3,MZ,1,100,-32
1766716125.875847,709932.000,48369,3,MZ,1,100,-34
1766716125.915847,709972.000,48369,3,MZ,1,100,-37
1766716125.955847,710012.000,48385,2,MZ,1,100,-37
1766716125.995847,710052.000,48385,2,MZ,1,100,-39
1766716126.035847,710092.000,48403,3,MZ,1,100,-39
1766716126.075847,710132.000,48403,3,MZ,1,100,-39
1766716126.115847,710172.000,48403,3,MZ,1,100,-41
1766716126.155847,710212.000,48419,2,MZ,1,100,-41
1766716126.195847,710252.000,48419,2,MZ,1,100,-43
1766716126.235847,710292.000,48434,3,MZ,1,100,-41
1766716126.275847,710332.000,48434,3,MZ,1,100,-41
1766716126.315847,710372.000,48434,3,MZ,1,100,-43
1766716126.355847,710412.000,48451,2,MZ,1,100,-44
1766716126.395847,710452.000,48451,2,MZ,1,100,-47
1766716126.435847,710492.000,48468,3,MZ,1,100,-50
1766716126.475847,710532.000,48468,3,MZ,1,100,-55
1766716126.515847,710572.000,48468,3,MZ,1,100,-58
1766716126.555847,710612.000,48484,3,MZ,1,100,-59
1766716126.595847,710652.000,48484,3,MZ,1,100,-60
1766716126.635847,710692.000,48484,3,MZ,1,100,-62
1766716126.668847,710725.000,48500,2,MZ,1,100,-65
1766716126.701847,710758.000,48500,2,MZ,1,100,-66
1766716126.741847,710798.000,48516,3,MZ,1,100,-65
1766716126.781847,710838.000,48516,3,MZ,1,100,-65
1766716126.821847,710878.000,48516,3,MZ,1,100,-63
1766716126.861847,710918.000,48533,3,MZ,1,100,-62
1766716126.901847,710958.000,48533,3,MZ,1,100,-61
1766716126.941847,710998.000,48533,3,MZ,1,100,-59
1766716126.981847,711038.000,48551,2,MZ,1,100,-57
1766716127.021847,711078.000,48551,2,MZ,1,100,-57
1766716127.061847,711118.000,48569,3,MZ,1,100,-56
1766716127.101847,711158.000,48569,3,MZ,1,100,-56
1766716127.141847,711198.000,48569,3,MZ,1,100,-59
1766716127.181847,711238.000,48583,2,MZ,1,100,-59
1766716127.221847,711278.000,48583,2,MZ,1,100,-62
1766716127.261847,711318.000,48600,3,MZ,1,100,-62
1766716127.301847,711358.000,48600,3,MZ,1,100,-67
1766716127.341847,711398.000,48600,3,MZ,1,100,-69
1766716127.381847,711438.000,48617,2,MZ,1,100,-70
1766716127.421847,711478.000,48617,2,MZ,1,100,-71
1766716127.457181,711513.333,48636,3,MZ,1,100,-72
1766716127.492514,711548.667,48636,3,MZ,1,100,-72
1766716127.527847,711584.000,48636,3,MZ,1,100,-74
1766716127.567847,711624.000,48650,3,MZ,1,100,-75
1766716127.607847,711664.000,48650,3,MZ,1,100,-76
1766716127.647847,711704.000,48650,3,MZ,1,100,-77
1766716127.687847,711744.000,48668,2,MZ,1,100,-77
1766716127.727847,711784.000,48668,2,MZ,1,100,-78
1766716127.767847,711824.000,48684,3,MZ,1,100,-77
1766716127.807847,711864.000,48684,3,MZ,1,100,-78
1766716127.847847,711904.000,48684,3,MZ,1,100,-77
1766716127.887847,711944.000,48701,2,MZ,1,100,-75
1766716127.927847,711984.000,48701,2,MZ,1,100,-76
1766716127.968514,712024.667,48715,3,MZ,1,100,-76
1766716128.009180,712065.333,48715,3,MZ,1,100,-73
1766716128.049847,712106.000,48715,3,MZ,1,100,-75
1766716128.088847,712145.000,48735,2,MZ,1,100,-74
1766716128.127847,712184.000,48735,2,MZ,1,100,-74
1766716128.167847,712224.000,48751,3,MZ,1,100,-73
1766716128.207847,712264.000,48751,3,MZ,1,100,-74
1766716128.247847,712304.000,48751,3,MZ,1,100,-75
1766716128.283847,712340.000,48768,3,MZ,1,100,-77
1766716128.319847,712376.000,48768,3,MZ,1,100,-79
1766716128.355847,712412.000,48768,3,MZ,1,100,-83
1766716128.395347,712451.500,48785,2,MZ,1,100,-86
1766716128.434847,712491.000,48785,2,MZ,1,100,-88
1766716128.474847,712531.000,48802,3,MZ,1,100,-88
1766716128.514847,712571.000,48802,3,MZ,1,100,-89
1766716128.554847,712611.000,48802,3,MZ,1,100,-91
1766716128.594847,712651.000,48818,2,MZ,1,100,-92
1766716128.634847,712691.000,48818,2,MZ,1,100,-93
1766716128.674847,712731.000,48836,3,MZ,1,100,-93
1766716128.714847,712771.000,48836,3,MZ,1,100,-95
1766716128.754847,712811.000,48836,3,MZ,1,100,-96
1766716128.794847,712851.000,48850,2,MZ,1,100,-99
1766716128.834847,712891.000,48850,2,MZ,1,100,-100
1766716128.874847,712931.000,48867,3,MZ,1,100,-102
1766716128.914847,712971.000,48867,3,MZ,1,100,-100
1766716128.954847,713011.000,48867,3,MZ,1,100,-97
1766716128.994847,713051.000,48883,2,MZ,1,100,-89
1766716129.034847,713091.000,48883,2,MZ,1,100,-85
1766716129.074847,713131.000,48901,3,MZ,1,100,-79
1766716129.114847,713171.000,48901,3,MZ,1,100,-76
1766716129.154847,713211.000,48901,3,MZ,1,100,-77
1766716129.190181,713246.333,48919,3,MZ,1,100,-77
1766716129.225514,713281.667,48919,3,MZ,1,100,-77
1766716129.260847,713317.000,48919,3,MZ,1,100,-77
1766716129.301347,713357.500,48934,2,MZ,1,100,-77
1766716129.341847,713398.000,48934,2,MZ,1,100,-81
1766716129.381514,713437.667,48951,3,MZ,1,100,-86
1766716129.421180,713477.333,48951,3,MZ,1,100,-87
1766716129.460847,713517.000,48951,3,MZ,1,100,-89
1766716129.500847,713557.000,48968,2,MZ,1,100,-90
1766716129.540847,713597.000,48968,2,MZ,1,100,-90
1766716129.580847,713637.000,48984,3,MZ,1,100,-92
1766716129.620847,713677.000,48984,3,MZ,1,100,-94
1766716129.660847,713717.000,48984,3,MZ,1,100,-96
1766716129.700847,713757.000,49000,2,MZ,1,100,-98
1766716129.740847,713797.000,49000,2,MZ,1,100,-99
1766716129.780847,713837.000,49018,3,MZ,1,100,-99
1766716129.820847,713877.000,49018,3,MZ,1,100,-101
1766716129.860847,713917.000,49018,3,MZ,1,100,-100
1766716129.900847,713957.000,49035,3,MZ,1,100,-98
1766716129.940847,713997.000,49035,3,MZ,1,100,-94
1766716129.980847,714037.000,49035,3,MZ,1,100,-89
1766716130.014847,714071.000,49052,2,MZ,1,100,-85
1766716130.048847,714105.000,49052,2,MZ,1,100,-77
1766716130.088847,714145.000,49067,3,MZ,1,100,-70
1766716130.128847,714185.000,49067,3,MZ,1,100,-67
1766716130.168847,714225.000,49067,3,MZ,1,100,-63
1766716130.208847,714265.000,49083,3,MZ,1,100,-61
1766716130.248847,714305.000,49083,3,MZ,1,100,-62
1766716130.288847,714345.000,49083,3,MZ,1,100,-63
1766716130.328847,714385.000,49100,2,MZ,1,100,-65
1766716130.368847,714425.000,49100,2,MZ,1,100,-68
1766716130.408847,714465.000,49117,2,MZ,1,100,-69
1766716130.448847,714505.000,49117,2,MZ,1,100,-69
1766716130.486514,714542.667,49132,3,MZ,1,100,-71
1766716130.524180,714580.333,49132,3,MZ,1,100,-70
1766716130.561847,714618.000,49132,3,MZ,1,100,-71
1766716130.601847,714658.000,49150,3,MZ,1,100,-72
1766716130.641847,714698.000,49150,3,MZ,1,100,-75
1766716130.681847,714738.000,49150,3,MZ,1,100,-79
1766716130.721347,714777.500,49168,2,MZ,1,100,-81
1766716130.760847,714817.000,49168,2,MZ,1,100,-82
1766716130.800847,714857.000,49186,3,MZ,1,100,-82
1766716130.840847,714897.000,49186,3,MZ,1,100,-80
1766716130.880847,714937.000,49186,3,MZ,1,100,-79
1766716130.920847,714977.000,49201,2,MZ,1,100,-78
1766716130.960847,715017.000,49201,2,MZ,1,100,-77
1766716131.000847,715057.000,49218,3,MZ,1,100,-77
1766716131.040847,715097.000,49218,3,MZ,1,100,-78
1766716131.080847,715137.000,49218,3,MZ,1,100,-78
1766716131.120847,715177.000,49235,3,MZ,1,100,-78
1766716131.160847,715217.000,49235,3,MZ,1,100,-75
1766716131.200847,715257.000,49235,3,MZ,1,100,-71
1766716131.240847,715297.000,49251,2,MZ,1,100,-60
1766716131.280847,715337.000,49251,2,MZ,1,100,-55
1766716131.316514,715372.667,49266,3,MZ,1,100,-57
1766716131.352180,715408.333,49266,3,MZ,1,100,-58
1766716131.387847,715444.000,49266,3,MZ,1,100,-57
1766716131.427847,715484.000,49283,2,MZ,1,100,-59
1766716131.467847,715524.000,49283,2,MZ,1,100,-58
1766716131.507847,715564.000,49300,3,MZ,1,100,-59
1766716131.547847,715604.000,49300,3,MZ,1,100,-61
1766716131.587847,715644.000,49300,3,MZ,1,100,-60
1766716131.627847,715684.000,49316,2,MZ,1,100,-62
1766716131.667847,715724.000,49316,2,MZ,1,100,-62
1766716131.707847,715764.000,49335,3,MZ,1,100,-62
1766716131.747847,715804.000,49335,3,MZ,1,100,-64
1766716131.787847,715844.000,49335,3,MZ,1,100,-65
1766716131.827847,715884.000,49350,3,MZ,1,100,-68
1766716131.867847,715924.000,49350,3,MZ,1,100,-68
1766716131.907847,715964.000,49350,3,MZ,1,100,-72
1766716131.947847,716004.000,49367,2,MZ,1,100,-69
1766716131.987847,716044.000,49367,2,MZ,1,100,-68
1766716132.027847,716084.000,49384,3,MZ,1,100,-65
1766716132.067847,716124.000,49384,3,MZ,1,100,-67
1766716132.107847,716164.000,49384,3,MZ,1,100,-66
1766716132.141347,716197.500,49400,2,MZ,1,100,-68
1766716132.174847,716231.000,49400,2,MZ,1,100,-68
1766716132.214847,716271.000,49415,3,MZ,1,100,-65
1766716132.254847,716311.000,49415,3,MZ,1,100,-64
1766716132.294847,716351.000,49415,3,MZ,1,100,-62
1766716132.334847,716391.000,49433,3,MZ,1,100,-60
1766716132.374847,716431.000,49433,3,MZ,1,100,-55
1766716132.414847,716471.000,49433,3,MZ,1,100,-50
1766716132.454847,716511.000,49449,2,MZ,1,100,-47
1766716132.494847,716551.000,49449,2,MZ,1,100,-44
1766716132.534847,716591.000,49466,3,MZ,1,100,-44
1766716132.574847,716631.000,49466,3,MZ,1,100,-42
1766716132.614847,716671.000,49466,3,MZ,1,100,-42
1766716132.654847,716711.000,49480,2,MZ,1,100,-43
1766716132.694847,716751.000,49480,2,MZ,1,100,-43
1766716132.734847,716791.000,49498,3,MZ,1,100,-44
1766716132.774847,716831.000,49498,3,MZ,1,100,-44
1766716132.814847,716871.000,49498,3,MZ,1,100,-45
1766716132.850847,716907.000,49514,3,MZ,1,100,-45
1766716132.886847,716943.000,49514,3,MZ,1,100,-43
1766716132.922847,716979.000,49514,3,MZ,1,100,-46
1766716132.968847,717025.000,49535,2,MZ,1,100,-48
1766716133.014847,717071.000,49535,2,MZ,1,100,-51
1766716133.050180,717106.333,49550,3,MZ,1,100,-53
1766716133.085514,717141.667,49550,3,MZ,1,100,-52
1766716133.120847,717177.000,49550,3,MZ,1,100,-52
1766716133.160847,717217.000,49569,2,MZ,1,100,-49
1766716133.200847,717257.000,49569,2,MZ,1,100,-49
1766716133.240847,717297.000,49585,3,MZ,1,100,-48
1766716133.280847,717337.000,49585,3,MZ,1,100,-46
1766716133.320847,717377.000,49585,3,MZ,1,100,-47
1766716133.360847,717417.000,49603,2,MZ,1,100,-44
1766716133.400847,717457.000,49603,2,MZ,1,100,-44
1766716133.440847,717497.000,49617,3,MZ,1,100,-42
1766716133.480847,717537.000,49617,3,MZ,1,100,-40
1766716133.520847,717577.000,49617,3,MZ,1,100,-37
1766716133.560847,717617.000,49634,2,MZ,1,100,-32
1766716133.600847,717657.000,49634,2,MZ,1,100,-30
1766716133.640847,717697.000,49650,3,MZ,1,100,-26
1766716133.680847,717737.000,49650,3,MZ,1,100,-26
1766716133.720847,717777.000,49650,3,MZ,1,100,-23
1766716133.760847,717817.000,49668,2,MZ,1,100,-25
1766716133.800847,717857.000,49668,2,MZ,1,100,-22
1766716133.836514,717892.667,49682,3,MZ,1,100,-22
1766716133.872180,717928.333,49682,3,MZ,1,100,-24
1766716133.907847,717964.000,49682,3,MZ,1,100,-22
1766716133.947847,718004.000,49701,3,MZ,1,100,-22
1766716133.987847,718044.000,49701,3,MZ,1,100,-20
1766716134.027847,718084.000,49701,3,MZ,1,100,-23
1766716134.067847,718124.000,49718,2,MZ,1,100,-23
1766716134.107847,718164.000,49718,2,MZ,1,100,-24
1766716134.147847,718204.000,49735,3,MZ,1,100,-22
1766716134.187847,718244.000,49735,3,MZ,1,100,-20
1766716134.227847,718284.000,49735,3,MZ,1,100,-21
1766716134.267847,718324.000,49750,2,MZ,1,100,-22
1766716134.307847,718364.000,49750,2,MZ,1,100,-22
1766716134.347847,718404.000,49767,3,MZ,1,100,-21
1766716134.387847,718444.000,49767,3,MZ,1,100,-17
1766716134.427847,718484.000,49767,3,MZ,1,100,-18
1766716134.467847,718524.000,49783,3,MZ,1,100,-16
1766716134.507847,718564.000,49783,3,MZ,1,100,-16
1766716134.547847,718604.000,49783,3,MZ,1,100,-15
1766716134.587847,718644.000,49800,2,MZ,1,100,-13
1766716134.627847,718684.000,49800,2,MZ,1,100,-10
1766716134.663514,718719.667,49819,3,MZ,1,100,-8
1766716134.699180,718755.333,49819,3,MZ,1,100,-8
1766716134.734847,718791.000,49819,3,MZ,1,100,-6
1766716134.774847,718831.000,49834,2,MZ,1,100,-3
1766716134.814847,718871.000,49834,2,MZ,1,100, 0
1766716134.854847,718911.000,49850,3,MZ,1,100, 1
1766716134.894847,718951.000,49850,3,MZ,1,100, 1
1766716134.934847,718991.000,49850,3,MZ,1,100, 1
1766716134.974847,719031.000,49867,3,MZ,1,100, 0
1766716135.014847,719071.000,49867,3,MZ,1,100,-1
1766716135.054847,719111.000,49867,3,MZ,1,100,-1
1766716135.094847,719151.000,49884,2,MZ,1,100,-3
1766716135.134847,719191.000,49884,2,MZ,1,100,-3
1766716135.174847,719231.000,49901,3,MZ,1,100,-3
1766716135.214847,719271.000,49901,3,MZ,1,100,-3
1766716135.254847,719311.000,49901,3,MZ,1,100,-4
1766716135.294347,719350.500,49917,2,MZ,1,100,-4
1766716135.333847,719390.000,49917,2,MZ,1,100,-5
1766716135.373847,719430.000,49935,3,MZ,1,100,-6
1766716135.413847,719470.000,49935,3,MZ,1,100,-8
1766716135.453847,719510.000,49935,3,MZ,1,100,-9
1766716135.489514,719545.667,49951,3,MZ,1,100,-8
1766716135.525180,719581.333,49951,3,MZ,1,100,-4
1766716135.560847,719617.000,49951,3,MZ,1,100, 0
1766716135.600847,719657.000,49968,2,MZ,1,100, 0
1766716135.640847,719697.000,49968,2,MZ,1,100, 2
1766716135.680847,719737.000,49985,3,MZ,1,100, 3
1766716135.720847,719777.000,49985,3,MZ,1,100, 0
1766716135.760847,719817.000,49985,3,MZ,1,100,-1
1766716135.800847,719857.000,50002,2,MZ,1,100,-3
1766716135.840847,719897.000,50002,2,MZ,1,100,-4
1766716135.880847,719937.000,50018,3,MZ,1,100,-8
1766716135.920847,719977.000,50018,3,MZ,1,100,-10
1766716135.960847,720017.000,50018,3,MZ,1,100,-12
1766716136.000847,720057.000,50034,2,MZ,1,100,-16
1766716136.040847,720097.000,50034,2,MZ,1,100,-19
1766716136.080847,720137.000,50050,3,MZ,1,100,-23
1766716136.120847,720177.000,50050,3,MZ,1,100,-26
1766716136.160847,720217.000,50050,3,MZ,1,100,-28
1766716136.200847,720257.000,50067,2,MZ,1,100,-28
1766716136.240847,720297.000,50067,2,MZ,1,100,-29
1766716136.276514,720332.667,50083,3,MZ,1,100,-29
1766716136.312181,720368.333,50083,3,MZ,1,100,-30
1766716136.347847,720404.000,50083,3,MZ,1,100,-30
1766716136.387847,720444.000,50100,3,MZ,1,100,-29
1766716136.427847,720484.000,50100,3,MZ,1,100,-26
1766716136.467847,720524.000,50100,3,MZ,1,100,-24
1766716136.507847,720564.000,50115,2,MZ,1,100,-21
1766716136.547847,720604.000,50115,2,MZ,1,100,-17
1766716136.587847,720644.000,50132,3,MZ,1,100,-11
1766716136.627847,720684.000,50132,3,MZ,1,100, 1
1766716136.667847,720724.000,50132,3,MZ,1,100,10
1766716136.707847,720764.000,50151,2,MZ,1,100, 7
1766716136.747847,720804.000,50151,2,MZ,1,100, 9
1766716136.787847,720844.000,50168,3,MZ,1,100, 9
1766716136.827847,720884.000,50168,3,MZ,1,100,20
1766716136.867847,720924.000,50168,3,MZ,1,100,30
1766716136.907847,720964.000,50182,2,MZ,1,100,28
1766716136.947847,721004.000,50182,2,MZ,1,100,36
1766716136.987847,721044.000,50202,3,MZ,1,100,39
1766716137.027847,721084.000,50202,3,MZ,1,100,37
1766716137.067847,721124.000,50202,3,MZ,1,100,35
1766716137.107847,721164.000,50218,3,MZ,1,100,34
1766716137.147847,721204.000,50218,3,MZ,1,100,34
1766716137.187847,721244.000,50218,3,MZ,1,100,34
1766716137.220847,721277.000,50235,2,MZ,1,100,34
1766716137.253847,721310.000,50235,2,MZ,1,100,35
1766716137.293847,721350.000,50249,3,MZ,1,100,35
1766716137.333847,721390.000,50249,3,MZ,1,100,37
1766716137.373847,721430.000,50249,3,MZ,1,100,38
1766716137.413847,721470.000,50267,3,MZ,1,100,39
1766716137.453847,721510.000,50267,3,MZ,1,100,39
1766716137.493847,721550.000,50267,3,MZ,1,100,37
1766716137.533847,721590.000,50283,2,MZ,1,100,37
1766716137.573847,721630.000,50283,2,MZ,1,100,37
1766716137.613847,721670.000,50300,3,MZ,1,100,34
1766716137.653847,721710.000,50300,3,MZ,1,100,32
1766716137.693847,721750.000,50300,3,MZ,1,100,30
1766716137.733847,721790.000,50315,2,MZ,1,100,26
1766716137.773847,721830.000,50315,2,MZ,1,100,25
1766716137.813847,721870.000,50332,3,MZ,1,100,26
1766716137.853847,721910.000,50332,3,MZ,1,100,25
1766716137.893847,721950.000,50332,3,MZ,1,100,25
1766716137.933847,721990.000,50348,2,MZ,1,100,25
1766716137.973847,722030.000,50348,2,MZ,1,100,25
1766716138.009514,722065.667,50368,3,MZ,1,100,25
1766716138.045180,722101.333,50368,3,MZ,1,100,24
1766716138.080847,722137.000,50368,3,MZ,1,100,23
1766716138.120847,722177.000,50384,2,MZ,1,100,23
1766716138.160847,722217.000,50384,2,MZ,1,100,23
1766716138.200847,722257.000,50401,3,MZ,1,100,24
