LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AY
1766633944.122645,81995.000,11349,3,AY,1,100,0.925
1766633944.162642,82035.000,11349,3,AY,1,100,0.889
1766633944.202639,82075.000,11349,3,AY,1,100,0.904
1766633944.242635,82115.000,11366,2,AY,1,100,0.948
1766633944.282632,82155.000,11366,2,AY,1,100,0.928
1766633944.322629,82195.000,11382,3,AY,1,100,0.926
1766633944.362626,82235.000,11382,3,AY,1,100,0.801
1766633944.402622,82275.000,11382,3,AY,1,100,0.783
1766633944.442619,82315.000,11397,2,AY,1,100,0.874
1766633944.482616,82355.000,11397,2,AY,1,100,0.982
1766633944.522613,82395.000,11414,3,AY,1,100,1.018
1766633944.562610,82435.000,11414,3,AY,1,100,0.953
1766633944.602606,82475.000,11414,3,AY,1,100,0.887
1766633944.637937,82510.333,11431,3,AY,1,100,0.871
1766633944.673267,82545.667,11431,3,AY,1,100,0.840
1766633944.708598,82581.000,11431,3,AY,1,100,0.828
1766633944.748595,82621.000,11447,2,AY,1,100,0.831
1766633944.788591,82661.000,11447,2,AY,1,100,0.917
1766633944.828921,82701.333,11463,3,AY,1,100,0.967
1766633944.869251,82741.667,11463,3,AY,1,100,0.992
1766633944.909581,82782.000,11463,3,AY,1,100,0.931
1766633944.949245,82821.667,11479,3,AY,1,100,0.892
1766633944.988909,82861.333,11479,3,AY,1,100,0.844
1766633945.028572,82901.000,11479,3,AY,1,100,0.872
1766633945.068569,82941.000,11496,2,AY,1,100,0.905
1766633945.108565,82981.000,11496,2,AY,1,100,0.910
1766633945.148562,83021.000,11513,3,AY,1,100,0.927
1766633945.188559,83061.000,11513,3,AY,1,100,0.915
1766633945.228556,83101.000,11513,3,AY,1,100,0.909
1766633945.268553,83141.000,11528,2,AY,1,100,0.916
1766633945.308549,83181.000,11528,2,AY,1,100,0.921
1766633945.348546,83221.000,11544,3,AY,1,100,0.907
1766633945.388543,83261.000,11544,3,AY,1,100,0.896
1766633945.428540,83301.000,11544,3,AY,1,100,0.890
1766633945.464203,83336.667,11561,3,AY,1,100,0.885
1766633945.499867,83372.333,11561,3,AY,1,100,0.897
1766633945.535531,83408.000,11561,3,AY,1,100,0.912
1766633945.575528,83448.000,11578,2,AY,1,100,0.913
1766633945.615525,83488.000,11578,2,AY,1,100,0.901
1766633945.655521,83528.000,11593,3,AY,1,100,0.899
1766633945.695518,83568.000,11593,3,AY,1,100,0.901
1766633945.735515,83608.000,11593,3,AY,1,100,0.884
1766633945.775512,83648.000,11609,2,AY,1,100,0.894
1766633945.815508,83688.000,11609,2,AY,1,100,0.887
1766633945.855505,83728.000,11627,3,AY,1,100,0.909
1766633945.895502,83768.000,11627,3,AY,1,100,0.913
1766633945.935498,83808.000,11627,3,AY,1,100,0.902
1766633945.975495,83848.000,11643,2,AY,1,100,0.889
1766633946.015492,83888.000,11643,2,AY,1,100,0.890
1766633946.055489,83928.000,11659,3,AY,1,100,0.894
1766633946.095486,83968.000,11659,3,AY,1,100,0.898
1766633946.135482,84008.000,11659,3,AY,1,100,0.901
1766633946.171146,84043.667,11675,3,AY,1,100,0.899
1766633946.206810,84079.333,11675,3,AY,1,100,0.908
1766633946.242474,84115.000,11675,3,AY,1,100,0.903
1766633946.282470,84155.000,11692,2,AY,1,100,0.897
1766633946.322467,84195.000,11692,2,AY,1,100,0.902
1766633946.362464,84235.000,11708,3,AY,1,100,0.902
1766633946.402461,84275.000,11708,3,AY,1,100,0.897
1766633946.442458,84315.000,11708,3,AY,1,100,0.887
1766633946.482454,84355.000,11726,2,AY,1,100,0.900
1766633946.522451,84395.000,11726,2,AY,1,100,0.888
1766633946.562448,84435.000,11740,3,AY,1,100,0.894
1766633946.602445,84475.000,11740,3,AY,1,100,0.902
1766633946.642441,84515.000,11740,3,AY,1,100,0.891
1766633946.682438,84555.000,11757,2,AY,1,100,0.896
1766633946.722435,84595.000,11757,2,AY,1,100,0.897
1766633946.762432,84635.000,11773,3,AY,1,100,0.901
1766633946.802428,84675.000,11773,3,AY,1,100,0.890
1766633946.842425,84715.000,11773,3,AY,1,100,0.904
1766633946.882422,84755.000,11791,2,AY,1,100,0.890
1766633946.922419,84795.000,11791,2,AY,1,100,0.886
1766633946.962415,84835.000,11805,3,AY,1,100,0.877
1766633947.002412,84875.000,11805,3,AY,1,100,0.879
1766633947.042409,84915.000,11805,3,AY,1,100,0.904
1766633947.077739,84950.333,11822,3,AY,1,100,0.901
1766633947.113070,84985.667,11822,3,AY,1,100,0.888
1766633947.148401,85021.000,11822,3,AY,1,100,0.891
1766633947.188397,85061.000,11839,2,AY,1,100,0.903
1766633947.228394,85101.000,11839,2,AY,1,100,0.894
1766633947.268391,85141.000,11856,3,AY,1,100,0.895
1766633947.308388,85181.000,11856,3,AY,1,100,0.889
1766633947.348384,85221.000,11856,3,AY,1,100,0.895
1766633947.388381,85261.000,11870,2,AY,1,100,0.900
1766633947.428378,85301.000,11870,2,AY,1,100,0.889
1766633947.468374,85341.000,11893,4,AY,1,100,0.895
1766633947.508371,85381.000,11893,4,AY,1,100,0.900
1766633947.548368,85421.000,11893,4,AY,1,100,0.891
1766633947.588365,85461.000,11893,4,AY,1,100,0.895
1766633947.628362,85501.000,11909,2,AY,1,100,0.901
1766633947.668358,85541.000,11909,2,AY,1,100,0.906
1766633947.708355,85581.000,11926,3,AY,1,100,0.894
1766633947.748352,85621.000,11926,3,AY,1,100,0.906
1766633947.788349,85661.000,11926,3,AY,1,100,0.894
1766633947.828346,85701.000,11943,2,AY,1,100,0.894
1766633947.868342,85741.000,11943,2,AY,1,100,0.892
1766633947.904006,85776.667,11958,3,AY,1,100,0.898
1766633947.939670,85812.333,11958,3,AY,1,100,0.897
1766633947.975334,85848.000,11958,3,AY,1,100,0.897
1766633948.014997,85887.667,11974,3,AY,1,100,0.906
1766633948.054661,85927.333,11974,3,AY,1,100,0.901
1766633948.094324,85967.000,11974,3,AY,1,100,0.895
1766633948.134821,86007.500,11991,2,AY,1,100,0.901
1766633948.175318,86048.000,11991,2,AY,1,100,0.900
1766633948.215314,86088.000,12008,3,AY,1,100,0.899
1766633948.255311,86128.000,12008,3,AY,1,100,0.904
1766633948.295308,86168.000,12008,3,AY,1,100,0.903
1766633948.335304,86208.000,12023,2,AY,1,100,0.896
1766633948.375301,86248.000,12023,2,AY,1,100,0.891
1766633948.415298,86288.000,12039,3,AY,1,100,0.900
1766633948.455295,86328.000,12039,3,AY,1,100,0.910
1766633948.495291,86368.000,12039,3,AY,1,100,0.906
1766633948.535288,86408.000,12057,2,AY,1,100,0.894
1766633948.575285,86448.000,12057,2,AY,1,100,0.896
1766633948.615282,86488.000,12073,3,AY,1,100,0.902
1766633948.655279,86528.000,12073,3,AY,1,100,0.908
1766633948.695275,86568.000,12073,3,AY,1,100,0.900
1766633948.730606,86603.333,12088,3,AY,1,100,0.891
1766633948.765936,86638.667,12088,3,AY,1,100,0.896
1766633948.801267,86674.000,12088,3,AY,1,100,0.906
1766633948.841264,86714.000,12105,2,AY,1,100,0.906
1766633948.881260,86754.000,12105,2,AY,1,100,0.904
1766633948.921257,86794.000,12124,3,AY,1,100,0.894
1766633948.961254,86834.000,12124,3,AY,1,100,0.904
1766633949.001251,86874.000,12124,3,AY,1,100,0.887
1766633949.041247,86914.000,12140,2,AY,1,100,0.892
1766633949.081244,86954.000,12140,2,AY,1,100,0.898
1766633949.121241,86994.000,12156,3,AY,1,100,0.897
1766633949.161238,87034.000,12156,3,AY,1,100,0.904
1766633949.201235,87074.000,12156,3,AY,1,100,0.898
1766633949.241231,87114.000,12172,2,AY,1,100,0.894
1766633949.281228,87154.000,12172,2,AY,1,100,0.901
1766633949.321225,87194.000,12189,3,AY,1,100,0.908
1766633949.361222,87234.000,12189,3,AY,1,100,0.902
1766633949.401218,87274.000,12189,3,AY,1,100,0.897
1766633949.441215,87314.000,12205,2,AY,1,100,0.904
1766633949.481212,87354.000,12205,2,AY,1,100,0.903
1766633949.521209,87394.000,12223,3,AY,1,100,0.903
1766633949.561205,87434.000,12223,3,AY,1,100,0.903
1766633949.601202,87474.000,12223,3,AY,1,100,0.889
1766633949.636866,87509.667,12237,3,AY,1,100,0.886
1766633949.672530,87545.333,12237,3,AY,1,100,0.897
1766633949.708194,87581.000,12237,3,AY,1,100,0.906
1766633949.748190,87621.000,12254,2,AY,1,100,0.888
1766633949.788187,87661.000,12254,2,AY,1,100,0.896
1766633949.828184,87701.000,12271,3,AY,1,100,0.889
1766633949.868181,87741.000,12271,3,AY,1,100,0.897
1766633949.908177,87781.000,12271,3,AY,1,100,0.894
1766633949.948174,87821.000,12288,2,AY,1,100,0.885
1766633949.988171,87861.000,12288,2,AY,1,100,0.893
1766633950.028167,87901.000,12302,3,AY,1,100,0.885
1766633950.068164,87941.000,12302,3,AY,1,100,0.892
1766633950.108161,87981.000,12302,3,AY,1,100,0.888
1766633950.148158,88021.000,12320,3,AY,1,100,0.896
1766633950.188155,88061.000,12320,3,AY,1,100,0.886
1766633950.228151,88101.000,12320,3,AY,1,100,0.880
1766633950.268148,88141.000,12336,2,AY,1,100,0.893
1766633950.308145,88181.000,12336,2,AY,1,100,0.888
1766633950.343809,88216.667,12353,3,AY,1,100,0.882
1766633950.379472,88252.333,12353,3,AY,1,100,0.895
1766633950.415136,88288.000,12353,3,AY,1,100,0.898
1766633950.455133,88328.000,12367,2,AY,1,100,0.895
1766633950.495130,88368.000,12367,2,AY,1,100,0.882
1766633950.535127,88408.000,12385,3,AY,1,100,0.887
1766633950.575123,88448.000,12385,3,AY,1,100,0.892
1766633950.615120,88488.000,12385,3,AY,1,100,0.891
1766633950.655117,88528.000,12401,3,AY,1,100,0.886
1766633950.695114,88568.000,12401,3,AY,1,100,0.891
1766633950.735111,88608.000,12401,3,AY,1,100,0.896
1766633950.775107,88648.000,12418,2,AY,1,100,0.890
1766633950.815104,88688.000,12418,2,AY,1,100,0.886
1766633950.855101,88728.000,12433,3,AY,1,100,0.892
1766633950.895097,88768.000,12433,3,AY,1,100,0.894
1766633950.935094,88808.000,12433,3,AY,1,100,0.902
1766633950.975091,88848.000,12450,2,AY,1,100,0.895
1766633951.015088,88888.000,12450,2,AY,1,100,0.895
1766633951.055084,88928.000,12466,3,AY,1,100,0.888
1766633951.095081,88968.000,12466,3,AY,1,100,0.894
1766633951.135078,89008.000,12466,3,AY,1,100,0.903
1766633951.175075,89048.000,12484,2,AY,1,100,0.903
1766633951.215072,89088.000,12484,2,AY,1,100,0.899
1766633951.250402,89123.333,12499,3,AY,1,100,0.898
1766633951.285733,89158.667,12499,3,AY,1,100,0.888
1766633951.321063,89194.000,12499,3,AY,1,100,0.898
1766633951.361060,89234.000,12515,3,AY,1,100,0.883
1766633951.401057,89274.000,12515,3,AY,1,100,0.900
1766633951.441053,89314.000,12515,3,AY,1,100,0.900
1766633951.481050,89354.000,12532,2,AY,1,100,0.899
1766633951.521047,89394.000,12532,2,AY,1,100,0.891
1766633951.561044,89434.000,12549,3,AY,1,100,0.900
1766633951.601040,89474.000,12549,3,AY,1,100,0.896
1766633951.641037,89514.000,12549,3,AY,1,100,0.896
1766633951.681034,89554.000,12565,2,AY,1,100,0.899
1766633951.721031,89594.000,12565,2,AY,1,100,0.899
1766633951.761028,89634.000,12580,3,AY,1,100,0.900
1766633951.801024,89674.000,12580,3,AY,1,100,0.897
1766633951.841021,89714.000,12580,3,AY,1,100,0.900
1766633951.881018,89754.000,12597,2,AY,1,100,0.892
1766633951.921015,89794.000,12597,2,AY,1,100,0.900
1766633951.961011,89834.000,12614,3,AY,1,100,0.897
1766633952.001008,89874.000,12614,3,AY,1,100,0.895
1766633952.041005,89914.000,12614,3,AY,1,100,0.888
1766633952.076335,89949.333,12630,3,AY,1,100,0.899
1766633952.111666,89984.667,12630,3,AY,1,100,0.901
1766633952.146996,90020.000,12630,3,AY,1,100,0.895
1766633952.186993,90060.000,12646,2,AY,1,100,0.894
1766633952.226990,90100.000,12646,2,AY,1,100,0.876
1766633952.266987,90140.000,12662,3,AY,1,100,0.904
1766633952.306983,90180.000,12662,3,AY,1,100,0.901
1766633952.346980,90220.000,12662,3,AY,1,100,0.915
1766633952.386977,90260.000,12679,2,AY,1,100,0.908
1766633952.426974,90300.000,12679,2,AY,1,100,0.901
1766633952.466970,90340.000,12696,3,AY,1,100,0.895
1766633952.506967,90380.000,12696,3,AY,1,100,0.886
1766633952.546964,90420.000,12696,3,AY,1,100,0.891
1766633952.586961,90460.000,12716,2,AY,1,100,0.893
1766633952.626957,90500.000,12716,2,AY,1,100,0.897
1766633952.666954,90540.000,12732,3,AY,1,100,0.903
1766633952.706951,90580.000,12732,3,AY,1,100,0.889
1766633952.746948,90620.000,12732,3,AY,1,100,0.895
1766633952.786944,90660.000,12749,3,AY,1,100,0.887
1766633952.826941,90700.000,12749,3,AY,1,100,0.891
1766633952.866938,90740.000,12749,3,AY,1,100,0.876
1766633952.900935,90774.000,12766,2,AY,1,100,0.893
1766633952.934932,90808.000,12766,2,AY,1,100,0.900
1766633952.974596,90847.667,12781,3,AY,1,100,0.882
1766633953.014259,90887.333,12781,3,AY,1,100,0.889
1766633953.053923,90927.000,12781,3,AY,1,100,0.891
1766633953.093920,90967.000,12797,2,AY,1,100,0.886
1766633953.133916,91007.000,12797,2,AY,1,100,0.878
1766633953.173913,91047.000,12815,3,AY,1,100,0.881
1766633953.213910,91087.000,12815,3,AY,1,100,0.898
1766633953.253907,91127.000,12815,3,AY,1,100,0.892
1766633953.293904,91167.000,12831,3,AY,1,100,0.885
1766633953.333900,91207.000,12831,3,AY,1,100,0.890
1766633953.373897,91247.000,12831,3,AY,1,100,0.874
1766633953.413894,91287.000,12847,2,AY,1,100,0.882
1766633953.453891,91327.000,12847,2,AY,1,100,0.874
1766633953.493887,91367.000,12863,3,AY,1,100,0.891
1766633953.533884,91407.000,12863,3,AY,1,100,0.892
1766633953.573881,91447.000,12863,3,AY,1,100,0.890
1766633953.613878,91487.000,12880,2,AY,1,100,0.885
1766633953.653874,91527.000,12880,2,AY,1,100,0.885
1766633953.693871,91567.000,12896,3,AY,1,100,0.894
1766633953.733868,91607.000,12896,3,AY,1,100,0.888
1766633953.773865,91647.000,12896,3,AY,1,100,0.883
1766633953.809529,91682.667,12914,3,AY,1,100,0.895
1766633953.845192,91718.333,12914,3,AY,1,100,0.891
1766633953.880856,91754.000,12914,3,AY,1,100,0.893
1766633953.920853,91794.000,12930,2,AY,1,100,0.887
1766633953.960850,91834.000,12930,2,AY,1,100,0.895
1766633954.000846,91874.000,12947,3,AY,1,100,0.889
1766633954.040843,91914.000,12947,3,AY,1,100,0.884
1766633954.080840,91954.000,12947,3,AY,1,100,0.892
1766633954.120837,91994.000,12963,2,AY,1,100,0.889
1766633954.160833,92034.000,12963,2,AY,1,100,0.897
1766633954.200497,92073.667,12981,3,AY,1,100,0.888
1766633954.240160,92113.333,12981,3,AY,1,100,0.890
1766633954.279824,92153.000,12981,3,AY,1,100,0.887
1766633954.320321,92193.500,12995,2,AY,1,100,0.890
1766633954.360817,92234.000,12995,2,AY,1,100,0.889
1766633954.400814,92274.000,13012,3,AY,1,100,0.893
1766633954.440811,92314.000,13012,3,AY,1,100,0.896
1766633954.480808,92354.000,13012,3,AY,1,100,0.897
1766633954.520804,92394.000,13029,3,AY,1,100,0.888
1766633954.560801,92434.000,13029,3,AY,1,100,0.903
1766633954.600798,92474.000,13029,3,AY,1,100,0.893
1766633954.634295,92507.500,13046,2,AY,1,100,0.890
1766633954.667792,92541.000,13046,2,AY,1,100,0.894
1766633954.707789,92581.000,13060,3,AY,1,100,0.898
1766633954.747786,92621.000,13060,3,AY,1,100,0.894
1766633954.787783,92661.000,13060,3,AY,1,100,0.889
1766633954.827780,92701.000,13078,2,AY,1,100,0.903
1766633954.867776,92741.000,13078,2,AY,1,100,0.892
1766633954.907773,92781.000,13094,3,AY,1,100,0.891
1766633954.947770,92821.000,13094,3,AY,1,100,0.889
1766633954.987767,92861.000,13094,3,AY,1,100,0.895
1766633955.027763,92901.000,13111,2,AY,1,100,0.900
1766633955.067760,92941.000,13111,2,AY,1,100,0.892
1766633955.107757,92981.000,13125,3,AY,1,100,0.895
1766633955.147753,93021.000,13125,3,AY,1,100,0.888
1766633955.187750,93061.000,13125,3,AY,1,100,0.895
1766633955.227747,93101.000,13143,3,AY,1,100,0.887
1766633955.267744,93141.000,13143,3,AY,1,100,0.893
1766633955.307741,93181.000,13143,3,AY,1,100,0.900
1766633955.347737,93221.000,13159,2,AY,1,100,0.896
1766633955.387734,93261.000,13159,2,AY,1,100,0.897
1766633955.423065,93296.333,13176,3,AY,1,100,0.893
1766633955.458395,93331.667,13176,3,AY,1,100,0.889
1766633955.493726,93367.000,13176,3,AY,1,100,0.885
1766633955.533722,93407.000,13193,3,AY,1,100,0.897
1766633955.573719,93447.000,13193,3,AY,1,100,0.890
1766633955.613716,93487.000,13193,3,AY,1,100,0.896
1766633955.653713,93527.000,13208,2,AY,1,100,0.895
1766633955.693709,93567.000,13208,2,AY,1,100,0.885
1766633955.733706,93607.000,13224,3,AY,1,100,1.451
1766633955.773703,93647.000,13224,3,AY,1,100,1.500
1766633955.813700,93687.000,13224,3,AY,1,100,1.211
1766633955.853697,93727.000,13242,2,AY,1,100,-0.323
1766633955.893693,93767.000,13242,2,AY,1,100,0.129
1766633955.933690,93807.000,13258,3,AY,1,100,-0.074
1766633955.973687,93847.000,13258,3,AY,1,100,0.223
1766633956.013684,93887.000,13258,3,AY,1,100,0.121
1766633956.053680,93927.000,13273,2,AY,1,100,0.252
1766633956.093677,93967.000,13273,2,AY,1,100,0.463
1766633956.133674,94007.000,13292,3,AY,1,100,0.692
1766633956.173671,94047.000,13292,3,AY,1,100,0.986
1766633956.213667,94087.000,13292,3,AY,1,100,0.824
1766633956.248998,94122.333,13309,3,AY,1,100,1.331
1766633956.284328,94157.667,13309,3,AY,1,100,1.078
1766633956.319659,94193.000,13309,3,AY,1,100,1.804
1766633956.359656,94233.000,13325,2,AY,1,100,1.093
1766633956.399652,94273.000,13325,2,AY,1,100,-0.253
1766633956.439649,94313.000,13340,3,AY,1,100,-0.258
1766633956.479646,94353.000,13340,3,AY,1,100,0.267
1766633956.519643,94393.000,13340,3,AY,1,100,0.958
1766633956.559639,94433.000,13357,2,AY,1,100,1.223
1766633956.599636,94473.000,13357,2,AY,1,100,0.737
1766633956.639633,94513.000,13374,3,AY,1,100,1.269
1766633956.679630,94553.000,13374,3,AY,1,100,1.212
1766633956.719626,94593.000,13374,3,AY,1,100,1.823
1766633956.759623,94633.000,13390,2,AY,1,100,0.393
1766633956.799620,94673.000,13390,2,AY,1,100,-0.419
1766633956.839617,94713.000,13408,3,AY,1,100,-0.374
1766633956.879614,94753.000,13408,3,AY,1,100,1.815
1766633956.919610,94793.000,13408,3,AY,1,100,1.206
1766633956.959607,94833.000,13424,3,AY,1,100,1.513
1766633956.999604,94873.000,13424,3,AY,1,100,0.935
1766633957.039601,94913.000,13424,3,AY,1,100,0.606
1766633957.073598,94947.000,13441,2,AY,1,100,0.802
1766633957.107595,94981.000,13441,2,AY,1,100,0.971
1766633957.147592,95021.000,13460,3,AY,1,100,0.880
1766633957.187589,95061.000,13460,3,AY,1,100,0.948
1766633957.227585,95101.000,13460,3,AY,1,100,0.892
1766633957.267582,95141.000,13476,2,AY,1,100,0.870
1766633957.307579,95181.000,13476,2,AY,1,100,0.883
1766633957.347576,95221.000,13493,3,AY,1,100,0.877
1766633957.387573,95261.000,13493,3,AY,1,100,0.916
1766633957.427569,95301.000,13493,3,AY,1,100,0.892
1766633957.467566,95341.000,13510,2,AY,1,100,0.919
1766633957.507563,95381.000,13510,2,AY,1,100,0.894
1766633957.547226,95420.667,13527,3,AY,1,100,0.914
1766633957.586890,95460.333,13527,3,AY,1,100,0.885
1766633957.626553,95500.000,13527,3,AY,1,100,0.880
1766633957.666883,95540.333,13544,3,AY,1,100,0.906
1766633957.707213,95580.667,13544,3,AY,1,100,0.919
1766633957.747543,95621.000,13544,3,AY,1,100,0.955
1766633957.787040,95660.500,13563,2,AY,1,100,0.919
1766633957.826537,95700.000,13563,2,AY,1,100,0.926
1766633957.866534,95740.000,13581,3,AY,1,100,0.881
1766633957.906530,95780.000,13581,3,AY,1,100,0.894
1766633957.946527,95820.000,13581,3,AY,1,100,0.896
1766633957.980025,95853.500,13597,2,AY,1,100,0.935
1766633958.013522,95887.000,13597,2,AY,1,100,0.968
1766633958.053185,95926.667,13614,3,AY,1,100,0.908
1766633958.092849,95966.333,13614,3,AY,1,100,0.909
1766633958.132512,96006.000,13614,3,AY,1,100,0.901
1766633958.172509,96046.000,13629,3,AY,1,100,0.889
1766633958.212506,96086.000,13629,3,AY,1,100,0.920
1766633958.252502,96126.000,13629,3,AY,1,100,0.916
1766633958.292499,96166.000,13646,2,AY,1,100,0.934
1766633958.332496,96206.000,13646,2,AY,1,100,0.937
1766633958.372493,96246.000,13662,3,AY,1,100,0.915
1766633958.412490,96286.000,13662,3,AY,1,100,0.888
1766633958.452486,96326.000,13662,3,AY,1,100,0.878
1766633958.492983,96366.500,13682,2,AY,1,100,0.896
1766633958.533480,96407.000,13682,2,AY,1,100,0.925
1766633958.573143,96446.667,13696,3,AY,1,100,0.950
1766633958.612807,96486.333,13696,3,AY,1,100,0.944
1766633958.652470,96526.000,13696,3,AY,1,100,0.933
1766633958.692967,96566.500,13713,2,AY,1,100,0.885
1766633958.733464,96607.000,13713,2,AY,1,100,0.875
1766633958.769127,96642.667,13729,3,AY,1,100,0.880
1766633958.804791,96678.333,13729,3,AY,1,100,0.898
1766633958.840455,96714.000,13729,3,AY,1,100,0.942
1766633958.880452,96754.000,13749,3,AY,1,100,0.932
1766633958.920449,96794.000,13749,3,AY,1,100,0.927
1766633958.960445,96834.000,13749,3,AY,1,100,0.904
1766633959.000442,96874.000,13763,2,AY,1,100,0.890
1766633959.040439,96914.000,13763,2,AY,1,100,0.888
1766633959.080436,96954.000,13780,3,AY,1,100,0.892
1766633959.120432,96994.000,13780,3,AY,1,100,0.925
1766633959.160429,97034.000,13780,3,AY,1,100,0.916
1766633959.200426,97074.000,13797,2,AY,1,100,0.912
1766633959.240423,97114.000,13797,2,AY,1,100,0.892
1766633959.280419,97154.000,13814,3,AY,1,100,0.896
1766633959.320416,97194.000,13814,3,AY,1,100,0.879
1766633959.360413,97234.000,13814,3,AY,1,100,0.891
1766633959.400410,97274.000,13828,2,AY,1,100,0.908
1766633959.440407,97314.000,13828,2,AY,1,100,0.923
1766633959.480403,97354.000,13846,3,AY,1,100,0.911
1766633959.520400,97394.000,13846,3,AY,1,100,0.903
1766633959.560397,97434.000,13846,3,AY,1,100,0.845
1766633959.595727,97469.333,13862,3,AY,1,100,0.687
1766633959.631058,97504.667,13862,3,AY,1,100,1.023
1766633959.666388,97540.000,13862,3,AY,1,100,1.427
1766633959.706385,97580.000,13879,2,AY,1,100,1.554
1766633959.746382,97620.000,13879,2,AY,1,100,1.234
1766633959.786378,97660.000,13896,3,AY,1,100,0.016
1766633959.826375,97700.000,13896,3,AY,1,100,0.047
1766633959.866372,97740.000,13896,3,AY,1,100,-0.366
1766633959.906369,97780.000,13913,2,AY,1,100,1.735
1766633959.946366,97820.000,13913,2,AY,1,100,1.200
1766633959.986362,97860.000,13929,3,AY,1,100,1.498
1766633960.026359,97900.000,13929,3,AY,1,100,1.035
1766633960.066356,97940.000,13929,3,AY,1,100,0.934
1766633960.106353,97980.000,13946,2,AY,1,100,0.308
1766633960.146349,98020.000,13946,2,AY,1,100,0.953
1766633960.186346,98060.000,13963,3,AY,1,100,1.194
1766633960.226343,98100.000,13963,3,AY,1,100,0.911
1766633960.266340,98140.000,13963,3,AY,1,100,0.839
1766633960.306336,98180.000,13978,2,AY,1,100,0.889
1766633960.346333,98220.000,13978,2,AY,1,100,0.812
1766633960.386330,98260.000,13994,3,AY,1,100,0.871
1766633960.426327,98300.000,13994,3,AY,1,100,0.866
1766633960.466323,98340.000,13994,3,AY,1,100,0.861
1766633960.501654,98375.333,14012,3,AY,1,100,0.893
1766633960.536984,98410.667,14012,3,AY,1,100,0.874
1766633960.572315,98446.000,14012,3,AY,1,100,0.865
1766633960.612312,98486.000,14030,2,AY,1,100,0.881
1766633960.652308,98526.000,14030,2,AY,1,100,0.866
1766633960.692305,98566.000,14045,3,AY,1,100,0.906
1766633960.732302,98606.000,14045,3,AY,1,100,0.923
1766633960.772299,98646.000,14045,3,AY,1,100,0.912
1766633960.812295,98686.000,14062,3,AY,1,100,0.867
1766633960.852292,98726.000,14062,3,AY,1,100,0.837
1766633960.892289,98766.000,14062,3,AY,1,100,0.840
1766633960.932286,98806.000,14079,2,AY,1,100,0.863
1766633960.972283,98846.000,14079,2,AY,1,100,0.919
1766633961.012279,98886.000,14095,3,AY,1,100,0.909
1766633961.052276,98926.000,14095,3,AY,1,100,0.911
1766633961.092273,98966.000,14095,3,AY,1,100,0.911
1766633961.132270,99006.000,14110,2,AY,1,100,0.871
1766633961.172266,99046.000,14110,2,AY,1,100,0.860
1766633961.212263,99086.000,14127,3,AY,1,100,0.838
1766633961.252260,99126.000,14127,3,AY,1,100,0.857
1766633961.292257,99166.000,14127,3,AY,1,100,0.891
1766633961.325754,99199.500,14144,2,AY,1,100,0.913
1766633961.359251,99233.000,14144,2,AY,1,100,0.916
1766633961.399581,99273.333,14160,3,AY,1,100,0.918
1766633961.439911,99313.667,14160,3,AY,1,100,0.909
1766633961.480242,99354.000,14160,3,AY,1,100,0.862
1766633961.520238,99394.000,14176,3,AY,1,100,0.788
1766633961.560235,99434.000,14176,3,AY,1,100,0.827
1766633961.600232,99474.000,14176,3,AY,1,100,0.898
1766633961.640229,99514.000,14192,2,AY,1,100,0.908
1766633961.680225,99554.000,14192,2,AY,1,100,0.896
1766633961.719889,99593.667,14209,3,AY,1,100,0.864
1766633961.759552,99633.333,14209,3,AY,1,100,0.893
1766633961.799216,99673.000,14209,3,AY,1,100,0.877
1766633961.839212,99713.000,14226,2,AY,1,100,0.888
1766633961.879209,99753.000,14226,2,AY,1,100,0.873
1766633961.919206,99793.000,14242,3,AY,1,100,0.889
1766633961.959203,99833.000,14242,3,AY,1,100,0.884
1766633961.999200,99873.000,14242,3,AY,1,100,0.874
1766633962.039196,99913.000,14257,2,AY,1,100,0.861
1766633962.079193,99953.000,14257,2,AY,1,100,0.816
1766633962.114524,99988.333,14274,3,AY,1,100,0.806
1766633962.149854,100023.667,14274,3,AY,1,100,0.843
1766633962.185184,100059.000,14274,3,AY,1,100,0.860
1766633962.225181,100099.000,14291,3,AY,1,100,0.924
1766633962.265178,100139.000,14291,3,AY,1,100,0.962
1766633962.305175,100179.000,14291,3,AY,1,100,0.932
1766633962.345171,100219.000,14310,2,AY,1,100,0.889
1766633962.385168,100259.000,14310,2,AY,1,100,0.851
1766633962.425165,100299.000,14324,3,AY,1,100,0.849
1766633962.465162,100339.000,14324,3,AY,1,100,0.857
1766633962.505159,100379.000,14324,3,AY,1,100,0.833
1766633962.545155,100419.000,14342,2,AY,1,100,0.828
1766633962.585152,100459.000,14342,2,AY,1,100,0.854
1766633962.625149,100499.000,14358,3,AY,1,100,0.881
1766633962.665146,100539.000,14358,3,AY,1,100,0.942
1766633962.705142,100579.000,14358,3,AY,1,100,0.956
1766633962.745639,100619.500,14375,2,AY,1,100,0.935
1766633962.786136,100660.000,14375,2,AY,1,100,0.890
1766633962.826133,100700.000,14395,3,AY,1,100,0.867
1766633962.866129,100740.000,14395,3,AY,1,100,0.852
1766633962.906126,100780.000,14395,3,AY,1,100,0.830
1766633962.941790,100815.667,14412,3,AY,1,100,0.813
1766633962.977454,100851.333,14412,3,AY,1,100,0.840
