LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SR
1766717117.994847,1702051,14021,1,SR,1,100,0.066667
1766717119.461847,1703518,14288,1,SR,1,100,0.200000
1766717119.927847,1703984,14373,1,SR,1,100,0.266667
1766717120.461847,1704518,14440,1,SR,1,100,0.066667
1766717121.667847,1705724,14673,1,SR,1,100,0.333333
1766717122.267847,1706324,14740,1,SR,1,100,0.133333
1766717122.534847,1706591,14808,1,SR,1,100,0.266667
1766717122.934847,1706991,14857,1,SR,1,100,0.133333
1766717123.334847,1707391,14910,1,SR,1,100,0.066667
1766717123.600847,1707657,14946,1,SR,1,100,0.066667
1766717125.334847,1709391,15298,1,SR,1,100,0.400000
1766717126.673847,1710730,15497,1,SR,1,100,0.333333
1766717129.613847,1713670,15934,1,SR,1,100,0.066667
1766717130.480847,1714537,16089,1,SR,1,100,0.066667
1766717131.146847,1715203,16188,1,SR,1,100,0.066667
1766717131.414847,1715471,16259,1,SR,1,100,0.133333
1766717131.880847,1715937,16326,1,SR,1,100,0.066667
1766717133.879847,1717936,16646,1,SR,1,100,0.066667
1766717134.679847,1718736,16797,1,SR,1,100,0.133333
1766717135.079847,1719136,16880,1,SR,1,100,0.200000
1766717136.012847,1720069,17030,1,SR,1,100,0.200000
1766717142.285847,1726342,18118,1,SR,1,100,0.533333
1766717143.886847,1727943,18336,1,SR,1,100,0.266667
1766717144.686847,1728743,18434,1,SR,1,100,0.066667
1766717145.019847,1729076,18535,1,SR,1,100,0.400000
1766717145.685847,1729742,18634,1,SR,1,100,0.266667
1766717146.619847,1730676,18752,1,SR,1,100,0.066667
1766717150.818847,1734875,19439,1,SR,1,100,0.066667
1766717151.552847,1735609,19573,1,SR,1,100,0.200000
1766717153.017847,1737074,19825,1,SR,1,100,0.200000
1766717156.757847,1740814,20443,1,SR,1,100,0.266667
1766717158.490847,1742547,20728,1,SR,1,100,0.200000
1766717159.357847,1743414,20848,1,SR,1,100,0.066667
1766717159.557847,1743614,20932,1,SR,1,100,0.333333
1766717160.023847,1744080,20999,1,SR,1,100,0.266667
1766717161.823847,1745880,21281,1,SR,1,100,0.200000
1766717162.756847,1746813,21446,1,SR,1,100,0.266667
1766717163.824847,1747881,21613,1,SR,1,100,0.266667
1766717164.224847,1748281,21697,1,SR,1,100,0.333333
1766717164.690847,1748747,21781,1,SR,1,100,0.400000
1766717167.163847,1751220,22161,1,SR,1,100,0.333333
1766717172.769847,1756826,23087,1,SR,1,100,0.400000
1766717174.635847,1758692,23371,1,SR,1,100,0.266667
1766717175.169847,1759226,23486,1,SR,1,100,0.466667
1766717176.302847,1760359,23652,1,SR,1,100,0.266667
1766717178.169847,1762226,23984,1,SR,1,100,0.466667
1766717179.435847,1763492,24138,1,SR,1,100,0.066667
1766717182.234847,1766291,24651,1,SR,1,100,0.400000
1766717183.768847,1767825,24871,1,SR,1,100,0.266667
1766717184.301847,1768358,24938,1,SR,1,100,0.133333
1766717184.701847,1768758,25041,1,SR,1,100,0.266667
1766717185.368847,1769425,25125,1,SR,1,100,0.133333
1766717186.034847,1770091,25224,1,SR,1,100,0.133333
1766717188.441847,1772498,25620,1,SR,1,100,0.200000
1766717189.641847,1773698,25806,1,SR,1,100,0.133333
1766717192.647847,1776704,26320,1,SR,1,100,0.266667
1766717193.314847,1777371,26486,1,SR,1,100,0.533333
1766717193.980847,1778037,26521,1,SR,1,100,0.133333
1766717197.846847,1781903,27162,1,SR,1,100,0.200000
1766717198.313847,1782370,27247,1,SR,1,100,0.266667
1766717200.586847,1784643,27616,1,SR,1,100,0.200000
1766717201.053847,1785110,27666,1,SR,1,100,0.066667
1766717201.253847,1785310,27719,1,SR,1,100,0.133333
1766717202.186847,1786243,27899,1,SR,1,100,0.266667
1766717202.719847,1786776,27950,1,SR,1,100,0.066667
1766717202.919847,1786976,28002,1,SR,1,100,0.200000
1766717207.119847,1791176,28684,1,SR,1,100,0.200000
1766717207.465847,1791522,28751,1,SR,1,100,0.200000
1766717208.199847,1792256,28852,1,SR,1,100,0.133333
1766717212.938847,1796995,29627,1,SR,1,100,0.133333
1766717213.405847,1797462,29695,1,SR,1,100,0.133333
1766717216.611847,1800668,30277,1,SR,1,100,0.400000
1766717217.278847,1801335,30361,1,SR,1,100,0.266667
