LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,B%
1767993611.916166,891597.000,13232,1,B%,1,100,54
1768000941.732346,896597.000,14055,1,B%,1,100,54
1768008270.082562,901596.000,14882,1,B%,1,100,54
1768015618.956264,906609.000,15699,1,B%,1,100,53
1768022948.772443,911609.000,16529,1,B%,1,100,53
1768030277.122659,916608.000,17364,1,B%,1,100,53
1768037615.734618,921614.000,18183,1,B%,1,100,53
1768044945.550798,926614.000,19012,1,B%,1,100,53
1768052284.162757,931620.000,19828,1,B%,1,100,52
1768059622.774716,936626.000,20671,1,B%,1,100,53
1768066952.590896,941626.000,21490,1,B%,1,100,52
1768074280.941112,946625.000,22305,1,B%,1,100,52
1768081619.553071,951631.000,23121,1,B%,1,100,52
1768088949.369251,956631.000,23950,1,B%,1,100,52
1768096277.719467,961630.000,24767,1,B%,1,100,52
1768103616.331426,966636.000,25588,1,B%,1,100,52
1768110956.409348,971643.000,26397,1,B%,1,100,51
1768118295.021307,976649.000,27232,1,B%,1,100,52
1768125623.371523,981648.000,28052,1,B%,1,100,51
1768132953.187703,986648.000,28876,1,B%,1,100,51
1768140310.857184,991667.000,29710,1,B%,1,100,52
1768147649.469143,996673.000,30559,1,B%,1,100,51
1768154979.285322,1001673.000,31399,1,B%,1,100,51
1768162307.635539,1006672.000,32233,1,B%,1,100,51
1768169647.713461,1011679.000,33073,1,B%,1,100,51
1768176976.063677,1016678.000,33936,1,B%,1,100,51
1768184305.879857,1021678.000,34772,1,B%,1,100,50
1768191653.287595,1026690.000,35610,1,B%,1,100,50
1768198993.365517,1031697.000,36448,1,B%,1,100,50
1768206321.715734,1036696.000,37305,1,B%,1,100,50
1768213651.531913,1041696.000,38134,1,B%,1,100,50
1768220979.882130,1046695.000,38973,1,B%,1,100,50
1768228328.755831,1051708.000,39811,1,B%,1,100,50
1768235667.367790,1056714.000,40664,1,B%,1,100,50
1768242997.183970,1061714.000,41499,1,B%,1,100,50
1768250335.795929,1066720.000,42338,1,B%,1,100,49
1768257664.146145,1071719.000,43182,1,B%,1,100,49
1768264993.962325,1076719.000,44013,1,B%,1,100,50
1768272322.312541,1081718.000,44878,1,B%,1,100,50
1768279652.128721,1086718.000,45713,1,B%,1,100,49
1768286980.478937,1091717.000,46547,1,B%,1,100,49
1768294310.295117,1096717.000,47375,1,B%,1,100,49
1768301638.645333,1101716.000,48203,1,B%,1,100,49
1768308968.461512,1106716.000,49058,1,B%,1,100,49
1768316317.335214,1111729.000,49879,1,B%,1,100,49
1768323655.947173,1116735.000,50706,1,B%,1,100,49
1768330984.297389,1121734.000,51549,1,B%,1,100,49
1768338333.171091,1126747.000,52400,1,B%,1,100,49
1768345662.987271,1131747.000,53238,1,B%,1,100,49
1768352991.337487,1136746.000,54073,1,B%,1,100,49
1768360340.211189,1141759.000,54929,1,B%,1,100,48
1768367668.561405,1146758.000,55765,1,B%,1,100,48
1768374998.377584,1151758.000,56595,1,B%,1,100,49
1768382336.989543,1156764.000,57428,1,B%,1,100,48
1768389675.601502,1161770.000,58261,1,B%,1,100,48
1768397005.417682,1166770.000,59114,1,B%,1,100,48
1768404363.087163,1171789.000,59949,1,B%,1,100,48
1768411701.699122,1176795.000,60773,1,B%,1,100,48
1768419031.515301,1181795.000,61599,1,B%,1,100,48
1768426359.865518,1186794.000,62442,1,B%,1,100,47
1768433708.739219,1191807.000,63266,1,B%,1,100,48
1768441038.555399,1196807.000,64085,1,B%,1,100,48
1768448387.429101,1201820.000,64912,1,B%,1,100,47
1768455734.836839,1206832.000,221,1,B%,1,100,48
1768463083.710541,1211845.000,1060,1,B%,1,100,47
1768470432.584242,1216858.000,1882,1,B%,1,100,47
1768477781.457944,1221871.000,2734,1,B%,1,100,47
1768485109.808160,1226870.000,3561,1,B%,1,100,48
1768492468.943605,1231890.000,4389,1,B%,1,100,47
1768499797.293821,1236889.000,5215,1,B%,1,100,46
1768507127.110001,1241889.000,6045,1,B%,1,100,47
1768514455.460217,1246888.000,6900,1,B%,1,100,47
1768521804.333919,1251901.000,7732,1,B%,1,100,47
1768529142.945878,1256907.000,8563,1,B%,1,100,46
1768536472.762057,1261907.000,9410,1,B%,1,100,46
1768543801.112273,1266906.000,10245,1,B%,1,100,47
1768551149.985975,1271919.000,11065,1,B%,1,100,47
1768558488.597934,1276925.000,11880,1,B%,1,100,46
1768565818.414114,1281925.000,12699,1,B%,1,100,46
1768573146.764330,1286924.000,13548,1,B%,1,100,47
1768580486.842252,1291931.000,14372,1,B%,1,100,46
1768587825.454211,1296937.000,15190,1,B%,1,100,46
1768595153.804427,1301936.000,16008,1,B%,1,100,46
1768602492.416386,1306942.000,16845,1,B%,1,100,46
1768609832.494308,1311949.000,17665,1,B%,1,100,46
1768617160.844525,1316948.000,18482,1,B%,1,100,46
1768624490.660704,1321948.000,19302,1,B%,1,100,46
1768631819.010921,1326947.000,20120,1,B%,1,100,45
1768639148.827100,1331947.000,20953,1,B%,1,100,44
1768646477.177317,1336946.000,21769,1,B%,1,100,45
1768653826.051018,1341959.000,22596,1,B%,1,100,45
1768661154.401235,1346958.000,23419,1,B%,1,100,45
1768668484.217414,1351958.000,24258,1,B%,1,100,45
1768675822.829373,1356964.000,25078,1,B%,1,100,45
1768683151.179590,1361963.000,25895,1,B%,1,100,45
1768690480.995769,1366963.000,26714,1,B%,1,100,44
1768697819.607728,1371969.000,27533,1,B%,1,100,45
1768705168.481430,1376982.000,28353,1,B%,1,100,44
1768712496.831646,1381981.000,29180,1,B%,1,100,45
1768719826.647825,1386981.000,30000,1,B%,1,100,44
1768727156.464005,1391981.000,30818,1,B%,1,100,45
1768734495.075964,1396987.000,31636,1,B%,1,100,44
1768741823.426180,1401986.000,32473,1,B%,1,100,44
1768749153.242360,1406986.000,33302,1,B%,1,100,44
1768756481.592576,1411985.000,34116,1,B%,1,100,44
1768763820.204535,1416991.000,34939,1,B%,1,100,44
1768771150.020715,1421991.000,35762,1,B%,1,100,44
1768778488.632674,1426997.000,36601,1,B%,1,100,43
1768785816.982890,1431996.000,37420,1,B%,1,100,43
1768793176.118335,1437016.000,38242,1,B%,1,100,44
1768800504.468551,1442015.000,39058,1,B%,1,100,43
1768807834.284730,1447015.000,39893,1,B%,1,100,44
1768815162.634947,1452014.000,40717,1,B%,1,100,43
1768822492.451126,1457014.000,41534,1,B%,1,100,43
1768829820.801343,1462013.000,42354,1,B%,1,100,43
1768837150.617522,1467013.000,43170,1,B%,1,100,43
1768844478.967738,1472012.000,44003,1,B%,1,100,43
1768851808.783918,1477012.000,44823,1,B%,1,100,43
1768859147.395877,1482018.000,45642,1,B%,1,100,43
1768866477.212057,1487018.000,46457,1,B%,1,100,43
1768873815.824016,1492024.000,47290,1,B%,1,100,42
1768881173.493497,1497043.000,48107,1,B%,1,100,43
1768888522.367198,1502056.000,48929,1,B%,1,100,42
1768895860.979157,1507062.000,49747,1,B%,1,100,43
1768903190.795337,1512062.000,50586,1,B%,1,100,42
1768910539.669039,1517075.000,51404,1,B%,1,100,43
1768917868.019255,1522074.000,52225,1,B%,1,100,42
1768925197.835434,1527074.000,53040,1,B%,1,100,42
1768932526.185651,1532073.000,53877,1,B%,1,100,42
1768939856.001830,1537073.000,54696,1,B%,1,100,42
1768947184.352046,1542072.000,55518,1,B%,1,100,42
1768954514.168226,1547072.000,56339,1,B%,1,100,42
1768961842.518442,1552071.000,57158,1,B%,1,100,42
1768969191.392144,1557084.000,57984,1,B%,1,100,42
1768976530.004103,1562090.000,58823,1,B%,1,100,42
1768983859.820283,1567090.000,59649,1,B%,1,100,42
1768991188.170499,1572089.000,60465,1,B%,1,100,41
1768998537.044201,1577102.000,61287,1,B%,1,100,42
1769005875.656160,1582108.000,62130,1,B%,1,100,42
1769013205.472339,1587108.000,62956,1,B%,1,100,41
1769020544.084298,1592114.000,63778,1,B%,1,100,41
1769027882.696257,1597120.000,64603,1,B%,1,100,42
1769035211.046474,1602119.000,65448,1,B%,1,100,42
1769042540.862653,1607119.000,742,1,B%,1,100,41
1769049879.474612,1612125.000,1568,1,B%,1,100,41
1769057209.290792,1617125.000,2398,1,B%,1,100,41
1769064537.641008,1622124.000,3243,1,B%,1,100,41
1769071867.457187,1627124.000,4072,1,B%,1,100,41
1769079214.864926,1632136.000,4901,1,B%,1,100,41
1769086544.681105,1637136.000,5734,1,B%,1,100,41
1769093873.031322,1642135.000,6564,1,B%,1,100,41
1769101202.847501,1647135.000,7415,1,B%,1,100,41
1769108541.459460,1652141.000,8251,1,B%,1,100,40
1769115880.071419,1657147.000,9080,1,B%,1,100,41
1769123209.887599,1662147.000,9905,1,B%,1,100,41
1769130548.499558,1667153.000,10756,1,B%,1,100,41
1769137876.849774,1672152.000,11589,1,B%,1,100,41
1769145225.723476,1677165.000,12402,1,B%,1,100,41
1769152555.539655,1682165.000,13226,1,B%,1,100,41
1769159883.889872,1687164.000,14071,1,B%,1,100,41
1769167213.706051,1692164.000,14897,1,B%,1,100,41
1769174542.056267,1697163.000,15725,1,B%,1,100,40
1769181880.668226,1702169.000,16547,1,B%,1,100,41
1769189210.484406,1707169.000,17389,1,B%,1,100,40
1769196538.834622,1712168.000,18220,1,B%,1,100,40
1769203878.912545,1717175.000,19049,1,B%,1,100,40
1769211207.262761,1722174.000,19881,1,B%,1,100,40
1769218537.078941,1727174.000,20709,1,B%,1,100,40
1769225865.429157,1732173.000,21562,1,B%,1,100,40
1769233204.041116,1737179.000,22394,1,B%,1,100,40
1769240542.653075,1742185.000,23221,1,B%,1,100,40
1769247882.730997,1747192.000,24052,1,B%,1,100,40
1769255211.081213,1752191.000,24897,1,B%,1,100,39
1769262559.954915,1757204.000,25732,1,B%,1,100,40
1769269888.305131,1762203.000,26566,1,B%,1,100,39
1769277218.121311,1767203.000,27391,1,B%,1,100,39
1769284546.471527,1772202.000,28220,1,B%,1,100,39
1769291886.549449,1777209.000,29064,1,B%,1,100,39
1769299214.899666,1782208.000,29890,1,B%,1,100,39
1769306553.511625,1787214.000,30711,1,B%,1,100,39
1769313883.327804,1792214.000,31546,1,B%,1,100,39
1769321211.678021,1797213.000,32358,1,B%,1,100,38
1769328541.494200,1802213.000,33197,1,B%,1,100,38
1769335869.844417,1807212.000,34013,1,B%,1,100,39
1769343199.660596,1812212.000,34829,1,B%,1,100,38
1769350538.272555,1817218.000,35653,1,B%,1,100,38
1769357876.884514,1822224.000,36500,1,B%,1,100,38
1769365206.700694,1827224.000,37327,1,B%,1,100,38
1769372545.312653,1832230.000,38144,1,B%,1,100,38
1769379894.186354,1837243.000,38965,1,B%,1,100,38
1769387222.536571,1842242.000,39798,1,B%,1,100,38
1769394552.352750,1847242.000,40618,1,B%,1,100,38
1769401880.702966,1852241.000,41438,1,B%,1,100,38
1769409229.576668,1857254.000,42262,1,B%,1,100,39
1769416557.926884,1862253.000,43099,1,B%,1,100,38
1769423887.743064,1867253.000,43921,1,B%,1,100,38
1769431216.093280,1872252.000,44745,1,B%,1,100,37
1769438564.966982,1877265.000,45569,1,B%,1,100,38
1769445903.578941,1882271.000,46414,1,B%,1,100,37
1769453243.656863,1887278.000,47236,1,B%,1,100,37
1769460572.007079,1892277.000,48056,1,B%,1,100,38
1769467901.823259,1897277.000,48880,1,B%,1,100,37
1769475240.435218,1902283.000,49721,1,B%,1,100,37
1769482589.308920,1907296.000,50543,1,B%,1,100,37
1769489927.920879,1912302.000,51359,1,B%,1,100,37
1769497266.532838,1917308.000,52177,1,B%,1,100,38
1769504605.144797,1922314.000,53014,1,B%,1,100,37
1769511934.960976,1927314.000,53835,1,B%,1,100,37
1769519263.311193,1932313.000,54655,1,B%,1,100,37
1769526612.184894,1937326.000,55480,1,B%,1,100,37
1769533940.535110,1942325.000,56301,1,B%,1,100,37
1769541280.613033,1947332.000,57142,1,B%,1,100,37
1769548608.963249,1952331.000,57963,1,B%,1,100,36
1769555938.779428,1957331.000,58777,1,B%,1,100,36
1769563277.391387,1962337.000,59592,1,B%,1,100,36
1769570605.741604,1967336.000,60427,1,B%,1,100,36
1769577935.557783,1972336.000,61246,1,B%,1,100,37
1769585263.908000,1977335.000,62061,1,B%,1,100,37
1769592602.519959,1982341.000,62875,1,B%,1,100,36
1769599932.336138,1987341.000,63689,1,B%,1,100,36
1769607260.686355,1992340.000,64520,1,B%,1,100,36
1769614600.764277,1997347.000,65332,1,B%,1,100,36
1769621929.114493,2002346.000,609,1,B%,1,100,37
1769629258.930673,2007346.000,1422,1,B%,1,100,37
1769636597.542632,2012352.000,2233,1,B%,1,100,36
1769643936.154591,2017358.000,3049,1,B%,1,100,36
1769651274.766550,2022364.000,3880,1,B%,1,100,36
1769658604.582729,2027364.000,4693,1,B%,1,100,36
1769665932.932945,2032363.000,5508,1,B%,1,100,36
1769673292.068390,2037383.000,6327,1,B%,1,100,36
1769680630.680349,2042389.000,7160,1,B%,1,100,36
1769687969.292308,2047395.000,7975,1,B%,1,100,36
1769695297.642524,2052394.000,8796,1,B%,1,100,36
1769702646.516226,2057407.000,9620,1,B%,1,100,36
1769709976.332405,2062407.000,10461,1,B%,1,100,36
1769717304.682622,2067406.000,11284,1,B%,1,100,35
1769724634.498801,2072406.000,12103,1,B%,1,100,35
1769731962.849018,2077405.000,12931,1,B%,1,100,36
1769739301.460977,2082411.000,13750,1,B%,1,100,35
1769746641.538899,2087418.000,14583,1,B%,1,100,36
1769753969.889115,2092417.000,15396,1,B%,1,100,35
1769761318.762817,2097430.000,16212,1,B%,1,100,35
1769768647.113033,2102429.000,17023,1,B%,1,100,36
1769775987.190955,2107436.000,17851,1,B%,1,100,35
1769783315.541172,2112435.000,18665,1,B%,1,100,35
1769790654.153131,2117441.000,19477,1,B%,1,100,35
1769797983.969310,2122441.000,20288,1,B%,1,100,35
1769805312.319526,2127440.000,21105,1,B%,1,100,36
1769812642.135706,2132440.000,21940,1,B%,1,100,35
1769819980.747665,2137446.000,22756,1,B%,1,100,35
1769827309.097881,2142445.000,23578,1,B%,1,100,35
1769834638.914061,2147445.000,24394,1,B%,1,100,35
1769841967.264277,2152444.000,25212,1,B%,1,100,35
1769849297.080457,2157444.000,26034,1,B%,1,100,35
1769856625.430673,2162443.000,26869,1,B%,1,100,35
1769863955.246853,2167443.000,27689,1,B%,1,100,34
1769871283.597069,2172442.000,28505,1,B%,1,100,35
1769878632.470771,2177455.000,29327,1,B%,1,100,34
1769885962.286950,2182455.000,30166,1,B%,1,100,35
1769893290.637167,2187454.000,30982,1,B%,1,100,35
1769900620.453346,2192454.000,31796,1,B%,1,100,35
1769907969.327048,2197467.000,32612,1,B%,1,100,35
1769915297.677264,2202466.000,33445,1,B%,1,100,34
1769922636.289223,2207472.000,34271,1,B%,1,100,34
1769929966.105403,2212472.000,35090,1,B%,1,100,35
1769937294.455619,2217471.000,35901,1,B%,1,100,34
1769944634.533541,2222478.000,36714,1,B%,1,100,34
1769951962.883758,2227477.000,37545,1,B%,1,100,34
1769959301.495717,2232483.000,38356,1,B%,1,100,34
1769966631.311896,2237483.000,39186,1,B%,1,100,34
1769973959.662112,2242482.000,39980,1,B%,1,100,34
1769981308.535814,2247495.000,40813,1,B%,1,100,33
1769988647.147773,2252501.000,41629,1,B%,1,100,34
1769995976.963953,2257501.000,42437,1,B%,1,100,34
1770003315.575912,2262507.000,43259,1,B%,1,100,34
1770010664.449613,2267520.000,44092,1,B%,1,100,34
1770018003.061572,2272526.000,44913,1,B%,1,100,34
1770025331.411788,2277525.000,45730,1,B%,1,100,34
1770032680.285490,2282538.000,46571,1,B%,1,100,34
1770040029.159192,2287551.000,47380,1,B%,1,100,34
1770047357.509408,2292550.000,48193,1,B%,1,100,33
1770054687.325588,2297550.000,49023,1,B%,1,100,34
1770062036.199289,2302563.000,49835,1,B%,1,100,33
1770069364.549505,2307562.000,50647,1,B%,1,100,34
1770076694.365685,2312562.000,51458,1,B%,1,100,33
1770084032.977644,2317568.000,52284,1,B%,1,100,33
1770091390.647125,2322587.000,53106,1,B%,1,100,33
1770098720.463305,2327587.000,53917,1,B%,1,100,33
1770106048.813521,2332586.000,54731,1,B%,1,100,33
1770113378.629701,2337586.000,55545,1,B%,1,100,33
1770120706.979917,2342585.000,56365,1,B%,1,100,33
1770128055.853619,2347598.000,57200,1,B%,1,100,33
1770135394.465578,2352604.000,58024,1,B%,1,100,33
1770142724.281757,2357604.000,58838,1,B%,1,100,33
1770150081.951238,2362623.000,59660,1,B%,1,100,33
1770157430.824940,2367636.000,60499,1,B%,1,100,33
1770164760.641119,2372636.000,61321,1,B%,1,100,33
1770172099.253078,2377642.000,62143,1,B%,1,100,33
1770179437.865037,2382648.000,62967,1,B%,1,100,32
1770186776.476996,2387654.000,63808,1,B%,1,100,32
1770194106.293176,2392654.000,64629,1,B%,1,100,33
1770201434.643392,2397653.000,65452,1,B%,1,100,32
1770208773.255351,2402659.000,747,1,B%,1,100,33
1770216103.071531,2407659.000,1580,1,B%,1,100,32
1770223431.421747,2412658.000,2404,1,B%,1,100,32
1770230771.499669,2417665.000,3222,1,B%,1,100,33
1770238099.849886,2422664.000,4037,1,B%,1,100,33
1770245438.461845,2427670.000,4876,1,B%,1,100,33
1770252787.335546,2432683.000,5700,1,B%,1,100,33
1770260117.151726,2437683.000,6518,1,B%,1,100,32
1770267455.763685,2442689.000,7341,1,B%,1,100,32
1770274784.113901,2447688.000,8156,1,B%,1,100,33
1770282113.930081,2452688.000,8989,1,B%,1,100,32
1770289442.280297,2457687.000,9806,1,B%,1,100,33
1770296801.415741,2462707.000,10623,1,B%,1,100,33
1770304140.027700,2467713.000,11451,1,B%,1,100,32
1770311468.377917,2472712.000,12286,1,B%,1,100,32
1770318798.194096,2477712.000,13107,1,B%,1,100,32
1770326126.544312,2482711.000,13913,1,B%,1,100,32
1770333456.360492,2487711.000,14723,1,B%,1,100,32
1770340784.710708,2492710.000,15562,1,B%,1,100,32
1770348124.788630,2497717.000,16382,1,B%,1,100,31
1770355453.138847,2502716.000,17197,1,B%,1,100,32
1770362791.750806,2507722.000,18010,1,B%,1,100,32
1770370121.566985,2512722.000,18845,1,B%,1,100,32
1770377449.917202,2517721.000,19660,1,B%,1,100,32
1770384779.733381,2522721.000,20484,1,B%,1,100,33
1770392108.083598,2527720.000,21298,1,B%,1,100,32
1770399437.899777,2532720.000,22116,1,B%,1,100,32
1770406766.249994,2537719.000,22951,1,B%,1,100,32
1770414104.861953,2542725.000,23773,1,B%,1,100,31
1770421434.678132,2547725.000,24586,1,B%,1,100,32
1770428773.290091,2552731.000,25396,1,B%,1,100,32
1770436103.106271,2557731.000,26235,1,B%,1,100,31
1770443450.514009,2562743.000,27038,1,B%,1,100,32
1770450780.330189,2567743.000,27877,1,B%,1,100,31
