LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GX
1766633962.345171,100219.000,14312,2,GX,1,100,3.845
1766633962.385168,100259.000,14312,2,GX,1,100,5.981
1766633962.425165,100299.000,14326,3,GX,1,100,4.608
1766633962.465162,100339.000,14326,3,GX,1,100,3.479
1766633962.505159,100379.000,14326,3,GX,1,100,0.580
1766633962.545155,100419.000,14344,2,GX,1,100,-2.899
1766633962.585152,100459.000,14344,2,GX,1,100,-5.096
1766633962.625149,100499.000,14360,3,GX,1,100,-7.233
1766633962.665146,100539.000,14360,3,GX,1,100,-8.026
1766633962.705142,100579.000,14360,3,GX,1,100,-5.035
1766633962.745639,100619.500,14377,2,GX,1,100,0.854
1766633962.786136,100660.000,14377,2,GX,1,100,6.531
1766633962.826133,100700.000,14397,3,GX,1,100,8.087
1766633962.866129,100740.000,14397,3,GX,1,100,6.348
1766633962.906126,100780.000,14397,3,GX,1,100,3.418
1766633962.941790,100815.667,14414,3,GX,1,100,-0.214
1766633962.977454,100851.333,14414,3,GX,1,100,-3.662
1766633963.013118,100887.000,14414,3,GX,1,100,-6.989
1766633963.053114,100927.000,14430,2,GX,1,100,-9.583
1766633963.093111,100967.000,14430,2,GX,1,100,-6.714
1766633963.133108,101007.000,14450,3,GX,1,100,-0.671
1766633963.173105,101047.000,14450,3,GX,1,100,6.073
1766633963.213101,101087.000,14450,3,GX,1,100,7.996
1766633963.253098,101127.000,14464,2,GX,1,100,8.484
1766633963.293095,101167.000,14464,2,GX,1,100,5.798
1766633963.333092,101207.000,14481,3,GX,1,100,1.923
1766633963.373088,101247.000,14481,3,GX,1,100,-1.617
1766633963.413085,101287.000,14481,3,GX,1,100,-5.127
1766633963.453082,101327.000,14497,3,GX,1,100,-10.468
1766633963.493079,101367.000,14497,3,GX,1,100,-10.529
1766633963.533076,101407.000,14497,3,GX,1,100,-6.439
1766633963.573072,101447.000,14515,2,GX,1,100,0.153
1766633963.613069,101487.000,14515,2,GX,1,100,5.585
1766633963.653066,101527.000,14531,3,GX,1,100,8.301
1766633963.693063,101567.000,14531,3,GX,1,100,7.050
1766633963.733059,101607.000,14531,3,GX,1,100,3.723
1766633963.773056,101647.000,14548,2,GX,1,100,-0.122
1766633963.813053,101687.000,14548,2,GX,1,100,-3.906
1766633963.848383,101722.333,14565,3,GX,1,100,-6.866
1766633963.883714,101757.667,14565,3,GX,1,100,-9.430
1766633963.919044,101793.000,14565,3,GX,1,100,-9.552
1766633963.959041,101833.000,14586,3,GX,1,100,-4.944
1766633963.999038,101873.000,14586,3,GX,1,100,1.495
1766633964.039035,101913.000,14586,3,GX,1,100,5.615
1766633964.079031,101953.000,14601,2,GX,1,100,8.209
1766633964.119028,101993.000,14601,2,GX,1,100,7.477
1766633964.159025,102033.000,14618,3,GX,1,100,4.547
1766633964.199022,102073.000,14618,3,GX,1,100,1.495
1766633964.239018,102113.000,14618,3,GX,1,100,-0.275
1766633964.279015,102153.000,14634,2,GX,1,100,-3.998
1766633964.319012,102193.000,14634,2,GX,1,100,-6.866
1766633964.359009,102233.000,14651,3,GX,1,100,-6.287
1766633964.399005,102273.000,14651,3,GX,1,100,-0.732
1766633964.439002,102313.000,14651,3,GX,1,100,5.463
1766633964.478999,102353.000,14668,2,GX,1,100,8.698
1766633964.518996,102393.000,14668,2,GX,1,100,9.827
1766633964.558993,102433.000,14683,3,GX,1,100,9.888
1766633964.598989,102473.000,14683,3,GX,1,100,8.453
1766633964.638986,102513.000,14683,3,GX,1,100,4.272
1766633964.674317,102548.333,14699,3,GX,1,100,0.000
1766633964.709647,102583.667,14699,3,GX,1,100,-7.416
1766633964.744977,102619.000,14699,3,GX,1,100,-10.834
1766633964.784974,102659.000,14716,2,GX,1,100,-7.751
1766633964.824971,102699.000,14716,2,GX,1,100,-3.510
1766633964.864968,102739.000,14735,3,GX,1,100,3.326
1766633964.904964,102779.000,14735,3,GX,1,100,6.378
1766633964.944961,102819.000,14735,3,GX,1,100,7.416
1766633964.984958,102859.000,14750,2,GX,1,100,7.965
1766633965.024955,102899.000,14750,2,GX,1,100,5.005
1766633965.064952,102939.000,14766,3,GX,1,100,0.183
1766633965.104948,102979.000,14766,3,GX,1,100,-5.249
1766633965.144945,103019.000,14766,3,GX,1,100,-9.888
1766633965.184942,103059.000,14784,2,GX,1,100,-9.430
1766633965.224939,103099.000,14784,2,GX,1,100,-5.554
1766633965.264935,103139.000,14800,3,GX,1,100,-0.305
1766633965.304932,103179.000,14800,3,GX,1,100,3.784
1766633965.344929,103219.000,14800,3,GX,1,100,7.111
1766633965.384926,103259.000,14815,2,GX,1,100,8.850
1766633965.424922,103299.000,14815,2,GX,1,100,7.812
1766633965.460586,103334.667,14832,3,GX,1,100,4.913
1766633965.496250,103370.333,14832,3,GX,1,100,-0.427
1766633965.531914,103406.000,14832,3,GX,1,100,-6.653
1766633965.571911,103446.000,14851,3,GX,1,100,-11.169
1766633965.611907,103486.000,14851,3,GX,1,100,-10.010
1766633965.651904,103526.000,14851,3,GX,1,100,-4.852
1766633965.691901,103566.000,14867,2,GX,1,100,2.106
1766633965.731898,103606.000,14867,2,GX,1,100,6.378
1766633965.772228,103646.333,14882,3,GX,1,100,5.280
1766633965.812558,103686.667,14882,3,GX,1,100,4.333
1766633965.852888,103727.000,14882,3,GX,1,100,3.357
1766633965.892385,103766.500,14899,2,GX,1,100,2.594
1766633965.931881,103806.000,14899,2,GX,1,100,2.014
1766633965.971878,103846.000,14916,3,GX,1,100,-2.411
1766633966.011875,103886.000,14916,3,GX,1,100,-3.784
1766633966.051872,103926.000,14916,3,GX,1,100,-2.350
1766633966.091869,103966.000,14932,3,GX,1,100,0.458
1766633966.131865,104006.000,14932,3,GX,1,100,1.892
1766633966.171862,104046.000,14932,3,GX,1,100,2.716
1766633966.211859,104086.000,14949,2,GX,1,100,4.028
1766633966.251856,104126.000,14949,2,GX,1,100,2.838
1766633966.287186,104161.333,14964,3,GX,1,100,0.549
1766633966.322517,104196.667,14964,3,GX,1,100,-2.136
1766633966.357847,104232.000,14964,3,GX,1,100,-4.181
1766633966.397844,104272.000,14983,3,GX,1,100,-7.172
1766633966.437841,104312.000,14983,3,GX,1,100,-5.768
1766633966.477837,104352.000,14983,3,GX,1,100,-2.869
1766633966.517834,104392.000,15000,2,GX,1,100,0.000
1766633966.557831,104432.000,15000,2,GX,1,100,1.953
1766633966.597828,104472.000,15017,3,GX,1,100,3.387
1766633966.637825,104512.000,15017,3,GX,1,100,4.120
1766633966.677821,104552.000,15017,3,GX,1,100,4.364
