LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AX
1766633924.873202,62744.000,8135,3,AX,1,100,0.778
1766633924.913198,62784.000,8135,3,AX,1,100,-0.623
1766633924.953195,62824.000,8152,2,AX,1,100,-1.666
1766633924.993192,62864.000,8152,2,AX,1,100,-1.054
1766633925.033189,62904.000,8168,3,AX,1,100,-0.784
1766633925.073186,62944.000,8168,3,AX,1,100,-1.076
1766633925.113182,62984.000,8168,3,AX,1,100,-1.014
1766633925.153179,63024.000,8188,2,AX,1,100,-0.156
1766633925.193176,63064.000,8188,2,AX,1,100,0.744
1766633925.233173,63104.000,8202,3,AX,1,100,-0.359
1766633925.273170,63144.000,8202,3,AX,1,100,-0.749
1766633925.313166,63184.000,8202,3,AX,1,100,-0.293
1766633925.348497,63219.333,8219,3,AX,1,100,-0.273
1766633925.383827,63254.667,8219,3,AX,1,100,0.139
1766633925.419158,63290.000,8219,3,AX,1,100,0.745
1766633925.459154,63330.000,8237,2,AX,1,100,1.966
1766633925.499151,63370.000,8237,2,AX,1,100,0.136
1766633925.539148,63410.000,8255,3,AX,1,100,-0.384
1766633925.579145,63450.000,8255,3,AX,1,100,0.359
1766633925.619142,63490.000,8255,3,AX,1,100,-0.262
1766633925.659138,63530.000,8269,2,AX,1,100,0.292
1766633925.699135,63570.000,8269,2,AX,1,100,0.840
1766633925.739132,63610.000,8288,3,AX,1,100,1.006
1766633925.779129,63650.000,8288,3,AX,1,100,0.787
1766633925.819125,63690.000,8288,3,AX,1,100,-0.224
1766633925.859122,63730.000,8305,2,AX,1,100,0.121
1766633925.899119,63770.000,8305,2,AX,1,100,-0.070
1766633925.939116,63810.000,8322,3,AX,1,100,-0.057
1766633925.979112,63850.000,8322,3,AX,1,100,0.194
1766633926.019109,63890.000,8322,3,AX,1,100,0.908
1766633926.059106,63930.000,8338,2,AX,1,100,0.633
1766633926.099103,63970.000,8338,2,AX,1,100,0.862
1766633926.134433,64005.333,8358,3,AX,1,100,-0.730
1766633926.169764,64040.667,8358,3,AX,1,100,-0.834
1766633926.205094,64076.000,8358,3,AX,1,100,-1.217
1766633926.245091,64116.000,8374,3,AX,1,100,-0.482
1766633926.285088,64156.000,8374,3,AX,1,100,-0.630
1766633926.325084,64196.000,8374,3,AX,1,100,-0.739
1766633926.365081,64236.000,8391,2,AX,1,100,-0.661
1766633926.405078,64276.000,8391,2,AX,1,100,-1.089
1766633926.445075,64316.000,8407,3,AX,1,100,-0.691
1766633926.485071,64356.000,8407,3,AX,1,100,-0.692
1766633926.525068,64396.000,8407,3,AX,1,100,-0.446
1766633926.565065,64436.000,8427,2,AX,1,100,-0.471
1766633926.605062,64476.000,8427,2,AX,1,100,-0.441
1766633926.645059,64516.000,8443,3,AX,1,100,-0.386
1766633926.685055,64556.000,8443,3,AX,1,100,-0.221
1766633926.725052,64596.000,8443,3,AX,1,100,-0.191
1766633926.765049,64636.000,8460,3,AX,1,100,-0.225
1766633926.805046,64676.000,8460,3,AX,1,100,-0.243
1766633926.845042,64716.000,8460,3,AX,1,100,-0.239
1766633926.885039,64756.000,8476,2,AX,1,100,-0.218
1766633926.925036,64796.000,8476,2,AX,1,100,-0.162
1766633926.961033,64832.000,8492,3,AX,1,100,-0.218
1766633926.997030,64868.000,8492,3,AX,1,100,-0.291
1766633927.033027,64904.000,8492,3,AX,1,100,-0.468
1766633927.073024,64944.000,8513,3,AX,1,100,-0.468
1766633927.113021,64984.000,8513,3,AX,1,100,-0.492
1766633927.153018,65024.000,8513,3,AX,1,100,-0.657
1766633927.193014,65064.000,8531,2,AX,1,100,-0.666
1766633927.233011,65104.000,8531,2,AX,1,100,-0.539
1766633927.273008,65144.000,8547,3,AX,1,100,-0.218
1766633927.313004,65184.000,8547,3,AX,1,100,-0.023
1766633927.353001,65224.000,8547,3,AX,1,100,0.190
1766633927.392998,65264.000,8562,2,AX,1,100,0.369
1766633927.432995,65304.000,8562,2,AX,1,100,0.261
1766633927.472991,65344.000,8579,3,AX,1,100,0.057
1766633927.512988,65384.000,8579,3,AX,1,100,-0.086
1766633927.552985,65424.000,8579,3,AX,1,100,-0.160
1766633927.592982,65464.000,8596,2,AX,1,100,-0.114
1766633927.632979,65504.000,8596,2,AX,1,100,-0.106
1766633927.672975,65544.000,8612,3,AX,1,100,-0.061
1766633927.712972,65584.000,8612,3,AX,1,100,-0.216
1766633927.752969,65624.000,8612,3,AX,1,100,-0.213
1766633927.792966,65664.000,8627,2,AX,1,100,-0.441
1766633927.832963,65704.000,8627,2,AX,1,100,-0.589
1766633927.868293,65739.333,8644,3,AX,1,100,-0.754
1766633927.903623,65774.667,8644,3,AX,1,100,-0.783
1766633927.938954,65810.000,8644,3,AX,1,100,-0.652
1766633927.978617,65849.667,8661,3,AX,1,100,-0.582
1766633928.018281,65889.333,8661,3,AX,1,100,-0.527
1766633928.057944,65929.000,8661,3,AX,1,100,-0.357
1766633928.097941,65969.000,8677,2,AX,1,100,-0.086
1766633928.137938,66009.000,8677,2,AX,1,100,0.075
1766633928.177935,66049.000,8693,3,AX,1,100,0.383
1766633928.217931,66089.000,8693,3,AX,1,100,0.731
1766633928.257928,66129.000,8693,3,AX,1,100,0.371
1766633928.297925,66169.000,8709,2,AX,1,100,0.530
1766633928.337922,66209.000,8709,2,AX,1,100,0.057
1766633928.377918,66249.000,8726,3,AX,1,100,-0.073
1766633928.417915,66289.000,8726,3,AX,1,100,-0.114
1766633928.457912,66329.000,8726,3,AX,1,100,-0.113
1766633928.498409,66369.500,8743,2,AX,1,100,0.030
1766633928.538905,66410.000,8743,2,AX,1,100,0.284
1766633928.578902,66450.000,8758,3,AX,1,100,0.745
1766633928.618899,66490.000,8758,3,AX,1,100,1.136
1766633928.658896,66530.000,8758,3,AX,1,100,1.010
1766633928.694559,66565.667,8774,3,AX,1,100,0.630
1766633928.730223,66601.333,8774,3,AX,1,100,0.479
1766633928.765887,66637.000,8774,3,AX,1,100,0.438
1766633928.805884,66677.000,8793,2,AX,1,100,0.485
1766633928.845881,66717.000,8793,2,AX,1,100,0.653
1766633928.885877,66757.000,8812,3,AX,1,100,0.843
1766633928.925874,66797.000,8812,3,AX,1,100,0.932
1766633928.965871,66837.000,8812,3,AX,1,100,0.866
1766633929.005868,66877.000,8828,2,AX,1,100,0.792
1766633929.045864,66917.000,8828,2,AX,1,100,0.588
1766633929.085861,66957.000,8843,3,AX,1,100,0.155
1766633929.125858,66997.000,8843,3,AX,1,100,-0.086
1766633929.165855,67037.000,8843,3,AX,1,100,-0.752
1766633929.205851,67077.000,8861,3,AX,1,100,-0.864
1766633929.245848,67117.000,8861,3,AX,1,100,-0.383
1766633929.285845,67157.000,8861,3,AX,1,100,-0.002
1766633929.325842,67197.000,8877,2,AX,1,100,0.198
1766633929.365839,67237.000,8877,2,AX,1,100,0.211
1766633929.405835,67277.000,8894,3,AX,1,100,0.203
1766633929.445832,67317.000,8894,3,AX,1,100,0.257
1766633929.485829,67357.000,8894,3,AX,1,100,0.467
1766633929.518826,67390.000,8909,2,AX,1,100,0.679
1766633929.551823,67423.000,8909,2,AX,1,100,0.597
1766633929.591820,67463.000,8926,3,AX,1,100,0.443
1766633929.631817,67503.000,8926,3,AX,1,100,0.362
1766633929.671814,67543.000,8926,3,AX,1,100,0.331
1766633929.711811,67583.000,8944,3,AX,1,100,0.306
1766633929.751807,67623.000,8944,3,AX,1,100,0.407
1766633929.791804,67663.000,8944,3,AX,1,100,0.356
1766633929.831801,67703.000,8962,2,AX,1,100,-0.006
1766633929.871798,67743.000,8962,2,AX,1,100,-0.722
1766633929.911794,67783.000,8976,3,AX,1,100,-1.401
1766633929.951791,67823.000,8976,3,AX,1,100,-1.089
1766633929.991788,67863.000,8976,3,AX,1,100,-0.691
1766633930.031785,67903.000,8993,2,AX,1,100,-0.429
1766633930.071781,67943.000,8993,2,AX,1,100,-0.185
1766633930.111778,67983.000,9009,3,AX,1,100,0.356
1766633930.151775,68023.000,9009,3,AX,1,100,0.868
1766633930.191772,68063.000,9009,3,AX,1,100,1.031
1766633930.231768,68103.000,9029,2,AX,1,100,1.060
1766633930.271765,68143.000,9029,2,AX,1,100,0.780
1766633930.307096,68178.333,9043,3,AX,1,100,0.526
1766633930.342426,68213.667,9043,3,AX,1,100,0.228
1766633930.377757,68249.000,9043,3,AX,1,100,0.186
1766633930.418087,68289.333,9060,3,AX,1,100,0.259
1766633930.458417,68329.667,9060,3,AX,1,100,0.477
1766633930.498747,68370.000,9060,3,AX,1,100,0.732
1766633930.538244,68409.500,9077,2,AX,1,100,0.943
1766633930.577740,68449.000,9077,2,AX,1,100,1.020
1766633930.617737,68489.000,9094,3,AX,1,100,0.945
1766633930.657734,68529.000,9094,3,AX,1,100,0.542
1766633930.697731,68569.000,9094,3,AX,1,100,-0.565
1766633930.737728,68609.000,9108,2,AX,1,100,-1.491
1766633930.777724,68649.000,9108,2,AX,1,100,-0.912
1766633930.817721,68689.000,9126,3,AX,1,100,0.146
1766633930.857718,68729.000,9126,3,AX,1,100,0.674
1766633930.897715,68769.000,9126,3,AX,1,100,0.971
1766633930.937711,68809.000,9142,2,AX,1,100,1.054
1766633930.977708,68849.000,9142,2,AX,1,100,0.827
1766633931.017705,68889.000,9161,3,AX,1,100,0.149
1766633931.057702,68929.000,9161,3,AX,1,100,-0.927
1766633931.097698,68969.000,9161,3,AX,1,100,-1.183
1766633931.133696,69005.000,9176,3,AX,1,100,-0.572
1766633931.169693,69041.000,9176,3,AX,1,100,0.176
1766633931.205690,69077.000,9176,3,AX,1,100,0.856
1766633931.245687,69117.000,9193,2,AX,1,100,1.231
1766633931.285683,69157.000,9193,2,AX,1,100,1.056
1766633931.325347,69196.667,9209,3,AX,1,100,0.705
1766633931.365010,69236.333,9209,3,AX,1,100,0.393
1766633931.404674,69276.000,9209,3,AX,1,100,0.267
1766633931.444670,69316.000,9228,2,AX,1,100,0.277
1766633931.484667,69356.000,9228,2,AX,1,100,0.615
1766633931.524997,69396.333,9245,3,AX,1,100,0.802
1766633931.565327,69436.667,9245,3,AX,1,100,0.684
1766633931.605657,69477.000,9245,3,AX,1,100,0.453
1766633931.645654,69517.000,9260,2,AX,1,100,-0.063
1766633931.685651,69557.000,9260,2,AX,1,100,-0.447
1766633931.725648,69597.000,9276,3,AX,1,100,-0.134
1766633931.765644,69637.000,9276,3,AX,1,100,0.333
1766633931.805641,69677.000,9276,3,AX,1,100,0.496
1766633931.845638,69717.000,9294,3,AX,1,100,0.457
1766633931.885635,69757.000,9294,3,AX,1,100,0.390
1766633931.925632,69797.000,9294,3,AX,1,100,0.258
1766633931.965128,69836.500,9310,2,AX,1,100,0.120
1766633932.004625,69876.000,9310,2,AX,1,100,-0.018
1766633932.039956,69911.333,9327,3,AX,1,100,0.047
1766633932.075286,69946.667,9327,3,AX,1,100,0.313
1766633932.110616,69982.000,9327,3,AX,1,100,0.513
1766633932.150613,70022.000,9348,4,AX,1,100,0.468
1766633932.190610,70062.000,9348,4,AX,1,100,0.383
1766633932.230607,70102.000,9348,4,AX,1,100,0.316
1766633932.270604,70142.000,9348,4,AX,1,100,0.330
1766633932.310600,70182.000,9362,3,AX,1,100,0.364
1766633932.350597,70222.000,9362,3,AX,1,100,0.407
1766633932.390594,70262.000,9362,3,AX,1,100,0.401
1766633932.430591,70302.000,9379,2,AX,1,100,0.425
1766633932.470587,70342.000,9379,2,AX,1,100,0.436
1766633932.510584,70382.000,9396,3,AX,1,100,0.321
1766633932.550581,70422.000,9396,3,AX,1,100,0.236
1766633932.590578,70462.000,9396,3,AX,1,100,0.153
1766633932.630574,70502.000,9415,3,AX,1,100,0.195
1766633932.670571,70542.000,9415,3,AX,1,100,0.306
1766633932.710568,70582.000,9415,3,AX,1,100,0.333
1766633932.750565,70622.000,9431,2,AX,1,100,0.340
1766633932.790561,70662.000,9431,2,AX,1,100,0.334
1766633932.826225,70697.667,9447,3,AX,1,100,0.386
1766633932.861889,70733.333,9447,3,AX,1,100,0.493
1766633932.897553,70769.000,9447,3,AX,1,100,0.569
1766633932.937550,70809.000,9465,3,AX,1,100,0.659
1766633932.977546,70849.000,9465,3,AX,1,100,0.688
1766633933.017543,70889.000,9465,3,AX,1,100,0.371
1766633933.057540,70929.000,9482,2,AX,1,100,0.180
1766633933.097537,70969.000,9482,2,AX,1,100,0.129
1766633933.137533,71009.000,9499,3,AX,1,100,0.183
1766633933.177530,71049.000,9499,3,AX,1,100,0.097
1766633933.217527,71089.000,9499,3,AX,1,100,0.155
1766633933.257524,71129.000,9514,2,AX,1,100,0.233
1766633933.297521,71169.000,9514,2,AX,1,100,0.302
1766633933.337517,71209.000,9530,3,AX,1,100,0.345
1766633933.377514,71249.000,9530,3,AX,1,100,0.159
1766633933.417511,71289.000,9530,3,AX,1,100,-0.349
1766633933.458008,71329.500,9547,2,AX,1,100,-0.334
1766633933.498504,71370.000,9547,2,AX,1,100,-0.135
1766633933.538501,71410.000,9564,3,AX,1,100,-0.022
1766633933.578498,71450.000,9564,3,AX,1,100,0.222
1766633933.618495,71490.000,9564,3,AX,1,100,0.485
1766633933.653825,71525.333,9579,3,AX,1,100,0.678
1766633933.689156,71560.667,9579,3,AX,1,100,0.752
1766633933.724486,71596.000,9579,3,AX,1,100,0.547
1766633933.764483,71636.000,9597,2,AX,1,100,0.390
1766633933.804480,71676.000,9597,2,AX,1,100,0.342
1766633933.844476,71716.000,9615,3,AX,1,100,-0.243
1766633933.884473,71756.000,9615,3,AX,1,100,-0.217
1766633933.924470,71796.000,9615,3,AX,1,100,-0.167
1766633933.964467,71836.000,9633,2,AX,1,100,-0.035
1766633934.004463,71876.000,9633,2,AX,1,100,0.059
1766633934.044460,71916.000,9648,3,AX,1,100,-0.334
1766633934.084457,71956.000,9648,3,AX,1,100,0.272
1766633934.124454,71996.000,9648,3,AX,1,100,1.389
1766633934.164450,72036.000,9665,2,AX,1,100,0.881
1766633934.204447,72076.000,9665,2,AX,1,100,0.195
1766633934.244444,72116.000,9684,3,AX,1,100,-0.937
1766633934.284441,72156.000,9684,3,AX,1,100,0.225
1766633934.324438,72196.000,9684,3,AX,1,100,-0.170
1766633934.364434,72236.000,9700,2,AX,1,100,0.163
1766633934.404431,72276.000,9700,2,AX,1,100,0.472
1766633934.444428,72316.000,9716,3,AX,1,100,0.752
1766633934.484425,72356.000,9716,3,AX,1,100,-1.003
1766633934.524421,72396.000,9716,3,AX,1,100,0.281
1766633934.559752,72431.333,9735,3,AX,1,100,-0.034
1766633934.595082,72466.667,9735,3,AX,1,100,0.474
1766633934.630413,72502.000,9735,3,AX,1,100,0.558
1766633934.670409,72542.000,9752,2,AX,1,100,0.944
1766633934.710406,72582.000,9752,2,AX,1,100,-0.451
1766633934.750403,72622.000,9769,3,AX,1,100,-0.449
1766633934.790400,72662.000,9769,3,AX,1,100,0.761
1766633934.830397,72702.000,9769,3,AX,1,100,0.305
1766633934.870393,72742.000,9788,2,AX,1,100,0.052
1766633934.910390,72782.000,9788,2,AX,1,100,0.955
1766633934.950387,72822.000,9803,3,AX,1,100,1.460
1766633934.990384,72862.000,9803,3,AX,1,100,1.170
1766633935.030380,72902.000,9803,3,AX,1,100,-0.872
1766633935.070377,72942.000,9821,3,AX,1,100,0.535
1766633935.110374,72982.000,9821,3,AX,1,100,0.261
1766633935.150371,73022.000,9821,3,AX,1,100,0.186
1766633935.190367,73062.000,9838,2,AX,1,100,0.673
1766633935.230364,73102.000,9838,2,AX,1,100,1.351
1766633935.270361,73142.000,9859,3,AX,1,100,0.778
1766633935.310358,73182.000,9859,3,AX,1,100,-0.808
1766633935.350354,73222.000,9859,3,AX,1,100,0.067
1766633935.386018,73257.667,9873,3,AX,1,100,-0.422
1766633935.421682,73293.333,9873,3,AX,1,100,-0.156
1766633935.457346,73329.000,9873,3,AX,1,100,0.464
1766633935.497343,73369.000,9893,2,AX,1,100,1.645
1766633935.537339,73409.000,9893,2,AX,1,100,0.565
1766633935.577336,73449.000,9912,3,AX,1,100,-1.153
1766633935.617333,73489.000,9912,3,AX,1,100,0.495
1766633935.657330,73529.000,9912,3,AX,1,100,-0.189
1766633935.697326,73569.000,9931,2,AX,1,100,0.313
1766633935.737323,73609.000,9931,2,AX,1,100,0.436
1766633935.777320,73649.000,9945,3,AX,1,100,0.711
1766633935.817317,73689.000,9945,3,AX,1,100,1.132
1766633935.857314,73729.000,9945,3,AX,1,100,-0.823
1766633935.897310,73769.000,9965,2,AX,1,100,-0.404
1766633935.937307,73809.000,9965,2,AX,1,100,0.222
1766633935.977304,73849.000,9981,3,AX,1,100,0.037
1766633936.017301,73889.000,9981,3,AX,1,100,-0.055
1766633936.057297,73929.000,9981,3,AX,1,100,0.661
1766633936.097294,73969.000,10000,2,AX,1,100,1.149
1766633936.137291,74009.000,10000,2,AX,1,100,0.230
1766633936.172621,74044.333,10016,3,AX,1,100,-1.079
1766633936.207952,74079.667,10016,3,AX,1,100,0.342
1766633936.243282,74115.000,10016,3,AX,1,100,-0.312
1766633936.283279,74155.000,10033,3,AX,1,100,0.302
1766633936.323276,74195.000,10033,3,AX,1,100,0.031
1766633936.363273,74235.000,10033,3,AX,1,100,0.712
1766633936.403269,74275.000,10051,2,AX,1,100,0.752
1766633936.443266,74315.000,10051,2,AX,1,100,-0.408
1766633936.483263,74355.000,10069,3,AX,1,100,0.230
1766633936.523260,74395.000,10069,3,AX,1,100,0.275
1766633936.563257,74435.000,10069,3,AX,1,100,0.451
1766633936.603253,74475.000,10086,2,AX,1,100,0.369
1766633936.643250,74515.000,10086,2,AX,1,100,0.545
1766633936.683247,74555.000,10102,3,AX,1,100,1.106
1766633936.723243,74595.000,10102,3,AX,1,100,-1.135
1766633936.763240,74635.000,10102,3,AX,1,100,-0.211
1766633936.803237,74675.000,10118,2,AX,1,100,0.212
1766633936.843234,74715.000,10118,2,AX,1,100,0.271
1766633936.883231,74755.000,10136,3,AX,1,100,0.201
1766633936.923227,74795.000,10136,3,AX,1,100,0.545
1766633936.963224,74835.000,10136,3,AX,1,100,1.045
1766633936.998888,74870.667,10152,3,AX,1,100,-1.289
1766633937.034552,74906.333,10152,3,AX,1,100,-0.388
1766633937.070215,74942.000,10152,3,AX,1,100,-0.359
1766633937.110212,74982.000,10168,2,AX,1,100,-0.209
1766633937.150209,75022.000,10168,2,AX,1,100,-0.384
1766633937.190206,75062.000,10187,3,AX,1,100,0.695
1766633937.230202,75102.000,10187,3,AX,1,100,0.382
1766633937.270199,75142.000,10187,3,AX,1,100,-0.277
1766633937.310196,75182.000,10213,3,AX,1,100,0.847
1766633937.350193,75222.000,10213,3,AX,1,100,0.545
1766633937.390190,75262.000,10213,3,AX,1,100,0.195
1766633937.430186,75302.000,10229,2,AX,1,100,0.270
1766633937.470183,75342.000,10229,2,AX,1,100,1.348
1766633937.510180,75382.000,10247,3,AX,1,100,0.083
1766633937.550177,75422.000,10247,3,AX,1,100,-0.284
1766633937.590173,75462.000,10247,3,AX,1,100,-0.232
1766633937.630170,75502.000,10263,2,AX,1,100,-0.219
1766633937.670167,75542.000,10263,2,AX,1,100,-0.206
1766633937.710164,75582.000,10280,3,AX,1,100,0.004
1766633937.750160,75622.000,10280,3,AX,1,100,1.099
1766633937.790157,75662.000,10280,3,AX,1,100,1.262
1766633937.825821,75697.667,10299,3,AX,1,100,-1.104
1766633937.861485,75733.333,10299,3,AX,1,100,0.203
1766633937.897149,75769.000,10299,3,AX,1,100,-1.283
1766633937.937145,75809.000,10315,2,AX,1,100,-0.200
1766633937.977142,75849.000,10315,2,AX,1,100,0.846
1766633938.017139,75889.000,10334,3,AX,1,100,1.599
1766633938.057136,75929.000,10334,3,AX,1,100,-0.110
1766633938.097132,75969.000,10334,3,AX,1,100,-0.698
1766633938.137129,76009.000,10351,2,AX,1,100,-1.383
1766633938.177126,76049.000,10351,2,AX,1,100,-0.606
1766633938.217123,76089.000,10368,3,AX,1,100,-0.253
1766633938.257119,76129.000,10368,3,AX,1,100,2.848
1766633938.297116,76169.000,10368,3,AX,1,100,1.260
1766633938.336613,76208.500,10384,2,AX,1,100,-1.537
1766633938.376110,76248.000,10384,2,AX,1,100,-1.148
1766633938.416440,76288.333,10399,3,AX,1,100,-2.026
1766633938.456770,76328.667,10399,3,AX,1,100,-0.515
1766633938.497100,76369.000,10399,3,AX,1,100,0.351
1766633938.537097,76409.000,10419,3,AX,1,100,1.142
1766633938.577094,76449.000,10419,3,AX,1,100,-0.050
1766633938.617090,76489.000,10419,3,AX,1,100,-1.866
1766633938.656587,76528.500,10435,2,AX,1,100,-0.841
1766633938.696084,76568.000,10435,2,AX,1,100,-0.504
1766633938.731748,76603.667,10452,3,AX,1,100,0.053
1766633938.767411,76639.333,10452,3,AX,1,100,0.460
1766633938.803075,76675.000,10452,3,AX,1,100,-0.514
1766633938.843072,76715.000,10469,2,AX,1,100,-1.587
1766633938.883069,76755.000,10469,2,AX,1,100,-1.819
1766633938.923066,76795.000,10488,3,AX,1,100,-0.411
1766633938.963062,76835.000,10488,3,AX,1,100,-0.196
1766633939.003059,76875.000,10488,3,AX,1,100,0.869
1766633939.043056,76915.000,10507,3,AX,1,100,0.440
1766633939.083053,76955.000,10507,3,AX,1,100,-0.798
1766633939.123049,76995.000,10507,3,AX,1,100,-0.755
1766633939.163046,77035.000,10525,2,AX,1,100,-0.598
1766633939.203043,77075.000,10525,2,AX,1,100,-0.475
1766633939.243040,77115.000,10539,3,AX,1,100,-0.351
1766633939.283036,77155.000,10539,3,AX,1,100,1.369
1766633939.323033,77195.000,10539,3,AX,1,100,1.238
1766633939.363030,77235.000,10560,2,AX,1,100,-0.331
1766633939.403027,77275.000,10560,2,AX,1,100,0.522
1766633939.443024,77315.000,10576,3,AX,1,100,0.001
1766633939.483020,77355.000,10576,3,AX,1,100,-0.079
1766633939.523017,77395.000,10576,3,AX,1,100,0.646
1766633939.558681,77430.667,10596,3,AX,1,100,1.010
1766633939.594345,77466.333,10596,3,AX,1,100,0.584
1766633939.630008,77502.000,10596,3,AX,1,100,-2.027
1766633939.670005,77542.000,10611,2,AX,1,100,-0.720
1766633939.710002,77582.000,10611,2,AX,1,100,-1.347
1766633939.749999,77622.000,10628,3,AX,1,100,-0.099
1766633939.789995,77662.000,10628,3,AX,1,100,0.158
1766633939.829992,77702.000,10628,3,AX,1,100,0.255
1766633939.869989,77742.000,10645,2,AX,1,100,0.641
1766633939.909986,77782.000,10645,2,AX,1,100,-1.549
1766633939.949983,77822.000,10662,3,AX,1,100,-1.121
1766633939.989979,77862.000,10662,3,AX,1,100,-1.323
1766633940.029976,77902.000,10662,3,AX,1,100,-0.231
1766633940.069973,77942.000,10676,2,AX,1,100,0.052
1766633940.109970,77982.000,10676,2,AX,1,100,0.535
1766633940.150300,78022.333,10694,3,AX,1,100,-0.887
1766633940.190630,78062.667,10694,3,AX,1,100,-0.927
1766633940.230960,78103.000,10694,3,AX,1,100,-1.957
1766633940.270457,78142.500,10712,2,AX,1,100,-0.490
1766633940.309953,78182.000,10712,2,AX,1,100,-0.908
1766633940.345284,78217.333,10729,3,AX,1,100,-0.580
1766633940.380615,78252.667,10729,3,AX,1,100,0.488
1766633940.415945,78288.000,10729,3,AX,1,100,0.904
1766633940.455942,78328.000,10746,3,AX,1,100,-0.912
1766633940.495939,78368.000,10746,3,AX,1,100,-1.029
1766633940.535935,78408.000,10746,3,AX,1,100,-1.327
1766633940.575932,78448.000,10763,2,AX,1,100,-0.198
1766633940.615929,78488.000,10763,2,AX,1,100,0.052
1766633940.655926,78528.000,10779,3,AX,1,100,0.614
1766633940.695922,78568.000,10779,3,AX,1,100,0.966
1766633940.735919,78608.000,10779,3,AX,1,100,0.829
1766633940.775916,78648.000,10796,2,AX,1,100,0.808
1766633940.815912,78688.000,10796,2,AX,1,100,0.767
1766633940.855909,78728.000,10813,3,AX,1,100,0.568
1766633940.895906,78768.000,10813,3,AX,1,100,0.498
1766633940.935903,78808.000,10813,3,AX,1,100,0.391
1766633940.975900,78848.000,10828,2,AX,1,100,0.427
1766633941.015896,78888.000,10828,2,AX,1,100,0.341
1766633941.055893,78928.000,10844,3,AX,1,100,0.322
1766633941.095890,78968.000,10844,3,AX,1,100,0.328
1766633941.135887,79008.000,10844,3,AX,1,100,0.201
1766633941.175884,79048.000,10862,3,AX,1,100,0.115
1766633941.215880,79088.000,10862,3,AX,1,100,0.317
1766633941.255877,79128.000,10862,3,AX,1,100,0.113
1766633941.289374,79161.500,10878,2,AX,1,100,0.017
1766633941.322871,79195.000,10878,2,AX,1,100,-0.045
1766633941.362868,79235.000,10893,3,AX,1,100,0.037
1766633941.402865,79275.000,10893,3,AX,1,100,0.109
1766633941.442862,79315.000,10893,3,AX,1,100,0.139
1766633941.482859,79355.000,10910,3,AX,1,100,0.166
1766633941.522855,79395.000,10910,3,AX,1,100,0.201
1766633941.562852,79435.000,10910,3,AX,1,100,0.148
1766633941.602849,79475.000,10927,2,AX,1,100,0.124
1766633941.642846,79515.000,10927,2,AX,1,100,0.117
1766633941.682842,79555.000,10943,3,AX,1,100,0.093
1766633941.722839,79595.000,10943,3,AX,1,100,0.119
1766633941.762836,79635.000,10943,3,AX,1,100,0.125
1766633941.802833,79675.000,10960,2,AX,1,100,0.210
1766633941.842829,79715.000,10960,2,AX,1,100,0.137
1766633941.882826,79755.000,10977,3,AX,1,100,0.151
1766633941.922823,79795.000,10977,3,AX,1,100,0.165
1766633941.962820,79835.000,10977,3,AX,1,100,0.166
1766633941.998484,79870.667,10994,3,AX,1,100,0.170
1766633942.034147,79906.333,10994,3,AX,1,100,0.188
1766633942.069811,79942.000,10994,3,AX,1,100,0.121
1766633942.109808,79982.000,11010,2,AX,1,100,-0.762
1766633942.149805,80022.000,11010,2,AX,1,100,-0.095
1766633942.189801,80062.000,11026,3,AX,1,100,0.808
1766633942.229798,80102.000,11026,3,AX,1,100,1.344
1766633942.269795,80142.000,11026,3,AX,1,100,-0.077
1766633942.309792,80182.000,11042,2,AX,1,100,-1.229
1766633942.349788,80222.000,11042,2,AX,1,100,-0.240
1766633942.389785,80262.000,11064,3,AX,1,100,-0.729
1766633942.429782,80302.000,11064,3,AX,1,100,0.011
1766633942.469779,80342.000,11064,3,AX,1,100,1.452
1766633942.509776,80382.000,11081,3,AX,1,100,0.686
1766633942.549772,80422.000,11081,3,AX,1,100,-0.583
1766633942.589769,80462.000,11081,3,AX,1,100,-0.450
1766633942.629766,80502.000,11098,2,AX,1,100,-0.933
1766633942.669763,80542.000,11098,2,AX,1,100,-1.196
1766633942.709759,80582.000,11114,3,AX,1,100,-0.693
1766633942.749756,80622.000,11114,3,AX,1,100,-0.385
1766633942.789753,80662.000,11114,3,AX,1,100,-0.403
1766633942.829750,80702.000,11132,2,AX,1,100,-0.317
1766633942.869746,80742.000,11132,2,AX,1,100,-0.371
1766633942.905077,80777.333,11148,3,AX,1,100,-0.390
1766633942.940408,80812.667,11148,3,AX,1,100,-0.344
1766633942.975738,80848.000,11148,3,AX,1,100,-0.335
1766633943.015735,80888.000,11165,3,AX,1,100,-0.279
1766633943.055732,80928.000,11165,3,AX,1,100,-0.219
1766633943.095728,80968.000,11165,3,AX,1,100,-0.186
1766633943.135725,81008.000,11179,2,AX,1,100,-0.171
1766633943.175722,81048.000,11179,2,AX,1,100,-0.197
1766633943.215719,81088.000,11199,3,AX,1,100,-0.216
1766633943.255715,81128.000,11199,3,AX,1,100,-0.193
1766633943.295712,81168.000,11199,3,AX,1,100,-0.184
1766633943.335709,81208.000,11215,2,AX,1,100,-0.206
1766633943.375705,81248.000,11215,2,AX,1,100,-0.187
1766633943.415702,81288.000,11232,3,AX,1,100,-0.177
1766633943.455699,81328.000,11232,3,AX,1,100,-0.176
