LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SF
1766863821.722081,82185.000,11456,1,SF,1,100,28.3773
1766863822.122327,82585.000,11522,1,SF,1,100,28.0490
1766863822.455532,82918.000,11574,1,SF,1,100,27.7245
1766863822.722697,83185.000,11622,1,SF,1,100,27.4038
1766863823.055902,83518.000,11671,1,SF,1,100,27.0868
1766863823.456148,83918.000,11736,1,SF,1,100,26.7734
1766863823.723313,84185.000,11786,1,SF,1,100,26.4637
1766863824.056518,84518.000,11839,1,SF,1,100,28.2398
1766863824.456764,84918.000,11906,1,SF,1,100,29.9954
1766863824.789969,85251.000,11954,1,SF,1,100,29.6484
1766863825.057134,85518.000,12009,1,SF,1,100,31.3877
1766863825.390339,85851.000,12061,1,SF,1,100,33.1069
1766863825.790585,86251.000,12128,1,SF,1,100,32.7239
1766863826.057750,86518.000,12179,1,SF,1,100,34.4276
1766863826.390955,86851.000,12230,1,SF,1,100,34.0293
1766863826.725161,87185.000,12284,1,SF,1,100,35.7179
1766863827.124406,87584.000,12353,1,SF,1,100,37.3870
1766863827.391571,87851.000,12401,1,SF,1,100,36.9545
1766863827.724776,88184.000,12454,1,SF,1,100,38.6092
1766863828.125022,88584.000,12523,1,SF,1,100,40.2449
1766863828.392187,88851.000,12575,1,SF,1,100,41.8616
1766863828.725392,89184.000,12626,1,SF,1,100,41.3773
1766863829.058597,89517.000,12676,1,SF,1,100,42.9809
1766863829.458843,89917.000,12743,1,SF,1,100,42.4837
1766863829.726008,90184.000,12794,1,SF,1,100,41.9922
1766863830.059213,90517.000,12844,1,SF,1,100,41.5065
1766863830.459459,90917.000,12909,1,SF,1,100,41.0263
1766863830.726624,91184.000,12960,1,SF,1,100,40.5517
1766863831.059829,91517.000,13012,1,SF,1,100,40.0826
1766863831.393034,91850.000,13061,1,SF,1,100,39.6189
1766863831.793280,92250.000,13128,1,SF,1,100,39.1606
1766863832.060445,92517.000,13176,1,SF,1,100,38.7076
1766863832.393650,92850.000,13225,1,SF,1,100,38.2598
1766863832.793896,93250.000,13291,1,SF,1,100,37.8172
1766863833.061061,93517.000,13340,1,SF,1,100,37.3798
1766863833.394266,93850.000,13389,1,SF,1,100,36.9474
1766863833.728472,94184.000,13437,1,SF,1,100,36.5200
1766863834.127717,94583.000,13502,1,SF,1,100,36.0975
1766863834.394882,94850.000,13553,1,SF,1,100,35.6799
1766863834.735091,95190.000,13603,1,SF,1,100,37.3494
1766863835.068296,95523.000,13654,1,SF,1,100,36.9174
1766863835.468543,95923.000,13722,1,SF,1,100,36.4903
1766863835.802748,96257.000,13775,1,SF,1,100,38.1504
1766863836.068912,96523.000,13824,1,SF,1,100,37.7091
1766863836.403118,96857.000,13876,1,SF,1,100,41.4374
1766863836.803364,97257.000,13941,1,SF,1,100,40.9580
1766863837.069528,97523.000,13994,1,SF,1,100,42.5665
1766863837.402733,97856.000,14044,1,SF,1,100,42.0741
1766863837.802980,98256.000,14109,1,SF,1,100,41.5873
1766863838.137185,98590.000,14160,1,SF,1,100,43.1885
1766863838.403349,98856.000,14210,1,SF,1,100,42.6889
1766863838.737555,99190.000,14259,1,SF,1,100,42.1951
1766863839.137801,99590.000,14324,1,SF,1,100,41.7070
1766863839.403965,99856.000,14374,1,SF,1,100,43.3067
1766863839.744174,100196.000,14423,1,SF,1,100,42.8058
1766863840.144421,100596.000,14490,1,SF,1,100,42.3106
1766863840.411585,100863.000,14540,1,SF,1,100,41.8211
1766863840.744791,101196.000,14591,1,SF,1,100,43.4196
1766863841.077996,101529.000,14641,1,SF,1,100,42.9173
1766863841.478242,101929.000,14708,1,SF,1,100,42.4208
1766863841.745406,102196.000,14761,1,SF,1,100,41.9301
1766863842.078612,102529.000,14809,1,SF,1,100,41.4451
1766863842.478858,102929.000,14876,1,SF,1,100,43.0479
1766863842.746022,103196.000,14927,1,SF,1,100,42.5499
1766863843.079227,103529.000,14978,1,SF,1,100,42.0577
1766863843.479474,103929.000,15045,1,SF,1,100,43.6534
1766863843.812679,104262.000,15095,1,SF,1,100,43.1484
1766863844.079843,104529.000,15143,1,SF,1,100,42.6493
1766863844.415050,104864.000,15192,1,SF,1,100,42.1559
1766863844.813295,105262.000,15259,1,SF,1,100,41.6682
1766863845.080459,105529.000,15309,1,SF,1,100,41.1862
1766863845.413664,105862.000,15360,1,SF,1,100,40.7098
1766863845.747870,106196.000,15410,1,SF,1,100,40.2388
1766863846.148117,106596.000,15477,1,SF,1,100,39.7734
1766863846.414280,106862.000,15530,1,SF,1,100,39.3133
1766863846.748486,107196.000,15578,1,SF,1,100,38.8585
1766863847.154736,107602.000,15649,1,SF,1,100,40.4912
1766863847.421901,107869.000,15700,1,SF,1,100,42.1051
1766863847.755106,108202.000,15749,1,SF,1,100,41.6180
1766863848.088311,108535.000,15799,1,SF,1,100,41.1365
1766863848.488557,108935.000,15866,1,SF,1,100,40.6607
1766863848.755722,109202.000,15914,1,SF,1,100,40.1903
1766863849.088927,109535.000,15965,1,SF,1,100,39.7254
1766863849.496177,109942.000,16032,1,SF,1,100,41.3481
1766863849.763342,110209.000,16082,1,SF,1,100,40.8698
1766863850.096547,110542.000,16135,1,SF,1,100,42.4792
1766863850.496793,110942.000,16200,1,SF,1,100,41.9878
1766863850.829998,111275.000,16252,1,SF,1,100,41.5021
1766863851.097163,111542.000,16305,1,SF,1,100,43.1043
1766863851.430368,111875.000,16355,1,SF,1,100,42.6056
1766863851.830614,112275.000,16422,1,SF,1,100,42.1128
1766863852.097779,112542.000,16471,1,SF,1,100,41.6256
1766863852.430984,112875.000,16521,1,SF,1,100,41.1441
1766863852.831230,113275.000,16587,1,SF,1,100,40.6681
1766863853.164435,113608.000,16639,1,SF,1,100,40.1977
1766863853.431600,113875.000,16687,1,SF,1,100,39.7327
1766863853.764805,114208.000,16738,1,SF,1,100,39.2730
1766863854.165051,114608.000,16803,1,SF,1,100,38.8187
1766863854.432216,114875.000,16853,1,SF,1,100,38.3697
1766863854.766422,115209.000,16902,1,SF,1,100,37.9258
1766863855.098626,115541.000,16955,1,SF,1,100,39.5693
1766863855.432832,115875.000,17005,1,SF,1,100,39.1116
1766863855.833078,116275.000,17074,1,SF,1,100,38.6591
1766863856.099242,116541.000,17122,1,SF,1,100,38.2119
1766863856.433448,116875.000,17171,1,SF,1,100,37.7699
1766863856.833694,117275.000,17238,1,SF,1,100,37.3330
1766863857.099858,117541.000,17288,1,SF,1,100,36.9011
1766863857.433063,117874.000,17339,1,SF,1,100,36.4742
1766863857.767269,118208.000,17387,1,SF,1,100,36.0523
1766863858.167515,118608.000,17452,1,SF,1,100,35.6352
1766863858.433679,118874.000,17503,1,SF,1,100,35.2230
1766863858.767885,119208.000,17553,1,SF,1,100,34.8155
1766863859.168131,119608.000,17620,1,SF,1,100,34.4128
1766863859.434295,119874.000,17671,1,SF,1,100,34.0147
1766863859.774504,120214.000,17721,1,SF,1,100,35.7035
1766863860.174751,120614.000,17789,1,SF,1,100,35.2904
1766863860.507956,120947.000,17839,1,SF,1,100,34.8822
1766863860.775120,121214.000,17887,1,SF,1,100,34.4787
1766863861.108325,121547.000,17940,1,SF,1,100,34.0798
1766863861.508572,121947.000,18005,1,SF,1,100,33.6856
1766863861.775736,122214.000,18055,1,SF,1,100,33.2959
1766863862.108941,122547.000,18106,1,SF,1,100,34.9930
1766863862.516192,122954.000,18173,1,SF,1,100,34.5882
1766863862.783356,123221.000,18221,1,SF,1,100,34.1881
1766863863.116562,123554.000,18271,1,SF,1,100,33.7926
1766863863.449767,123887.000,18322,1,SF,1,100,33.4017
1766863863.850013,124287.000,18387,1,SF,1,100,33.0153
1766863864.117177,124554.000,18438,1,SF,1,100,32.6334
1766863864.450383,124887.000,18486,1,SF,1,100,32.2558
1766863864.850629,125287.000,18551,1,SF,1,100,31.8827
1766863865.117793,125554.000,18604,1,SF,1,100,33.5961
1766863865.450999,125887.000,18654,1,SF,1,100,33.2075
1766863865.784204,126220.000,18705,1,SF,1,100,32.8233
1766863866.184450,126620.000,18772,1,SF,1,100,32.4436
1766863866.451614,126887.000,18822,1,SF,1,100,32.0683
1766863866.784820,127220.000,18873,1,SF,1,100,33.7796
1766863867.185066,127620.000,18940,1,SF,1,100,33.3889
1766863867.452230,127887.000,18988,1,SF,1,100,33.0026
1766863867.785435,128220.000,19039,1,SF,1,100,32.6208
1766863868.185682,128620.000,19105,1,SF,1,100,32.2435
1766863868.518887,128953.000,19154,1,SF,1,100,31.8705
1766863868.786052,129220.000,19205,1,SF,1,100,33.5841
1766863869.119256,129553.000,19255,1,SF,1,100,33.1955
1766863869.526507,129960.000,19322,1,SF,1,100,32.8115
1766863869.793672,130227.000,19373,1,SF,1,100,32.4320
1766863870.126877,130560.000,19423,1,SF,1,100,32.0568
1766863870.527123,130960.000,19488,1,SF,1,100,31.6860
1766863870.793287,131226.000,19537,1,SF,1,100,31.3194
1766863871.127493,131560.000,19591,1,SF,1,100,33.0394
1766863871.460698,131893.000,19640,1,SF,1,100,32.6572
1766863871.860944,132293.000,19705,1,SF,1,100,32.2794
1766863872.128109,132560.000,19755,1,SF,1,100,33.9882
1766863872.461314,132893.000,19804,1,SF,1,100,33.5951
1766863872.861560,133293.000,19869,1,SF,1,100,33.2064
1766863873.128725,133560.000,19919,1,SF,1,100,32.8223
1766863873.461930,133893.000,19968,1,SF,1,100,32.4426
1766863873.795135,134226.000,20016,1,SF,1,100,32.0673
1766863874.195381,134626.000,20081,1,SF,1,100,31.6963
1766863874.462546,134893.000,20132,1,SF,1,100,31.3297
1766863874.795751,135226.000,20180,1,SF,1,100,30.9673
1766863875.142964,135573.000,20229,1,SF,1,100,30.6090
1766863875.543211,135973.000,20294,1,SF,1,100,30.2549
1766863875.809375,136239.000,20345,1,SF,1,100,29.9049
1766863876.143580,136573.000,20395,1,SF,1,100,29.5590
1766863876.476785,136906.000,20446,1,SF,1,100,29.2171
1766863876.877032,137306.000,20513,1,SF,1,100,28.8791
1766863877.143196,137572.000,20563,1,SF,1,100,28.5450
1766863877.483405,137912.000,20612,1,SF,1,100,28.2148
1766863877.883651,138312.000,20679,1,SF,1,100,27.8884
1766863878.150816,138579.000,20727,1,SF,1,100,27.5658
1766863878.484021,138912.000,20776,1,SF,1,100,27.2469
1766863878.884268,139312.000,20842,1,SF,1,100,26.9317
1766863879.218473,139646.000,20891,1,SF,1,100,26.6202
1766863879.484637,139912.000,20940,1,SF,1,100,26.3122
1766863879.818843,140246.000,20988,1,SF,1,100,26.0078
1766863880.219089,140646.000,21057,1,SF,1,100,27.7892
1766863880.485253,140912.000,21108,1,SF,1,100,27.4678
1766863880.818458,141245.000,21156,1,SF,1,100,27.1500
1766863881.152664,141579.000,21207,1,SF,1,100,26.8359
1766863881.552910,141979.000,21274,1,SF,1,100,26.5255
1766863881.819074,142245.000,21324,1,SF,1,100,26.2186
1766863882.153280,142579.000,21375,1,SF,1,100,27.9976
1766863882.553526,142979.000,21442,1,SF,1,100,27.6737
1766863882.819690,143245.000,21492,1,SF,1,100,29.4358
1766863883.153896,143579.000,21542,1,SF,1,100,29.0953
1766863883.487101,143912.000,21591,1,SF,1,100,28.7588
1766863883.887347,144312.000,21658,1,SF,1,100,28.4261
1766863884.153511,144578.000,21707,1,SF,1,100,28.0972
1766863884.487717,144912.000,21755,1,SF,1,100,27.7722
1766863884.893967,145318.000,21822,1,SF,1,100,27.4509
1766863885.161131,145585.000,21873,1,SF,1,100,27.1334
1766863885.494336,145918.000,21921,1,SF,1,100,26.8195
1766863885.894583,146318.000,21990,1,SF,1,100,26.5093
1766863886.161747,146585.000,22041,1,SF,1,100,28.2848
1766863886.494952,146918.000,22091,1,SF,1,100,27.9576
1766863886.829158,147252.000,22140,1,SF,1,100,27.6342
1766863887.228404,147651.000,22205,1,SF,1,100,27.3145
1766863887.495568,147918.000,22255,1,SF,1,100,26.9986
1766863887.828773,148251.000,22304,1,SF,1,100,26.6863
1766863888.229020,148651.000,22372,1,SF,1,100,26.3775
1766863888.496184,148918.000,22423,1,SF,1,100,26.0724
1766863888.829389,149251.000,22472,1,SF,1,100,25.7708
1766863889.163595,149585.000,22520,1,SF,1,100,25.4727
1766863889.563841,149985.000,22587,1,SF,1,100,25.1780
1766863889.830005,150251.000,22638,1,SF,1,100,24.8867
1766863890.164211,150585.000,22686,1,SF,1,100,24.5989
1766863890.563457,150984.000,22753,1,SF,1,100,24.3143
1766863890.897662,151318.000,22804,1,SF,1,100,24.0330
1766863891.163826,151584.000,22854,1,SF,1,100,23.7550
1766863891.498032,151918.000,22903,1,SF,1,100,23.4802
1766863891.898278,152318.000,22970,1,SF,1,100,23.2086
1766863892.171447,152591.000,23020,1,SF,1,100,25.0224
1766863892.504652,152924.000,23069,1,SF,1,100,24.7329
1766863892.904898,153324.000,23135,1,SF,1,100,24.4468
1766863893.239104,153658.000,23184,1,SF,1,100,24.1640
1766863893.505268,153924.000,23233,1,SF,1,100,23.8845
1766863893.838473,154257.000,23281,1,SF,1,100,23.6082
1766863894.238719,154657.000,23346,1,SF,1,100,23.3351
1766863894.512888,154931.000,23399,1,SF,1,100,23.0651
1766863894.846093,155264.000,23447,1,SF,1,100,22.7983
1766863895.179298,155597.000,23496,1,SF,1,100,22.5346
1766863895.579544,155997.000,23562,1,SF,1,100,22.2739
1766863895.913750,156331.000,23614,1,SF,1,100,22.0162
1766863896.179914,156597.000,23664,1,SF,1,100,21.7615
1766863896.514120,156931.000,23715,1,SF,1,100,23.5920
1766863896.914366,157331.000,23782,1,SF,1,100,23.3191
1766863897.180530,157597.000,23832,1,SF,1,100,23.0494
1766863897.514735,157931.000,23883,1,SF,1,100,24.8650
1766863897.920986,158337.000,23948,1,SF,1,100,24.5774
1766863898.188150,158604.000,23998,1,SF,1,100,26.3753
1766863898.521355,158937.000,24048,1,SF,1,100,26.0702
1766863898.854560,159270.000,24097,1,SF,1,100,25.7686
1766863899.254807,159670.000,24162,1,SF,1,100,25.4705
1766863899.521971,159937.000,24213,1,SF,1,100,25.1759
1766863899.855176,160270.000,24263,1,SF,1,100,26.9669
1766863900.255423,160670.000,24328,1,SF,1,100,26.6549
1766863900.522587,160937.000,24379,1,SF,1,100,26.3466
1766863900.855792,161270.000,24429,1,SF,1,100,26.0418
1766863901.188997,161603.000,24480,1,SF,1,100,25.7405
1766863901.589244,162003.000,24545,1,SF,1,100,25.4428
1766863901.856408,162270.000,24595,1,SF,1,100,25.1485
1766863902.189613,162603.000,24646,1,SF,1,100,24.8575
1766863902.589859,163003.000,24711,1,SF,1,100,24.5700
1766863902.857024,163270.000,24759,1,SF,1,100,24.2858
1766863903.190229,163603.000,24811,1,SF,1,100,24.0048
1766863903.590476,164003.000,24878,1,SF,1,100,23.7271
1766863903.923681,164336.000,24929,1,SF,1,100,23.4526
1766863904.190845,164603.000,24978,1,SF,1,100,23.1813
1766863904.524050,164936.000,25026,1,SF,1,100,22.9132
1766863904.924297,165336.000,25095,1,SF,1,100,24.7304
1766863905.191461,165603.000,25146,1,SF,1,100,24.4443
1766863905.524666,165936.000,25194,1,SF,1,100,24.1615
1766863905.924912,166336.000,25261,1,SF,1,100,23.8820
1766863906.259118,166670.000,25310,1,SF,1,100,23.6057
1766863906.525282,166936.000,25360,1,SF,1,100,23.3327
1766863906.859488,167270.000,25411,1,SF,1,100,25.1450
1766863907.258734,167669.000,25478,1,SF,1,100,26.9364
1766863907.525898,167936.000,25526,1,SF,1,100,26.6248
1766863907.859103,168269.000,25577,1,SF,1,100,28.3990
1766863908.259350,168669.000,25643,1,SF,1,100,28.0705
1766863908.593555,169003.000,25692,1,SF,1,100,27.7458
1766863908.859719,169269.000,25741,1,SF,1,100,27.4248
1766863909.193925,169603.000,25789,1,SF,1,100,27.1076
1766863909.594171,170003.000,25854,1,SF,1,100,26.7940
1766863909.860335,170269.000,25905,1,SF,1,100,26.4840
1766863910.194541,170603.000,25953,1,SF,1,100,26.1777
1766863910.527746,170936.000,26002,1,SF,1,100,25.8748
1766863910.927992,171336.000,26069,1,SF,1,100,25.5755
1766863911.194156,171602.000,26119,1,SF,1,100,25.2797
1766863911.528362,171936.000,26168,1,SF,1,100,24.9872
1766863911.928608,172336.000,26233,1,SF,1,100,24.6982
1766863912.194772,172602.000,26283,1,SF,1,100,24.4125
1766863912.528978,172936.000,26335,1,SF,1,100,26.2123
1766863912.862183,173269.000,26384,1,SF,1,100,25.9091
1766863913.262429,173669.000,26451,1,SF,1,100,25.6094
1766863913.529594,173936.000,26502,1,SF,1,100,27.3954
1766863913.862799,174269.000,26550,1,SF,1,100,27.0785
1766863914.263045,174669.000,26617,1,SF,1,100,26.7652
1766863914.529209,174935.000,26672,1,SF,1,100,28.5378
1766863914.863415,175269.000,26720,1,SF,1,100,28.2077
1766863915.204625,175610.000,26769,1,SF,1,100,27.8814
1766863915.536829,175942.000,26819,1,SF,1,100,27.5589
1766863915.937076,176342.000,26886,1,SF,1,100,27.2401
1766863916.204240,176609.000,26935,1,SF,1,100,26.9249
1766863916.537445,176942.000,26983,1,SF,1,100,26.6135
1766863916.937691,177342.000,27048,1,SF,1,100,26.3056
1766863917.203855,177608.000,27099,1,SF,1,100,26.0013
1766863917.538061,177942.000,27147,1,SF,1,100,25.7005
1766863917.871266,178275.000,27196,1,SF,1,100,25.4032
1766863918.271513,178675.000,27261,1,SF,1,100,25.1093
1766863918.538677,178942.000,27311,1,SF,1,100,24.8189
1766863918.871882,179275.000,27360,1,SF,1,100,24.5318
1766863919.272129,179675.000,27425,1,SF,1,100,24.2480
1766863919.539293,179942.000,27477,1,SF,1,100,26.0497
1766863919.872498,180275.000,27526,1,SF,1,100,25.7484
