LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SR
1766865058.926650,1318628,16887,1,SR,1,100,0.066667
1766865061.534255,1321234,17303,1,SR,1,100,0.066667
1766865062.267707,1321967,17553,1,SR,1,100,0.866667
1766865068.204361,1327900,18434,1,SR,1,100,0.266667
1766865070.746926,1330441,18816,1,SR,1,100,0.066667
1766865071.812582,1331506,18998,1,SR,1,100,0.133333
1766865072.080747,1331774,19050,1,SR,1,100,0.133333
1766865074.881471,1334573,19498,1,SR,1,100,0.133333
1766865075.281718,1334973,19615,1,SR,1,100,0.400000
1766865076.415416,1336106,19767,1,SR,1,100,0.200000
1766865078.816894,1338506,20135,1,SR,1,100,0.066667
1766865081.751700,1341439,20612,1,SR,1,100,0.066667
1766865086.567665,1346252,21392,1,SR,1,100,0.133333
1766865087.435199,1347119,21560,1,SR,1,100,0.266667
1766865088.969143,1348652,21779,1,SR,1,100,0.066667
1766865109.986080,1369656,25212,1,SR,1,100,0.066667
1766865115.122242,1374789,26036,1,SR,1,100,0.066667
1766865115.728615,1375395,26155,1,SR,1,100,0.133333
1766865123.760559,1383422,27424,1,SR,1,100,0.066667
1766865124.093764,1383755,27475,1,SR,1,100,0.066667
1766865124.561052,1384222,27559,1,SR,1,100,0.066667
1766865136.240241,1395894,29472,1,SR,1,100,0.133333
1766865136.906651,1396560,29571,1,SR,1,100,0.066667
1766865150.807208,1410452,31877,1,SR,1,100,0.400000
1766865156.083456,1415725,32688,1,SR,1,100,0.066667
1766865158.550975,1418191,33087,1,SR,1,100,0.066667
1766865165.027961,1424664,34151,1,SR,1,100,0.066667
1766865168.963384,1428597,34813,1,SR,1,100,0.200000
1766865169.763877,1429397,34947,1,SR,1,100,0.200000
1766865170.697451,1430330,35097,1,SR,1,100,0.200000
1766865171.164739,1430797,35147,1,SR,1,100,0.066667
1766865173.566217,1433197,35563,1,SR,1,100,0.200000
1766865174.900038,1434530,35765,1,SR,1,100,0.066667
1766865177.100393,1436729,36129,1,SR,1,100,0.066667
1766865179.368789,1438996,36526,1,SR,1,100,0.266667
1766865181.308983,1440935,36825,1,SR,1,100,0.133333
1766865183.444298,1443069,37161,1,SR,1,100,0.066667
1766865186.525194,1446148,37657,1,SR,1,100,0.066667
1766865200.665899,1460280,40009,1,SR,1,100,0.200000
1766865201.133186,1460747,40060,1,SR,1,100,0.066667
1766865203.134418,1462747,40394,1,SR,1,100,0.066667
1766865203.334541,1462947,40445,1,SR,1,100,0.133333
1766865203.600705,1463213,40532,1,SR,1,100,0.466667
1766865204.681370,1464293,40699,1,SR,1,100,0.400000
1766865218.102632,1477706,42862,1,SR,1,100,0.266667
1766865223.037670,1482638,43649,1,SR,1,100,0.066667
1766865235.450310,1495043,45733,1,SR,1,100,0.466667
1766865236.785132,1496377,45932,1,SR,1,100,0.266667
1766865237.451542,1497043,46018,1,SR,1,100,0.133333
1766865237.852789,1497444,46087,1,SR,1,100,0.200000
1766865238.985487,1498576,46275,1,SR,1,100,0.133333
1766865239.719939,1499310,46409,1,SR,1,100,0.200000
1766865240.187226,1499777,46461,1,SR,1,100,0.066667
1766865247.190537,1506776,47643,1,SR,1,100,0.266667
1766865248.190152,1507775,47813,1,SR,1,100,0.333333
1766865249.324851,1508909,47999,1,SR,1,100,0.266667
1766865249.991261,1509575,48100,1,SR,1,100,0.200000
1766865250.325467,1509909,48169,1,SR,1,100,0.266667
1766865250.991877,1510575,48270,1,SR,1,100,0.200000
1766865251.459165,1511042,48339,1,SR,1,100,0.200000
1766865252.059534,1511642,48440,1,SR,1,100,0.200000
1766865252.393740,1511976,48527,1,SR,1,100,0.400000
1766865253.060150,1512642,48629,1,SR,1,100,0.266667
1766865253.594479,1513176,48699,1,SR,1,100,0.200000
1766865253.926684,1513508,48766,1,SR,1,100,0.200000
1766865254.393971,1513975,48853,1,SR,1,100,0.333333
1766865255.128423,1514709,48971,1,SR,1,100,0.266667
1766865255.660751,1515241,49023,1,SR,1,100,0.066667
1766865257.796066,1517375,49408,1,SR,1,100,0.200000
1766865258.129271,1517708,49477,1,SR,1,100,0.266667
1766865258.802685,1518381,49547,1,SR,1,100,0.066667
1766865260.804918,1520382,49912,1,SR,1,100,0.266667
1766865261.604410,1521181,50080,1,SR,1,100,0.466667
1766865262.338862,1521915,50150,1,SR,1,100,0.133333
1766865262.605026,1522181,50219,1,SR,1,100,0.333333
1766865263.205395,1522781,50322,1,SR,1,100,0.266667
1766865263.938847,1523514,50473,1,SR,1,100,0.533333
1766865265.940078,1525514,50773,1,SR,1,100,0.333333
1766865267.474023,1527047,51008,1,SR,1,100,0.200000
1766865268.074392,1527647,51113,1,SR,1,100,0.266667
1766865268.740803,1528313,51200,1,SR,1,100,0.066667
1766865269.275131,1528847,51300,1,SR,1,100,0.133333
1766865269.808460,1529380,51386,1,SR,1,100,0.133333
1766865270.810076,1530381,51556,1,SR,1,100,0.200000
1766865272.817312,1532387,51943,1,SR,1,100,0.466667
1766865273.550763,1533120,51995,1,SR,1,100,0.066667
1766865273.883969,1533453,52080,1,SR,1,100,0.266667
1766865274.551379,1534120,52167,1,SR,1,100,0.066667
1766865274.884584,1534453,52221,1,SR,1,100,0.066667
1766865275.084708,1534653,52258,1,SR,1,100,0.066667
1766865283.822086,1543385,53693,1,SR,1,100,0.066667
1766865286.896979,1546458,54214,1,SR,1,100,0.133333
1766865288.030677,1547591,54418,1,SR,1,100,0.200000
1766865290.031909,1549591,54739,1,SR,1,100,0.133333
1766865292.034141,1551592,55058,1,SR,1,100,0.066667
1766865293.834249,1553391,55363,1,SR,1,100,0.066667
1766865294.034372,1553591,55397,1,SR,1,100,0.133333
1766865294.834865,1554391,55532,1,SR,1,100,0.066667
1766865295.902522,1555458,55717,1,SR,1,100,0.133333
1766865297.103261,1556658,55917,1,SR,1,100,0.133333
1766865299.770903,1559324,56377,1,SR,1,100,0.333333
1766865305.113192,1564663,57194,1,SR,1,100,0.066667
1766865306.180849,1565730,57378,1,SR,1,100,0.066667
1766865307.254510,1566803,57563,1,SR,1,100,0.066667
1766865311.457097,1571003,58267,1,SR,1,100,0.133333
1766865314.391903,1573936,58755,1,SR,1,100,0.133333
1766865316.459176,1576002,59088,1,SR,1,100,0.133333
1766865323.463488,1583002,60219,1,SR,1,100,0.066667
1766865326.864581,1586401,60814,1,SR,1,100,0.333333
1766865331.808625,1591342,61571,1,SR,1,100,0.066667
1766865334.941553,1594473,62086,1,SR,1,100,0.066667
1766865336.676621,1596207,62367,1,SR,1,100,0.133333
1766865337.076867,1596607,62434,1,SR,1,100,0.066667
1766865337.477114,1597007,62504,1,SR,1,100,0.066667
1766865339.418308,1598947,62825,1,SR,1,100,0.066667
1766865347.102038,1606626,64065,1,SR,1,100,0.066667
1766865347.435243,1606959,64134,1,SR,1,100,0.066667
1766865348.435859,1607959,64307,1,SR,1,100,0.133333
1766865350.443095,1609965,64626,1,SR,1,100,0.066667
1766865350.777301,1610299,64696,1,SR,1,100,0.066667
1766865351.176547,1610698,64748,1,SR,1,100,0.066667
1766865353.578025,1613098,65170,1,SR,1,100,0.133333
1766865355.712338,1615231,65506,1,SR,1,100,0.066667
1766865356.779996,1616298,157,1,SR,1,100,0.133333
1766865357.647530,1617165,291,1,SR,1,100,0.066667
1766865358.848269,1618365,497,1,SR,1,100,0.066667
1766865359.314556,1618831,579,1,SR,1,100,0.066667
1766865366.124748,1625637,1676,1,SR,1,100,0.066667
1766865372.001365,1631510,2639,1,SR,1,100,0.066667
1766865373.342191,1632850,2874,1,SR,1,100,0.066667
1766865377.544778,1637050,3560,1,SR,1,100,0.066667
1766865384.080801,1643582,4627,1,SR,1,100,0.066667
1766865384.280924,1643782,4678,1,SR,1,100,0.133333
1766865385.761836,1645262,4914,1,SR,1,100,0.066667
1766865386.295164,1645795,5016,1,SR,1,100,0.200000
1766865387.763067,1647262,5234,1,SR,1,100,0.066667
1766865388.696642,1648195,5421,1,SR,1,100,0.200000
1766865389.163930,1648662,5489,1,SR,1,100,0.133333
1766865389.430094,1648928,5526,1,SR,1,100,0.133333
1766865392.498983,1651995,6026,1,SR,1,100,0.066667
1766865393.432557,1652928,6181,1,SR,1,100,0.066667
1766865393.765763,1653261,6232,1,SR,1,100,0.066667
1766865395.099584,1654594,6466,1,SR,1,100,0.066667
1766865399.102047,1658594,7116,1,SR,1,100,0.066667
1766865410.995368,1670480,9069,1,SR,1,100,0.066667
1766865413.595969,1673079,9489,1,SR,1,100,0.066667
1766865418.197802,1677678,10257,1,SR,1,100,0.066667
1766865419.465582,1678945,10459,1,SR,1,100,0.066667
1766865421.399773,1680878,10779,1,SR,1,100,0.066667
1766865424.002375,1683479,11216,1,SR,1,100,0.066667
1766865425.282163,1684758,11418,1,SR,1,100,0.066667
1766865427.883764,1687358,11852,1,SR,1,100,0.066667
1766865428.550174,1688024,11972,1,SR,1,100,0.066667
1766865430.491369,1689964,12289,1,SR,1,100,0.066667
1766865433.092971,1692564,12710,1,SR,1,100,0.066667
1766865434.759997,1694230,12993,1,SR,1,100,0.066667
1766865436.761229,1696230,13313,1,SR,1,100,0.066667
1766865443.564416,1703029,14426,1,SR,1,100,0.066667
1766865445.505611,1704969,14745,1,SR,1,100,0.066667
1766865446.173022,1705636,14863,1,SR,1,100,0.066667
1766865448.107213,1707569,15183,1,SR,1,100,0.066667
1766865450.708814,1710169,15601,1,SR,1,100,0.066667
1766865451.376225,1710836,15721,1,SR,1,100,0.066667
1766865455.244606,1714702,16357,1,SR,1,100,0.066667
1766865457.178797,1716635,16674,1,SR,1,100,0.066667
1766865459.780398,1719235,17111,1,SR,1,100,0.066667
1766865462.981369,1722434,17631,1,SR,1,100,0.066667
1766865466.517545,1725968,18215,1,SR,1,100,0.066667
1766865469.385311,1728834,18688,1,SR,1,100,0.066667
1766865470.652090,1730100,18904,1,SR,1,100,0.066667
1766865473.193655,1732640,19324,1,SR,1,100,0.066667
1766865478.328816,1737772,20162,1,SR,1,100,0.066667
1766865478.930186,1738373,20263,1,SR,1,100,0.066667
1766865480.196966,1739639,20481,1,SR,1,100,0.066667
1766865483.398937,1742839,21003,1,SR,1,100,0.066667
1766865485.333127,1744772,21320,1,SR,1,100,0.066667
1766865499.613918,1759044,23658,1,SR,1,100,0.066667
1766865500.281329,1759711,23776,1,SR,1,100,0.066667
1766865502.215519,1761644,24095,1,SR,1,100,0.066667
1766865502.548725,1761977,24148,1,SR,1,100,0.066667
1766865504.349833,1763777,24465,1,SR,1,100,0.133333
1766865506.023864,1765450,24716,1,SR,1,100,0.066667
1766865513.908717,1773330,26018,1,SR,1,100,0.066667
1766865514.574127,1773995,26136,1,SR,1,100,0.066667
1766865518.449512,1777868,26772,1,SR,1,100,0.066667
1766865519.116923,1778535,26875,1,SR,1,100,0.066667
1766865522.384935,1781801,27409,1,SR,1,100,0.066667
1766865524.987537,1784402,27845,1,SR,1,100,0.066667
1766865527.529101,1786942,28266,1,SR,1,100,0.133333
1766865530.602993,1790014,28754,1,SR,1,100,0.066667
1766865530.870158,1790281,28804,1,SR,1,100,0.066667
1766865532.136938,1791547,29006,1,SR,1,100,0.066667
1766865534.738539,1794147,29443,1,SR,1,100,0.066667
1766865536.739771,1796147,29777,1,SR,1,100,0.066667
1766865538.008552,1797415,29998,1,SR,1,100,0.133333
1766865539.947746,1799353,30300,1,SR,1,100,0.066667
1766865543.156721,1802560,30836,1,SR,1,100,0.133333
1766865543.422885,1802826,30890,1,SR,1,100,0.133333
1766865546.364696,1805766,31356,1,SR,1,100,0.066667
1766865547.965681,1807366,31625,1,SR,1,100,0.133333
1766865548.632092,1808032,31730,1,SR,1,100,0.066667
1766865553.701212,1813098,32566,1,SR,1,100,0.066667
1766865555.302197,1814698,32833,1,SR,1,100,0.066667
1766865557.570594,1816965,33203,1,SR,1,100,0.066667
1766865559.771949,1819165,33573,1,SR,1,100,0.066667
1766865563.907494,1823298,34260,1,SR,1,100,0.066667
1766865564.240700,1823631,34310,1,SR,1,100,0.066667
1766865565.507479,1824897,34529,1,SR,1,100,0.066667
1766865566.775260,1826164,34731,1,SR,1,100,0.066667
1766865568.709450,1828097,35068,1,SR,1,100,0.133333
1766865568.975614,1828363,35104,1,SR,1,100,0.133333
1766865570.310436,1829697,35322,1,SR,1,100,0.066667
1766865573.712530,1833097,35875,1,SR,1,100,0.066667
1766865574.979310,1834363,36093,1,SR,1,100,0.066667
1766865576.247090,1835630,36295,1,SR,1,100,0.066667
1766865579.721229,1839102,36866,1,SR,1,100,0.066667
1766865580.655804,1840036,37031,1,SR,1,100,0.066667
1766865581.589379,1840969,37182,1,SR,1,100,0.066667
1766865585.590842,1844968,37844,1,SR,1,100,0.200000
1766865585.925047,1845302,37896,1,SR,1,100,0.133333
1766865587.205836,1846582,38094,1,SR,1,100,0.066667
1766865588.539657,1847915,38311,1,SR,1,100,0.066667
1766865588.873863,1848249,38363,1,SR,1,100,0.066667
1766865589.073986,1848449,38414,1,SR,1,100,0.133333
1766865589.340150,1848715,38447,1,SR,1,100,0.133333
1766865589.740396,1849115,38517,1,SR,1,100,0.066667
1766865590.074602,1849449,38568,1,SR,1,100,0.066667
1766865590.273724,1849648,38604,1,SR,1,100,0.133333
1766865591.008176,1850382,38724,1,SR,1,100,0.066667
1766865591.340381,1850714,38774,1,SR,1,100,0.066667
1766865592.608161,1851981,38993,1,SR,1,100,0.066667
1766865593.543737,1852916,39146,1,SR,1,100,0.066667
1766865593.875942,1853248,39197,1,SR,1,100,0.066667
1766865595.409886,1854781,39446,1,SR,1,100,0.066667
1766865599.212226,1858581,40083,1,SR,1,100,0.066667
1766865599.811595,1859180,40186,1,SR,1,100,0.066667
1766865600.145801,1859514,40237,1,SR,1,100,0.066667
1766865602.346156,1861713,40606,1,SR,1,100,0.066667
1766865602.946525,1862313,40707,1,SR,1,100,0.066667
1766865603.546895,1862913,40812,1,SR,1,100,0.066667
1766865604.214305,1863580,40914,1,SR,1,100,0.066667
1766865606.755870,1866120,41333,1,SR,1,100,0.066667
1766865609.890800,1869253,41852,1,SR,1,100,0.066667
1766865611.424744,1870786,42119,1,SR,1,100,0.133333
1766865611.690908,1871052,42156,1,SR,1,100,0.133333
1766865612.358319,1871719,42258,1,SR,1,100,0.066667
1766865612.691524,1872052,42310,1,SR,1,100,0.066667
1766865618.429055,1877786,43257,1,SR,1,100,0.066667
1766865619.029425,1878386,43360,1,SR,1,100,0.066667
1766865619.963000,1879319,43514,1,SR,1,100,0.066667
1766865620.296205,1879652,43564,1,SR,1,100,0.066667
1766865620.629410,1879985,43631,1,SR,1,100,0.066667
1766865620.963616,1880319,43682,1,SR,1,100,0.066667
1766865621.563985,1880919,43785,1,SR,1,100,0.066667
1766865622.430519,1881785,43938,1,SR,1,100,0.133333
1766865626.980319,1886332,44672,1,SR,1,100,0.066667
1766865628.580304,1887931,44941,1,SR,1,100,0.066667
1766865629.520883,1888871,45094,1,SR,1,100,0.066667
1766865629.854088,1889204,45146,1,SR,1,100,0.066667
1766865632.721853,1892070,45615,1,SR,1,100,0.066667
1766865633.056059,1892404,45682,1,SR,1,100,0.066667
1766865635.256414,1894603,46037,1,SR,1,100,0.066667
1766865637.791975,1897137,46451,1,SR,1,100,0.066667
1766865642.266729,1901609,47199,1,SR,1,100,0.066667
1766865642.600935,1901943,47250,1,SR,1,100,0.066667
1766865643.874719,1903216,47452,1,SR,1,100,0.066667
1766865644.808293,1904149,47621,1,SR,1,100,0.066667
1766865646.083078,1905423,47823,1,SR,1,100,0.066667
1766865647.349858,1906689,48025,1,SR,1,100,0.066667
1766865648.616638,1907955,48245,1,SR,1,100,0.066667
1766865649.884418,1909222,48447,1,SR,1,100,0.066667
1766865650.484787,1909822,48567,1,SR,1,100,0.133333
1766865650.886034,1910223,48617,1,SR,1,100,0.066667
1766865651.086158,1910423,48669,1,SR,1,100,0.133333
1766865652.425982,1911762,48871,1,SR,1,100,0.066667
1766865653.093393,1912429,48990,1,SR,1,100,0.066667
1766865653.626722,1912962,49093,1,SR,1,100,0.133333
1766865654.360173,1913695,49196,1,SR,1,100,0.066667
1766865654.960543,1914295,49297,1,SR,1,100,0.066667
1766865655.560912,1914895,49417,1,SR,1,100,0.133333
1766865656.161282,1915495,49518,1,SR,1,100,0.200000
1766865656.834696,1916168,49621,1,SR,1,100,0.133333
1766865657.502107,1916835,49738,1,SR,1,100,0.133333
1766865658.101476,1917434,49840,1,SR,1,100,0.133333
1766865660.042671,1919374,50160,1,SR,1,100,0.133333
1766865660.711082,1920042,50263,1,SR,1,100,0.066667
1766865661.317456,1920648,50380,1,SR,1,100,0.133333
1766865661.983866,1921314,50482,1,SR,1,100,0.066667
1766865662.584235,1921914,50584,1,SR,1,100,0.133333
1766865663.251646,1922581,50704,1,SR,1,100,0.133333
1766865663.918056,1923247,50807,1,SR,1,100,0.133333
1766865664.518426,1923847,50909,1,SR,1,100,0.133333
1766865665.051754,1924380,51027,1,SR,1,100,0.266667
1766865665.652124,1924980,51128,1,SR,1,100,0.333333
1766865666.319535,1925647,51248,1,SR,1,100,0.333333
1766865666.787823,1926115,51282,1,SR,1,100,0.066667
1766865667.527278,1926854,51432,1,SR,1,100,0.333333
1766865669.061222,1928387,51653,1,SR,1,100,0.066667
1766865669.534514,1928860,51738,1,SR,1,100,0.066667
1766865671.068458,1930393,51991,1,SR,1,100,0.066667
1766865674.876802,1934199,52640,1,SR,1,100,0.266667
1766865675.544213,1934866,52743,1,SR,1,100,0.200000
1766865676.344706,1935666,52861,1,SR,1,100,0.066667
1766865677.678527,1936999,53079,1,SR,1,100,0.066667
1766865678.278896,1937599,53182,1,SR,1,100,0.066667
1766865678.946307,1938266,53285,1,SR,1,100,0.066667
1766865680.680375,1939999,53569,1,SR,1,100,0.066667
1766865680.880498,1940199,53621,1,SR,1,100,0.133333
1766865681.613949,1940932,53724,1,SR,1,100,0.066667
1766865682.214319,1941532,53824,1,SR,1,100,0.066667
1766865682.814688,1942132,53944,1,SR,1,100,0.133333
1766865683.482099,1942799,54047,1,SR,1,100,0.133333
1766865684.155514,1943472,54166,1,SR,1,100,0.133333
1766865684.822925,1944139,54267,1,SR,1,100,0.066667
1766865685.489335,1944805,54386,1,SR,1,100,0.066667
1766865686.156746,1945472,54488,1,SR,1,100,0.066667
1766865686.764120,1946079,54575,1,SR,1,100,0.066667
1766865687.364489,1946679,54694,1,SR,1,100,0.133333
1766865688.097941,1947412,54797,1,SR,1,100,0.066667
1766865689.365721,1948679,55016,1,SR,1,100,0.066667
1766865689.972094,1949285,55119,1,SR,1,100,0.066667
1766865690.639505,1949952,55222,1,SR,1,100,0.066667
1766865691.906285,1951218,55437,1,SR,1,100,0.066667
1766865692.572695,1951884,55540,1,SR,1,100,0.066667
1766865693.174065,1952485,55660,1,SR,1,100,0.133333
1766865693.840476,1953151,55763,1,SR,1,100,0.133333
1766865697.109488,1956418,56297,1,SR,1,100,0.066667
1766865698.376267,1957684,56501,1,SR,1,100,0.066667
1766865705.992956,1965296,57753,1,SR,1,100,0.066667
1766865711.076085,1970376,58590,1,SR,1,100,0.066667
1766865711.742495,1971042,58709,1,SR,1,100,0.066667
1766865712.342865,1971642,58810,1,SR,1,100,0.066667
1766865713.611646,1972910,59015,1,SR,1,100,0.066667
1766865714.077933,1973376,59116,1,SR,1,100,0.200000
1766865716.078164,1975375,59435,1,SR,1,100,0.133333
1766865716.746575,1976043,59536,1,SR,1,100,0.066667
1766865718.013355,1977309,59738,1,SR,1,100,0.066667
1766865719.281136,1978576,59958,1,SR,1,100,0.066667
1766865720.547915,1979842,60160,1,SR,1,100,0.066667
1766865721.815696,1981109,60378,1,SR,1,100,0.066667
1766865723.082476,1982375,60580,1,SR,1,100,0.066667
1766865724.350256,1983642,60801,1,SR,1,100,0.066667
1766865726.817775,1986108,61218,1,SR,1,100,0.133333
1766865727.352104,1986642,61305,1,SR,1,100,0.200000
1766865728.751966,1988041,61525,1,SR,1,100,0.066667
1766865731.219484,1990507,61926,1,SR,1,100,0.066667
1766865731.886895,1991174,62046,1,SR,1,100,0.066667
1766865733.153675,1992440,62248,1,SR,1,100,0.066667
1766865735.021825,1994307,62567,1,SR,1,100,0.066667
1766865736.288605,1995573,62769,1,SR,1,100,0.066667
1766865736.890975,1996175,62871,1,SR,1,100,0.066667
1766865737.556385,1996840,62989,1,SR,1,100,0.066667
1766865738.156755,1997440,63092,1,SR,1,100,0.066667
1766865739.424535,1998707,63296,1,SR,1,100,0.066667
1766865740.024904,1999307,63399,1,SR,1,100,0.066667
1766865740.691315,1999973,63516,1,SR,1,100,0.066667
1766865741.291684,2000573,63617,1,SR,1,100,0.066667
1766865742.559465,2001840,63820,1,SR,1,100,0.066667
1766865743.826245,2003106,64040,1,SR,1,100,0.066667
1766865745.094025,2004373,64243,1,SR,1,100,0.066667
1766865745.694394,2004973,64344,1,SR,1,100,0.066667
1766865746.360805,2005639,64462,1,SR,1,100,0.066667
1766865747.634589,2006912,64665,1,SR,1,100,0.066667
1766865748.234958,2007512,64766,1,SR,1,100,0.066667
1766865748.902369,2008179,64871,1,SR,1,100,0.066667
1766865749.502739,2008779,64974,1,SR,1,100,0.066667
1766865750.169149,2009445,65091,1,SR,1,100,0.066667
1766865750.769518,2010045,65193,1,SR,1,100,0.066667
1766865751.436929,2010712,65295,1,SR,1,100,0.066667
1766865752.703709,2011978,65514,1,SR,1,100,0.066667
1766865753.972490,2013246,181,1,SR,1,100,0.066667
1766865755.245274,2014518,399,1,SR,1,100,0.066667
1766865755.845643,2015118,500,1,SR,1,100,0.066667
1766865756.513054,2015785,603,1,SR,1,100,0.066667
1766865757.113424,2016385,706,1,SR,1,100,0.066667
1766865757.779834,2017051,824,1,SR,1,100,0.066667
1766865758.380203,2017651,928,1,SR,1,100,0.066667
1766865759.647984,2018918,1130,1,SR,1,100,0.066667
1766865760.248353,2019518,1231,1,SR,1,100,0.066667
1766865760.914763,2020184,1349,1,SR,1,100,0.066667
1766865761.515133,2020784,1435,1,SR,1,100,0.066667
1766865762.182544,2021451,1554,1,SR,1,100,0.066667
1766865763.449324,2022717,1774,1,SR,1,100,0.066667
1766865764.717104,2023984,1977,1,SR,1,100,0.066667
1766865765.983884,2025250,2178,1,SR,1,100,0.066667
1766865766.584253,2025850,2279,1,SR,1,100,0.066667
1766865767.252665,2026518,2398,1,SR,1,100,0.066667
1766865769.126818,2028391,2703,1,SR,1,100,0.066667
1766865769.727188,2028991,2804,1,SR,1,100,0.066667
1766865770.393598,2029657,2922,1,SR,1,100,0.066667
1766865770.993968,2030257,3025,1,SR,1,100,0.133333
1766865771.661379,2030924,3127,1,SR,1,100,0.066667
1766865772.262749,2031525,3244,1,SR,1,100,0.133333
1766865772.928158,2032190,3345,1,SR,1,100,0.066667
1766865773.595569,2032857,3450,1,SR,1,100,0.066667
1766865774.195939,2033457,3553,1,SR,1,100,0.066667
1766865774.862349,2034123,3671,1,SR,1,100,0.066667
1766865776.130129,2035390,3873,1,SR,1,100,0.066667
1766865776.730499,2035990,3976,1,SR,1,100,0.066667
1766865777.396909,2036656,4093,1,SR,1,100,0.066667
1766865777.997279,2037256,4194,1,SR,1,100,0.066667
1766865778.664690,2037923,4298,1,SR,1,100,0.066667
1766865779.331100,2038589,4416,1,SR,1,100,0.066667
1766865780.598880,2039856,4619,1,SR,1,100,0.066667
1766865784.200097,2043455,5221,1,SR,1,100,0.066667
1766865785.467877,2044722,5423,1,SR,1,100,0.066667
1766865785.668000,2044922,5459,1,SR,1,100,0.066667
1766865786.334411,2045588,5577,1,SR,1,100,0.066667
1766865787.616200,2046869,5780,1,SR,1,100,0.066667
1766865790.817170,2050068,6301,1,SR,1,100,0.066667
1766865794.685551,2053934,6952,1,SR,1,100,0.066667
1766865797.687399,2056934,7436,1,SR,1,100,0.066667
1766865797.888523,2057135,7473,1,SR,1,100,0.066667
1766865799.154302,2058400,7694,1,SR,1,100,0.066667
1766865800.423083,2059668,7896,1,SR,1,100,0.066667
1766865804.290464,2063533,8532,1,SR,1,100,0.066667
1766866183.419839,2442429,5262,1,SR,1,100,0.066667
1766866246.965955,2505936,15744,1,SR,1,100,0.066667
1766866276.227968,2535180,20564,1,SR,1,100,0.133333
1766866287.239746,2546185,22354,1,SR,1,100,0.066667
1766866292.135760,2551078,23162,1,SR,1,100,0.066667
1766866299.472276,2558410,24383,1,SR,1,100,0.066667
1766866305.616058,2564550,25384,1,SR,1,100,0.066667
1766866312.840505,2571770,26570,1,SR,1,100,0.066667
1766866403.486303,2662360,41468,1,SR,1,100,0.066667
1766866486.949679,2745772,55169,1,SR,1,100,0.066667
1766866487.550049,2746372,55272,1,SR,1,100,0.133333
1766866500.229854,2759044,57341,1,SR,1,100,0.066667
1766866551.729555,2810512,308,1,SR,1,100,0.066667
1766866554.397197,2813178,746,1,SR,1,100,0.066667
1766866565.103787,2823878,2502,1,SR,1,100,0.066667
1766866571.772892,2830543,3609,1,SR,1,100,0.066667
1766866621.646592,2880386,11828,1,SR,1,100,0.066667
1766866621.978797,2880718,11880,1,SR,1,100,0.066667
1766866630.316930,2889051,13256,1,SR,1,100,0.066667
1766866644.937930,2903663,15677,1,SR,1,100,0.066667
1766866648.272983,2906996,16231,1,SR,1,100,0.066667
1766866648.939393,2907662,16334,1,SR,1,100,0.066667
1766866650.273214,2908995,16575,1,SR,1,100,0.066667
1766866650.940625,2909662,16679,1,SR,1,100,0.066667
1766866655.210253,2913929,17396,1,SR,1,100,0.066667
1766866658.218104,2916935,17900,1,SR,1,100,0.066667
1766866658.884515,2917601,18005,1,SR,1,100,0.066667
1766866663.487348,2922201,18779,1,SR,1,100,0.066667
1766866670.024372,2928734,19851,1,SR,1,100,0.066667
1766866670.290536,2929000,19902,1,SR,1,100,0.066667
1766866681.976729,2940679,21808,1,SR,1,100,0.066667
1766866685.244741,2943945,22360,1,SR,1,100,0.066667
1766866703.668081,2962357,25390,1,SR,1,100,0.066667
1766866714.539773,2973222,27161,1,SR,1,100,0.066667
1766866714.807939,2973490,27214,1,SR,1,100,0.066667
1766866718.808401,2977488,27883,1,SR,1,100,0.066667
1766866719.008524,2977688,28005,1,SR,1,100,0.600000
1766866726.613205,2985288,29176,1,SR,1,100,0.133333
1766866727.146534,2985821,29262,1,SR,1,100,0.066667
1766866745.970121,3004633,32350,1,SR,1,100,0.066667
1766866762.191106,3020844,35011,1,SR,1,100,0.066667
1766866775.538321,3034183,37204,1,SR,1,100,0.066667
1766866775.805486,3034450,37254,1,SR,1,100,0.066667
1766866791.166942,3049802,39818,1,SR,1,100,0.133333
1766866792.499762,3051134,40039,1,SR,1,100,0.133333
1766866802.445885,3061074,41671,1,SR,1,100,0.066667
1766866807.047717,3065673,42424,1,SR,1,100,0.066667
1766866815.272780,3073893,43787,1,SR,1,100,0.066667
1766866828.611991,3087224,45999,1,SR,1,100,0.066667
1766866832.215209,3090825,46591,1,SR,1,100,0.066667
1766866835.549262,3094157,47128,1,SR,1,100,0.066667
1766866842.152326,3100756,48240,1,SR,1,100,0.066667
1766866842.819737,3101423,48344,1,SR,1,100,0.066667
1766866844.153558,3102756,48566,1,SR,1,100,0.066667
1766866846.888242,3105489,49018,1,SR,1,100,0.066667
1766866847.555652,3106156,49139,1,SR,1,100,0.066667
1766866850.630545,3109229,49650,1,SR,1,100,0.066667
1766866852.364612,3110962,49937,1,SR,1,100,0.066667
1766866876.730611,3135313,53906,1,SR,1,100,0.066667
1766866883.067512,3141646,54966,1,SR,1,100,0.133333
1766866884.134168,3142712,55117,1,SR,1,100,0.066667
1766866886.341527,3144918,55484,1,SR,1,100,0.066667
1766866888.476841,3147052,55834,1,SR,1,100,0.066667
1766866890.611155,3149185,56184,1,SR,1,100,0.066667
1766866893.879167,3152451,56731,1,SR,1,100,0.066667
