LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GZ
1766633942.349788,80222.000,11047,2,GZ,1,100,-368.469
1766633942.389785,80262.000,11069,3,GZ,1,100,170.959
1766633942.429782,80302.000,11069,3,GZ,1,100,403.412
1766633942.469779,80342.000,11069,3,GZ,1,100,261.475
1766633942.509776,80382.000,11086,3,GZ,1,100,-74.585
1766633942.549772,80422.000,11086,3,GZ,1,100,-403.015
1766633942.589769,80462.000,11086,3,GZ,1,100,-340.057
1766633942.629766,80502.000,11103,2,GZ,1,100,-76.477
1766633942.669763,80542.000,11103,2,GZ,1,100,70.679
1766633942.709759,80582.000,11119,3,GZ,1,100,102.478
1766633942.749756,80622.000,11119,3,GZ,1,100,110.260
1766633942.789753,80662.000,11119,3,GZ,1,100,73.547
1766633942.829750,80702.000,11137,2,GZ,1,100,35.706
1766633942.869746,80742.000,11137,2,GZ,1,100,6.836
1766633942.905077,80777.333,11153,3,GZ,1,100,-8.942
1766633942.940408,80812.667,11153,3,GZ,1,100,-1.099
1766633942.975738,80848.000,11153,3,GZ,1,100,5.707
1766633943.015735,80888.000,11170,3,GZ,1,100,10.773
1766633943.055732,80928.000,11170,3,GZ,1,100,16.449
1766633943.095728,80968.000,11170,3,GZ,1,100,13.306
1766633943.135725,81008.000,11184,2,GZ,1,100,5.981
1766633943.175722,81048.000,11184,2,GZ,1,100,0.732
1766633943.215719,81088.000,11204,3,GZ,1,100,6.195
1766633943.255715,81128.000,11204,3,GZ,1,100,8.942
1766633943.295712,81168.000,11204,3,GZ,1,100,3.540
1766633943.335709,81208.000,11220,2,GZ,1,100,0.183
1766633943.375705,81248.000,11220,2,GZ,1,100,-0.153
1766633943.415702,81288.000,11237,3,GZ,1,100,2.136
1766633943.455699,81328.000,11237,3,GZ,1,100,1.434
1766633943.495696,81368.000,11237,3,GZ,1,100,0.183
1766633943.535693,81408.000,11252,2,GZ,1,100,1.312
1766633943.575689,81448.000,11252,2,GZ,1,100,-3.693
1766633943.615686,81488.000,11269,3,GZ,1,100,-10.071
1766633943.655683,81528.000,11269,3,GZ,1,100,-7.141
1766633943.695680,81568.000,11269,3,GZ,1,100,1.373
1766633943.731344,81603.667,11285,3,GZ,1,100,4.852
1766633943.767007,81639.333,11285,3,GZ,1,100,4.669
1766633943.802671,81675.000,11285,3,GZ,1,100,3.784
1766633943.842668,81715.000,11303,2,GZ,1,100,6.073
1766633943.882665,81755.000,11303,2,GZ,1,100,9.399
1766633943.922661,81795.000,11320,3,GZ,1,100,5.615
1766633943.962658,81835.000,11320,3,GZ,1,100,-0.885
1766633944.002655,81875.000,11320,3,GZ,1,100,0.458
1766633944.042652,81915.000,11336,2,GZ,1,100,4.517
1766633944.082648,81955.000,11336,2,GZ,1,100,2.319
1766633944.122645,81995.000,11353,3,GZ,1,100,-3.174
1766633944.162642,82035.000,11353,3,GZ,1,100,-2.808
1766633944.202639,82075.000,11353,3,GZ,1,100,-2.472
1766633944.242635,82115.000,11370,2,GZ,1,100,-5.371
1766633944.282632,82155.000,11370,2,GZ,1,100,-4.669
1766633944.322629,82195.000,11386,3,GZ,1,100,-0.824
1766633944.362626,82235.000,11386,3,GZ,1,100,8.636
1766633944.402622,82275.000,11386,3,GZ,1,100,18.951
1766633944.442619,82315.000,11401,2,GZ,1,100,7.904
1766633944.482616,82355.000,11401,2,GZ,1,100,-5.890
1766633944.522613,82395.000,11418,3,GZ,1,100,-7.019
1766633944.562610,82435.000,11418,3,GZ,1,100,0.854
1766633944.602606,82475.000,11418,3,GZ,1,100,10.742
1766633944.637937,82510.333,11435,3,GZ,1,100,12.512
1766633944.673267,82545.667,11435,3,GZ,1,100,9.369
1766633944.708598,82581.000,11435,3,GZ,1,100,8.057
1766633944.748595,82621.000,11451,2,GZ,1,100,3.662
1766633944.788591,82661.000,11451,2,GZ,1,100,-4.303
1766633944.828921,82701.333,11467,3,GZ,1,100,-10.529
1766633944.869251,82741.667,11467,3,GZ,1,100,-8.850
1766633944.909581,82782.000,11467,3,GZ,1,100,-1.434
1766633944.949245,82821.667,11483,3,GZ,1,100,7.263
1766633944.988909,82861.333,11483,3,GZ,1,100,11.200
1766633945.028572,82901.000,11483,3,GZ,1,100,6.317
1766633945.068569,82941.000,11500,2,GZ,1,100,-0.885
1766633945.108565,82981.000,11500,2,GZ,1,100,-1.770
1766633945.148562,83021.000,11517,3,GZ,1,100,-1.495
1766633945.188559,83061.000,11517,3,GZ,1,100,-0.488
1766633945.228556,83101.000,11517,3,GZ,1,100,0.183
1766633945.268553,83141.000,11532,2,GZ,1,100,-0.549
1766633945.308549,83181.000,11532,2,GZ,1,100,-1.495
1766633945.348546,83221.000,11548,3,GZ,1,100,-0.244
1766633945.388543,83261.000,11548,3,GZ,1,100,2.014
1766633945.428540,83301.000,11548,3,GZ,1,100,3.204
1766633945.464203,83336.667,11565,3,GZ,1,100,3.876
1766633945.499867,83372.333,11565,3,GZ,1,100,2.167
1766633945.535531,83408.000,11565,3,GZ,1,100,0.031
1766633945.575528,83448.000,11582,2,GZ,1,100,-0.458
1766633945.615525,83488.000,11582,2,GZ,1,100,-1.007
1766633945.655521,83528.000,11597,3,GZ,1,100,-0.671
1766633945.695518,83568.000,11597,3,GZ,1,100,-0.092
1766633945.735515,83608.000,11597,3,GZ,1,100,0.305
1766633945.775512,83648.000,11613,2,GZ,1,100,0.671
1766633945.815508,83688.000,11613,2,GZ,1,100,0.183
1766633945.855505,83728.000,11631,3,GZ,1,100,-0.763
1766633945.895502,83768.000,11631,3,GZ,1,100,-1.160
1766633945.935498,83808.000,11631,3,GZ,1,100,-0.214
1766633945.975495,83848.000,11647,2,GZ,1,100,0.549
1766633946.015492,83888.000,11647,2,GZ,1,100,0.488
1766633946.055489,83928.000,11663,3,GZ,1,100,-0.580
1766633946.095486,83968.000,11663,3,GZ,1,100,-0.610
1766633946.135482,84008.000,11663,3,GZ,1,100,-1.282
1766633946.171146,84043.667,11679,3,GZ,1,100,-0.458
1766633946.206810,84079.333,11679,3,GZ,1,100,-0.549
1766633946.242474,84115.000,11679,3,GZ,1,100,-0.763
1766633946.282470,84155.000,11696,2,GZ,1,100,-0.122
1766633946.322467,84195.000,11696,2,GZ,1,100,-0.763
1766633946.362464,84235.000,11712,3,GZ,1,100,-0.122
1766633946.402461,84275.000,11712,3,GZ,1,100,0.061
1766633946.442458,84315.000,11712,3,GZ,1,100,-0.366
1766633946.482454,84355.000,11730,2,GZ,1,100,-0.519
1766633946.522451,84395.000,11730,2,GZ,1,100,-0.885
1766633946.562448,84435.000,11744,3,GZ,1,100,-0.580
1766633946.602445,84475.000,11744,3,GZ,1,100,-0.977
1766633946.642441,84515.000,11744,3,GZ,1,100,-1.221
1766633946.682438,84555.000,11761,2,GZ,1,100,-0.122
1766633946.722435,84595.000,11761,2,GZ,1,100,-0.671
1766633946.762432,84635.000,11777,3,GZ,1,100,-0.519
1766633946.802428,84675.000,11777,3,GZ,1,100,-0.244
1766633946.842425,84715.000,11777,3,GZ,1,100,-1.068
1766633946.882422,84755.000,11795,2,GZ,1,100,-0.397
1766633946.922419,84795.000,11795,2,GZ,1,100,0.549
1766633946.962415,84835.000,11809,3,GZ,1,100,0.458
1766633947.002412,84875.000,11809,3,GZ,1,100,0.702
1766633947.042409,84915.000,11809,3,GZ,1,100,-0.519
1766633947.077739,84950.333,11826,3,GZ,1,100,0.275
1766633947.113070,84985.667,11826,3,GZ,1,100,1.099
1766633947.148401,85021.000,11826,3,GZ,1,100,0.885
1766633947.188397,85061.000,11843,2,GZ,1,100,0.305
1766633947.228394,85101.000,11843,2,GZ,1,100,0.580
1766633947.268391,85141.000,11860,3,GZ,1,100,1.221
1766633947.308388,85181.000,11860,3,GZ,1,100,1.099
1766633947.348384,85221.000,11860,3,GZ,1,100,0.397
1766633947.388381,85261.000,11874,2,GZ,1,100,0.549
1766633947.428378,85301.000,11874,2,GZ,1,100,1.831
1766633947.468374,85341.000,11897,4,GZ,1,100,1.343
1766633947.508371,85381.000,11897,4,GZ,1,100,1.099
1766633947.548368,85421.000,11897,4,GZ,1,100,0.916
1766633947.588365,85461.000,11897,4,GZ,1,100,1.221
1766633947.628362,85501.000,11913,2,GZ,1,100,0.519
1766633947.668358,85541.000,11913,2,GZ,1,100,0.671
1766633947.708355,85581.000,11930,3,GZ,1,100,0.824
1766633947.748352,85621.000,11930,3,GZ,1,100,-0.183
1766633947.788349,85661.000,11930,3,GZ,1,100,0.763
1766633947.828346,85701.000,11947,2,GZ,1,100,1.709
1766633947.868342,85741.000,11947,2,GZ,1,100,1.007
1766633947.904006,85776.667,11962,3,GZ,1,100,0.641
1766633947.939670,85812.333,11962,3,GZ,1,100,0.641
1766633947.975334,85848.000,11962,3,GZ,1,100,0.092
1766633948.014997,85887.667,11978,3,GZ,1,100,0.031
1766633948.054661,85927.333,11978,3,GZ,1,100,0.275
1766633948.094324,85967.000,11978,3,GZ,1,100,1.129
1766633948.134821,86007.500,11995,2,GZ,1,100,0.519
1766633948.175318,86048.000,11995,2,GZ,1,100,-0.031
1766633948.215314,86088.000,12012,3,GZ,1,100,0.092
1766633948.255311,86128.000,12012,3,GZ,1,100,0.336
1766633948.295308,86168.000,12012,3,GZ,1,100,0.977
1766633948.335304,86208.000,12027,2,GZ,1,100,1.190
1766633948.375301,86248.000,12027,2,GZ,1,100,0.793
1766633948.415298,86288.000,12043,3,GZ,1,100,-0.122
1766633948.455295,86328.000,12043,3,GZ,1,100,-0.885
1766633948.495291,86368.000,12043,3,GZ,1,100,-0.061
1766633948.535288,86408.000,12061,2,GZ,1,100,1.526
1766633948.575285,86448.000,12061,2,GZ,1,100,1.221
1766633948.615282,86488.000,12077,3,GZ,1,100,-0.214
1766633948.655279,86528.000,12077,3,GZ,1,100,-0.275
1766633948.695275,86568.000,12077,3,GZ,1,100,0.122
1766633948.730606,86603.333,12092,3,GZ,1,100,1.099
1766633948.765936,86638.667,12092,3,GZ,1,100,0.641
1766633948.801267,86674.000,12092,3,GZ,1,100,-0.580
1766633948.841264,86714.000,12109,2,GZ,1,100,-0.336
1766633948.881260,86754.000,12109,2,GZ,1,100,0.458
1766633948.921257,86794.000,12128,3,GZ,1,100,0.610
1766633948.961254,86834.000,12128,3,GZ,1,100,0.519
1766633949.001251,86874.000,12128,3,GZ,1,100,0.793
1766633949.041247,86914.000,12144,2,GZ,1,100,0.854
1766633949.081244,86954.000,12144,2,GZ,1,100,0.214
1766633949.121241,86994.000,12160,3,GZ,1,100,-0.519
1766633949.161238,87034.000,12160,3,GZ,1,100,0.275
1766633949.201235,87074.000,12160,3,GZ,1,100,0.854
1766633949.241231,87114.000,12176,2,GZ,1,100,0.854
1766633949.281228,87154.000,12176,2,GZ,1,100,-0.122
1766633949.321225,87194.000,12193,3,GZ,1,100,-0.824
1766633949.361222,87234.000,12193,3,GZ,1,100,-0.580
1766633949.401218,87274.000,12193,3,GZ,1,100,0.000
1766633949.441215,87314.000,12209,2,GZ,1,100,-0.275
1766633949.481212,87354.000,12209,2,GZ,1,100,-0.122
1766633949.521209,87394.000,12227,3,GZ,1,100,-0.793
1766633949.561205,87434.000,12227,3,GZ,1,100,-0.732
1766633949.601202,87474.000,12227,3,GZ,1,100,0.122
1766633949.636866,87509.667,12241,3,GZ,1,100,0.305
1766633949.672530,87545.333,12241,3,GZ,1,100,-0.427
1766633949.708194,87581.000,12241,3,GZ,1,100,-1.465
1766633949.748190,87621.000,12258,2,GZ,1,100,-0.702
1766633949.788187,87661.000,12258,2,GZ,1,100,-0.458
1766633949.828184,87701.000,12275,3,GZ,1,100,-1.007
1766633949.868181,87741.000,12275,3,GZ,1,100,-1.038
1766633949.908177,87781.000,12275,3,GZ,1,100,-0.885
1766633949.948174,87821.000,12292,2,GZ,1,100,-0.153
1766633949.988171,87861.000,12292,2,GZ,1,100,-0.397
1766633950.028167,87901.000,12306,3,GZ,1,100,-0.977
1766633950.068164,87941.000,12306,3,GZ,1,100,-0.641
1766633950.108161,87981.000,12306,3,GZ,1,100,-0.336
1766633950.148158,88021.000,12324,3,GZ,1,100,-0.580
1766633950.188155,88061.000,12324,3,GZ,1,100,0.031
1766633950.228151,88101.000,12324,3,GZ,1,100,0.916
1766633950.268148,88141.000,12340,2,GZ,1,100,0.122
1766633950.308145,88181.000,12340,2,GZ,1,100,0.916
1766633950.343809,88216.667,12357,3,GZ,1,100,1.312
1766633950.379472,88252.333,12357,3,GZ,1,100,0.305
1766633950.415136,88288.000,12357,3,GZ,1,100,0.488
1766633950.455133,88328.000,12371,2,GZ,1,100,1.007
1766633950.495130,88368.000,12371,2,GZ,1,100,1.984
1766633950.535127,88408.000,12389,3,GZ,1,100,0.916
1766633950.575123,88448.000,12389,3,GZ,1,100,0.549
1766633950.615120,88488.000,12389,3,GZ,1,100,1.038
1766633950.655117,88528.000,12405,3,GZ,1,100,0.885
1766633950.695114,88568.000,12405,3,GZ,1,100,0.793
1766633950.735111,88608.000,12405,3,GZ,1,100,0.885
1766633950.775107,88648.000,12422,2,GZ,1,100,1.038
1766633950.815104,88688.000,12422,2,GZ,1,100,0.977
1766633950.855101,88728.000,12437,3,GZ,1,100,0.549
1766633950.895097,88768.000,12437,3,GZ,1,100,0.519
1766633950.935094,88808.000,12437,3,GZ,1,100,0.214
1766633950.975091,88848.000,12454,2,GZ,1,100,0.336
1766633951.015088,88888.000,12454,2,GZ,1,100,0.885
1766633951.055084,88928.000,12470,3,GZ,1,100,1.068
1766633951.095081,88968.000,12470,3,GZ,1,100,0.366
1766633951.135078,89008.000,12470,3,GZ,1,100,-0.153
1766633951.175075,89048.000,12488,2,GZ,1,100,0.854
1766633951.215072,89088.000,12488,2,GZ,1,100,0.916
1766633951.250402,89123.333,12503,3,GZ,1,100,0.702
1766633951.285733,89158.667,12503,3,GZ,1,100,1.495
1766633951.321063,89194.000,12503,3,GZ,1,100,1.068
1766633951.361060,89234.000,12519,3,GZ,1,100,1.129
1766633951.401057,89274.000,12519,3,GZ,1,100,0.763
1766633951.441053,89314.000,12519,3,GZ,1,100,-0.031
1766633951.481050,89354.000,12536,2,GZ,1,100,0.610
1766633951.521047,89394.000,12536,2,GZ,1,100,0.702
1766633951.561044,89434.000,12553,3,GZ,1,100,0.336
1766633951.601040,89474.000,12553,3,GZ,1,100,0.061
1766633951.641037,89514.000,12553,3,GZ,1,100,0.549
1766633951.681034,89554.000,12569,2,GZ,1,100,0.427
1766633951.721031,89594.000,12569,2,GZ,1,100,0.519
1766633951.761028,89634.000,12584,3,GZ,1,100,0.702
1766633951.801024,89674.000,12584,3,GZ,1,100,0.305
1766633951.841021,89714.000,12584,3,GZ,1,100,-0.031
1766633951.881018,89754.000,12601,2,GZ,1,100,0.305
1766633951.921015,89794.000,12601,2,GZ,1,100,-0.397
1766633951.961011,89834.000,12618,3,GZ,1,100,-0.580
1766633952.001008,89874.000,12618,3,GZ,1,100,0.153
1766633952.041005,89914.000,12618,3,GZ,1,100,0.549
1766633952.076335,89949.333,12634,3,GZ,1,100,-0.336
1766633952.111666,89984.667,12634,3,GZ,1,100,-0.702
1766633952.146996,90020.000,12634,3,GZ,1,100,-0.214
1766633952.186993,90060.000,12650,2,GZ,1,100,0.000
1766633952.226990,90100.000,12650,2,GZ,1,100,0.275
1766633952.266987,90140.000,12666,3,GZ,1,100,-0.488
1766633952.306983,90180.000,12666,3,GZ,1,100,-0.671
1766633952.346980,90220.000,12666,3,GZ,1,100,-0.214
1766633952.386977,90260.000,12683,2,GZ,1,100,-0.519
1766633952.426974,90300.000,12683,2,GZ,1,100,-0.458
1766633952.466970,90340.000,12700,3,GZ,1,100,-0.061
1766633952.506967,90380.000,12700,3,GZ,1,100,0.610
1766633952.546964,90420.000,12700,3,GZ,1,100,0.427
1766633952.586961,90460.000,12720,2,GZ,1,100,-0.793
1766633952.626957,90500.000,12720,2,GZ,1,100,-1.556
1766633952.666954,90540.000,12736,3,GZ,1,100,-0.763
1766633952.706951,90580.000,12736,3,GZ,1,100,-0.641
1766633952.746948,90620.000,12736,3,GZ,1,100,-0.519
1766633952.786944,90660.000,12753,3,GZ,1,100,-1.343
1766633952.826941,90700.000,12753,3,GZ,1,100,-1.190
1766633952.866938,90740.000,12753,3,GZ,1,100,-0.519
1766633952.900935,90774.000,12770,2,GZ,1,100,-0.580
1766633952.934932,90808.000,12770,2,GZ,1,100,-0.732
1766633952.974596,90847.667,12785,3,GZ,1,100,0.122
1766633953.014259,90887.333,12785,3,GZ,1,100,0.000
1766633953.053923,90927.000,12785,3,GZ,1,100,-0.793
1766633953.093920,90967.000,12801,2,GZ,1,100,-0.397
1766633953.133916,91007.000,12801,2,GZ,1,100,-0.153
1766633953.173913,91047.000,12819,3,GZ,1,100,-0.092
1766633953.213910,91087.000,12819,3,GZ,1,100,-1.312
1766633953.253907,91127.000,12819,3,GZ,1,100,-0.519
1766633953.293904,91167.000,12835,3,GZ,1,100,0.458
1766633953.333900,91207.000,12835,3,GZ,1,100,0.275
1766633953.373897,91247.000,12835,3,GZ,1,100,0.519
1766633953.413894,91287.000,12851,2,GZ,1,100,0.702
1766633953.453891,91327.000,12851,2,GZ,1,100,0.488
1766633953.493887,91367.000,12867,3,GZ,1,100,0.641
1766633953.533884,91407.000,12867,3,GZ,1,100,0.244
1766633953.573881,91447.000,12867,3,GZ,1,100,0.824
1766633953.613878,91487.000,12884,2,GZ,1,100,0.946
1766633953.653874,91527.000,12884,2,GZ,1,100,0.549
1766633953.693871,91567.000,12900,3,GZ,1,100,0.183
1766633953.733868,91607.000,12900,3,GZ,1,100,0.397
1766633953.773865,91647.000,12900,3,GZ,1,100,0.732
1766633953.809529,91682.667,12918,3,GZ,1,100,0.824
1766633953.845192,91718.333,12918,3,GZ,1,100,0.885
1766633953.880856,91754.000,12918,3,GZ,1,100,0.793
1766633953.920853,91794.000,12934,2,GZ,1,100,0.763
1766633953.960850,91834.000,12934,2,GZ,1,100,0.702
1766633954.000846,91874.000,12951,3,GZ,1,100,1.404
1766633954.040843,91914.000,12951,3,GZ,1,100,1.373
1766633954.080840,91954.000,12951,3,GZ,1,100,0.732
1766633954.120837,91994.000,12967,2,GZ,1,100,0.427
1766633954.160833,92034.000,12967,2,GZ,1,100,0.610
1766633954.200497,92073.667,12985,3,GZ,1,100,0.305
1766633954.240160,92113.333,12985,3,GZ,1,100,1.099
1766633954.279824,92153.000,12985,3,GZ,1,100,0.732
1766633954.320321,92193.500,12999,2,GZ,1,100,0.488
1766633954.360817,92234.000,12999,2,GZ,1,100,0.610
1766633954.400814,92274.000,13016,3,GZ,1,100,0.946
1766633954.440811,92314.000,13016,3,GZ,1,100,0.854
1766633954.480808,92354.000,13016,3,GZ,1,100,0.916
1766633954.520804,92394.000,13033,3,GZ,1,100,0.732
1766633954.560801,92434.000,13033,3,GZ,1,100,0.641
1766633954.600798,92474.000,13033,3,GZ,1,100,0.336
1766633954.634295,92507.500,13050,2,GZ,1,100,0.885
1766633954.667792,92541.000,13050,2,GZ,1,100,-0.061
1766633954.707789,92581.000,13064,3,GZ,1,100,-0.366
1766633954.747786,92621.000,13064,3,GZ,1,100,0.946
1766633954.787783,92661.000,13064,3,GZ,1,100,0.763
1766633954.827780,92701.000,13082,2,GZ,1,100,-0.488
1766633954.867776,92741.000,13082,2,GZ,1,100,-0.092
1766633954.907773,92781.000,13098,3,GZ,1,100,0.519
1766633954.947770,92821.000,13098,3,GZ,1,100,0.732
1766633954.987767,92861.000,13098,3,GZ,1,100,0.488
1766633955.027763,92901.000,13115,2,GZ,1,100,0.519
1766633955.067760,92941.000,13115,2,GZ,1,100,0.793
1766633955.107757,92981.000,13129,3,GZ,1,100,0.732
1766633955.147753,93021.000,13129,3,GZ,1,100,1.221
1766633955.187750,93061.000,13129,3,GZ,1,100,0.427
1766633955.227747,93101.000,13147,3,GZ,1,100,0.214
1766633955.267744,93141.000,13147,3,GZ,1,100,0.000
1766633955.307741,93181.000,13147,3,GZ,1,100,-0.244
1766633955.347737,93221.000,13163,2,GZ,1,100,0.031
1766633955.387734,93261.000,13163,2,GZ,1,100,0.549
1766633955.423065,93296.333,13180,3,GZ,1,100,0.549
1766633955.458395,93331.667,13180,3,GZ,1,100,0.336
1766633955.493726,93367.000,13180,3,GZ,1,100,0.092
1766633955.533722,93407.000,13197,3,GZ,1,100,-0.610
1766633955.573719,93447.000,13197,3,GZ,1,100,-0.183
1766633955.613716,93487.000,13197,3,GZ,1,100,0.061
1766633955.653713,93527.000,13212,2,GZ,1,100,0.061
1766633955.693709,93567.000,13212,2,GZ,1,100,-0.427
1766633955.733706,93607.000,13228,3,GZ,1,100,2.899
1766633955.773703,93647.000,13228,3,GZ,1,100,91.888
1766633955.813700,93687.000,13228,3,GZ,1,100,312.347
1766633955.853697,93727.000,13246,2,GZ,1,100,473.145
1766633955.893693,93767.000,13246,2,GZ,1,100,374.695
1766633955.933690,93807.000,13262,3,GZ,1,100,163.605
1766633955.973687,93847.000,13262,3,GZ,1,100,54.535
1766633956.013684,93887.000,13262,3,GZ,1,100,3.510
1766633956.053680,93927.000,13277,2,GZ,1,100,-46.844
1766633956.093677,93967.000,13277,2,GZ,1,100,-119.720
1766633956.133674,94007.000,13296,3,GZ,1,100,-188.629
1766633956.173671,94047.000,13296,3,GZ,1,100,-268.188
1766633956.213667,94087.000,13296,3,GZ,1,100,-299.408
1766633956.248998,94122.333,13313,3,GZ,1,100,-220.947
1766633956.284328,94157.667,13313,3,GZ,1,100,-15.503
1766633956.319659,94193.000,13313,3,GZ,1,100,103.973
1766633956.359656,94233.000,13329,2,GZ,1,100,279.449
1766633956.399652,94273.000,13329,2,GZ,1,100,430.664
1766633956.439649,94313.000,13344,3,GZ,1,100,271.881
1766633956.479646,94353.000,13344,3,GZ,1,100,-29.724
1766633956.519643,94393.000,13344,3,GZ,1,100,-206.238
1766633956.559639,94433.000,13361,2,GZ,1,100,-339.935
1766633956.599636,94473.000,13361,2,GZ,1,100,-322.510
1766633956.639633,94513.000,13378,3,GZ,1,100,-167.053
1766633956.679630,94553.000,13378,3,GZ,1,100,92.163
1766633956.719626,94593.000,13378,3,GZ,1,100,215.088
1766633956.759623,94633.000,13394,2,GZ,1,100,395.203
1766633956.799620,94673.000,13394,2,GZ,1,100,413.361
1766633956.839617,94713.000,13412,3,GZ,1,100,78.735
1766633956.879614,94753.000,13412,3,GZ,1,100,-332.306
1766633956.919610,94793.000,13412,3,GZ,1,100,-484.741
1766633956.959607,94833.000,13428,3,GZ,1,100,-252.563
1766633956.999604,94873.000,13428,3,GZ,1,100,96.161
1766633957.039601,94913.000,13428,3,GZ,1,100,161.743
1766633957.073598,94947.000,13445,2,GZ,1,100,8.270
1766633957.107595,94981.000,13445,2,GZ,1,100,-42.908
1766633957.147592,95021.000,13464,3,GZ,1,100,0.610
1766633957.187589,95061.000,13464,3,GZ,1,100,8.453
1766633957.227585,95101.000,13464,3,GZ,1,100,0.488
1766633957.267582,95141.000,13480,2,GZ,1,100,8.362
1766633957.307579,95181.000,13480,2,GZ,1,100,5.981
1766633957.347576,95221.000,13497,3,GZ,1,100,4.364
1766633957.387573,95261.000,13497,3,GZ,1,100,2.960
1766633957.427569,95301.000,13497,3,GZ,1,100,1.495
1766633957.467566,95341.000,13514,2,GZ,1,100,0.488
1766633957.507563,95381.000,13514,2,GZ,1,100,0.885
1766633957.547226,95420.667,13531,3,GZ,1,100,0.275
1766633957.586890,95460.333,13531,3,GZ,1,100,2.441
1766633957.626553,95500.000,13531,3,GZ,1,100,3.906
1766633957.666883,95540.333,13548,3,GZ,1,100,0.610
1766633957.707213,95580.667,13548,3,GZ,1,100,-1.923
1766633957.747543,95621.000,13548,3,GZ,1,100,-0.427
1766633957.787040,95660.500,13567,2,GZ,1,100,2.197
1766633957.826537,95700.000,13567,2,GZ,1,100,3.357
1766633957.866534,95740.000,13585,3,GZ,1,100,3.204
1766633957.906530,95780.000,13585,3,GZ,1,100,4.974
1766633957.946527,95820.000,13585,3,GZ,1,100,2.380
1766633957.980025,95853.500,13601,2,GZ,1,100,-0.092
1766633958.013522,95887.000,13601,2,GZ,1,100,-2.350
1766633958.053185,95926.667,13618,3,GZ,1,100,1.892
1766633958.092849,95966.333,13618,3,GZ,1,100,2.563
1766633958.132512,96006.000,13618,3,GZ,1,100,0.702
1766633958.172509,96046.000,13633,3,GZ,1,100,2.167
1766633958.212506,96086.000,13633,3,GZ,1,100,1.007
1766633958.252502,96126.000,13633,3,GZ,1,100,0.000
1766633958.292499,96166.000,13650,2,GZ,1,100,1.038
1766633958.332496,96206.000,13650,2,GZ,1,100,-0.763
1766633958.372493,96246.000,13666,3,GZ,1,100,2.411
1766633958.412490,96286.000,13666,3,GZ,1,100,3.510
1766633958.452486,96326.000,13666,3,GZ,1,100,2.380
1766633958.492983,96366.500,13686,2,GZ,1,100,0.305
1766633958.533480,96407.000,13686,2,GZ,1,100,-0.763
1766633958.573143,96446.667,13700,3,GZ,1,100,-1.526
1766633958.612807,96486.333,13700,3,GZ,1,100,-0.671
1766633958.652470,96526.000,13700,3,GZ,1,100,-0.305
1766633958.692967,96566.500,13717,2,GZ,1,100,2.563
1766633958.733464,96607.000,13717,2,GZ,1,100,2.808
1766633958.769127,96642.667,13733,3,GZ,1,100,0.824
1766633958.804791,96678.333,13733,3,GZ,1,100,-0.305
1766633958.840455,96714.000,13733,3,GZ,1,100,-2.716
1766633958.880452,96754.000,13753,3,GZ,1,100,-1.801
1766633958.920449,96794.000,13753,3,GZ,1,100,-0.031
1766633958.960445,96834.000,13753,3,GZ,1,100,0.458
1766633959.000442,96874.000,13767,2,GZ,1,100,2.197
1766633959.040439,96914.000,13767,2,GZ,1,100,0.580
1766633959.080436,96954.000,13784,3,GZ,1,100,-0.641
1766633959.120432,96994.000,13784,3,GZ,1,100,-1.495
1766633959.160429,97034.000,13784,3,GZ,1,100,-0.275
1766633959.200426,97074.000,13801,2,GZ,1,100,0.702
1766633959.240423,97114.000,13801,2,GZ,1,100,1.678
1766633959.280419,97154.000,13818,3,GZ,1,100,0.732
1766633959.320416,97194.000,13818,3,GZ,1,100,1.099
1766633959.360413,97234.000,13818,3,GZ,1,100,2.075
1766633959.400410,97274.000,13832,2,GZ,1,100,1.007
1766633959.440407,97314.000,13832,2,GZ,1,100,0.153
1766633959.480403,97354.000,13850,3,GZ,1,100,0.488
1766633959.520400,97394.000,13850,3,GZ,1,100,1.434
1766633959.560397,97434.000,13850,3,GZ,1,100,-0.610
1766633959.595727,97469.333,13866,3,GZ,1,100,-6.683
1766633959.631058,97504.667,13866,3,GZ,1,100,-37.964
1766633959.666388,97540.000,13866,3,GZ,1,100,-20.996
1766633959.706385,97580.000,13883,2,GZ,1,100,122.345
1766633959.746382,97620.000,13883,2,GZ,1,100,305.450
1766633959.786378,97660.000,13900,3,GZ,1,100,448.242
1766633959.826375,97700.000,13900,3,GZ,1,100,293.976
1766633959.866372,97740.000,13900,3,GZ,1,100,-3.571
1766633959.906369,97780.000,13917,2,GZ,1,100,-342.102
1766633959.946366,97820.000,13917,2,GZ,1,100,-529.236
1766633959.986362,97860.000,13933,3,GZ,1,100,-284.821
1766633960.026359,97900.000,13933,3,GZ,1,100,69.336
1766633960.066356,97940.000,13933,3,GZ,1,100,175.842
1766633960.106353,97980.000,13950,2,GZ,1,100,120.514
1766633960.146349,98020.000,13950,2,GZ,1,100,-108.002
1766633960.186346,98060.000,13967,3,GZ,1,100,-173.279
1766633960.226343,98100.000,13967,3,GZ,1,100,-15.015
1766633960.266340,98140.000,13967,3,GZ,1,100,46.844
1766633960.306336,98180.000,13982,2,GZ,1,100,1.587
1766633960.346333,98220.000,13982,2,GZ,1,100,4.486
1766633960.386330,98260.000,13998,3,GZ,1,100,12.390
