device_id,recorded_at,value
MD-V6-0000547,2025-12-26 02:01:31.044854+00,0
MD-V6-0000547,2025-12-26 02:01:31.379113+00,0
MD-V6-0000547,2025-12-26 02:01:31.778421+00,0
MD-V6-0000547,2025-12-26 02:01:32.112679+00,0
MD-V6-0000547,2025-12-26 02:01:32.378885+00,0
MD-V6-0000547,2025-12-26 02:01:32.713143+00,0
MD-V6-0000547,2025-12-26 02:01:33.113452+00,0
MD-V6-0000547,2025-12-26 02:01:33.379658+00,0
MD-V6-0000547,2025-12-26 02:01:33.713916+00,0
MD-V6-0000547,2025-12-26 02:01:34.114225+00,0
MD-V6-0000547,2025-12-26 02:01:34.447482+00,0
MD-V6-0000547,2025-12-26 02:01:34.713688+00,0
MD-V6-0000547,2025-12-26 02:01:35.047946+00,0
MD-V6-0000547,2025-12-26 02:01:35.448255+00,0
MD-V6-0000547,2025-12-26 02:01:35.714461+00,0
MD-V6-0000547,2025-12-26 02:01:36.048719+00,0
MD-V6-0000547,2025-12-26 02:01:36.381977+00,0
MD-V6-0000547,2025-12-26 02:01:36.782286+00,0
MD-V6-0000547,2025-12-26 02:01:37.049492+00,0
MD-V6-0000547,2025-12-26 02:01:37.382749+00,0
MD-V6-0000547,2025-12-26 02:01:37.783059+00,0
MD-V6-0000547,2025-12-26 02:01:38.050265+00,0
MD-V6-0000547,2025-12-26 02:01:38.383522+00,0
MD-V6-0000547,2025-12-26 02:01:38.71678+00,0
MD-V6-0000547,2025-12-26 02:01:39.117089+00,0
MD-V6-0000547,2025-12-26 02:01:39.384295+00,0
MD-V6-0000547,2025-12-26 02:01:39.717553+00,0
MD-V6-0000547,2025-12-26 02:01:40.117862+00,0
MD-V6-0000547,2025-12-26 02:01:40.385068+00,0
MD-V6-0000547,2025-12-26 02:01:40.718326+00,0
MD-V6-0000547,2025-12-26 02:01:41.118635+00,0
MD-V6-0000547,2025-12-26 02:01:41.451892+00,0
MD-V6-0000547,2025-12-26 02:01:41.719099+00,0
MD-V6-0000547,2025-12-26 02:01:42.052356+00,0
MD-V6-0000547,2025-12-26 02:01:42.452665+00,0
MD-V6-0000547,2025-12-26 02:01:42.719871+00,0
MD-V6-0000547,2025-12-26 02:01:43.053129+00,0
MD-V6-0000547,2025-12-26 02:01:43.453438+00,0
MD-V6-0000547,2025-12-26 02:01:43.786695+00,0
MD-V6-0000547,2025-12-26 02:01:44.053902+00,0
MD-V6-0000547,2025-12-26 02:01:44.387159+00,0
MD-V6-0000547,2025-12-26 02:01:44.787468+00,0
MD-V6-0000547,2025-12-26 02:01:45.054675+00,0
MD-V6-0000547,2025-12-26 02:01:45.387932+00,0
MD-V6-0000547,2025-12-26 02:01:45.788241+00,0
MD-V6-0000547,2025-12-26 02:01:46.121499+00,0
MD-V6-0000547,2025-12-26 02:01:46.388705+00,0
MD-V6-0000547,2025-12-26 02:01:46.721962+00,0
MD-V6-0000547,2025-12-26 02:01:47.122272+00,0
MD-V6-0000547,2025-12-26 02:01:47.389478+00,0
MD-V6-0000547,2025-12-26 02:01:47.722735+00,0
MD-V6-0000547,2025-12-26 02:01:48.123044+00,0
MD-V6-0000547,2025-12-26 02:01:48.456302+00,0
