device_id,recorded_at,value
MD-V6-0000547,2025-12-27 19:58:14.90602+00,92.49
MD-V6-0000547,2025-12-27 19:58:15.546414+00,92.77
MD-V6-0000547,2025-12-27 19:58:16.186808+00,92.99
MD-V6-0000547,2025-12-27 19:58:16.827203+00,93.16
MD-V6-0000547,2025-12-27 19:58:17.507622+00,92.06
MD-V6-0000547,2025-12-27 19:58:18.147015+00,92.44
MD-V6-0000547,2025-12-27 19:58:18.841443+00,91.5
MD-V6-0000547,2025-12-27 19:58:19.441812+00,93.39
MD-V6-0000547,2025-12-27 19:58:20.082206+00,93.47
MD-V6-0000547,2025-12-27 19:58:20.80265+00,91.22
MD-V6-0000547,2025-12-27 19:58:21.482068+00,90.56
MD-V6-0000547,2025-12-27 19:58:22.082438+00,92.65
MD-V6-0000547,2025-12-27 19:58:22.683808+00,94.29
MD-V6-0000547,2025-12-27 19:58:23.323201+00,94.17
MD-V6-0000547,2025-12-27 19:58:23.923571+00,95.46
MD-V6-0000547,2025-12-27 19:58:25.891783+00,81.05
MD-V6-0000547,2025-12-27 19:58:26.532177+00,83.87
MD-V6-0000547,2025-12-27 19:58:27.172571+00,86.07
MD-V6-0000547,2025-12-27 19:58:27.865998+00,86.55
MD-V6-0000547,2025-12-27 19:58:28.499388+00,88.15
MD-V6-0000547,2025-12-27 19:58:29.139782+00,89.39
MD-V6-0000547,2025-12-27 19:58:29.780176+00,90.36
MD-V6-0000547,2025-12-27 19:58:30.433578+00,91.12
MD-V6-0000547,2025-12-27 19:58:31.073972+00,91.7
MD-V6-0000547,2025-12-27 19:58:31.754391+00,90.93
MD-V6-0000547,2025-12-27 19:58:32.394785+00,91.56
MD-V6-0000547,2025-12-27 19:58:33.077205+00,90.82
MD-V6-0000547,2025-12-27 19:58:33.722603+00,91.47
MD-V6-0000547,2025-12-27 19:58:34.362997+00,91.98
MD-V6-0000547,2025-12-27 19:58:35.043416+00,91.15
MD-V6-0000547,2025-12-27 19:58:35.689814+00,91.72
MD-V6-0000547,2025-12-27 19:58:36.330208+00,92.17
MD-V6-0000547,2025-12-27 19:58:36.970602+00,92.52
MD-V6-0000547,2025-12-27 19:58:37.651021+00,91.57
MD-V6-0000547,2025-12-27 19:58:38.25139+00,93.44
MD-V6-0000547,2025-12-27 19:58:38.931809+00,92.29
MD-V6-0000547,2025-12-27 19:58:39.572203+00,92.61
MD-V6-0000547,2025-12-27 19:58:40.212598+00,92.86
MD-V6-0000547,2025-12-27 19:58:40.893017+00,91.84
MD-V6-0000547,2025-12-27 19:58:41.546419+00,92.26
MD-V6-0000547,2025-12-27 19:58:42.186813+00,92.59
MD-V6-0000547,2025-12-27 19:58:42.828208+00,92.85
MD-V6-0000547,2025-12-27 19:58:43.507626+00,91.82
MD-V6-0000547,2025-12-27 19:58:44.14802+00,92.25
MD-V6-0000547,2025-12-27 19:58:44.827438+00,91.36
MD-V6-0000547,2025-12-27 19:58:45.468833+00,91.89
MD-V6-0000547,2025-12-27 19:58:46.115231+00,92.3
MD-V6-0000547,2025-12-27 19:58:46.755625+00,92.63
MD-V6-0000547,2025-12-27 19:58:47.396019+00,92.88
MD-V6-0000547,2025-12-27 19:58:48.076438+00,91.84
MD-V6-0000547,2025-12-27 19:58:48.723837+00,92.27
MD-V6-0000547,2025-12-27 19:58:49.364231+00,92.6
MD-V6-0000547,2025-12-27 19:58:50.003625+00,92.85
MD-V6-0000547,2025-12-27 19:58:50.644019+00,93.05
MD-V6-0000547,2025-12-27 19:58:51.284413+00,93.21
MD-V6-0000547,2025-12-27 19:58:51.924807+00,93.33
MD-V6-0000547,2025-12-27 19:58:52.605226+00,92.2
MD-V6-0000547,2025-12-27 19:58:53.218604+00,93.93
MD-V6-0000547,2025-12-27 19:58:53.858998+00,93.89
MD-V6-0000547,2025-12-27 19:58:54.539417+00,92.63
MD-V6-0000547,2025-12-27 19:58:55.25986+00,90.57
MD-V6-0000547,2025-12-27 19:58:55.86023+00,92.66
MD-V6-0000547,2025-12-27 19:58:56.500624+00,92.9
MD-V6-0000547,2025-12-27 19:58:57.141018+00,93.09
MD-V6-0000547,2025-12-27 19:58:57.821437+00,92.01
MD-V6-0000547,2025-12-27 19:58:58.42781+00,93.79
MD-V6-0000547,2025-12-27 19:58:59.108229+00,92.55
MD-V6-0000547,2025-12-27 19:58:59.748623+00,92.82
MD-V6-0000547,2025-12-27 19:59:00.389017+00,93.03
MD-V6-0000547,2025-12-27 19:59:01.029412+00,93.19
MD-V6-0000547,2025-12-27 19:59:01.682814+00,93.31
MD-V6-0000547,2025-12-27 19:59:02.323208+00,93.41
MD-V6-0000547,2025-12-27 19:59:02.957598+00,93.49
MD-V6-0000547,2025-12-27 19:59:03.597993+00,93.54
MD-V6-0000547,2025-12-27 19:59:04.238387+00,93.59
MD-V6-0000547,2025-12-27 19:59:04.851764+00,95.01
MD-V6-0000547,2025-12-27 19:59:05.525179+00,93.51
MD-V6-0000547,2025-12-27 19:59:06.165573+00,93.56
MD-V6-0000547,2025-12-27 19:59:06.805967+00,93.6
MD-V6-0000547,2025-12-27 19:59:07.45937+00,93.64
MD-V6-0000547,2025-12-27 19:59:08.099764+00,93.66
MD-V6-0000547,2025-12-27 19:59:08.740158+00,93.68
MD-V6-0000547,2025-12-27 19:59:09.380552+00,93.7
MD-V6-0000547,2025-12-27 19:59:10.020947+00,93.71
MD-V6-0000547,2025-12-27 19:59:10.621316+00,95.11
MD-V6-0000547,2025-12-27 19:59:11.26171+00,94.81
MD-V6-0000547,2025-12-27 19:59:11.902104+00,94.57
MD-V6-0000547,2025-12-27 19:59:12.542499+00,94.39
MD-V6-0000547,2025-12-27 19:59:13.195901+00,94.25
MD-V6-0000547,2025-12-27 19:59:13.836295+00,94.14
MD-V6-0000547,2025-12-27 19:59:14.476689+00,94.05
MD-V6-0000547,2025-12-27 19:59:15.117083+00,93.98
MD-V6-0000547,2025-12-27 19:59:15.757478+00,93.93
MD-V6-0000547,2025-12-27 19:59:16.397872+00,93.89
MD-V6-0000547,2025-12-27 19:59:16.998241+00,95.25
MD-V6-0000547,2025-12-27 19:59:17.67866+00,93.69
MD-V6-0000547,2025-12-27 19:59:18.278029+00,95.09
MD-V6-0000547,2025-12-27 19:59:18.918423+00,94.79
MD-V6-0000547,2025-12-27 19:59:19.572826+00,94.56
MD-V6-0000547,2025-12-27 19:59:20.21322+00,94.38
MD-V6-0000547,2025-12-27 19:59:20.853615+00,94.24
MD-V6-0000547,2025-12-27 19:59:21.493008+00,94.13
MD-V6-0000547,2025-12-27 19:59:22.133402+00,94.05
MD-V6-0000547,2025-12-27 19:59:22.773797+00,93.98
MD-V6-0000547,2025-12-27 19:59:23.374166+00,95.32
MD-V6-0000547,2025-12-27 19:59:24.01456+00,94.97
MD-V6-0000547,2025-12-27 19:59:24.654954+00,94.7
MD-V6-0000547,2025-12-27 19:59:25.308357+00,94.49
MD-V6-0000547,2025-12-27 19:59:25.948751+00,94.32
MD-V6-0000547,2025-12-27 19:59:26.589145+00,94.2
MD-V6-0000547,2025-12-27 19:59:27.229539+00,94.1
MD-V6-0000547,2025-12-27 19:59:27.829909+00,95.41
MD-V6-0000547,2025-12-27 19:59:28.510328+00,93.81
MD-V6-0000547,2025-12-27 19:59:29.110697+00,95.19
MD-V6-0000547,2025-12-27 19:59:29.751091+00,94.87
MD-V6-0000547,2025-12-27 19:59:30.391486+00,94.62
MD-V6-0000547,2025-12-27 19:59:31.044888+00,94.43
MD-V6-0000547,2025-12-27 19:59:31.645257+00,95.67
MD-V6-0000547,2025-12-27 19:59:32.285652+00,95.24
MD-V6-0000547,2025-12-27 19:59:32.886021+00,96.3
MD-V6-0000547,2025-12-27 19:59:33.526415+00,95.73
MD-V6-0000547,2025-12-27 19:59:34.126785+00,96.68
MD-V6-0000547,2025-12-27 19:59:34.767179+00,96.03
MD-V6-0000547,2025-12-27 19:59:35.447598+00,94.3
MD-V6-0000547,2025-12-27 19:59:36.047967+00,95.56
MD-V6-0000547,2025-12-27 19:59:36.70137+00,95.16
MD-V6-0000547,2025-12-27 19:59:37.301739+00,96.24
MD-V6-0000547,2025-12-27 19:59:37.982158+00,94.46
MD-V6-0000547,2025-12-27 19:59:38.535499+00,97.28
MD-V6-0000547,2025-12-27 19:59:39.135868+00,97.88
MD-V6-0000547,2025-12-27 19:59:39.78927+00,96.96
MD-V6-0000547,2025-12-27 19:59:41.030034+00,86.17
MD-V6-0000547,2025-12-27 19:59:42.310823+00,77.44
MD-V6-0000547,2025-12-27 19:59:45.405728+00,64.56
MD-V6-0000547,2025-12-27 19:59:46.086147+00,69.82
MD-V6-0000547,2025-12-27 19:59:49.808438+00,57.89
MD-V6-0000547,2025-12-27 19:59:50.408808+00,67.25
MD-V6-0000547,2025-12-27 19:59:51.06221+00,73.14
MD-V6-0000547,2025-12-27 19:59:51.702604+00,77.72
MD-V6-0000547,2025-12-27 19:59:52.342998+00,81.28
MD-V6-0000547,2025-12-27 19:59:53.583762+00,73.97
MD-V6-0000547,2025-12-27 19:59:54.224156+00,78.37
MD-V6-0000547,2025-12-27 19:59:55.503944+00,71.37
MD-V6-0000547,2025-12-27 19:59:56.104313+00,77.73
MD-V6-0000547,2025-12-27 19:59:56.758716+00,81.29
MD-V6-0000547,2025-12-27 19:59:57.359086+00,85.45
MD-V6-0000547,2025-12-27 19:59:57.99948+00,87.29
MD-V6-0000547,2025-12-27 19:59:58.599849+00,90.12
MD-V6-0000547,2025-12-27 19:59:59.239243+00,90.92
MD-V6-0000547,2025-12-27 19:59:59.879637+00,91.55
MD-V6-0000547,2025-12-27 20:00:00.520031+00,92.04
MD-V6-0000547,2025-12-27 20:00:01.120401+00,93.81
MD-V6-0000547,2025-12-27 20:00:01.760795+00,93.8
MD-V6-0000547,2025-12-27 20:00:02.401189+00,93.79
MD-V6-0000547,2025-12-27 20:00:03.014567+00,95.17
MD-V6-0000547,2025-12-27 20:00:03.654961+00,94.85
MD-V6-0000547,2025-12-27 20:00:04.255331+00,96
MD-V6-0000547,2025-12-27 20:00:04.895725+00,95.5
MD-V6-0000547,2025-12-27 20:00:05.536119+00,95.11
MD-V6-0000547,2025-12-27 20:00:06.136489+00,96.2
MD-V6-0000547,2025-12-27 20:00:06.783887+00,95.65
MD-V6-0000547,2025-12-27 20:00:07.424281+00,95.23
MD-V6-0000547,2025-12-27 20:00:08.064676+00,94.9
MD-V6-0000547,2025-12-27 20:00:08.744094+00,93.42
MD-V6-0000547,2025-12-27 20:00:09.304439+00,96.47
MD-V6-0000547,2025-12-27 20:00:09.904808+00,97.25
MD-V6-0000547,2025-12-27 20:00:10.545202+00,96.48
MD-V6-0000547,2025-12-27 20:00:11.185597+00,95.87
MD-V6-0000547,2025-12-27 20:00:11.798974+00,96.79
MD-V6-0000547,2025-12-27 20:00:12.479393+00,94.89
MD-V6-0000547,2025-12-27 20:00:13.079763+00,96.02
MD-V6-0000547,2025-12-27 20:00:13.680132+00,96.91
MD-V6-0000547,2025-12-27 20:00:15.000945+00,85.47
MD-V6-0000547,2025-12-27 20:00:16.882103+00,73.57
MD-V6-0000547,2025-12-27 20:00:17.495481+00,79.44
MD-V6-0000547,2025-12-27 20:00:18.1759+00,81.4
MD-V6-0000547,2025-12-27 20:00:18.776269+00,85.53
MD-V6-0000547,2025-12-27 20:00:19.416663+00,87.36
MD-V6-0000547,2025-12-27 20:00:20.057058+00,88.78
MD-V6-0000547,2025-12-27 20:00:21.297821+00,79.8
MD-V6-0000547,2025-12-27 20:00:21.938215+00,82.9
MD-V6-0000547,2025-12-27 20:00:22.538585+00,86.7
MD-V6-0000547,2025-12-27 20:00:23.191987+00,88.27
MD-V6-0000547,2025-12-27 20:00:23.825377+00,89.49
MD-V6-0000547,2025-12-27 20:00:24.465771+00,90.43
MD-V6-0000547,2025-12-27 20:00:25.14619+00,89.95
MD-V6-0000547,2025-12-27 20:00:25.74656+00,92.18
MD-V6-0000547,2025-12-27 20:00:27.034353+00,82.11
MD-V6-0000547,2025-12-27 20:00:27.674747+00,84.7
MD-V6-0000547,2025-12-27 20:00:28.31414+00,86.71
MD-V6-0000547,2025-12-27 20:00:28.961539+00,88.27
MD-V6-0000547,2025-12-27 20:00:29.561908+00,90.88
MD-V6-0000547,2025-12-27 20:00:30.202302+00,91.52
MD-V6-0000547,2025-12-27 20:00:30.882721+00,90.79
MD-V6-0000547,2025-12-27 20:00:31.483091+00,92.84
MD-V6-0000547,2025-12-27 20:00:32.136493+00,93.04
MD-V6-0000547,2025-12-27 20:00:32.776887+00,93.2
MD-V6-0000547,2025-12-27 20:00:33.417282+00,93.32
MD-V6-0000547,2025-12-27 20:00:34.057676+00,93.42
MD-V6-0000547,2025-12-27 20:00:34.658045+00,94.88
MD-V6-0000547,2025-12-27 20:00:35.338464+00,93.4
MD-V6-0000547,2025-12-27 20:00:35.938834+00,94.87
MD-V6-0000547,2025-12-27 20:00:36.579228+00,94.62
MD-V6-0000547,2025-12-27 20:00:38.553443+00,80.4
MD-V6-0000547,2025-12-27 20:00:39.146808+00,84.75
MD-V6-0000547,2025-12-27 20:00:39.787203+00,86.75
MD-V6-0000547,2025-12-27 20:00:41.040974+00,78.23
MD-V6-0000547,2025-12-27 20:00:41.721393+00,80.45
MD-V6-0000547,2025-12-27 20:00:43.602551+00,69.66
MD-V6-0000547,2025-12-27 20:00:44.289974+00,73.79
MD-V6-0000547,2025-12-27 20:00:44.889343+00,79.62
MD-V6-0000547,2025-12-27 20:00:45.529737+00,82.76
MD-V6-0000547,2025-12-27 20:00:46.164128+00,85.2
MD-V6-0000547,2025-12-27 20:00:46.81753+00,87.1
MD-V6-0000547,2025-12-27 20:00:47.4179+00,89.97
MD-V6-0000547,2025-12-27 20:00:48.058294+00,90.81
MD-V6-0000547,2025-12-27 20:00:48.698688+00,91.46
MD-V6-0000547,2025-12-27 20:00:49.299058+00,93.36
MD-V6-0000547,2025-12-27 20:00:49.979476+00,92.22
MD-V6-0000547,2025-12-27 20:00:50.619871+00,92.56
MD-V6-0000547,2025-12-27 20:00:51.22024+00,94.21
MD-V6-0000547,2025-12-27 20:00:51.866638+00,94.11
MD-V6-0000547,2025-12-27 20:00:52.507032+00,94.03
MD-V6-0000547,2025-12-27 20:00:53.147427+00,93.97
MD-V6-0000547,2025-12-27 20:00:53.787821+00,93.92
MD-V6-0000547,2025-12-27 20:00:54.428215+00,93.88
MD-V6-0000547,2025-12-27 20:00:55.028584+00,95.24
MD-V6-0000547,2025-12-27 20:00:55.681987+00,94.91
MD-V6-0000547,2025-12-27 20:00:56.322381+00,94.65
MD-V6-0000547,2025-12-27 20:00:56.955771+00,94.45
MD-V6-0000547,2025-12-27 20:00:57.63619+00,93.07
MD-V6-0000547,2025-12-27 20:00:58.236559+00,94.61
MD-V6-0000547,2025-12-27 20:00:58.883958+00,94.42
MD-V6-0000547,2025-12-27 20:00:59.524352+00,94.27
MD-V6-0000547,2025-12-27 20:01:00.164746+00,94.15
MD-V6-0000547,2025-12-27 20:01:00.80514+00,94.06
MD-V6-0000547,2025-12-27 20:01:01.451538+00,93.99
MD-V6-0000547,2025-12-27 20:01:02.091933+00,93.94
MD-V6-0000547,2025-12-27 20:01:02.732327+00,93.9
MD-V6-0000547,2025-12-27 20:01:03.372721+00,93.87
MD-V6-0000547,2025-12-27 20:01:04.05314+00,92.61
MD-V6-0000547,2025-12-27 20:01:04.706542+00,92.87
MD-V6-0000547,2025-12-27 20:01:05.346936+00,93.06
MD-V6-0000547,2025-12-27 20:01:05.98733+00,93.22
MD-V6-0000547,2025-12-27 20:01:06.627724+00,93.33
MD-V6-0000547,2025-12-27 20:01:07.14104+00,98.23
MD-V6-0000547,2025-12-27 20:01:08.035591+00,91.56
MD-V6-0000547,2025-12-27 20:01:08.395813+00,108.25
MD-V6-0000547,2025-12-27 20:01:09.269351+00,99.34
MD-V6-0000547,2025-12-27 20:01:09.949769+00,96.88
MD-V6-0000547,2025-12-27 20:01:10.563147+00,97.57
MD-V6-0000547,2025-12-27 20:01:11.203541+00,96.72
MD-V6-0000547,2025-12-27 20:01:11.843935+00,96.06
MD-V6-0000547,2025-12-27 20:01:12.604403+00,92.26
MD-V6-0000547,2025-12-27 20:01:13.00465+00,105.09
MD-V6-0000547,2025-12-27 20:01:15.131959+00,88.03
MD-V6-0000547,2025-12-27 20:01:15.772353+00,89.3
MD-V6-0000547,2025-12-27 20:01:16.412748+00,90.29
MD-V6-0000547,2025-12-27 20:01:17.093167+00,89.83
MD-V6-0000547,2025-12-27 20:01:17.733561+00,90.7
MD-V6-0000547,2025-12-27 20:01:18.373955+00,91.38
MD-V6-0000547,2025-12-27 20:01:19.014349+00,91.91
MD-V6-0000547,2025-12-27 20:01:19.707776+00,91.09
MD-V6-0000547,2025-12-27 20:01:20.388195+00,90.46
MD-V6-0000547,2025-12-27 20:01:21.028589+00,91.19
MD-V6-0000547,2025-12-27 20:01:21.668983+00,91.76
MD-V6-0000547,2025-12-27 20:01:22.309377+00,92.2
MD-V6-0000547,2025-12-27 20:01:22.949772+00,92.54
MD-V6-0000547,2025-12-27 20:01:23.63019+00,91.59
MD-V6-0000547,2025-12-27 20:01:24.236564+00,93.46
MD-V6-0000547,2025-12-27 20:01:24.916983+00,92.3
MD-V6-0000547,2025-12-27 20:01:25.557377+00,92.62
MD-V6-0000547,2025-12-27 20:01:26.197771+00,92.87
MD-V6-0000547,2025-12-27 20:01:26.84617+00,93.07
MD-V6-0000547,2025-12-27 20:01:27.485564+00,93.22
MD-V6-0000547,2025-12-27 20:01:28.125958+00,93.34
MD-V6-0000547,2025-12-27 20:01:28.805376+00,92.2
MD-V6-0000547,2025-12-27 20:01:29.452775+00,92.55
MD-V6-0000547,2025-12-27 20:01:30.093169+00,92.81
MD-V6-0000547,2025-12-27 20:01:30.733563+00,93.02
MD-V6-0000547,2025-12-27 20:01:31.373957+00,93.18
MD-V6-0000547,2025-12-27 20:01:32.014351+00,93.31
MD-V6-0000547,2025-12-27 20:01:32.654746+00,93.41
MD-V6-0000547,2025-12-27 20:01:33.215091+00,96.46
MD-V6-0000547,2025-12-27 20:01:33.935534+00,93.54
MD-V6-0000547,2025-12-27 20:01:34.628961+00,92.36
MD-V6-0000547,2025-12-27 20:01:35.269355+00,92.67
MD-V6-0000547,2025-12-27 20:01:35.909749+00,92.91
MD-V6-0000547,2025-12-27 20:01:36.510119+00,94.49
MD-V6-0000547,2025-12-27 20:01:37.150513+00,94.32
MD-V6-0000547,2025-12-27 20:01:37.830932+00,92.97
MD-V6-0000547,2025-12-27 20:01:38.470325+00,93.14
MD-V6-0000547,2025-12-27 20:01:39.11072+00,93.28
MD-V6-0000547,2025-12-27 20:01:39.751114+00,93.38
MD-V6-0000547,2025-12-27 20:01:40.405517+00,93.46
MD-V6-0000547,2025-12-27 20:01:41.045911+00,93.53
MD-V6-0000547,2025-12-27 20:01:41.679301+00,93.58
MD-V6-0000547,2025-12-27 20:01:42.319695+00,93.62
MD-V6-0000547,2025-12-27 20:01:42.920064+00,95.03
MD-V6-0000547,2025-12-27 20:01:43.573467+00,94.75
MD-V6-0000547,2025-12-27 20:01:44.206856+00,94.53
MD-V6-0000547,2025-12-27 20:01:44.807226+00,95.74
MD-V6-0000547,2025-12-27 20:01:45.44762+00,95.3
MD-V6-0000547,2025-12-27 20:01:46.088015+00,94.96
MD-V6-0000547,2025-12-27 20:01:46.741417+00,94.69
MD-V6-0000547,2025-12-27 20:01:47.381811+00,94.48
MD-V6-0000547,2025-12-27 20:01:47.98218+00,95.71
MD-V6-0000547,2025-12-27 20:01:48.622575+00,95.27
MD-V6-0000547,2025-12-27 20:01:49.262969+00,94.93
MD-V6-0000547,2025-12-27 20:01:49.903363+00,94.67
MD-V6-0000547,2025-12-27 20:01:50.543757+00,94.47
MD-V6-0000547,2025-12-27 20:01:51.144127+00,95.7
MD-V6-0000547,2025-12-27 20:01:51.784521+00,95.26
MD-V6-0000547,2025-12-27 20:01:52.437923+00,94.93
MD-V6-0000547,2025-12-27 20:01:53.078317+00,94.67
MD-V6-0000547,2025-12-27 20:01:53.678687+00,95.85
MD-V6-0000547,2025-12-27 20:01:54.279057+00,96.77
MD-V6-0000547,2025-12-27 20:01:54.919451+00,96.1
MD-V6-0000547,2025-12-27 20:01:55.51982+00,96.97
MD-V6-0000547,2025-12-27 20:01:56.200239+00,95.03
MD-V6-0000547,2025-12-27 20:01:56.800609+00,96.13
MD-V6-0000547,2025-12-27 20:01:57.441003+00,95.6
MD-V6-0000547,2025-12-27 20:01:58.094405+00,95.19
MD-V6-0000547,2025-12-27 20:01:58.734799+00,94.87
MD-V6-0000547,2025-12-27 20:01:59.335169+00,96.01
MD-V6-0000547,2025-12-27 20:01:59.975563+00,95.51
MD-V6-0000547,2025-12-27 20:02:00.615957+00,95.12
MD-V6-0000547,2025-12-27 20:02:01.256351+00,94.81
MD-V6-0000547,2025-12-27 20:02:01.895745+00,94.58
MD-V6-0000547,2025-12-27 20:02:02.496115+00,95.78
MD-V6-0000547,2025-12-27 20:02:03.136509+00,95.33
MD-V6-0000547,2025-12-27 20:02:03.790912+00,94.98
MD-V6-0000547,2025-12-27 20:02:04.431306+00,94.71
MD-V6-0000547,2025-12-27 20:02:05.030675+00,95.88
MD-V6-0000547,2025-12-27 20:02:05.671069+00,95.41
MD-V6-0000547,2025-12-27 20:02:06.311463+00,95.04
MD-V6-0000547,2025-12-27 20:02:06.911833+00,96.14
MD-V6-0000547,2025-12-27 20:02:07.552227+00,95.61
MD-V6-0000547,2025-12-27 20:02:08.192621+00,95.2
MD-V6-0000547,2025-12-27 20:02:08.792991+00,96.26
MD-V6-0000547,2025-12-27 20:02:09.433385+00,95.71
MD-V6-0000547,2025-12-27 20:02:10.046762+00,96.66
MD-V6-0000547,2025-12-27 20:02:10.687157+00,96.01
MD-V6-0000547,2025-12-27 20:02:11.287526+00,96.9
MD-V6-0000547,2025-12-27 20:02:11.92792+00,96.2
MD-V6-0000547,2025-12-27 20:02:12.568315+00,95.66
MD-V6-0000547,2025-12-27 20:02:13.208709+00,95.23
MD-V6-0000547,2025-12-27 20:02:13.849103+00,94.9
MD-V6-0000547,2025-12-27 20:02:14.489497+00,94.65
MD-V6-0000547,2025-12-27 20:02:15.089867+00,95.84
MD-V6-0000547,2025-12-27 20:02:15.703244+00,96.76
MD-V6-0000547,2025-12-27 20:02:16.383663+00,94.87
MD-V6-0000547,2025-12-27 20:02:16.903983+00,99.43
MD-V6-0000547,2025-12-27 20:02:17.584402+00,96.94
MD-V6-0000547,2025-12-27 20:02:18.224797+00,96.23
MD-V6-0000547,2025-12-27 20:02:18.825166+00,97.07
MD-V6-0000547,2025-12-27 20:02:19.46556+00,96.33
MD-V6-0000547,2025-12-27 20:02:20.105954+00,95.76
MD-V6-0000547,2025-12-27 20:02:20.746349+00,95.31
MD-V6-0000547,2025-12-27 20:02:21.359726+00,96.35
MD-V6-0000547,2025-12-27 20:02:22.00012+00,95.77
MD-V6-0000547,2025-12-27 20:02:22.640515+00,95.32
MD-V6-0000547,2025-12-27 20:02:23.280909+00,94.97
MD-V6-0000547,2025-12-27 20:02:23.881278+00,96.09
MD-V6-0000547,2025-12-27 20:02:24.521672+00,95.57
MD-V6-0000547,2025-12-27 20:02:25.161066+00,95.17
MD-V6-0000547,2025-12-27 20:02:25.761436+00,96.24
MD-V6-0000547,2025-12-27 20:02:26.441854+00,94.46
MD-V6-0000547,2025-12-27 20:02:27.056233+00,95.69
MD-V6-0000547,2025-12-27 20:02:27.689623+00,95.26
MD-V6-0000547,2025-12-27 20:02:28.289992+00,96.31
MD-V6-0000547,2025-12-27 20:02:28.930386+00,95.74
MD-V6-0000547,2025-12-27 20:02:29.570781+00,95.3
MD-V6-0000547,2025-12-27 20:02:30.224183+00,94.96
MD-V6-0000547,2025-12-27 20:02:30.864577+00,94.69
MD-V6-0000547,2025-12-27 20:02:31.504971+00,94.48
MD-V6-0000547,2025-12-27 20:02:32.145365+00,94.32
MD-V6-0000547,2025-12-27 20:02:32.745735+00,95.58
MD-V6-0000547,2025-12-27 20:02:33.386129+00,95.17
MD-V6-0000547,2025-12-27 20:02:33.986499+00,96.25
MD-V6-0000547,2025-12-27 20:02:34.626893+00,95.69
MD-V6-0000547,2025-12-27 20:02:35.313315+00,94.03
MD-V6-0000547,2025-12-27 20:02:35.95371+00,93.97
MD-V6-0000547,2025-12-27 20:02:36.594104+00,93.92
MD-V6-0000547,2025-12-27 20:02:37.194474+00,95.27
MD-V6-0000547,2025-12-27 20:02:37.834868+00,94.93
MD-V6-0000547,2025-12-27 20:02:38.435237+00,96.06
MD-V6-0000547,2025-12-27 20:02:39.088639+00,95.55
MD-V6-0000547,2025-12-27 20:02:39.729033+00,95.15
MD-V6-0000547,2025-12-27 20:02:40.329403+00,96.23
MD-V6-0000547,2025-12-27 20:02:40.969797+00,95.68
MD-V6-0000547,2025-12-27 20:02:41.610192+00,95.25
MD-V6-0000547,2025-12-27 20:02:42.250586+00,94.91
MD-V6-0000547,2025-12-27 20:02:42.89098+00,94.66
MD-V6-0000547,2025-12-27 20:02:43.531374+00,94.45
MD-V6-0000547,2025-12-27 20:02:44.171768+00,94.3
MD-V6-0000547,2025-12-27 20:02:44.785146+00,95.57
MD-V6-0000547,2025-12-27 20:02:45.42554+00,95.16
MD-V6-0000547,2025-12-27 20:02:46.02591+00,96.24
MD-V6-0000547,2025-12-27 20:02:46.706328+00,94.46
MD-V6-0000547,2025-12-27 20:02:47.306698+00,95.69
MD-V6-0000547,2025-12-27 20:02:47.953096+00,95.26
MD-V6-0000547,2025-12-27 20:02:48.513441+00,97.9
MD-V6-0000547,2025-12-27 20:02:49.153835+00,96.98
MD-V6-0000547,2025-12-27 20:02:49.834254+00,95.03
MD-V6-0000547,2025-12-27 20:02:50.474648+00,94.75
MD-V6-0000547,2025-12-27 20:02:51.115042+00,94.53
MD-V6-0000547,2025-12-27 20:02:51.755436+00,94.35
MD-V6-0000547,2025-12-27 20:02:52.355806+00,95.61
MD-V6-0000547,2025-12-27 20:02:52.9962+00,95.2
MD-V6-0000547,2025-12-27 20:02:53.609578+00,96.26
MD-V6-0000547,2025-12-27 20:02:54.289997+00,94.48
MD-V6-0000547,2025-12-27 20:02:54.930391+00,94.32
MD-V6-0000547,2025-12-27 20:02:55.530761+00,95.58
MD-V6-0000547,2025-12-27 20:02:56.211179+00,93.95
MD-V6-0000547,2025-12-27 20:02:56.851573+00,93.9
MD-V6-0000547,2025-12-27 20:02:57.451943+00,95.26
MD-V6-0000547,2025-12-27 20:02:58.092337+00,94.92
MD-V6-0000547,2025-12-27 20:02:58.731731+00,94.66
MD-V6-0000547,2025-12-27 20:02:59.386134+00,94.46
MD-V6-0000547,2025-12-27 20:03:00.066552+00,93.08
MD-V6-0000547,2025-12-27 20:03:00.666922+00,94.62
MD-V6-0000547,2025-12-27 20:03:01.307316+00,94.42
MD-V6-0000547,2025-12-27 20:03:01.94671+00,94.27
MD-V6-0000547,2025-12-27 20:03:02.547079+00,95.55
MD-V6-0000547,2025-12-27 20:03:03.187474+00,95.15
MD-V6-0000547,2025-12-27 20:03:03.827868+00,94.84
MD-V6-0000547,2025-12-27 20:03:04.468262+00,94.59
MD-V6-0000547,2025-12-27 20:03:05.068632+00,95.8
MD-V6-0000547,2025-12-27 20:03:05.762058+00,94.12
MD-V6-0000547,2025-12-27 20:03:06.402452+00,94.03
MD-V6-0000547,2025-12-27 20:03:07.076868+00,92.75
MD-V6-0000547,2025-12-27 20:03:07.723266+00,92.97
MD-V6-0000547,2025-12-27 20:03:08.323635+00,94.53
MD-V6-0000547,2025-12-27 20:03:08.964029+00,94.36
MD-V6-0000547,2025-12-27 20:03:09.604424+00,94.22
MD-V6-0000547,2025-12-27 20:03:10.244818+00,94.12
